step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
66,1.1602800290e+00,8.3062788521e-02,6.3412085631e-02,3.1875101857e-02,5.4479962587e-01,2.7491371233e-02,1.0443136692e+00,1.2020461559e+00,1.2344802618e+00,5.8281368017e-01,5.3285390139e-01,5.1873129606e-01
67,1.1523236831e+00,8.2330934413e-02,6.0430881052e-02,3.1758996942e-02,5.4798622926e-01,2.6735783669e-02,1.0382847786e+00,1.1889981031e+00,1.2296881676e+00,5.8464002609e-01,5.3769534826e-01,5.2162331343e-01
68,1.1334424019e+00,8.3782439883e-02,5.3171572644e-02,3.2932949473e-02,5.5410955350e-01,2.7000158882e-02,1.0166227818e+00,1.1747020483e+00,1.2090023756e+00,5.9138017893e-01,5.4266369343e-01,5.2828478813e-01
69,1.1251869202e+00,8.2435944625e-02,5.0021740384e-02,3.2575272063e-02,5.5711058776e-01,2.6069956158e-02,1.0112161636e+00,1.1609231234e+00,1.2034214735e+00,5.9272766113e-01,5.4755020142e-01,5.3105390072e-01
70,1.1068384051e+00,8.4101829030e-02,4.2786011172e-02,3.3867676794e-02,5.6293602784e-01,2.6377221388e-02,9.8976701498e-01,1.1471973658e+00,1.1835508347e+00,5.9929257631e-01,5.5198878050e-01,5.3752672672e-01
71,1.0975166957e+00,8.2011304928e-02,3.9158965575e-02,3.3240399659e-02,5.6620101134e-01,2.5332778367e-02,9.8415851593e-01,1.1329537630e+00,1.1754378080e+00,6.0082530975e-01,5.5685710907e-01,5.4092061520e-01
72,1.0799864729e+00,8.3797361154e-02,3.2065103372e-02,3.4574714543e-02,5.7162000736e-01,2.5841696508e-02,9.6380275488e-01,1.1178544760e+00,1.1583021879e+00,6.0706508160e-01,5.6160622835e-01,5.4618871212e-01
73,1.0710624655e+00,8.1626807465e-02,2.8510163912e-02,3.3943050903e-02,5.7448416948e-01,2.4871865365e-02,9.5787805319e-01,1.1079983711e+00,1.1473109722e+00,6.0861170292e-01,5.6479591131e-01,5.5004489422e-01
74,1.0537014802e+00,8.2836875309e-02,2.1328367185e-02,3.5032105142e-02,5.7981004318e-01,2.5304065614e-02,9.3902969360e-01,1.0902838707e+00,1.1317908764e+00,6.1445796490e-01,5.7023751736e-01,5.5473464727e-01
75,1.0452807546e+00,8.1591857360e-02,1.7863823965e-02,3.4775100357e-02,5.8248106639e-01,2.4657694368e-02,9.3235188723e-01,1.0812232494e+00,1.1222671270e+00,6.1622995138e-01,5.7320678234e-01,5.5800646544e-01
