step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
159,9.7980860472e-01,4.0945734964e-03,-8.8625485066e-03,1.8168530834e-03,1.2831735611e+00,5.2394162445e-03,9.7313314676e-01,9.8443698883e-01,9.8096883297e-01,9.7741436958e-01,9.8308968544e-01,1.2761613131e+00,1.2849780321e+00,1.2919542789e+00,1.2805668116e+00,1.2822073698e+00
160,9.7901254892e-01,4.0829231386e-03,-9.2155236374e-03,1.8131706688e-03,1.2828540564e+00,5.2480243524e-03,9.7232300043e-01,9.8362499475e-01,9.8004668951e-01,9.7673106194e-01,9.8233699799e-01,1.2759419680e+00,1.2846157551e+00,1.2916915417e+00,1.2800282240e+00,1.2819927931e+00
161,9.7821936607e-01,4.0727362962e-03,-9.5675131305e-03,1.8101328644e-03,1.2824749947e+00,5.2518719372e-03,9.7151303291e-01,9.8281085491e-01,9.7913080454e-01,9.7605299950e-01,9.8158913851e-01,1.2756729126e+00,1.2841924429e+00,1.2913554907e+00,1.2794313431e+00,1.2817227840e+00
162,9.7743124962e-01,4.0642020348e-03,-9.9175400755e-03,1.8078217831e-03,1.2820398331e+00,5.2501618795e-03,9.7070521116e-01,9.8199665546e-01,9.7822439671e-01,9.7538167238e-01,9.8084831238e-01,1.2753582001e+00,1.2837115526e+00,1.2909480333e+00,1.2787815332e+00,1.2813998461e+00
163,9.7664990425e-01,4.0572107368e-03,-1.0264841225e-02,1.8061866909e-03,1.2815521240e+00,5.2422417792e-03,9.6990185976e-01,9.8118418455e-01,9.7732979059e-01,9.7471773624e-01,9.8011595011e-01,1.2750006914e+00,1.2831779718e+00,1.2904706001e+00,1.2780842781e+00,1.2810270786e+00
164,9.7587717772e-01,4.0518903325e-03,-1.0608587723e-02,1.8052829017e-03,1.2810160875e+00,5.2275631379e-03,9.6910476685e-01,9.8037540913e-01,9.7645020485e-01,9.7406184673e-01,9.7939366102e-01,1.2746051550e+00,1.2825958729e+00,1.2899266481e+00,1.2773450613e+00,1.2806077003e+00
165,9.7511452436e-01,4.0482045783e-03,-1.0948123079e-02,1.8050922911e-03,1.2804353714e+00,5.2053103347e-03,9.6831583977e-01,9.7957241535e-01,9.7558706999e-01,9.7341459990e-01,9.7868269682e-01,1.2741746902e+00,1.2819693089e+00,1.2893182039e+00,1.2765704393e+00,1.2801442146e+00
166,9.7436305285e-01,4.0461353862e-03,-1.1282943005e-02,1.8056058316e-03,1.2798142672e+00,5.1748934197e-03,9.6753644943e-01,9.7877669334e-01,9.7474247217e-01,9.7277581692e-01,9.7798383236e-01,1.2737135887e+00,1.2813032866e+00,1.2886484861e+00,1.2757660151e+00,1.2796399593e+00
167,9.7362393141e-01,4.0455748677e-03,-1.1612515063e-02,1.8067738958e-03,1.2791569710e+00,5.1362913931e-03,9.6676814556e-01,9.7798979282e-01,9.7391772270e-01,9.7214585543e-01,9.7729814053e-01,1.2732251883e+00,1.2806019783e+00,1.2879219055e+00,1.2749372721e+00,1.2790985107e+00
168,9.7289789915e-01,4.0465228614e-03,-1.1936497171e-02,1.8085951128e-03,1.2784674168e+00,5.0889644267e-03,9.6601206064e-01,9.7721332312e-01,9.7311353683e-01,9.7152429819e-01,9.7662627697e-01,1.2727130651e+00,1.2798695564e+00,1.2871419191e+00,1.2740902901e+00,1.2785222530e+00
169,9.7218550444e-01,4.0487655375e-03,-1.2254631262e-02,1.8109731722e-03,1.2777495146e+00,5.0329192764e-03,9.6526926756e-01,9.7644835711e-01,9.7233062983e-01,9.7091084719e-01,9.7596842051e-01,1.2721804380e+00,1.2791103125e+00,1.2863126993e+00,1.2732295990e+00,1.2779145241e+00
170,9.7148714066e-01,4.0522096516e-03,-1.2566728266e-02,1.8138658274e-03,1.2770071983e+00,4.9682814325e-03,9.6454042196e-01,9.7569584846e-01,9.7156935930e-01,9.7030520439e-01,9.7532486916e-01,1.2716302872e+00,1.2783277035e+00,1.2854392529e+00,1.2723605633e+00,1.2772781849e+00
171,9.7080310583e-01,4.0568162207e-03,-1.2872641601e-02,1.8172545346e-03,1.2762439728e+00,4.8953207631e-03,9.6382623911e-01,9.7495710850e-01,9.7082936764e-01,9.6970689297e-01,9.7469592094e-01,1.2710649967e+00,1.2775257826e+00,1.2845258713e+00,1.2714871168e+00,1.2766160965e+00
172,9.7013345957e-01,4.0624382409e-03,-1.3172331085e-02,1.8210734087e-03,1.2754634142e+00,4.8143913011e-03,9.6312707663e-01,9.7423273325e-01,9.7011059523e-01,9.6911543608e-01,9.7408145666e-01,1.2704874277e+00,1.2767078876e+00,1.2835775614e+00,1.2706131935e+00,1.2759310007e+00
173,9.6947810650e-01,4.0688681972e-03,-1.3465826016e-02,1.8252290847e-03,1.2746685982e+00,4.7260234568e-03,9.6244341135e-01,9.7352313995e-01,9.6941262484e-01,9.6852999926e-01,9.7348135710e-01,1.2698991299e+00,1.2758771181e+00,1.2825988531e+00,1.2697422504e+00,1.2752256393e+00
174,9.6883690357e-01,4.0759950913e-03,-1.3753177611e-02,1.8296715726e-03,1.2738625765e+00,4.6309045104e-03,9.6177542210e-01,9.7282898426e-01,9.6873456240e-01,9.6795022488e-01,9.7289532423e-01,1.2693017721e+00,1.2750366926e+00,1.2815948725e+00,1.2688776255e+00,1.2745019197e+00
175,9.6820962429e-01,4.0836311412e-03,-1.4034474788e-02,1.8343167033e-03,1.2730480909e+00,4.5297728877e-03,9.6112322807e-01,9.7215020657e-01,9.6807563305e-01,9.6737581491e-01,9.7232323885e-01,1.2686971426e+00,1.2741887569e+00,1.2805702686e+00,1.2680213451e+00,1.2737629414e+00
176,9.6759594679e-01,4.0917416089e-03,-1.4309850059e-02,1.8391490959e-03,1.2722276211e+00,4.4234183712e-03,9.6048665047e-01,9.7148728371e-01,9.6743518114e-01,9.6680605412e-01,9.7176456451e-01,1.2680866718e+00,1.2733359337e+00,1.2795295715e+00,1.2671753168e+00,1.2730106115e+00
177,9.6699552536e-01,4.1001310433e-03,-1.4579446936e-02,1.8440813601e-03,1.2714034081e+00,4.3128140430e-03,9.5986562967e-01,9.7083991766e-01,9.6681249142e-01,9.6624064445e-01,9.7121894360e-01,1.2674708366e+00,1.2724804878e+00,1.2784774303e+00,1.2663414478e+00,1.2722468376e+00
178,9.6640787125e-01,4.1087590798e-03,-1.4843474117e-02,1.8490956665e-03,1.2705776215e+00,4.1987239897e-03,9.5925986767e-01,9.7020804882e-01,9.6620625257e-01,9.6567916870e-01,9.7068601847e-01,1.2668508291e+00,1.2716244459e+00,1.2774178982e+00,1.2655210495e+00,1.2714738846e+00
179,9.6583261490e-01,4.1173626800e-03,-1.5102087007e-02,1.8540745602e-03,1.2697519302e+00,4.0820932024e-03,9.5866918564e-01,9.6959102154e-01,9.6561604738e-01,9.6512168646e-01,9.7016513348e-01,1.2662276030e+00,1.2707691193e+00,1.2763549089e+00,1.2647144794e+00,1.2706935406e+00
180,9.6526931524e-01,4.1259472752e-03,-1.5355474295e-02,1.8590207657e-03,1.2689280510e+00,3.9638407778e-03,9.5809322596e-01,9.6898895502e-01,9.6504092216e-01,9.6456772089e-01,9.6965575218e-01,1.2656015158e+00,1.2699165344e+00,1.2752922773e+00,1.2639225721e+00,1.2699073553e+00
181,9.6471744776e-01,4.1342955282e-03,-1.5603862451e-02,1.8638372079e-03,1.2681073189e+00,3.8446991014e-03,9.5753169060e-01,9.6840083599e-01,9.6447980404e-01,9.6401751041e-01,9.6915739775e-01,1.2649735212e+00,1.2690675259e+00,1.2742333412e+00,1.2631455660e+00,1.2691166401e+00
182,9.6417660713e-01,4.1424149968e-03,-1.5847425389e-02,1.8685281845e-03,1.2672911406e+00,3.7255685455e-03,9.5698398352e-01,9.6782648563e-01,9.6393239498e-01,9.6347081661e-01,9.6866935492e-01,1.2643437386e+00,1.2682235241e+00,1.2731813192e+00,1.2623836994e+00,1.2683234215e+00
183,9.6364631653e-01,4.1501416945e-03,-1.6086369487e-02,1.8730202163e-03,1.2664804220e+00,3.6071465868e-03,9.5644986629e-01,9.6726500988e-01,9.6339750290e-01,9.6292793751e-01,9.6819126606e-01,1.2637126446e+00,1.2673856020e+00,1.2721385956e+00,1.2616364956e+00,1.2675287724e+00
184,9.6312618256e-01,4.1573523503e-03,-1.6320864190e-02,1.8772583798e-03,1.2656760931e+00,3.4900858286e-03,9.5592898130e-01,9.6671581268e-01,9.6287477016e-01,9.6238887310e-01,9.6772247553e-01,1.2630809546e+00,1.2665542364e+00,1.2711077929e+00,1.2609037161e+00,1.2667337656e+00
185,9.6261571646e-01,4.1640572312e-03,-1.6551122744e-02,1.8812483611e-03,1.2648791552e+00,3.3750957010e-03,9.5542061329e-01,9.6617841721e-01,9.6236342192e-01,9.6185386181e-01,9.6726226807e-01,1.2624490261e+00,1.2657303810e+00,1.2700915337e+00,1.2601852417e+00,1.2659395933e+00
186,9.6211450100e-01,4.1701712600e-03,-1.6777326507e-02,1.8849522101e-03,1.2640899897e+00,3.2626765005e-03,9.5492440462e-01,9.6565186977e-01,9.6186268330e-01,9.6132314205e-01,9.6681040525e-01,1.2618173361e+00,1.2649145126e+00,1.2690907717e+00,1.2594797611e+00,1.2651475668e+00
187,9.6162230968e-01,4.1755094818e-03,-1.6999571004e-02,1.8882870492e-03,1.2633091927e+00,3.1532799400e-03,9.5444011688e-01,9.6513575315e-01,9.6137231588e-01,9.6079730988e-01,9.6636605263e-01,1.2611861229e+00,1.2641068697e+00,1.2681075335e+00,1.2587872744e+00,1.2643581629e+00
188,9.6113861799e-01,4.1800296533e-03,-1.7218087013e-02,1.8912342511e-03,1.2625373602e+00,3.0473566478e-03,9.5396727324e-01,9.6462917328e-01,9.6089154482e-01,9.6027624607e-01,9.6592885256e-01,1.2605558634e+00,1.2633081675e+00,1.2671430111e+00,1.2581070662e+00,1.2635726929e+00
189,9.6066330671e-01,4.1838029404e-03,-1.7432922876e-02,1.8938264863e-03,1.2617745876e+00,2.9453814544e-03,9.5350533724e-01,9.6413189173e-01,9.6041989326e-01,9.5976084471e-01,9.6549856663e-01,1.2599269152e+00,1.2625179291e+00,1.2661983967e+00,1.2574380636e+00,1.2627916336e+00
190,9.6019587517e-01,4.1866350871e-03,-1.7644299145e-02,1.8959766367e-03,1.2610213518e+00,2.8475610378e-03,9.5305395126e-01,9.6364289522e-01,9.5995700359e-01,9.5925104618e-01,9.6507447958e-01,1.2592998743e+00,1.2617367506e+00,1.2652742863e+00,1.2567797899e+00,1.2620160580e+00
191,9.5973618031e-01,4.1885384315e-03,-1.7852275466e-02,1.8976900034e-03,1.2602777243e+00,2.7542795517e-03,9.5261293650e-01,9.6316206455e-01,9.5950216055e-01,9.5874726772e-01,9.6465647221e-01,1.2586747408e+00,1.2609647512e+00,1.2643712759e+00,1.2561312914e+00,1.2612465620e+00
192,9.5928392410e-01,4.1895204356e-03,-1.8056981844e-02,1.8989709533e-03,1.2595437765e+00,2.6655279108e-03,9.5218157768e-01,9.6268856525e-01,9.5905530453e-01,9.5824998617e-01,9.6424418688e-01,1.2580522299e+00,1.2602016926e+00,1.2634894848e+00,1.2554920912e+00,1.2604833841e+00
193,9.5883897543e-01,4.1896342299e-03,-1.8258473102e-02,1.8998434449e-03,1.2588195801e+00,2.5815855193e-03,9.5175957680e-01,9.6222215891e-01,9.5861595869e-01,9.5775955915e-01,9.6383762360e-01,1.2574326992e+00,1.2594476938e+00,1.2626291513e+00,1.2548612356e+00,1.2597271204e+00
194,9.5840113163e-01,4.1885972878e-03,-1.8456835990e-02,1.9001792499e-03,1.2581051826e+00,2.5025032321e-03,9.5134711266e-01,9.6176230907e-01,9.5818376541e-01,9.5727622509e-01,9.6343624592e-01,1.2568162680e+00,1.2587022781e+00,1.2617903948e+00,1.2542384863e+00,1.2589784861e+00
195,9.5797017813e-01,4.1867297368e-03,-1.8652164095e-02,1.9001242464e-03,1.2574004889e+00,2.4284102312e-03,9.5094311237e-01,9.6130853891e-01,9.5775854588e-01,9.5680040121e-01,9.6304029226e-01,1.2562035322e+00,1.2579656839e+00,1.2609728575e+00,1.2536227703e+00,1.2582376003e+00
196,9.5754601955e-01,4.1839125257e-03,-1.8844496297e-02,1.8996239903e-03,1.2567056417e+00,2.3591938914e-03,9.5054769516e-01,9.6086084843e-01,9.5733988285e-01,9.5633220673e-01,9.6264946461e-01,1.2555948496e+00,1.2572376728e+00,1.2601764202e+00,1.2530142069e+00,1.2575050592e+00
197,9.5712851286e-01,4.1801903451e-03,-1.9033893577e-02,1.8986989398e-03,1.2560202837e+00,2.2949931074e-03,9.5016044378e-01,9.6041876078e-01,9.5692771673e-01,9.5587188005e-01,9.6226376295e-01,1.2549904585e+00,1.2565182447e+00,1.2594004869e+00,1.2524116039e+00,1.2567806244e+00
198,9.5671751499e-01,4.1755821248e-03,-1.9220417036e-02,1.8973576868e-03,1.2553444386e+00,2.2354897195e-03,9.4978106022e-01,9.5998197794e-01,9.5652174950e-01,9.5541965961e-01,9.6188312769e-01,1.2543908358e+00,1.2558071613e+00,1.2586443424e+00,1.2518151999e+00,1.2560646534e+00
199,9.5631289482e-01,4.1701526412e-03,-1.9404122620e-02,1.8956297119e-03,1.2546779871e+00,2.1805661206e-03,9.4940918684e-01,9.5955032110e-01,9.5612186193e-01,9.5497560501e-01,9.6150749922e-01,1.2537958622e+00,1.2551041842e+00,1.2579075098e+00,1.2512249947e+00,1.2553573847e+00
200,9.5591461658e-01,4.1639344974e-03,-1.9585023035e-02,1.8935297509e-03,1.2540207148e+00,2.1303099245e-03,9.4904458523e-01,9.5912367105e-01,9.5572793484e-01,9.5454001427e-01,9.6113687754e-01,1.2532062531e+00,1.2544100285e+00,1.2571891546e+00,1.2506397963e+00,1.2546583414e+00
201,9.5552244186e-01,4.1571193220e-03,-1.9763223494e-02,1.8911451640e-03,1.2533725977e+00,2.0843867777e-03,9.4868665934e-01,9.5870196819e-01,9.5533961058e-01,9.5411270857e-01,9.6077126265e-01,1.2526221275e+00,1.2537242174e+00,1.2564885616e+00,1.2500600815e+00,1.2539680004e+00
202,9.5513634682e-01,4.1495385478e-03,-1.9938731153e-02,1.8883988631e-03,1.2527333260e+00,2.0425177716e-03,9.4833564758e-01,9.5828491449e-01,9.5495688915e-01,9.5369374752e-01,9.6041053534e-01,1.2520437241e+00,1.2530463934e+00,1.2558048964e+00,1.2494858503e+00,1.2532857656e+00
203,9.5475631952e-01,4.1414072241e-03,-2.0111548572e-02,1.8853889242e-03,1.2521029711e+00,2.0046560919e-03,9.4799095392e-01,9.5787268877e-01,9.5457959175e-01,9.5328354836e-01,9.6005481482e-01,1.2514714003e+00,1.2523773909e+00,1.2551374435e+00,1.2489167452e+00,1.2526118755e+00
204,9.5438201427e-01,4.1327603056e-03,-2.0281829902e-02,1.8821317718e-03,1.2514811516e+00,1.9704308523e-03,9.4765216112e-01,9.5746499300e-01,9.5420771837e-01,9.5288145542e-01,9.5970374346e-01,1.2509047985e+00,1.2517168522e+00,1.2544851303e+00,1.2483530045e+00,1.2519459724e+00
205,9.5401360989e-01,4.1236151163e-03,-2.0449490771e-02,1.8786346903e-03,1.2508679867e+00,1.9396866553e-03,9.4731938839e-01,9.5706218481e-01,9.5384103060e-01,9.5248794556e-01,9.5935750008e-01,1.2503447533e+00,1.2510656118e+00,1.2538473606e+00,1.2477945089e+00,1.2512876987e+00
206,9.5365077257e-01,4.1140877046e-03,-2.0614680359e-02,1.8749510970e-03,1.2502632618e+00,1.9120085604e-03,9.4699209929e-01,9.5666408539e-01,9.5347934961e-01,9.5210248232e-01,9.5901584625e-01,1.2497911453e+00,1.2504233122e+00,1.2532231808e+00,1.2472417355e+00,1.2506369352e+00
207,9.5329350233e-01,4.1042121500e-03,-2.0777395894e-02,1.8710968420e-03,1.2496667862e+00,1.8872928885e-03,9.4666999578e-01,9.5627063513e-01,9.5312273502e-01,9.5172542334e-01,9.5867872238e-01,1.2492437363e+00,1.2497903109e+00,1.2526118755e+00,1.2466944456e+00,1.2499935627e+00
208,9.5294165611e-01,4.0941370558e-03,-2.0937700061e-02,1.8671394227e-03,1.2490785837e+00,1.8651974413e-03,9.4635289907e-01,9.5588207245e-01,9.5277070999e-01,9.5135635138e-01,9.5834624767e-01,1.2487028837e+00,1.2491669655e+00,1.2520128489e+00,1.2461531162e+00,1.2493571043e+00
209,9.5259523392e-01,4.0838183585e-03,-2.1095590086e-02,1.8630593871e-03,1.2484985352e+00,1.8455609198e-03,9.4604063034e-01,9.5549863577e-01,9.5242375135e-01,9.5099520683e-01,9.5801794529e-01,1.2481685877e+00,1.2485536337e+00,1.2514252663e+00,1.2456175089e+00,1.2487276793e+00
210,9.5225397348e-01,4.0732935843e-03,-2.1251182998e-02,1.8588738947e-03,1.2479265451e+00,1.8280935630e-03,9.4573301077e-01,9.5512020588e-01,9.5208114386e-01,9.5064175129e-01,9.5769375563e-01,1.2476404905e+00,1.2479505539e+00,1.2508487701e+00,1.2450882196e+00,1.2481046915e+00
211,9.5191791058e-01,4.0627554056e-03,-2.1404460373e-02,1.8546713383e-03,1.2473627090e+00,1.8125249107e-03,9.4542956352e-01,9.5474708080e-01,9.5174312592e-01,9.5029604435e-01,9.5737373829e-01,1.2471191883e+00,1.2473580837e+00,1.2502826452e+00,1.2445653677e+00,1.2474882603e+00
212,9.5158687830e-01,4.0521448388e-03,-2.1555495793e-02,1.8504252196e-03,1.2468068123e+00,1.7987301276e-03,9.4513022900e-01,9.5437937975e-01,9.5140957832e-01,9.4995772839e-01,9.5705747604e-01,1.2466037273e+00,1.2467765808e+00,1.2497265339e+00,1.2440490723e+00,1.2468781471e+00
213,9.5126080513e-01,4.0415789617e-03,-2.1704319784e-02,1.8461892895e-03,1.2462587833e+00,1.7865097180e-03,9.4483470917e-01,9.5401716232e-01,9.5108044147e-01,9.4962668419e-01,9.5674502850e-01,1.2460943460e+00,1.2462060452e+00,1.2491799593e+00,1.2435394526e+00,1.2462741137e+00
214,9.5093957186e-01,4.0310251806e-03,-2.1850984434e-02,1.8419490433e-03,1.2457188845e+00,1.7756782206e-03,9.4454294443e-01,9.5366072655e-01,9.5075541735e-01,9.4930273294e-01,9.5643603802e-01,1.2455910444e+00,1.2456471920e+00,1.2486428022e+00,1.2430369854e+00,1.2456763983e+00
215,9.5062317848e-01,4.0206823543e-03,-2.1995487925e-02,1.8377960075e-03,1.2451867819e+00,1.7660443550e-03,9.4425439835e-01,9.5331013203e-01,9.5043492317e-01,9.4898581505e-01,9.5613062382e-01,1.2450935841e+00,1.2450995445e+00,1.2481143475e+00,1.2425415516e+00,1.2450848818e+00
216,9.5031150579e-01,4.0105287016e-03,-2.2137882515e-02,1.8337202020e-03,1.2446625233e+00,1.7576603962e-03,9.4396919012e-01,9.5296561718e-01,9.5011842251e-01,9.4867563248e-01,9.5582866669e-01,1.2446011305e+00,1.2445636988e+00,1.2475949526e+00,1.2420533895e+00,1.2444994450e+00
217,9.5000449419e-01,4.0006616681e-03,-2.2278193551e-02,1.8297670411e-03,1.2441463232e+00,1.7502526699e-03,9.4368690252e-01,9.5262730122e-01,9.4980627298e-01,9.4837200642e-01,9.5552998781e-01,1.2441143990e+00,1.2440398932e+00,1.2470841408e+00,1.2415728569e+00,1.2439203262e+00
218,9.4970202446e-01,3.9911222385e-03,-2.2416473588e-02,1.8259558286e-03,1.2436378717e+00,1.7438213983e-03,9.4340729713e-01,9.5229518414e-01,9.4949835539e-01,9.4807481766e-01,9.5523446798e-01,1.2436324358e+00,1.2435278893e+00,1.2465816736e+00,1.2410997152e+00,1.2433476448e+00
219,9.4940409660e-01,3.9819173076e-03,-2.2552720680e-02,1.8222897291e-03,1.2431373119e+00,1.7381510200e-03,9.4313049316e-01,9.5196950436e-01,9.4919461012e-01,9.4778376818e-01,9.5494210720e-01,1.2431553602e+00,1.2430275679e+00,1.2460874319e+00,1.2406345606e+00,1.2427816391e+00
220,9.4911063910e-01,3.9731324757e-03,-2.2686965790e-02,1.8188085569e-03,1.2426446915e+00,1.7334686981e-03,9.4285613298e-01,9.5165020227e-01,9.4889497757e-01,9.4749897718e-01,9.5465290546e-01,1.2426824570e+00,1.2425395250e+00,1.2456018925e+00,1.2401771545e+00,1.2422224283e+00
221,9.4882165194e-01,3.9648958190e-03,-2.2819207289e-02,1.8155713466e-03,1.2421598196e+00,1.7295482532e-03,9.4258403778e-01,9.5133769512e-01,9.4859957695e-01,9.4722008705e-01,9.5436686277e-01,1.2422138453e+00,1.2420629263e+00,1.2451244593e+00,1.2397276163e+00,1.2416702509e+00
222,9.4853699207e-01,3.9571877285e-03,-2.2949508788e-02,1.8125696795e-03,1.2416827917e+00,1.7264167659e-03,9.4231408834e-01,9.5103168488e-01,9.4830852747e-01,9.4694679976e-01,9.5408385992e-01,1.2417491674e+00,1.2415981293e+00,1.2446552515e+00,1.2392859459e+00,1.2411254644e+00
223,9.4825671911e-01,3.9501252232e-03,-2.3077841449e-02,1.8098572528e-03,1.2412134647e+00,1.7239913942e-03,9.4204616547e-01,9.5073229074e-01,9.4802165031e-01,9.4667929411e-01,9.5380419493e-01,1.2412879467e+00,1.2411445379e+00,1.2441941500e+00,1.2388522625e+00,1.2405884266e+00
224,9.4798063040e-01,3.9437429869e-03,-2.3204296419e-02,1.8074510377e-03,1.2407520056e+00,1.7222881103e-03,9.4177991152e-01,9.5043945312e-01,9.4773918390e-01,9.4641709328e-01,9.5352751017e-01,1.2408305407e+00,1.2407022715e+00,1.2437412739e+00,1.2384266853e+00,1.2400592566e+00
225,9.4770877361e-01,3.9380568278e-03,-2.3328850219e-02,1.8053581474e-03,1.2402982235e+00,1.7213165147e-03,9.4151550531e-01,9.5015335083e-01,9.4746083021e-01,9.4616019726e-01,9.5325398445e-01,1.2403763533e+00,1.2402709723e+00,1.2432965040e+00,1.2380089760e+00,1.2395383120e+00
226,9.4744114876e-01,3.9331539369e-03,-2.3451501364e-02,1.8036189947e-03,1.2398519993e+00,1.7211202811e-03,9.4125270844e-01,9.4987362623e-01,9.4718688726e-01,9.4590866566e-01,9.5298385620e-01,1.2399250269e+00,1.2398502827e+00,1.2428598404e+00,1.2375988960e+00,1.2390259504e+00
227,9.4717755318e-01,3.9291743670e-03,-2.3572341416e-02,1.8022984367e-03,1.2394134283e+00,1.7214249661e-03,9.4099122286e-01,9.4960039854e-01,9.4691717625e-01,9.4566190243e-01,9.5271706581e-01,1.2394769192e+00,1.2394399643e+00,1.2424309254e+00,1.2371970415e+00,1.2385222912e+00
228,9.4691807032e-01,3.9259645335e-03,-2.3691330283e-02,1.8013259063e-03,1.2389823437e+00,1.7225617808e-03,9.4073146582e-01,9.4933342934e-01,9.4665175676e-01,9.4542002678e-01,9.5245367289e-01,1.2390314341e+00,1.2390395403e+00,1.2420102358e+00,1.2368025780e+00,1.2380279303e+00
229,9.4666258097e-01,3.9237466814e-03,-2.3808521547e-02,1.8008043275e-03,1.2385588408e+00,1.7243274287e-03,9.4047284126e-01,9.4907271862e-01,9.4639080763e-01,9.4518280029e-01,9.5219373703e-01,1.2385890484e+00,1.2386490107e+00,1.2415974140e+00,1.2364158630e+00,1.2375428677e+00
230,9.4641100168e-01,3.9225091348e-03,-2.3923952010e-02,1.8007283140e-03,1.2381426573e+00,1.7266715245e-03,9.4021552801e-01,9.4881814718e-01,9.4613397121e-01,9.4494998455e-01,9.5193737745e-01,1.2381490469e+00,1.2382675409e+00,1.2411923409e+00,1.2360366583e+00,1.2370676994e+00
231,9.4616329670e-01,3.9222343902e-03,-2.4037636641e-02,1.8010902400e-03,1.2377337456e+00,1.7296991921e-03,9.3995946646e-01,9.4856917858e-01,9.4588148594e-01,9.4472163916e-01,9.5168471336e-01,1.2377117872e+00,1.2378947735e+00,1.2407951355e+00,1.2356648445e+00,1.2366021872e+00
232,9.4591935873e-01,3.9229479651e-03,-2.4149623371e-02,1.8019022910e-03,1.2373321295e+00,1.7333155491e-03,9.3970459700e-01,9.4832593203e-01,9.4563311338e-01,9.4449752569e-01,9.5143562555e-01,1.2372773886e+00,1.2375308275e+00,1.2404054403e+00,1.2352999449e+00,1.2361470461e+00
233,9.4567918777e-01,3.9246864502e-03,-2.4259910948e-02,1.8031812103e-03,1.2369376421e+00,1.7376753241e-03,9.3945103884e-01,9.4808810949e-01,9.4538909197e-01,9.4427728653e-01,9.5119041204e-01,1.2368457317e+00,1.2371749878e+00,1.2400236130e+00,1.2349420786e+00,1.2357017994e+00
234,9.4544260502e-01,3.9275444834e-03,-2.4368580397e-02,1.8049711979e-03,1.2365501642e+00,1.7424247860e-03,9.3919843435e-01,9.4785553217e-01,9.4514894485e-01,9.4406104088e-01,9.5094907284e-01,1.2364169359e+00,1.2368268967e+00,1.2396488190e+00,1.2345911264e+00,1.2352670431e+00
235,9.4520956278e-01,3.9313121511e-03,-2.4475652009e-02,1.8071759242e-03,1.2361696243e+00,1.7479010664e-03,9.3894720078e-01,9.4762772322e-01,9.4491314888e-01,9.4384831190e-01,9.5071142912e-01,1.2359908819e+00,1.2364863157e+00,1.2392816544e+00,1.2342466116e+00,1.2348426580e+00
236,9.4497995377e-01,3.9362299238e-03,-2.4581174370e-02,1.8099061172e-03,1.2357959270e+00,1.7540128889e-03,9.3869698048e-01,9.4740468264e-01,9.4468104839e-01,9.4363915920e-01,9.5047789812e-01,1.2355680466e+00,1.2361528873e+00,1.2389217615e+00,1.2339082956e+00,1.2344286442e+00
237,9.4475370646e-01,3.9420460951e-03,-2.4685178751e-02,1.8130464414e-03,1.2354289532e+00,1.7607065696e-03,9.3844813108e-01,9.4718593359e-01,9.4445312023e-01,9.4343322515e-01,9.5024812222e-01,1.2351479530e+00,1.2358264923e+00,1.2385690212e+00,1.2335762978e+00,1.2340250015e+00
238,9.4453066587e-01,3.9488842768e-03,-2.4787735557e-02,1.8166540308e-03,1.2350685596e+00,1.7680426746e-03,9.3820041418e-01,9.4697135687e-01,9.4422876835e-01,9.4323050976e-01,9.5002228022e-01,1.2347310781e+00,1.2355064154e+00,1.2382234335e+00,1.2332502604e+00,1.2336316109e+00
239,9.4431065321e-01,3.9566186412e-03,-2.4888925765e-02,1.8206713668e-03,1.2347147465e+00,1.7759573908e-03,9.3795394897e-01,9.4676041603e-01,9.4400811195e-01,9.4303059578e-01,9.4980019331e-01,1.2343176603e+00,1.2351930141e+00,1.2378846407e+00,1.2329299450e+00,1.2332484722e+00
240,9.4409376383e-01,3.9653277967e-03,-2.4988704705e-02,1.8251346277e-03,1.2343672514e+00,1.7846453179e-03,9.3770873547e-01,9.4655311108e-01,9.4379127026e-01,9.4283354282e-01,9.4958215952e-01,1.2339075804e+00,1.2348855734e+00,1.2375528812e+00,1.2326148748e+00,1.2328753471e+00
241,9.4387966394e-01,3.9748818889e-03,-2.5087224744e-02,1.8299845944e-03,1.2340259790e+00,1.7939231608e-03,9.3746477365e-01,9.4634896517e-01,9.4357770681e-01,9.4263905287e-01,9.4936782122e-01,1.2335009575e+00,1.2345839739e+00,1.2372276783e+00,1.2323052883e+00,1.2325119972e+00
242,9.4366838932e-01,3.9851644061e-03,-2.5184468345e-02,1.8351673756e-03,1.2336910725e+00,1.8039880342e-03,9.3722242117e-01,9.4614762068e-01,9.4336771965e-01,9.4244688749e-01,9.4915729761e-01,1.2330982685e+00,1.2342884541e+00,1.2369093895e+00,1.2320005894e+00,1.2321586609e+00
243,9.4345963001e-01,3.9962011558e-03,-2.5280577385e-02,1.8406957872e-03,1.2333620310e+00,1.8148191708e-03,9.3698126078e-01,9.4594877958e-01,9.4316083193e-01,9.4225698709e-01,9.4895029068e-01,1.2326991558e+00,1.2339980602e+00,1.2365976572e+00,1.2317006588e+00,1.2318146229e+00
