step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
114,1.4748611450e+06,2.4535640390e+04,6.1686913674e+00,7.1951347367e-03,9.3561486403e-01,4.0614200709e-03,1.4505317688e+06,1.4656002045e+06,1.5084514618e+06,9.3382471800e-01,9.3178349733e-01,9.4123637676e-01
115,1.4857886632e+06,2.4772365902e+04,6.1718970025e+00,7.2115616945e-03,9.3711857001e-01,4.0900099532e-03,1.4610855103e+06,1.4766269684e+06,1.5196535110e+06,9.3528193235e-01,9.3328690529e-01,9.4278687239e-01
116,1.4963397980e+06,2.4995742730e+04,6.1749699550e+00,7.2257778193e-03,9.3854763110e-01,4.1160858859e-03,1.4712630272e+06,1.4873016357e+06,1.5304547310e+06,9.3666559458e-01,9.3471825123e-01,9.4425904751e-01
117,1.5065457980e+06,2.5210187486e+04,6.1779218497e+00,7.2389445433e-03,9.3990707397e-01,4.1401337094e-03,1.4810944557e+06,1.4976496696e+06,1.5408932686e+06,9.3798071146e-01,9.3608194590e-01,9.4565856457e-01
118,1.5164376577e+06,2.5418935944e+04,6.1807638593e+00,7.2518561517e-03,9.4120172660e-01,4.1621410649e-03,1.4906102180e+06,1.5076974869e+06,1.5510052681e+06,9.3923205137e-01,9.3738287687e-01,9.4699025154e-01
119,1.5260441144e+06,2.5625238470e+04,6.1835061650e+00,7.2652983571e-03,9.4243586063e-01,4.1823698134e-03,1.4998385429e+06,1.5174690247e+06,1.5608247757e+06,9.4042402506e-01,9.3862485886e-01,9.4825869799e-01
120,1.5353938739e+06,2.5832660989e+04,6.1861586347e+00,7.2801275684e-03,9.4361400604e-01,4.2010309086e-03,1.5088065147e+06,1.5269890785e+06,1.5703860283e+06,9.4156074524e-01,9.3981248140e-01,9.4946879148e-01
121,1.5445124944e+06,2.6043736468e+04,6.1887299784e+00,7.2969038582e-03,9.4473967950e-01,4.2184130974e-03,1.5175395012e+06,1.5362790108e+06,1.5797189713e+06,9.4264584780e-01,9.4094878435e-01,9.5062440634e-01
122,1.5534251531e+06,2.6260879224e+04,6.1912285646e+00,7.3161396310e-03,9.4581671556e-01,4.2348286773e-03,1.5260633469e+06,1.5453586578e+06,1.5888534546e+06,9.4368326664e-01,9.4203710556e-01,9.5172977448e-01
123,1.5621554693e+06,2.6486376092e+04,6.1936621136e+00,7.3383165217e-03,9.4684876998e-01,4.2501626036e-03,1.5344002724e+06,1.5542493820e+06,1.5978167534e+06,9.4467663765e-01,9.4308125973e-01,9.5278841257e-01
124,1.5707238833e+06,2.6722119359e+04,6.1960372780e+00,7.3638111155e-03,9.4783870379e-01,4.2647141726e-03,1.5425700188e+06,1.5629690170e+06,1.6066326141e+06,9.4562834501e-01,9.4408410788e-01,9.5380365849e-01
125,1.5791513761e+06,2.6969637705e+04,6.1983607017e+00,7.3928842497e-03,9.4878983498e-01,4.2788574871e-03,1.5505946159e+06,1.5715339661e+06,1.6153255463e+06,9.4654208422e-01,9.4504815340e-01,9.5477926731e-01
126,1.5874551455e+06,2.7229794820e+04,6.2006378443e+00,7.4256363635e-03,9.4970466693e-01,4.2925327800e-03,1.5584910393e+06,1.5799598694e+06,1.6239145279e+06,9.4742029905e-01,9.4597601891e-01,9.5571768284e-01
127,1.5956522306e+06,2.7503871884e+04,6.2028739981e+00,7.4622790325e-03,9.5058594147e-01,4.3058554951e-03,1.5662757874e+06,1.5882618904e+06,1.6324190140e+06,9.4826561213e-01,9.4687038660e-01,9.5662182570e-01
128,1.6037565867e+06,2.7792487480e+04,6.2050735092e+00,7.5028523333e-03,9.5143590371e-01,4.3190675692e-03,1.5739636421e+06,1.5964512825e+06,1.6408548355e+06,9.4908034801e-01,9.4773310423e-01,9.5749425888e-01
129,1.6117817879e+06,2.8095907006e+04,6.2072405302e+00,7.5473120019e-03,9.5225677888e-01,4.3321142466e-03,1.5815672874e+06,1.6045421600e+06,1.6492359161e+06,9.4986641407e-01,9.4856673479e-01,9.5833718777e-01
130,1.6197400093e+06,2.8414872533e+04,6.2093787513e+00,7.5957374084e-03,9.5305073261e-01,4.3452716978e-03,1.5890997887e+06,1.6125436783e+06,1.6575765610e+06,9.5062625408e-01,9.4937282801e-01,9.5915311575e-01
131,1.6276406606e+06,2.8748951649e+04,6.2114910555e+00,7.6479160852e-03,9.5381939411e-01,4.3585091395e-03,1.5965707779e+06,1.6204654694e+06,1.6658857346e+06,9.5136141777e-01,9.5015311241e-01,9.5994365215e-01
132,1.6354927699e+06,2.9098417412e+04,6.2135801639e+00,7.7038251911e-03,9.5456463099e-01,4.3719596513e-03,1.6039892197e+06,1.6283159256e+06,1.6741731644e+06,9.5207351446e-01,9.5090949535e-01,9.6071088314e-01
133,1.6433048884e+06,2.9463159572e+04,6.2156486208e+00,7.7633444070e-03,9.5528813203e-01,4.3856217551e-03,1.6113637924e+06,1.6361034393e+06,1.6824474335e+06,9.5276445150e-01,9.5164346695e-01,9.6145647764e-01
134,1.6510817846e+06,2.9842541931e+04,6.2176979285e+00,7.8262341888e-03,9.5599095027e-01,4.3996722614e-03,1.6187002182e+06,1.6438323975e+06,1.6907127380e+06,9.5343518257e-01,9.5235592127e-01,9.6218174696e-01
135,1.6588294983e+06,3.0236186947e+04,6.2197298930e+00,7.8923244473e-03,9.5667475462e-01,4.4139757987e-03,1.6260044098e+06,1.6515096664e+06,1.6989744186e+06,9.5408743620e-01,9.5304864645e-01,9.6288818121e-01
136,1.6665516535e+06,3.0643616751e+04,6.2217456571e+00,7.9614323570e-03,9.5734055837e-01,4.4285165984e-03,1.6332801819e+06,1.6591394424e+06,1.7072353363e+06,9.5472210646e-01,9.5372277498e-01,9.6357679367e-01
137,1.6742513657e+06,3.1064196201e+04,6.2237462118e+00,8.0333385338e-03,9.5798951387e-01,4.4435776844e-03,1.6405313492e+06,1.6667249680e+06,1.7154977798e+06,9.5534026623e-01,9.5437914133e-01,9.6424913406e-01
138,1.6819307963e+06,3.1497321721e+04,6.2257322832e+00,8.1078437070e-03,9.5862239599e-01,4.4589009807e-03,1.6477600098e+06,1.6742696762e+06,1.7237627029e+06,9.5594286919e-01,9.5501869917e-01,9.6490561962e-01
139,1.6895908991e+06,3.1942311284e+04,6.2277042745e+00,8.1847362754e-03,9.5924027761e-01,4.4746884223e-03,1.6549674988e+06,1.6817752838e+06,1.7320299149e+06,9.5653080940e-01,9.5564240217e-01,9.6554762125e-01
140,1.6972323736e+06,3.2398362143e+04,6.2296625172e+00,8.2637804264e-03,9.5984383424e-01,4.4908232651e-03,1.6621547699e+06,1.6892436981e+06,1.7402986526e+06,9.5710462332e-01,9.5625120401e-01,9.6617567539e-01
141,1.7048544566e+06,3.2864445090e+04,6.2316069658e+00,8.3446904623e-03,9.6043382088e-01,4.5073393417e-03,1.6693223953e+06,1.6966741562e+06,1.7485668182e+06,9.5766544342e-01,9.5684546232e-01,9.6679055691e-01
142,1.7124565125e+06,3.3339432071e+04,6.2335376084e+00,8.4271712385e-03,9.6101081371e-01,4.5240637721e-03,1.6764690399e+06,1.7040693283e+06,1.7568311691e+06,9.5821374655e-01,9.5742607117e-01,9.6739262342e-01
143,1.7200371424e+06,3.3823234585e+04,6.2354542361e+00,8.5111876529e-03,9.6157542864e-01,4.5412184051e-03,1.6835935593e+06,1.7114276886e+06,1.7650901794e+06,9.5874977112e-01,9.5799368620e-01,9.6798282862e-01
144,1.7275946935e+06,3.4314165202e+04,6.2373565877e+00,8.5963139377e-03,9.6212824186e-01,4.5585698313e-03,1.6906949997e+06,1.7187498093e+06,1.7733392715e+06,9.5927441120e-01,9.5854890347e-01,9.6856141090e-01
145,1.7351261139e+06,3.4811612553e+04,6.2392440512e+00,8.6824037204e-03,9.6266951164e-01,4.5761389594e-03,1.6977705002e+06,1.7260335922e+06,1.7815742493e+06,9.5978784561e-01,9.5909202099e-01,9.6912866831e-01
146,1.7426290512e+06,3.5314621721e+04,6.2411162017e+00,8.7692241224e-03,9.6319977442e-01,4.5940064032e-03,1.7048185349e+06,1.7332773209e+06,1.7897912979e+06,9.6029055119e-01,9.5962351561e-01,9.6968525648e-01
147,1.7501001994e+06,3.5822439019e+04,6.2429723835e+00,8.8566096316e-03,9.6371924877e-01,4.6120890315e-03,1.7118347168e+06,1.7404808044e+06,1.7979850769e+06,9.6078258753e-01,9.6014386415e-01,9.7023129463e-01
148,1.7575365067e+06,3.6333720002e+04,6.2448120183e+00,8.9442416328e-03,9.6422829231e-01,4.6302244406e-03,1.7188177109e+06,1.7476409912e+06,1.8061508179e+06,9.6126461029e-01,9.6065336466e-01,9.7076690197e-01
149,1.7649350484e+06,3.6847591336e+04,6.2466345662e+00,9.0319277096e-03,9.6472734213e-01,4.6484834471e-03,1.7257646561e+06,1.7547565460e+06,1.8142839432e+06,9.6173709631e-01,9.6115231514e-01,9.7129261494e-01
150,1.7722915649e+06,3.7363573604e+04,6.2484391669e+00,9.1195836909e-03,9.6521651745e-01,4.6668506788e-03,1.7326705933e+06,1.7618251801e+06,1.8223789215e+06,9.6219986677e-01,9.6164113283e-01,9.7180855274e-01
151,1.7796030045e+06,3.7880864274e+04,6.2502252708e+00,9.2070378229e-03,9.6569607655e-01,4.6853548828e-03,1.7395332336e+06,1.7688442230e+06,1.8304315567e+06,9.6265321970e-01,9.6211999655e-01,9.7231501341e-01
152,1.7868658702e+06,3.8397890951e+04,6.2519922321e+00,9.2939449048e-03,9.6616613865e-01,4.7037804322e-03,1.7463493347e+06,1.7758127213e+06,1.8384355545e+06,9.6309733391e-01,9.6258926392e-01,9.7281181812e-01
153,1.7940762202e+06,3.8914130417e+04,6.2537393023e+00,9.3802128818e-03,9.6662704150e-01,4.7221861595e-03,1.7531156540e+06,1.7827266693e+06,1.8463863373e+06,9.6353262663e-01,9.6304911375e-01,9.7329938412e-01
154,1.8012311935e+06,3.9428950681e+04,6.2554660052e+00,9.4657259406e-03,9.6707886457e-01,4.7404277761e-03,1.7598289490e+06,1.7895849228e+06,1.8542797089e+06,9.6395921707e-01,9.6349978447e-01,9.7377759218e-01
155,1.8083271662e+06,3.9942079080e+04,6.2571716859e+00,9.5504574487e-03,9.6752172709e-01,4.7588369501e-03,1.7664854050e+06,1.7963846207e+06,1.8621114731e+06,9.6437686682e-01,9.6394127607e-01,9.7424703836e-01
156,1.8153612137e+06,4.0452040504e+04,6.2588558727e+00,9.6340912975e-03,9.6795584758e-01,4.7768827070e-03,1.7730834961e+06,1.8031234741e+06,1.8698766708e+06,9.6478629112e-01,9.6437406540e-01,9.7470718622e-01
157,1.8223307927e+06,4.0958903336e+04,6.2605181824e+00,9.7166852451e-03,9.6838150422e-01,4.7949104575e-03,1.7796192169e+06,1.8098009109e+06,1.8775722504e+06,9.6518737078e-01,9.6479833126e-01,9.7515881062e-01
158,1.8292325974e+06,4.1462012873e+04,6.2621580593e+00,9.7981221733e-03,9.6879857779e-01,4.8128337271e-03,1.7860902786e+06,1.8164133072e+06,1.8851942062e+06,9.6557998657e-01,9.6521407366e-01,9.7560167313e-01
159,1.8360640844e+06,4.1960540326e+04,6.2637751359e+00,9.8782457840e-03,9.6920728683e-01,4.8304197229e-03,1.7924945831e+06,1.8229589462e+06,1.8927387238e+06,9.6596479416e-01,9.6562141180e-01,9.7603565454e-01
160,1.8428234736e+06,4.2454550827e+04,6.2653692235e+00,9.9571097478e-03,9.6960790952e-01,4.8479236566e-03,1.7988292694e+06,1.8294374466e+06,1.9002037048e+06,9.6634143591e-01,9.6602088213e-01,9.7646141052e-01
161,1.8495082855e+06,4.2943292673e+04,6.2669399745e+00,1.0034571589e-02,9.7000042597e-01,4.8652018867e-03,1.8050935745e+06,1.8358451843e+06,1.9075860977e+06,9.6671050787e-01,9.6641206741e-01,9.7687870264e-01
162,1.8561175664e+06,4.3426944321e+04,6.2684873968e+00,1.0110709854e-02,9.7038499514e-01,4.8822569472e-03,1.8112848282e+06,1.8421833038e+06,1.9148845673e+06,9.6707165241e-01,9.6679562330e-01,9.7728770971e-01
163,1.8626496633e+06,4.3904781947e+04,6.2700113375e+00,1.0185386799e-02,9.7076191505e-01,4.8990944659e-03,1.8174028397e+06,1.8484493256e+06,1.9220968246e+06,9.6742546558e-01,9.6717154980e-01,9.7768872976e-01
164,1.8691027959e+06,4.4376728815e+04,6.2715116112e+00,1.0258622193e-02,9.7113108635e-01,4.9156564009e-03,1.8234453201e+06,1.8546422958e+06,1.9292207718e+06,9.6777182817e-01,9.6753984690e-01,9.7808158398e-01
165,1.8754765193e+06,4.4843436610e+04,6.2729883379e+00,1.0330593426e-02,9.7149276733e-01,4.9320945249e-03,1.8294109344e+06,1.8607618332e+06,1.9362567902e+06,9.6811074018e-01,9.6790081263e-01,9.7846674919e-01
166,1.8817698797e+06,4.5303434980e+04,6.2744415280e+00,1.0400989414e-02,9.7184695800e-01,4.9481590917e-03,1.8353008270e+06,1.8668066025e+06,1.9432022095e+06,9.6844261885e-01,9.6825438738e-01,9.7884386778e-01
167,1.8879828771e+06,4.5757661320e+04,6.2758713959e+00,1.0470050473e-02,9.7219407558e-01,4.9639745194e-03,1.8411136627e+06,1.8727767944e+06,1.9500581741e+06,9.6876770258e-01,9.6860098839e-01,9.7921353579e-01
168,1.8941150030e+06,4.6206337917e+04,6.2772780379e+00,1.0537852268e-02,9.7253406048e-01,4.9796233597e-03,1.8468486786e+06,1.8786718369e+06,1.9568244934e+06,9.6908575296e-01,9.6894061565e-01,9.7957581282e-01
169,1.9001662572e+06,4.6648586511e+04,6.2786616693e+00,1.0604217102e-02,9.7286711137e-01,4.9949660791e-03,1.8525068283e+06,1.8844919205e+06,1.9635000229e+06,9.6939718723e-01,9.6927344799e-01,9.7993069887e-01
170,1.9061367671e+06,4.7085582152e+04,6.2800225180e+00,1.0669432000e-02,9.7319336732e-01,5.0101136964e-03,1.8580869675e+06,1.8902368546e+06,1.9700864792e+06,9.6970194578e-01,9.6959966421e-01,9.8027849197e-01
171,1.9120269775e+06,4.7516664694e+04,6.2813608893e+00,1.0733362731e-02,9.7351298730e-01,5.0250810355e-03,1.8635908127e+06,1.8959064484e+06,1.9765836716e+06,9.7000032663e-01,9.6991926432e-01,9.8061937094e-01
172,1.9178371429e+06,4.7942191832e+04,6.2826770332e+00,1.0796110303e-02,9.7382615010e-01,5.0396983827e-03,1.8690177917e+06,1.9015014648e+06,1.9829921722e+06,9.7029250860e-01,9.7023266554e-01,9.8095327616e-01
173,1.9235685349e+06,4.8362348905e+04,6.2839714258e+00,1.0857725800e-02,9.7413295507e-01,5.0541906811e-03,1.8743694305e+06,1.9070224762e+06,1.9893136978e+06,9.7057855129e-01,9.7053968906e-01,9.8128062487e-01
174,1.9292214076e+06,4.8777582266e+04,6.2852443043e+00,1.0918324172e-02,9.7443358103e-01,5.0685150493e-03,1.8796457291e+06,1.9124692917e+06,1.9955492020e+06,9.7085857391e-01,9.7084063292e-01,9.8160153627e-01
175,1.9347967784e+06,4.9187561305e+04,6.2864960769e+00,1.0977842914e-02,9.7472816706e-01,5.0825728898e-03,1.8848480225e+06,1.9178430557e+06,2.0016992569e+06,9.7113281488e-01,9.7113567591e-01,9.8191601038e-01
176,1.9402954102e+06,4.9592907309e+04,6.2877270826e+00,1.1036430780e-02,9.7501679262e-01,5.0964341295e-03,1.8899766922e+06,1.9231439590e+06,2.0077655792e+06,9.7140127420e-01,9.7142487764e-01,9.8222422600e-01
177,1.9457186381e+06,4.9993530364e+04,6.2889377866e+00,1.1094074070e-02,9.7529977560e-01,5.1101264593e-03,1.8950334549e+06,1.9283729553e+06,2.0137495041e+06,9.7166430950e-01,9.7170847654e-01,9.8252654076e-01
178,1.9510674159e+06,5.0389879228e+04,6.2901285588e+00,1.1150881430e-02,9.7557711601e-01,5.1236914338e-03,1.9000186920e+06,1.9335309982e+06,2.0196525574e+06,9.7192192078e-01,9.7198641300e-01,9.8282301426e-01
179,1.9563428879e+06,5.0782058562e+04,6.2912998073e+00,1.1206882356e-02,9.7584903240e-01,5.1370584009e-03,1.9049335480e+06,1.9386190414e+06,2.0254760742e+06,9.7217434645e-01,9.7225898504e-01,9.8311376572e-01
180,1.9615458171e+06,5.1170198290e+04,6.2924518496e+00,1.1262111549e-02,9.7611552477e-01,5.1502696688e-03,1.9097791672e+06,1.9436370850e+06,2.0312211990e+06,9.7242146730e-01,9.7252625227e-01,9.8339885473e-01
181,1.9666783015e+06,5.1554254135e+04,6.2935852940e+00,1.1316559064e-02,9.7637697061e-01,5.1633518011e-03,1.9145578384e+06,1.9485870361e+06,2.0368900299e+06,9.7266381979e-01,9.7278839350e-01,9.8367869854e-01
182,1.9717402140e+06,5.1934847053e+04,6.2947002465e+00,1.1370374676e-02,9.7663323085e-01,5.1762775982e-03,1.9192684174e+06,1.9534690857e+06,2.0424831390e+06,9.7290110588e-01,9.7304546833e-01,9.8395311832e-01
183,1.9767337163e+06,5.2311894023e+04,6.2957973176e+00,1.1423535879e-02,9.7688466311e-01,5.1891718369e-03,1.9239137650e+06,1.9582845688e+06,2.0480028152e+06,9.7313374281e-01,9.7329759598e-01,9.8422265053e-01
184,1.9816596349e+06,5.2685563771e+04,6.2968768158e+00,1.1476086276e-02,9.7713134686e-01,5.2018105219e-03,1.9284942627e+06,1.9630346298e+06,2.0534500122e+06,9.7336184978e-01,9.7354513407e-01,9.8448705673e-01
185,1.9865188599e+06,5.3056012284e+04,6.2979390590e+00,1.1528061704e-02,9.7737326225e-01,5.2144576723e-03,1.9330112457e+06,1.9677192688e+06,2.0588260651e+06,9.7358542681e-01,9.7378766537e-01,9.8474669456e-01
186,1.9913128535e+06,5.3423318350e+04,6.2989844858e+00,1.1579483034e-02,9.7761066755e-01,5.2269769355e-03,1.9374654770e+06,1.9723407745e+06,2.0641323090e+06,9.7380447388e-01,9.7402590513e-01,9.8500162363e-01
187,1.9960421880e+06,5.3787314681e+04,6.3000133371e+00,1.1630317418e-02,9.7784356276e-01,5.2393631960e-03,1.9418582916e+06,1.9768989563e+06,2.0693693161e+06,9.7401934862e-01,9.7425949574e-01,9.8525184393e-01
188,2.0007081985e+06,5.4148370163e+04,6.3010260124e+00,1.1680644570e-02,9.7807216644e-01,5.2515051492e-03,1.9461908340e+06,1.9813947678e+06,2.0745389938e+06,9.7423022985e-01,9.7448885441e-01,9.8549741507e-01
189,2.0053119659e+06,5.4506905493e+04,6.3020228509e+00,1.1730560452e-02,9.7829669714e-01,5.2637560948e-03,1.9504629135e+06,1.9858303070e+06,2.0796426773e+06,9.7443693876e-01,9.7471410036e-01,9.8573905230e-01
190,2.0098541260e+06,5.4862265618e+04,6.3030040976e+00,1.1779923688e-02,9.7851695617e-01,5.2758318098e-03,1.9546770096e+06,1.9902048111e+06,2.0846805573e+06,9.7463965416e-01,9.7493505478e-01,9.8597615957e-01
191,2.0143356323e+06,5.5214998725e+04,6.3039700554e+00,1.1828858225e-02,9.7873318195e-01,5.2877756474e-03,1.9588325500e+06,1.9945203781e+06,2.0896539688e+06,9.7483849525e-01,9.7515201569e-01,9.8620903492e-01
192,2.0187576930e+06,5.5564903269e+04,6.3049210827e+00,1.1877316644e-02,9.7894549370e-01,5.2997094112e-03,1.9629320145e+06,1.9987768173e+06,2.0945642471e+06,9.7503370047e-01,9.7536480427e-01,9.8643797636e-01
193,2.0231206894e+06,5.5912156666e+04,6.3058573536e+00,1.1925347040e-02,9.7915403048e-01,5.3115851390e-03,1.9669744492e+06,2.0029760361e+06,2.0994115829e+06,9.7522503138e-01,9.7557401657e-01,9.8666304350e-01
194,2.0274258296e+06,5.6256749821e+04,6.3067792182e+00,1.1972943421e-02,9.7935877244e-01,5.3233683242e-03,1.9709619522e+06,2.0071180344e+06,2.1041975021e+06,9.7541278601e-01,9.7577935457e-01,9.8688417673e-01
195,2.0316733678e+06,5.6598179977e+04,6.3076868211e+00,1.2020006768e-02,9.7955985864e-01,5.3350008470e-03,1.9748949051e+06,2.0112037659e+06,2.1089214325e+06,9.7559720278e-01,9.7598093748e-01,9.8710143566e-01
196,2.0358643850e+06,5.6937031142e+04,6.3085804751e+00,1.2066660781e-02,9.7975738843e-01,5.3465012833e-03,1.9787738800e+06,2.0152339935e+06,2.1135852814e+06,9.7577816248e-01,9.7617906332e-01,9.8731493950e-01
197,2.0399995804e+06,5.7272955795e+04,6.3094604133e+00,1.2112835175e-02,9.7995142142e-01,5.3579507463e-03,1.9825998306e+06,2.0192096710e+06,2.1181892395e+06,9.7595578432e-01,9.7637361288e-01,9.8752486706e-01
198,2.0440794627e+06,5.7606468666e+04,6.3103268204e+00,1.2158642508e-02,9.8014197747e-01,5.3693785242e-03,1.9863725662e+06,2.0231313705e+06,2.1227344513e+06,9.7613000870e-01,9.7656464577e-01,9.8773127794e-01
199,2.0481045405e+06,5.7937100286e+04,6.3111798846e+00,1.2203985833e-02,9.8032917579e-01,5.3806968167e-03,1.9900934219e+06,2.0269992828e+06,2.1272209167e+06,9.7630113363e-01,9.7675222158e-01,9.8793417215e-01
200,2.0520762126e+06,5.8265018166e+04,6.3120199764e+00,1.2248899537e-02,9.8051321507e-01,5.3919417669e-03,1.9937633514e+06,2.0308151245e+06,2.1316501617e+06,9.7646903992e-01,9.7693681717e-01,9.8813378811e-01
201,2.0559939067e+06,5.8589770429e+04,6.3128470496e+00,1.2293298312e-02,9.8069381714e-01,5.4030450615e-03,1.9973823547e+06,2.0345783234e+06,2.1360210419e+06,9.7663390636e-01,9.7711777687e-01,9.8832976818e-01
202,2.0598593394e+06,5.8911918110e+04,6.3136615342e+00,1.2337295240e-02,9.8087141911e-01,5.4141291547e-03,2.0009515762e+06,2.0382904053e+06,2.1403360367e+06,9.7679573298e-01,9.7729581594e-01,9.8852270842e-01
203,2.0636723836e+06,5.9231217170e+04,6.3144634728e+00,1.2380847451e-02,9.8104586204e-01,5.4250892885e-03,2.0044708252e+06,2.0419517517e+06,2.1445945740e+06,9.7695463896e-01,9.7747063637e-01,9.8871231079e-01
204,2.0674335480e+06,5.9547579990e+04,6.3152530397e+00,1.2423939696e-02,9.8121724526e-01,5.4359439254e-03,2.0079406738e+06,2.0455629349e+06,2.1487970352e+06,9.7711056471e-01,9.7764247656e-01,9.8889869452e-01
205,2.0711443583e+06,5.9861186246e+04,6.3160306186e+00,1.2466604155e-02,9.8138578733e-01,5.4467431946e-03,2.0113628387e+06,2.0491249084e+06,2.1529453278e+06,9.7726386786e-01,9.7781133652e-01,9.8908215761e-01
206,2.0748042425e+06,6.0171103300e+04,6.3167961573e+00,1.2508657853e-02,9.8155130943e-01,5.4574085177e-03,2.0147375107e+06,2.0526376724e+06,2.1570375443e+06,9.7741425037e-01,9.7797727585e-01,9.8926240206e-01
207,2.0784145991e+06,6.0478991370e+04,6.3175499995e+00,1.2550441656e-02,9.8171408971e-01,5.4680349739e-03,2.0180643082e+06,2.0561021805e+06,2.1610773087e+06,9.7756201029e-01,9.7814041376e-01,9.8943984509e-01
208,2.0819749196e+06,6.0783372435e+04,6.3182921063e+00,1.2591660655e-02,9.8187386990e-01,5.4785121705e-03,2.0213438034e+06,2.0595190048e+06,2.1650619507e+06,9.7770690918e-01,9.7830063105e-01,9.8961406946e-01
209,2.0854869207e+06,6.1084607489e+04,6.3190228916e+00,1.2632381257e-02,9.8203098774e-01,5.4888529487e-03,2.0245780945e+06,2.0628887177e+06,2.1689939499e+06,9.7784930468e-01,9.7845822573e-01,9.8978543282e-01
210,2.0889503479e+06,6.1383139978e+04,6.3197423547e+00,1.2672703390e-02,9.8218544324e-01,5.4991413446e-03,2.0277660370e+06,2.0662115097e+06,2.1728734970e+06,9.7798913717e-01,9.7861313820e-01,9.8995405436e-01
211,2.0923662821e+06,6.1678471259e+04,6.3204507773e+00,1.2712523518e-02,9.8233731588e-01,5.5093596928e-03,2.0309091568e+06,2.0694887161e+06,2.1767009735e+06,9.7812658548e-01,9.7876536846e-01,9.9011999369e-01
212,2.0957347870e+06,6.1970608180e+04,6.3211482249e+00,1.2751846412e-02,9.8248642683e-01,5.5193871910e-03,2.0340078354e+06,2.0727199554e+06,2.1804765701e+06,9.7826141119e-01,9.7891497612e-01,9.9028289318e-01
213,2.0990568797e+06,6.2260167480e+04,6.3218349553e+00,1.2790798741e-02,9.8263315360e-01,5.5294996716e-03,2.0370620728e+06,2.0759065628e+06,2.1842020035e+06,9.7839391232e-01,9.7906202078e-01,9.9044352770e-01
214,2.1023327510e+06,6.2546516119e+04,6.3225110609e+00,1.2829255899e-02,9.8277719816e-01,5.5393649533e-03,2.0400724411e+06,2.0790493011e+06,2.1878765106e+06,9.7852391005e-01,9.7920656204e-01,9.9060112238e-01
215,2.1055631002e+06,6.2829629270e+04,6.3231767343e+00,1.2867209854e-02,9.8291889826e-01,5.5491208531e-03,2.0430404663e+06,2.0821477890e+06,2.1915010452e+06,9.7865170240e-01,9.7934877872e-01,9.9075621367e-01
216,2.1087483724e+06,6.3109973269e+04,6.3238321108e+00,1.2904759105e-02,9.8305819432e-01,5.5588488541e-03,2.0459657669e+06,2.0852027893e+06,2.1950765610e+06,9.7877722979e-01,9.7948849201e-01,9.9090886116e-01
217,2.1118890762e+06,6.3387199773e+04,6.3244773423e+00,1.2941834626e-02,9.8319510619e-01,5.5684135410e-03,2.0488491058e+06,2.0882150650e+06,2.1986030579e+06,9.7890049219e-01,9.7962594032e-01,9.9105888605e-01
218,2.1149858475e+06,6.3661173761e+04,6.3251126040e+00,1.2978410627e-02,9.8332965374e-01,5.5778784699e-03,2.0516910553e+06,2.0911855698e+06,2.2020809174e+06,9.7902160883e-01,9.7976094484e-01,9.9120640755e-01
219,2.1180393219e+06,6.3932092364e+04,6.3257380677e+00,1.3014527023e-02,9.8346199592e-01,5.5872286302e-03,2.0544921875e+06,2.0941146851e+06,2.2055110931e+06,9.7914046049e-01,9.7989398241e-01,9.9135154486e-01
220,2.1210496267e+06,6.4200461493e+04,6.3263537973e+00,1.3050287719e-02,9.8359201352e-01,5.5965294476e-03,2.0572525024e+06,2.0970018387e+06,2.2088945389e+06,9.7925728559e-01,9.8002445698e-01,9.9149429798e-01
221,2.1240180333e+06,6.4465639773e+04,6.3269600973e+00,1.3085561993e-02,9.8371990522e-01,5.6056973448e-03,2.0599733353e+06,2.0998493195e+06,2.2122314453e+06,9.7937202454e-01,9.8015296459e-01,9.9163472652e-01
222,2.1269440333e+06,6.4727928313e+04,6.3275569001e+00,1.3120414077e-02,9.8384559155e-01,5.6147394491e-03,2.0626546860e+06,2.1026554108e+06,2.2155220032e+06,9.7948473692e-01,9.8027926683e-01,9.9177277088e-01
223,2.1298290253e+06,6.4986977440e+04,6.3281445314e+00,1.3154773462e-02,9.8396925131e-01,5.6236990633e-03,2.0652973175e+06,2.1054229736e+06,2.2187667847e+06,9.7959554195e-01,9.8040354252e-01,9.9190866947e-01
224,2.1326732000e+06,6.5243380254e+04,6.3287230626e+00,1.3188760277e-02,9.8409066598e-01,5.6326069954e-03,2.0679012299e+06,2.1081514359e+06,2.2219669342e+06,9.7970414162e-01,9.8052561283e-01,9.9204224348e-01
225,2.1354771932e+06,6.5496511959e+04,6.3292926623e+00,1.3222248479e-02,9.8421021303e-01,5.6412735804e-03,2.0704677582e+06,2.1108415604e+06,2.2251222610e+06,9.7981119156e-01,9.8064583540e-01,9.9217361212e-01
226,2.1382413228e+06,6.5747329504e+04,6.3298534235e+00,1.3255430472e-02,9.8432765404e-01,5.6499568894e-03,2.0729965210e+06,2.1134929657e+06,2.2282344818e+06,9.7991615534e-01,9.8076391220e-01,9.9230289459e-01
227,2.1409662247e+06,6.5995064657e+04,6.3304055133e+00,1.3288153839e-02,9.8444314798e-01,5.6585476868e-03,2.0754884720e+06,2.1161071777e+06,2.2313030243e+06,9.8001921177e-01,9.8088014126e-01,9.9243009090e-01
