step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
85,4.4499216080e+00,6.7730260277e-02,6.4830187813e-01,6.6276499721e-03,7.7820403576e-01,6.9568867802e-03,4.4502978325e+00,4.3416824341e+00,4.4187917709e+00,4.5366301537e+00,4.5022058487e+00,7.7945458889e-01,7.7412521839e-01,7.7959734201e-01,7.6841390133e-01,7.8942912817e-01
86,4.6579400063e+00,7.5724072994e-02,6.6813628491e-01,7.0802959773e-03,7.8906108141e-01,6.9825782876e-03,4.6514782906e+00,4.5355138779e+00,4.6319069862e+00,4.7573413849e+00,4.7134594917e+00,7.8999119997e-01,7.8488862514e-01,7.9061055183e-01,7.7937960625e-01,8.0043542385e-01
87,4.8729323387e+00,8.4765677349e-02,6.8772440648e-01,7.5777837122e-03,7.9950572252e-01,7.0108596752e-03,4.8586683273e+00,4.7348866463e+00,4.8532705307e+00,4.9862341881e+00,4.9316020012e+00,8.0010831356e-01,7.9522693157e-01,8.0121999979e-01,7.8994566202e-01,8.1102770567e-01
88,5.0949577332e+00,9.4937152945e-02,7.0706485621e-01,8.1194283417e-03,8.0954823494e-01,7.0424703090e-03,5.0718913078e+00,4.9397773743e+00,5.0830402374e+00,5.2234244347e+00,5.1566553116e+00,8.0981743336e-01,8.0515021086e-01,8.1143552065e-01,8.0012166500e-01,8.2121634483e-01
89,5.3240723610e+00,1.0631751685e-01,7.2615694007e-01,8.7040341386e-03,8.1919966936e-01,7.0782758819e-03,5.2911705971e+00,5.1501536369e+00,5.3213763237e+00,5.4690237045e+00,5.3886375427e+00,8.1913030148e-01,8.1466960907e-01,8.2126778364e-01,8.0991774797e-01,8.3101290464e-01
90,5.5603286743e+00,1.1897703513e-01,7.4500052067e-01,9.3295493966e-03,8.2847174406e-01,7.1189243751e-03,5.5165367126e+00,5.3659887314e+00,5.5684213638e+00,5.7231364250e+00,5.6275601387e+00,8.2805967331e-01,8.2379704714e-01,8.3072781563e-01,8.1934487820e-01,8.4042930603e-01
91,5.8037762642e+00,1.3298185423e-01,7.6359601036e-01,9.9936189916e-03,8.3737659454e-01,7.1650836533e-03,5.7480225563e+00,5.5872488022e+00,5.8243188858e+00,5.9858598709e+00,5.8734312057e+00,8.3661872149e-01,8.3254510164e-01,8.3982712030e-01,8.2841408253e-01,8.4947794676e-01
92,6.0544639587e+00,1.4839130995e-01,7.8194445583e-01,1.0693464404e-02,8.4592688084e-01,7.2173928204e-03,5.9856667519e+00,5.8139042854e+00,6.0892076492e+00,6.2572860718e+00,6.1262550354e+00,8.4482079744e-01,8.4092670679e-01,8.4857815504e-01,8.3713698387e-01,8.5817176104e-01
93,6.3124365807e+00,1.6526178323e-01,8.0004721475e-01,1.1426269720e-02,8.5413527489e-01,7.2762490322e-03,6.2295126915e+00,6.0459198952e+00,6.3632144928e+00,6.5375032425e+00,6.3860325813e+00,8.5267925262e-01,8.4895503521e-01,8.5699278116e-01,8.4552562237e-01,8.6652368307e-01
94,6.5777341843e+00,1.8364148288e-01,8.1790587788e-01,1.2188877760e-02,8.6201460361e-01,7.3420678768e-03,6.4796104431e+00,6.2832612991e+00,6.6464581490e+00,6.8265862465e+00,6.6527547836e+00,8.6020797491e-01,8.5664349794e-01,8.6508345604e-01,8.5359150171e-01,8.7454658747e-01
95,6.8503931046e+00,2.0357870537e-01,8.3552229710e-01,1.2978420557e-02,8.6957758665e-01,7.4150477994e-03,6.7360119820e+00,6.5258831978e+00,6.9390525818e+00,7.1246051788e+00,6.9264125824e+00,8.6742013693e-01,8.6400514841e-01,8.7286245823e-01,8.6134690046e-01,8.8225328922e-01
96,7.1304482460e+00,2.2511000037e-01,8.5289871216e-01,1.3791547443e-02,8.7683697939e-01,7.4954030323e-03,6.9987764359e+00,6.7737574577e+00,7.2410974503e+00,7.4316210747e+00,7.2069888115e+00,8.7432938814e-01,8.7105345726e-01,8.8034200668e-01,8.6880338192e-01,8.8965666294e-01
97,7.4179286003e+00,2.4827260581e-01,8.7003740561e-01,1.4625314863e-02,8.8380519152e-01,7.5832528900e-03,7.2679729462e+00,7.0268373489e+00,7.5526800156e+00,7.7476887703e+00,7.4944639206e+00,8.8094878197e-01,8.7780117989e-01,8.8753408194e-01,8.7597262859e-01,8.9676928520e-01
98,7.7128606796e+00,2.7309669779e-01,8.8694090995e-01,1.5476679156e-02,8.9049457312e-01,7.6784028812e-03,7.5436706543e+00,7.2850852013e+00,7.8738837242e+00,8.0728540421e+00,7.7888097763e+00,8.8729143143e-01,8.8426154852e-01,8.9445054531e-01,8.8286614418e-01,9.0360319614e-01
99,8.0152637482e+00,2.9960771365e-01,9.0361170523e-01,1.6342694778e-02,8.9691706896e-01,7.7808730328e-03,7.8259425163e+00,7.5484566689e+00,8.2047729492e+00,8.4071483612e+00,8.0899982452e+00,8.9336973429e-01,8.9044690132e-01,9.0110296011e-01,8.8949513435e-01,9.1017061472e-01
100,8.3251540184e+00,3.2782713874e-01,9.2005245052e-01,1.7220543552e-02,9.0308430195e-01,7.8903815971e-03,8.1148700714e+00,7.8169093132e+00,8.5453958511e+00,8.7506065369e+00,8.3979883194e+00,8.9919584990e-01,8.9636945724e-01,9.0750241280e-01,8.9587074518e-01,9.1648304462e-01
101,8.6425439835e+00,3.5777056466e-01,9.3626592373e-01,1.8107468781e-02,9.0900759697e-01,8.0066872256e-03,8.4105377197e+00,8.0903987885e+00,8.8957986832e+00,9.1032409668e+00,8.7127437592e+00,9.0478175879e-01,9.0204119682e-01,9.1365998983e-01,9.0200334787e-01,9.2255169153e-01
102,8.9674383163e+00,3.8944762781e-01,9.5225480298e-01,1.9000777279e-02,9.1469783783e-01,8.1294490555e-03,8.7130384445e+00,8.3688783646e+00,9.2560062408e+00,9.4650564194e+00,9.0342121124e+00,9.1013890505e-01,9.0747350454e-01,9.1958618164e-01,9.0790325403e-01,9.2838734388e-01
103,9.2998357773e+00,4.2286355094e-01,9.6802176977e-01,1.9897921285e-02,9.2016549110e-01,8.2581951768e-03,9.0224580765e+00,8.6523046494e+00,9.6260232925e+00,9.8360519409e+00,9.3623409271e+00,9.1527801752e-01,9.1267770529e-01,9.2529082298e-01,9.1358053684e-01,9.3400037289e-01
104,9.6397317886e+00,4.5802066256e-01,9.8356961919e-01,2.0796583490e-02,9.2542067766e-01,8.3926647227e-03,9.3388957977e+00,8.9406251907e+00,1.0005847931e+01,1.0216215134e+01,9.6970748901e+00,9.2020976543e-01,9.1766399145e-01,9.3078386784e-01,9.1904479265e-01,9.3940097094e-01
105,9.9871147156e+00,4.9491372884e-01,9.9890108608e-01,2.1694437493e-02,9.3047306538e-01,8.5321703450e-03,9.6624479294e+00,9.2337951660e+00,1.0395456314e+01,1.0605525017e+01,1.0038349152e+01,9.2494416237e-01,9.2244303226e-01,9.3607437611e-01,9.2430537939e-01,9.4459837675e-01
106,1.0341967010e+01,5.3353180256e-01,1.0140188960e+00,2.2589275414e-02,9.3533202410e-01,8.6764797038e-03,9.9932212830e+00,9.5317621231e+00,1.0794815063e+01,1.1003938675e+01,1.0386097908e+01,9.2949104309e-01,9.2702430487e-01,9.4117176533e-01,9.2937093973e-01,9.4960206747e-01
107,1.0704260826e+01,5.7386020823e-01,1.0289255811e+00,2.3479068009e-02,9.4000619650e-01,8.8249916029e-03,1.0331311226e+01,9.8344745636e+00,1.1203862190e+01,1.1411411285e+01,1.0740244865e+01,9.3385928869e-01,9.3141710758e-01,9.4608402252e-01,9.3425005674e-01,9.5442050695e-01
108,1.1073968124e+01,6.1587961618e-01,1.0436239066e+00,2.4361918111e-02,9.4450420141e-01,8.9771745457e-03,1.0676822662e+01,1.0141882896e+01,1.1622530937e+01,1.1827887535e+01,1.1100716591e+01,9.3805778027e-01,9.3563073874e-01,9.5081925392e-01,9.3895101547e-01,9.5906221867e-01
109,1.1451048660e+01,6.5956475459e-01,1.0581163742e+00,2.5236024234e-02,9.4883403778e-01,9.1326077363e-03,1.1029862404e+01,1.0453930855e+01,1.2050732613e+01,1.2253293991e+01,1.1467423439e+01,9.4209486246e-01,9.3967342377e-01,9.5538562536e-01,9.4348138571e-01,9.6353489161e-01
110,1.1835457993e+01,7.0488245277e-01,1.0724055584e+00,2.6099590924e-02,9.5300332308e-01,9.2906760722e-03,1.1390536308e+01,1.0770569801e+01,1.2488354683e+01,1.2687547684e+01,1.1840281487e+01,9.4597858191e-01,9.4355338812e-01,9.5978975296e-01,9.4784873724e-01,9.6784615517e-01
111,1.2227142715e+01,7.5179990141e-01,1.0864939027e+00,2.6951150770e-02,9.5701944828e-01,9.4510486522e-03,1.1758941650e+01,1.1091741562e+01,1.2935277939e+01,1.3130552292e+01,1.2219200134e+01,9.4971632957e-01,9.4727826118e-01,9.6403914690e-01,9.5206022263e-01,9.7200328112e-01
112,1.2626040649e+01,8.0027730431e-01,1.1003837563e+00,2.7789264313e-02,9.6088924408e-01,9.6132996961e-03,1.2135174751e+01,1.1417389870e+01,1.3391357422e+01,1.3582200050e+01,1.2604081154e+01,9.5331490040e-01,9.5085537434e-01,9.6814018488e-01,9.5612263680e-01,9.7601312399e-01
113,1.3032083130e+01,8.5026612197e-01,1.1140774629e+00,2.8612475695e-02,9.6461927891e-01,9.7767974918e-03,1.2519347191e+01,1.1747457504e+01,1.3856432915e+01,1.4042360306e+01,1.2994817734e+01,9.5678144693e-01,9.5429182053e-01,9.7209912539e-01,9.6004223824e-01,9.7988176346e-01
114,1.3445194054e+01,9.0171614050e-01,1.1275773124e+00,2.9419543061e-02,9.6821582317e-01,9.9412833610e-03,1.2911542892e+01,1.2081890106e+01,1.4330322266e+01,1.4510897636e+01,1.3391317368e+01,9.6012210846e-01,9.5759421587e-01,9.7592157125e-01,9.6382528543e-01,9.8361593485e-01
115,1.3865288925e+01,9.5457519679e-01,1.1408855123e+00,3.0209409737e-02,9.7168488503e-01,1.0106365838e-02,1.3311856270e+01,1.2420626640e+01,1.4812843323e+01,1.4987658501e+01,1.3793459892e+01,9.6334296465e-01,9.6076881886e-01,9.7961390018e-01,9.6747761965e-01,9.8722112179e-01
116,1.4292269897e+01,1.0087829610e+00,1.1540040558e+00,3.0981010819e-02,9.7503190041e-01,1.0271567488e-02,1.3720368385e+01,1.2763604164e+01,1.5303771019e+01,1.5472475052e+01,1.4201130867e+01,9.6644961834e-01,9.6382158995e-01,9.8318064213e-01,9.7100478411e-01,9.9070286751e-01
117,1.4726033974e+01,1.0642737441e+00,1.1669349845e+00,3.1733347092e-02,9.7826217413e-01,1.0436659359e-02,1.4137161255e+01,1.3110761642e+01,1.5802871704e+01,1.5965160370e+01,1.4614214897e+01,9.6944743395e-01,9.6675801277e-01,9.8662704229e-01,9.7441184521e-01,9.9406653643e-01
118,1.5166467285e+01,1.1209814498e+00,1.1796802028e+00,3.2465620890e-02,9.8138085604e-01,1.0601281374e-02,1.4562301636e+01,1.3462035179e+01,1.6309907913e+01,1.6465509415e+01,1.5032582283e+01,9.7234153748e-01,9.6958351135e-01,9.8995792866e-01,9.7770416737e-01,9.9731713533e-01
119,1.5613444138e+01,1.1788336154e+00,1.1922414755e+00,3.3177060776e-02,9.8439252377e-01,1.0765063079e-02,1.4995847702e+01,1.3817357063e+01,1.6824605942e+01,1.6973304749e+01,1.5456105232e+01,9.7513645887e-01,9.7230321169e-01,9.9317765236e-01,9.8088622093e-01,1.0004590750e+00
120,1.6066831017e+01,1.2377543195e+00,1.2046205467e+00,3.3866975064e-02,9.8730188608e-01,1.0927681640e-02,1.5437854767e+01,1.4176663399e+01,1.7346687317e+01,1.7488311768e+01,1.5884637833e+01,9.7783714533e-01,9.7492200136e-01,9.9629056454e-01,9.8396271467e-01,1.0034970045e+00
121,1.6526479149e+01,1.2976609421e+00,1.2168189457e+00,3.4534696673e-02,9.9011311531e-01,1.1089015865e-02,1.5888359070e+01,1.4539881706e+01,1.7875850677e+01,1.8010259628e+01,1.6318044662e+01,9.8044753075e-01,9.7744441032e-01,9.9930065870e-01,9.8693758249e-01,1.0064353943e+00
122,1.6992228127e+01,1.3584779202e+00,1.2288380784e+00,3.5179898334e-02,9.9283013344e-01,1.1248813587e-02,1.6347370148e+01,1.4906929970e+01,1.8411779404e+01,1.8538887024e+01,1.6756174088e+01,9.8297119141e-01,9.7987455130e-01,1.0022116899e+00,9.8981529474e-01,1.0092779398e+00
123,1.7463906479e+01,1.4201096067e+00,1.2406793062e+00,3.5801880215e-02,9.9545682669e-01,1.1406693110e-02,1.6814914703e+01,1.5277742386e+01,1.8954135895e+01,1.9073881149e+01,1.7198858261e+01,9.8541253805e-01,9.8221677542e-01,1.0050271749e+00,9.9259918928e-01,1.0120284557e+00
124,1.7941327858e+01,1.4824724004e+00,1.2523437912e+00,3.6400420679e-02,9.9799691439e-01,1.1562627693e-02,1.7290973663e+01,1.5652224541e+01,1.9502573013e+01,1.9614925385e+01,1.7645942688e+01,9.8777472973e-01,9.8447495699e-01,1.0077507496e+00,9.9529325962e-01,1.0146908760e+00
125,1.8424286270e+01,1.5454722539e+00,1.2638324494e+00,3.6975148658e-02,1.0004535794e+00,1.1716341405e-02,1.7775514603e+01,1.6030292511e+01,2.0056716919e+01,2.0161674500e+01,1.8097232819e+01,9.9006104469e-01,9.8665249348e-01,1.0103853941e+00,9.9790078402e-01,1.0172681808e+00
126,1.8912567139e+01,1.6090149194e+00,1.2751462123e+00,3.7525814935e-02,1.0028301954e+00,1.1867710596e-02,1.8268486023e+01,1.6411853790e+01,2.0616178513e+01,2.0713769913e+01,1.8552547455e+01,9.9227470160e-01,9.8875302076e-01,1.0129342079e+00,1.0004251003e+00,1.0197639465e+00
127,1.9405926895e+01,1.6729991219e+00,1.2862855748e+00,3.8052140711e-02,1.0051296949e+00,1.2016504225e-02,1.8769809723e+01,1.6796804428e+01,2.1180549622e+01,2.1270797729e+01,1.9011672974e+01,9.9441856146e-01,9.9077981710e-01,1.0154000521e+00,1.0028691292e+00,1.0221809149e+00
128,1.9904117966e+01,1.7373289504e+00,1.2972511715e+00,3.8554042269e-02,1.0073551416e+00,1.2162629872e-02,1.9279382706e+01,1.7185039520e+01,2.1749420166e+01,2.1832349777e+01,1.9474397659e+01,9.9649554491e-01,9.9273616076e-01,1.0177860260e+00,1.0052357912e+00,1.0245221853e+00
129,2.0406856918e+01,1.8018958825e+00,1.3080431053e+00,3.9031282521e-02,1.0095090032e+00,1.2305903315e-02,1.9797071457e+01,1.7576440811e+01,2.2322320938e+01,2.2397972107e+01,1.9940479279e+01,9.9850797653e-01,9.9462479353e-01,1.0200940371e+00,1.0075278282e+00,1.0267903805e+00
130,2.0913841248e+01,1.8665987237e+00,1.3186613241e+00,3.9483851306e-02,1.0115938902e+00,1.2446288097e-02,2.0322683334e+01,1.7970880508e+01,2.2898797989e+01,2.2967184067e+01,2.0409660339e+01,1.0004578829e+00,9.9644863605e-01,1.0223269463e+00,1.0097479820e+00,1.0289880037e+00
131,2.1424753189e+01,1.9313317622e+00,1.3291057307e+00,3.9911741871e-02,1.0136123657e+00,1.2583707841e-02,2.0856037140e+01,1.8368209839e+01,2.3478364944e+01,2.3539478302e+01,2.0881675720e+01,1.0023484230e+00,9.9821007252e-01,1.0244872570e+00,1.0118982792e+00,1.0311177969e+00
132,2.1939241028e+01,1.9959827090e+00,1.3393758211e+00,4.0314837922e-02,1.0155665874e+00,1.2717921368e-02,2.1396865845e+01,1.8768295288e+01,2.4060520172e+01,2.4114309311e+01,2.1356214523e+01,1.0041809082e+00,9.9991202354e-01,1.0265769958e+00,1.0139814615e+00,1.0331815481e+00
133,2.2456919098e+01,2.0604406639e+00,1.3494707072e+00,4.0693183487e-02,1.0174587727e+00,1.2848971788e-02,2.1944877625e+01,1.9170953751e+01,2.4644710541e+01,2.4691099167e+01,2.1832954407e+01,1.0059577227e+00,1.0015565157e+00,1.0285981894e+00,1.0159995556e+00,1.0351818800e+00
134,2.2977378082e+01,2.1245925532e+00,1.3593893622e+00,4.1046797025e-02,1.0192908049e+00,1.2976677074e-02,2.2499729156e+01,1.9576007843e+01,2.5230390549e+01,2.5269229889e+01,2.2311532974e+01,1.0076805353e+00,1.0031459332e+00,1.0305529833e+00,1.0179542303e+00,1.0371203423e+00
135,2.3500174713e+01,2.1883217061e+00,1.3691304402e+00,4.1375698015e-02,1.0210647583e+00,1.3101108602e-02,2.3061021805e+01,1.9983257294e+01,2.5816974640e+01,2.5848049164e+01,2.2791570663e+01,1.0093510151e+00,1.0046823025e+00,1.0324434042e+00,1.0198478699e+00,1.0389991999e+00
136,2.4024822617e+01,2.2515088903e+00,1.3786921391e+00,4.1679906174e-02,1.0227823019e+00,1.3222020525e-02,2.3628284454e+01,2.0392484665e+01,2.6403835297e+01,2.6426874161e+01,2.3272634506e+01,1.0109707117e+00,1.0061678886e+00,1.0342708826e+00,1.0216820240e+00,1.0408200026e+00
137,2.4550798416e+01,2.3140362941e+00,1.3880723435e+00,4.1959533633e-02,1.0244451761e+00,1.3339565974e-02,2.4200994492e+01,2.0803438187e+01,2.6990345001e+01,2.7004955292e+01,2.3754259109e+01,1.0125410557e+00,1.0076042414e+00,1.0360378027e+00,1.0234583616e+00,1.0425844193e+00
138,2.5077537155e+01,2.3757760059e+00,1.3972685918e+00,4.2214550600e-02,1.0260548353e+00,1.3453499939e-02,2.4778560638e+01,2.1215854645e+01,2.7575801849e+01,2.7581527710e+01,2.4235940933e+01,1.0140634775e+00,1.0089932680e+00,1.0377451181e+00,1.0251784325e+00,1.0442938805e+00
139,2.5604421997e+01,2.4366044348e+00,1.4062779046e+00,4.2445061239e-02,1.0276128292e+00,1.3563848534e-02,2.5360300064e+01,2.1629430771e+01,2.8159500122e+01,2.8155759811e+01,2.4717119217e+01,1.0155391693e+00,1.0103366375e+00,1.0393947363e+00,1.0268437862e+00,1.0459498167e+00
140,2.6130792618e+01,2.4963848264e+00,1.4150969966e+00,4.2650984501e-02,1.0291204929e+00,1.3670496948e-02,2.5945470810e+01,2.2043849945e+01,2.8740680695e+01,2.8726772308e+01,2.5197189331e+01,1.0169693232e+00,1.0116360188e+00,1.0409880877e+00,1.0284556150e+00,1.0475534201e+00
141,2.6655932999e+01,2.5549936915e+00,1.4237220547e+00,4.2832508897e-02,1.0305790663e+00,1.3773514297e-02,2.6533206940e+01,2.2458744049e+01,2.9318548203e+01,2.9293680191e+01,2.5675485611e+01,1.0183547735e+00,1.0128926039e+00,1.0425266027e+00,1.0300154686e+00,1.0491058826e+00
142,2.7179067230e+01,2.6122826430e+00,1.4321487662e+00,4.2989486190e-02,1.0319897890e+00,1.3872825040e-02,2.7122594833e+01,2.2873720169e+01,2.9892259598e+01,2.9855474472e+01,2.6151287079e+01,1.0196965933e+00,1.0141080618e+00,1.0440115929e+00,1.0315241814e+00,1.0506085157e+00
143,2.7699363327e+01,2.6681143976e+00,1.4403723610e+00,4.3121965032e-02,1.0333537102e+00,1.3968342128e-02,2.7712570190e+01,2.3288349152e+01,3.0460935593e+01,3.0411159515e+01,2.6623802185e+01,1.0209956169e+00,1.0152834654e+00,1.0454444885e+00,1.0329831839e+00,1.0520617962e+00
144,2.8215922928e+01,2.7223393134e+00,1.4483875069e+00,4.3229889841e-02,1.0346718550e+00,1.4060001777e-02,2.8302000046e+01,2.3702148438e+01,3.1023630142e+01,3.0959655762e+01,2.7092180252e+01,1.0222524405e+00,1.0164203644e+00,1.0468263626e+00,1.0343933105e+00,1.0534667969e+00
145,2.8727777481e+01,2.7747984656e+00,1.4561882814e+00,4.3313099779e-02,1.0359450579e+00,1.4147820082e-02,2.8889612198e+01,2.4114604950e+01,3.1579349518e+01,3.1499828339e+01,2.7555492401e+01,1.0234678984e+00,1.0175195932e+00,1.0481582880e+00,1.0357551575e+00,1.0548243523e+00
146,2.9233889771e+01,2.8253396345e+00,1.4637681955e+00,4.3371615850e-02,1.0371740818e+00,1.4231737892e-02,2.9474025726e+01,2.4525135040e+01,3.2127048492e+01,3.2030509949e+01,2.8012729645e+01,1.0246423483e+00,1.0185819864e+00,1.0494413376e+00,1.0370700359e+00,1.0561347008e+00
147,2.9733151245e+01,2.8737927558e+00,1.4711202120e+00,4.3405239020e-02,1.0383597374e+00,1.4311628948e-02,3.0053749084e+01,2.4933124542e+01,3.2665618896e+01,3.2550460815e+01,2.8462802887e+01,1.0257763863e+00,1.0196088552e+00,1.0506765842e+00,1.0383384228e+00,1.0573984385e+00
148,3.0224378967e+01,2.9199853862e+00,1.4782366912e+00,4.3413797725e-02,1.0395026684e+00,1.4387469336e-02,3.0627138138e+01,2.5337902069e+01,3.3193904877e+01,3.3058399200e+01,2.8904550552e+01,1.0268703699e+00,1.0206010342e+00,1.0518651009e+00,1.0395609140e+00,1.0586159229e+00
149,3.0706311417e+01,2.9637399075e+00,1.4851093432e+00,4.3397136013e-02,1.0406034946e+00,1.4459247771e-02,3.1192441940e+01,2.5738725662e+01,3.3710670471e+01,3.3552993774e+01,2.9336725235e+01,1.0279245377e+00,1.0215592384e+00,1.0530077219e+00,1.0407384634e+00,1.0597875118e+00
150,3.1177611923e+01,3.0048726803e+00,1.4917292842e+00,4.3355078646e-02,1.0416626215e+00,1.4526943395e-02,3.1747764587e+01,2.6134790421e+01,3.4214630127e+01,3.4032859802e+01,2.9758014679e+01,1.0289392471e+00,1.0224839449e+00,1.0541051626e+00,1.0418713093e+00,1.0609134436e+00
151,3.1636865997e+01,3.0431897299e+00,1.4980870013e+00,4.3287332206e-02,1.0426805019e+00,1.4590293443e-02,3.2291084290e+01,2.6525260925e+01,3.4704437256e+01,3.4496574402e+01,3.0166973114e+01,1.0299143791e+00,1.0233764648e+00,1.0551582575e+00,1.0429599285e+00,1.0619934797e+00
152,3.2082584763e+01,3.0785017791e+00,1.5041723602e+00,4.3193787996e-02,1.0436574221e+00,1.4649310276e-02,3.2820251465e+01,2.6909189224e+01,3.5178676605e+01,3.4942676544e+01,3.0562129974e+01,1.0308502913e+00,1.0242367983e+00,1.0561677217e+00,1.0440047979e+00,1.0630275011e+00
153,3.2513209152e+01,3.1106070698e+00,1.5099746655e+00,4.3074195561e-02,1.0445935726e+00,1.4704100346e-02,3.3333000183e+01,2.7285587311e+01,3.5635875702e+01,3.5369659424e+01,3.0941923141e+01,1.0317465067e+00,1.0250654221e+00,1.0571341515e+00,1.0450060368e+00,1.0640157461e+00
154,3.2927119827e+01,3.1393117765e+00,1.5154827275e+00,4.2928440289e-02,1.0454893351e+00,1.4754312544e-02,3.3826950073e+01,2.7653404236e+01,3.6074512482e+01,3.5776031494e+01,3.1304700851e+01,1.0326035023e+00,1.0258630514e+00,1.0580582619e+00,1.0459643602e+00,1.0649574995e+00
155,3.3322637939e+01,3.1644209036e+00,1.5206848292e+00,4.2756448140e-02,1.0463447094e+00,1.4799972905e-02,3.4299621582e+01,2.8011505127e+01,3.6493030548e+01,3.6160243988e+01,3.1648788452e+01,1.0334209204e+00,1.0266299248e+00,1.0589402914e+00,1.0468796492e+00,1.0658527613e+00
156,3.3698032761e+01,3.1857349721e+00,1.5255687705e+00,4.2558093365e-02,1.0471596718e+00,1.4841010170e-02,3.4748455048e+01,2.8358705521e+01,3.6889808655e+01,3.6520740509e+01,3.1972454071e+01,1.0341982841e+00,1.0273663998e+00,1.0597810745e+00,1.0477517843e+00,1.0667008162e+00
157,3.4051550293e+01,3.2030874153e+00,1.5301221132e+00,4.2333674440e-02,1.0479343891e+00,1.4877357853e-02,3.5170845032e+01,2.8693733215e+01,3.7263210297e+01,3.6856033325e+01,3.2273929596e+01,1.0349354744e+00,1.0280725956e+00,1.0605808496e+00,1.0485817194e+00,1.0675013065e+00
158,3.4381406784e+01,3.2163029933e+00,1.5343320535e+00,4.2083332794e-02,1.0486684799e+00,1.4908843717e-02,3.5564121246e+01,2.9015279770e+01,3.7611591339e+01,3.7164585114e+01,3.2551456451e+01,1.0356322527e+00,1.0287485123e+00,1.0613397360e+00,1.0493685007e+00,1.0682533979e+00
159,3.4685837555e+01,3.2252425723e+00,1.5381858823e+00,4.1807589908e-02,1.0493622541e+00,1.4935362211e-02,3.5925662994e+01,2.9321987152e+01,3.7933303833e+01,3.7444965363e+01,3.2803268433e+01,1.0362884998e+00,1.0293946266e+00,1.0620584488e+00,1.0501130819e+00,1.0689566135e+00
160,3.4963077545e+01,3.2297835826e+00,1.5416706353e+00,4.1507105343e-02,1.0500150681e+00,1.4956910954e-02,3.6252834320e+01,2.9612430573e+01,3.8226711273e+01,3.7695747375e+01,3.3027664185e+01,1.0369031429e+00,1.0300105810e+00,1.0627366304e+00,1.0508148670e+00,1.0696101189e+00
161,3.5211426544e+01,3.2298528137e+00,1.5447737453e+00,4.1182998927e-02,1.0506269693e+00,1.4973356349e-02,3.6543113708e+01,2.9885150909e+01,3.8490249634e+01,3.7915615082e+01,3.3223003387e+01,1.0374760628e+00,1.0305966139e+00,1.0633749962e+00,1.0514740944e+00,1.0702130795e+00
162,3.5429258347e+01,3.2254004107e+00,1.5474830373e+00,4.0836487950e-02,1.0511976480e+00,1.4984512335e-02,3.6794120789e+01,3.0138696671e+01,3.8722373962e+01,3.8103351593e+01,3.3387748718e+01,1.0380070210e+00,1.0311526060e+00,1.0639730692e+00,1.0520907640e+00,1.0707647800e+00
163,3.5615043640e+01,3.2164381772e+00,1.5497868175e+00,4.0469352687e-02,1.0517267704e+00,1.4990411427e-02,3.7003620148e+01,3.0371570587e+01,3.8921676636e+01,3.8257835388e+01,3.3520515442e+01,1.0384953022e+00,1.0316783190e+00,1.0645313263e+00,1.0526646376e+00,1.0712642670e+00
164,3.5767404938e+01,3.2030311779e+00,1.5516744097e+00,4.0083750957e-02,1.0522140741e+00,1.4991056146e-02,3.7169639587e+01,3.0582302094e+01,3.9086856842e+01,3.8378120422e+01,3.3620105743e+01,1.0389406681e+00,1.0321733952e+00,1.0650494099e+00,1.0531957150e+00,1.0717111826e+00
165,3.5885127640e+01,3.1852997392e+00,1.5531361389e+00,3.9682220610e-02,1.0526591063e+00,1.4986328889e-02,3.7290500641e+01,3.0769456863e+01,3.9216766357e+01,3.8463390350e+01,3.3685523987e+01,1.0393422842e+00,1.0326377153e+00,1.0655274391e+00,1.0536838770e+00,1.0721042156e+00
166,3.5967210770e+01,3.1634315010e+00,1.5541638003e+00,3.9267793034e-02,1.0530616760e+00,1.4976137981e-02,3.7364875793e+01,3.0931650162e+01,3.9310443878e+01,3.8513034821e+01,3.3716049194e+01,1.0397001505e+00,1.0330711603e+00,1.0659650564e+00,1.0541290045e+00,1.0724430084e+00
167,3.6012882614e+01,3.1376806059e+00,1.5547507291e+00,3.8843974593e-02,1.0534213543e+00,1.4960584022e-02,3.7391830444e+01,3.1067560196e+01,3.9367137909e+01,3.8526634216e+01,3.3711250305e+01,1.0400135517e+00,1.0334731340e+00,1.0663620234e+00,1.0545312166e+00,1.0727268457e+00
168,3.6021658707e+01,3.1083644414e+00,1.5548924138e+00,3.8414664933e-02,1.0537379980e+00,1.4939683978e-02,3.7370918274e+01,3.1175985336e+01,3.9386360168e+01,3.8503990173e+01,3.3671039581e+01,1.0402827263e+00,1.0338431597e+00,1.0667182207e+00,1.0548905134e+00,1.0729553699e+00
169,3.5993336868e+01,3.0758566149e+00,1.5545863777e+00,3.7984100407e-02,1.0540113211e+00,1.4913463611e-02,3.7302173615e+01,3.1255849838e+01,3.9367881775e+01,3.8445117950e+01,3.3595661163e+01,1.0405069590e+00,1.0341812372e+00,1.0670336485e+00,1.0552067757e+00,1.0731279850e+00
