alpha,m_W_mean,m_W_std,m_X_mean,m_X_std,m_Y_mean,m_Y_std,q_W_mean,q_W_std,q_X_mean,q_X_std,q_Y_mean,q_Y_std,Loss_mean,Loss_std,Steps_mean
1.7800000000000007,-0.024840854411013424,0.023590803086554632,-0.02439853297546506,0.01752394241543904,0.07276803739368916,0.008034320275277998,-0.0012784406542778015,0.020404536186206322,0.00044567089062184093,0.015033629011721386,0.03520201779901981,0.0032395497938870945,437.9411880493164,50.64710935097209,3000.0
1.7900000000000007,-0.024840982374735178,0.023590758440389232,-0.02439853735268116,0.017523939630072413,0.07276800572872162,0.008034330915517375,-0.001278402586467564,0.020404529386386455,0.00044572555925697087,0.015033492082697294,0.035201999358832836,0.003239525369665203,437.9410919189453,50.64710385329446,3000.0
1.8000000000000007,-0.0248408957850188,0.023590795329425974,-0.024398506572470068,0.017523968780729277,0.07276803813874722,0.0080343784128806,-0.0012784987222403288,0.020404549415678847,0.0004456902388483286,0.015033724161390115,0.03520205281674862,0.003239514389396669,437.94117736816406,50.647219628035984,3000.0
1.8100000000000007,-0.024840941512957217,0.02359075197667014,-0.024398626992478967,0.01752394731669279,0.0727680679410696,0.008034329594632293,-0.0012785034254193307,0.020404566050227238,0.0004457610659301281,0.015033669458690026,0.035201994329690935,0.003239539153787881,437.94128875732423,50.64711254547857,3000.0
1.8200000000000007,-0.02484090980142355,0.023590716001435617,-0.024398518772795797,0.017524030356149186,0.07276803925633431,0.008034347878537185,-0.001278418768197298,0.020404656554549764,0.00044557640794664624,0.015033515626122743,0.03520200774073601,0.0032395656977450386,437.9411254882813,50.64718311414998,3000.0
1.8300000000000007,-0.024840908800251783,0.02359073353056529,-0.024398498330265285,0.01752401549073998,0.07276805602014065,0.008034373857185917,-0.0012783945072442292,0.0204045570267013,0.00044570097234100106,0.015033561912551811,0.03520203847438097,0.0032395896217988244,437.94076080322264,50.64689278417109,3000.0
1.8400000000000007,-0.024840851384215056,0.023590914193816773,-0.02439859341830015,0.01752401862516296,0.07276803813874722,0.008034345608603643,-0.0012784344144165516,0.020404565410827375,0.00044570609461516144,0.015033540399299767,0.0352020176127553,0.003239586041307854,437.94080352783203,50.64713501875583,3000.0
1.8500000000000008,-0.01609872579574585,0.026248555740475608,-0.011834313906729222,0.024079647837802677,0.08716513365507125,0.015457596673801439,-0.0020799310877919197,0.027001859029272806,-0.003696870617568493,0.020447541556526696,0.04084318652749062,0.007870911507710264,1024.5083374023438,96.02404379320373,3000.0
1.8600000000000008,-0.016098328609950842,0.02624832605865634,-0.011834020563401281,0.024079435582582714,0.08716515302658082,0.0154577213672559,-0.0020799605175852776,0.02700192867332677,-0.0036965599399991335,0.020447671314043608,0.040843054093420504,0.007870591509712331,1024.5095794677734,96.02491180205828,3000.0
1.8700000000000008,-0.016098824958316982,0.02624885313917899,-0.011834273184649646,0.024079521976134763,0.08716512769460678,0.015457675635561628,-0.002080048737116158,0.027002162359901605,-0.003696477459743619,0.02044735045876398,0.04084315169602633,0.007870927887189223,1024.508981323242,96.02342679438841,3000.0
1.8800000000000008,-0.01609853629488498,0.026248581366077238,-0.011834026081487536,0.024079377071510925,0.08716522678732871,0.015457803890115727,-0.0020801592618227005,0.027001591736561196,-0.003696918918285519,0.020447659262653593,0.04084313735365867,0.007870586506762362,1024.5082733154297,96.0241166898439,3000.0
1.8900000000000008,-0.016098635690286755,0.026248691422775427,-0.011834281752817333,0.02407956580910423,0.08716527968645096,0.015457741997717484,-0.0020802296698093415,0.027002084358229386,-0.003696666087489575,0.020447800080480274,0.04084324650466442,0.007870924800302385,1024.5089935302735,96.0243625324754,3000.0
1.9000000000000008,-0.016098653781227767,0.026248765137934834,-0.011834215768612922,0.02407949987836406,0.0871652528643608,0.01545763522922753,-0.0020799797726795076,0.02700191598215948,-0.0036967093357816337,0.020447748211024974,0.040843259915709494,0.007870848194103301,1024.509194946289,96.02439104956954,3000.0
1.9100000000000008,-0.01609887988306582,0.026248655436792456,-0.011834170529618859,0.024079392295159253,0.08716517239809037,0.01545772741164298,-0.002080122334882617,0.02700218531737222,-0.0036969568696804344,0.020447796980792778,0.04084322601556778,0.007870853250682278,1024.5085083007812,96.02420557695991,3000.0
