alpha,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
4.0,5,104,14.8151,1.6478292465e+01,6000,7.7503639460e-01
4.0,6,105,14.9574,1.6466045380e+01,6000,7.7532964945e-01
4.0,7,106,15.3308,1.6426918030e+01,6000,7.7639907598e-01
4.0,8,107,14.8370,1.6404489517e+01,6000,7.7751523256e-01
4.0,9,108,15.4051,1.6502552032e+01,6000,7.7500087023e-01
4.0,10,109,14.8366,1.6680166245e+01,6000,7.7301269770e-01
4.2,1,100,14.9851,1.5996983528e+01,6000,8.0099737644e-01
4.2,2,101,14.8245,1.5813985825e+01,6000,8.0383843184e-01
4.2,3,102,14.8140,1.6103683472e+01,6000,8.0073684454e-01
4.2,4,103,14.7629,1.6150382996e+01,6000,7.9764139652e-01
4.2,5,104,15.2032,1.5966934204e+01,6000,8.0091607571e-01
4.2,6,105,15.2422,1.5949491501e+01,6000,8.0192637444e-01
4.2,7,106,14.9503,1.6083312988e+01,6000,8.0046510696e-01
4.2,8,107,15.0298,1.5924751282e+01,6000,8.0217379332e-01
4.2,9,108,14.7961,1.6072820663e+01,6000,7.9872554541e-01
4.2,10,109,14.8603,1.6331398010e+01,6000,7.9724955559e-01
4.4,1,100,14.7711,1.5754166603e+01,6000,8.1964874268e-01
4.4,2,101,14.7035,1.5406865120e+01,6000,8.2397121191e-01
4.4,3,102,14.9242,1.5826445580e+01,6000,8.1971275806e-01
4.4,4,103,14.6826,1.5818252563e+01,6000,8.1782484055e-01
4.4,5,104,14.4719,1.5673144341e+01,6000,8.2044881582e-01
4.4,6,105,14.8516,1.5582130432e+01,6000,8.2190471888e-01
4.4,7,106,15.0150,1.5880013466e+01,6000,8.1945973635e-01
4.4,8,107,14.6436,1.5428810120e+01,6000,8.2405406237e-01
4.4,9,108,14.6858,1.5773532867e+01,6000,8.1830495596e-01
4.4,10,109,14.8815,1.5911881447e+01,6000,8.1773620844e-01
4.6000000000000005,1,100,15.1329,1.5406010628e+01,6000,8.3565825224e-01
4.6000000000000005,2,101,14.7420,1.5128904343e+01,6000,8.3929532766e-01
4.6000000000000005,3,102,14.8456,1.5359197617e+01,6000,8.3699065447e-01
4.6000000000000005,4,103,14.7933,1.5286191940e+01,6000,8.3701550961e-01
4.6000000000000005,5,104,14.8636,1.5277727127e+01,6000,8.3746123314e-01
4.6000000000000005,6,105,14.7157,1.5205836296e+01,6000,8.3816605806e-01
4.6000000000000005,7,106,14.9513,1.5418177605e+01,6000,8.3654159307e-01
4.6000000000000005,8,107,14.8980,1.5199585915e+01,6000,8.3849227428e-01
4.6000000000000005,9,108,14.8445,1.5223872185e+01,6000,8.3725088835e-01
4.6000000000000005,10,109,14.7879,1.5611694336e+01,6000,8.3350247145e-01
4.800000000000001,1,100,15.1933,1.4855092049e+01,6000,8.5189265013e-01
4.800000000000001,2,101,14.8483,1.4775608063e+01,6000,8.5328966379e-01
4.800000000000001,3,102,14.9882,1.4929993629e+01,6000,8.5175341368e-01
4.800000000000001,4,103,15.0985,1.4952244759e+01,6000,8.5048758984e-01
4.800000000000001,5,104,15.0782,1.4944213867e+01,6000,8.5113459826e-01
4.800000000000001,6,105,14.4044,1.4830011368e+01,6000,8.5229742527e-01
4.800000000000001,7,106,14.6112,1.4909036636e+01,6000,8.5199791193e-01
4.800000000000001,8,107,14.3913,1.4905830383e+01,6000,8.5166203976e-01
4.800000000000001,9,108,14.7829,1.4799219131e+01,6000,8.5128879547e-01
4.800000000000001,10,109,14.7592,1.5157465935e+01,6000,8.4874576330e-01
5.0,1,100,14.5761,1.4689364433e+01,6000,8.6220252514e-01
5.0,2,101,14.6069,1.4361180305e+01,6000,8.6519384384e-01
5.0,3,102,14.4204,1.4665372849e+01,6000,8.6235707998e-01
5.0,4,103,14.5814,1.4427347183e+01,6000,8.6401277781e-01
5.0,5,104,14.2196,1.4529693604e+01,6000,8.6335510015e-01
5.0,6,105,14.6448,1.4389730453e+01,6000,8.6471307278e-01
5.0,7,106,14.6935,1.4687252998e+01,6000,8.6251819134e-01
5.0,8,107,14.7995,1.4626902580e+01,6000,8.6313188076e-01
5.0,9,108,14.8307,1.4457621574e+01,6000,8.6348205805e-01
5.0,10,109,14.7287,1.4855791092e+01,6000,8.6074155569e-01
