step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
168,9.5353162766e+00,2.0157142759e-01,9.7923771065e-01,9.2058820210e-03,9.7514303923e-01,5.7986556869e-03,9.2342433929e+00,9.3933591843e+00,9.7841215134e+00,9.7085628510e+00,9.5562944412e+00,9.6908575296e-01,9.6894061565e-01,9.7957575321e-01,9.7443693876e-01,9.8367613554e-01
169,9.5658090591e+00,2.0322753484e-01,9.8062334145e-01,9.2517545825e-03,9.7548590899e-01,5.8137144928e-03,9.2625341415e+00,9.4224605560e+00,9.8175001144e+00,9.7395477295e+00,9.5870027542e+00,9.6939718723e-01,9.6927350760e-01,9.7993069887e-01,9.7479277849e-01,9.8403537273e-01
170,9.5958906174e+00,2.0486393005e-01,9.8198596027e-01,9.2968383662e-03,9.7582168579e-01,5.8284272837e-03,9.2904348373e+00,9.4511833191e+00,9.8504314423e+00,9.7701139450e+00,9.6172895432e+00,9.6970194578e-01,9.6959966421e-01,9.8027849197e-01,9.7514146566e-01,9.8438686132e-01
171,9.6255643845e+00,2.0647765922e-01,9.8332592741e-01,9.3410088028e-03,9.7615066767e-01,5.8429080275e-03,9.3179540634e+00,9.4795312881e+00,9.8829174042e+00,9.8002595901e+00,9.6471595764e+00,9.7000038624e-01,9.6991926432e-01,9.8061937094e-01,9.7548305988e-01,9.8473125696e-01
172,9.6548322678e+00,2.0807093403e-01,9.8464352278e-01,9.3843788663e-03,9.7647291422e-01,5.8570282730e-03,9.3450889587e+00,9.5075073242e+00,9.9149627686e+00,9.8299884796e+00,9.6766138077e+00,9.7029250860e-01,9.7023254633e-01,9.8095333576e-01,9.7581785917e-01,9.8506832123e-01
173,9.6836977005e+00,2.0964264432e-01,9.8593909236e-01,9.4269058878e-03,9.7678866386e-01,5.8708555069e-03,9.3718471527e+00,9.5351133347e+00,9.9465703964e+00,9.8593053818e+00,9.7056522369e+00,9.7057855129e-01,9.7053968906e-01,9.8128062487e-01,9.7614598274e-01,9.8539847136e-01
174,9.7121618271e+00,2.1119435084e-01,9.8721287081e-01,9.4686715705e-03,9.7709791660e-01,5.8843829109e-03,9.3982286453e+00,9.5623455048e+00,9.9777460098e+00,9.8882074356e+00,9.7342815399e+00,9.7085857391e-01,9.7084063292e-01,9.8160141706e-01,9.7646737099e-01,9.8572158813e-01
175,9.7402324677e+00,2.1272638921e-01,9.8846538681e-01,9.5096945801e-03,9.7740099430e-01,5.8976561630e-03,9.4242401123e+00,9.5892152786e+00,1.0008497238e+01,9.9167070389e+00,9.7625026703e+00,9.7113281488e-01,9.7113567591e-01,9.8191601038e-01,9.7678238153e-01,9.8603808880e-01
176,9.7679115295e+00,2.1423980462e-01,9.8969689718e-01,9.5500306121e-03,9.7769796848e-01,5.9106932941e-03,9.4498834610e+00,9.6157197952e+00,1.0038829803e+01,9.9448022842e+00,9.7903223038e+00,9.7140127420e-01,9.7142487764e-01,9.8222440481e-01,9.7709119320e-01,9.8634809256e-01
177,9.7952049255e+00,2.1573371466e-01,9.9090783332e-01,9.5896440422e-03,9.7798898220e-01,5.9234050609e-03,9.4751672745e+00,9.6418647766e+00,1.0068748474e+01,9.9725008011e+00,9.8177433014e+00,9.7166430950e-01,9.7170841694e-01,9.8252665997e-01,9.7739386559e-01,9.8665165901e-01
178,9.8221185684e+00,2.1721052156e-01,9.9209861662e-01,9.6286464870e-03,9.7827420235e-01,5.9359248793e-03,9.5000934601e+00,9.6676549911e+00,1.0098264694e+01,9.9998064041e+00,9.8447732925e+00,9.7192192078e-01,9.7198641300e-01,9.8282313347e-01,9.7769039869e-01,9.8694914579e-01
179,9.8486570358e+00,2.1866974408e-01,9.9326960581e-01,9.6670215312e-03,9.7855373621e-01,5.9480876844e-03,9.5246677399e+00,9.6930952072e+00,1.0127380371e+01,1.0026727676e+01,9.8714141846e+00,9.7217434645e-01,9.7225898504e-01,9.8311376572e-01,9.7798126936e-01,9.8724031448e-01
180,9.8748256683e+00,2.2011261204e-01,9.9442118588e-01,9.7048239413e-03,9.7882781029e-01,5.9601162525e-03,9.5488977432e+00,9.7181854248e+00,1.0156108856e+01,1.0053264618e+01,9.8976716995e+00,9.7242158651e-01,9.7252625227e-01,9.8339903355e-01,9.7826641798e-01,9.8752576113e-01
181,9.9006301880e+00,2.2153785864e-01,9.9555375500e-01,9.7420032420e-03,9.7909642458e-01,5.9718739023e-03,9.5727891922e+00,9.7429332733e+00,1.0184450150e+01,1.0079425812e+01,9.9235525131e+00,9.7266381979e-01,9.7278833389e-01,9.8367869854e-01,9.7854590416e-01,9.8780536652e-01
182,9.9260766983e+00,2.2294850330e-01,9.9666771797e-01,9.7786957205e-03,9.7935987711e-01,5.9834658496e-03,9.5963420868e+00,9.7673454285e+00,1.0212415695e+01,1.0105216980e+01,9.9490633011e+00,9.7290110588e-01,9.7304546833e-01,9.8395311832e-01,9.7882014513e-01,9.8807954788e-01
183,9.9511703491e+00,2.2434299376e-01,9.9776343671e-01,9.8148312356e-03,9.7961815596e-01,5.9948144389e-03,9.6195688248e+00,9.7914237976e+00,1.0240014076e+01,1.0130639076e+01,9.9742059708e+00,9.7313374281e-01,9.7329759598e-01,9.8422265053e-01,9.7908878326e-01,9.8834800720e-01
184,9.9759185791e+00,2.2572421696e-01,9.9884136304e-01,9.8505395408e-03,9.7987155914e-01,6.0059547512e-03,9.6424713135e+00,9.8151721954e+00,1.0267251015e+01,1.0155706406e+01,9.9989919662e+00,9.7336184978e-01,9.7354501486e-01,9.8448705673e-01,9.7935253382e-01,9.8861134052e-01
185,1.0000323677e+01,2.2708965142e-01,9.9990172439e-01,9.8857139092e-03,9.8012005091e-01,6.0169416954e-03,9.6650552750e+00,9.8385972977e+00,1.0294129372e+01,1.0180415154e+01,1.0023421288e+01,9.7358542681e-01,9.7378766537e-01,9.8474657536e-01,9.7961103916e-01,9.8886954784e-01
186,1.0024393463e+01,2.2844235966e-01,1.0009449787e+00,9.9204873911e-03,9.8036382198e-01,6.0277898357e-03,9.6873254776e+00,9.8617010117e+00,1.0320659637e+01,1.0204776764e+01,1.0047504425e+01,9.7380447388e-01,9.7402578592e-01,9.8500144482e-01,9.7986465693e-01,9.8912274837e-01
187,1.0048134422e+01,2.2978040563e-01,1.0019715253e+00,9.9547741546e-03,9.8060307503e-01,6.0384301851e-03,9.7092914581e+00,9.8844938278e+00,1.0346848488e+01,1.0228795052e+01,1.0071243286e+01,9.7401946783e-01,9.7425949574e-01,9.8525184393e-01,9.8011350632e-01,9.8937106133e-01
188,1.0071548080e+01,2.3110396460e-01,1.0029815422e+00,9.9885886733e-03,9.8083772659e-01,6.0487912754e-03,9.7309541702e+00,9.9069747925e+00,1.0372694969e+01,1.0252472878e+01,1.0094643593e+01,9.7423022985e-01,9.7448897362e-01,9.8549741507e-01,9.8035758734e-01,9.8961442709e-01
189,1.0094641113e+01,2.3241751966e-01,1.0039754219e+00,1.0022123637e-02,9.8106808662e-01,6.0591207218e-03,9.7523136139e+00,9.9291496277e+00,1.0398213387e+01,1.0275819778e+01,1.0117709160e+01,9.7443681955e-01,9.7471410036e-01,9.8573905230e-01,9.8059725761e-01,9.8985320330e-01
190,1.0117419434e+01,2.3371683682e-01,1.0049535279e+00,1.0055196512e-02,9.8129411936e-01,6.0692609496e-03,9.7733821869e+00,9.9510240555e+00,1.0423403740e+01,1.0298835754e+01,1.0140451431e+01,9.7463953495e-01,9.7493505478e-01,9.8597615957e-01,9.8083233833e-01,9.9008750916e-01
191,1.0139886093e+01,2.3500293076e-01,1.0059160913e+00,1.0087851929e-02,9.8151595592e-01,6.0791977469e-03,9.7941637039e+00,9.9725999832e+00,1.0448269844e+01,1.0321530342e+01,1.0162866592e+01,9.7483849525e-01,9.7515189648e-01,9.8620903492e-01,9.8106306791e-01,9.9031728506e-01
192,1.0162047577e+01,2.3627799336e-01,1.0068634856e+00,1.0120184894e-02,9.8173375130e-01,6.0890681216e-03,9.8146591187e+00,9.9938840866e+00,1.0472822189e+01,1.0343906403e+01,1.0184966087e+01,9.7503358126e-01,9.7536480427e-01,9.8643797636e-01,9.8128950596e-01,9.9054288864e-01
193,1.0183906555e+01,2.3753977499e-01,1.0077959213e+00,1.0152101713e-02,9.8194764853e-01,6.0987463516e-03,9.8348741531e+00,1.0014881134e+01,1.0497058868e+01,1.0365967751e+01,1.0206750870e+01,9.7522503138e-01,9.7557407618e-01,9.8666304350e-01,9.8151183128e-01,9.9076426029e-01
194,1.0205465889e+01,2.3879008588e-01,1.0087136105e+00,1.0183682591e-02,9.8215755224e-01,6.1082473351e-03,9.8548097610e+00,1.0035590172e+01,1.0520984650e+01,1.0387718201e+01,1.0228226662e+01,9.7541296482e-01,9.7577929497e-01,9.8688405752e-01,9.8173010349e-01,9.9098134041e-01
195,1.0226732445e+01,2.4002835065e-01,1.0096169346e+00,1.0214900160e-02,9.8236370087e-01,6.1176825192e-03,9.8744745255e+00,1.0056017876e+01,1.0544606209e+01,1.0409164429e+01,1.0249399185e+01,9.7559726238e-01,9.7598093748e-01,9.8710143566e-01,9.8194432259e-01,9.9119454622e-01
196,1.0247709465e+01,2.4125499722e-01,1.0105061161e+00,1.0245775740e-02,9.8256615400e-01,6.1269483544e-03,9.8938684464e+00,1.0076170921e+01,1.0567927361e+01,1.0430308342e+01,1.0270272255e+01,9.7577816248e-01,9.7617906332e-01,9.8731505871e-01,9.8215466738e-01,9.9140381813e-01
197,1.0268398476e+01,2.4246895430e-01,1.0113813037e+00,1.0276265740e-02,9.8276489973e-01,6.1360548620e-03,9.9129972458e+00,1.0096048355e+01,1.0590946198e+01,1.0451156616e+01,1.0290843964e+01,9.7595566511e-01,9.7637361288e-01,9.8752480745e-01,9.8236119747e-01,9.9160921574e-01
198,1.0288806534e+01,2.4367254746e-01,1.0122428739e+00,1.0306468157e-02,9.8296017647e-01,6.1450584074e-03,9.9318618774e+00,1.0115657806e+01,1.0613675117e+01,1.0471710205e+01,1.0311127663e+01,9.7613006830e-01,9.7656464577e-01,9.8773133755e-01,9.8256397247e-01,9.9181085825e-01
199,1.0308934212e+01,2.4486427924e-01,1.0130909298e+00,1.0336323746e-02,9.8315188885e-01,6.1539758723e-03,9.9504671097e+00,1.0134996414e+01,1.0636107445e+01,1.0491977692e+01,1.0331122398e+01,9.7630101442e-01,9.7675222158e-01,9.8793423176e-01,9.8276317120e-01,9.9200880527e-01
200,1.0328787231e+01,2.4604391017e-01,1.0139257882e+00,1.0365821357e-02,9.8334034681e-01,6.1627338572e-03,9.9688158035e+00,1.0154076576e+01,1.0658252716e+01,1.0511957169e+01,1.0350833893e+01,9.7646898031e-01,9.7693681717e-01,9.8813378811e-01,9.8295879364e-01,9.9220335484e-01
201,1.0348366165e+01,2.4721184053e-01,1.0147475456e+00,1.0394982134e-02,9.8352538347e-01,6.1714024066e-03,9.9869108200e+00,1.0172891617e+01,1.0680107117e+01,1.0531657219e+01,1.0370264053e+01,9.7663384676e-01,9.7711783648e-01,9.8832994699e-01,9.8315101862e-01,9.9239426851e-01
202,1.0367675591e+01,2.4836799924e-01,1.0155564651e+00,1.0423800517e-02,9.8370709419e-01,6.1798470607e-03,1.0004755974e+01,1.0191452026e+01,1.0701680183e+01,1.0551077843e+01,1.0389411926e+01,9.7679573298e-01,9.7729575634e-01,9.8852264881e-01,9.8333978653e-01,9.9258154631e-01
203,1.0386719704e+01,2.4951287231e-01,1.0163527907e+00,1.0452300310e-02,9.8388565779e-01,6.1882400623e-03,1.0022353172e+01,1.0209758759e+01,1.0722972870e+01,1.0570223808e+01,1.0408289909e+01,9.7695463896e-01,9.7747063637e-01,9.8871231079e-01,9.8352509737e-01,9.9276560545e-01
204,1.0405500221e+01,2.5064596169e-01,1.0171366610e+00,1.0480461634e-02,9.8406113386e-01,6.1964546975e-03,1.0039705276e+01,1.0227815628e+01,1.0743987083e+01,1.0589097977e+01,1.0426895142e+01,9.7711074352e-01,9.7764253616e-01,9.8889881372e-01,9.8370730877e-01,9.9294626713e-01
205,1.0424021149e+01,2.5176746629e-01,1.0179083074e+00,1.0508293841e-02,9.8423346281e-01,6.2046167206e-03,1.0056816101e+01,1.0245624542e+01,1.0764724731e+01,1.0607707024e+01,1.0445233345e+01,9.7726386786e-01,9.7781133652e-01,9.8908209801e-01,9.8388624191e-01,9.9312376976e-01
206,1.0442285156e+01,2.5287805860e-01,1.0186679032e+00,1.0535826225e-02,9.8440278769e-01,6.2126524462e-03,1.0073686600e+01,1.0263188362e+01,1.0785191536e+01,1.0626049042e+01,1.0463310242e+01,9.7741425037e-01,9.7797727585e-01,9.8926246166e-01,9.8406189680e-01,9.9329805374e-01
207,1.0460294151e+01,2.5397596829e-01,1.0194155900e+00,1.0562987371e-02,9.8456921577e-01,6.2205873214e-03,1.0090320587e+01,1.0280511856e+01,1.0805384636e+01,1.0644129753e+01,1.0481123924e+01,9.7756189108e-01,9.7814041376e-01,9.8943984509e-01,9.8423463106e-01,9.9346929789e-01
208,1.0478052711e+01,2.5506328648e-01,1.0201516148e+00,1.0589864650e-02,9.8473267555e-01,6.2283751636e-03,1.0106719971e+01,1.0297595024e+01,1.0825309753e+01,1.0661955833e+01,1.0498682976e+01,9.7770690918e-01,9.7830063105e-01,9.8961406946e-01,9.8440432549e-01,9.9363744259e-01
209,1.0495563126e+01,2.5613825451e-01,1.0208761312e+00,1.0616383774e-02,9.8489332199e-01,6.2360266135e-03,1.0122890472e+01,1.0314443588e+01,1.0844969749e+01,1.0679527283e+01,1.0515984535e+01,9.7784930468e-01,9.7845822573e-01,9.8978549242e-01,9.8457103968e-01,9.9380254745e-01
210,1.0512828636e+01,2.5720366417e-01,1.0215893260e+00,1.0642662775e-02,9.8505125046e-01,6.2436083753e-03,1.0138830185e+01,1.0331057549e+01,1.0864370346e+01,1.0696847916e+01,1.0533037186e+01,9.7798913717e-01,9.7861313820e-01,9.8995423317e-01,9.8473495245e-01,9.9396479130e-01
211,1.0529850960e+01,2.5825482191e-01,1.0222913284e+00,1.0668510509e-02,9.8520641327e-01,6.2510242171e-03,1.0154545784e+01,1.0347443581e+01,1.0883504868e+01,1.0713917732e+01,1.0549842834e+01,9.7812658548e-01,9.7876536846e-01,9.9011993408e-01,9.8489600420e-01,9.9412417412e-01
212,1.0546633530e+01,2.5929577843e-01,1.0229823283e+00,1.0694092142e-02,9.8535881042e-01,6.2583612554e-03,1.0170037270e+01,1.0363601685e+01,1.0902383804e+01,1.0730745316e+01,1.0566399574e+01,9.7826135159e-01,9.7891497612e-01,9.9028301239e-01,9.8505413532e-01,9.9428057671e-01
213,1.0563180351e+01,2.6032554822e-01,1.0236625420e+00,1.0719366903e-02,9.8550865650e-01,6.2655746928e-03,1.0185310364e+01,1.0379532814e+01,1.0921010017e+01,1.0747329712e+01,1.0582718849e+01,9.7839385271e-01,9.7906202078e-01,9.9044334888e-01,9.8520976305e-01,9.9443429708e-01
214,1.0579492569e+01,2.6134382994e-01,1.0243320658e+00,1.0744326272e-02,9.8565586805e-01,6.2727078005e-03,1.0200363159e+01,1.0395244598e+01,1.0939382553e+01,1.0763674736e+01,1.0598797798e+01,9.7852391005e-01,9.7920656204e-01,9.9060112238e-01,9.8536247015e-01,9.9458527565e-01
215,1.0595575333e+01,2.6235078702e-01,1.0249911586e+00,1.0768975171e-02,9.8580062389e-01,6.2797106177e-03,1.0215202332e+01,1.0410737038e+01,1.0957505226e+01,1.0779787064e+01,1.0614645004e+01,9.7865170240e-01,9.7934877872e-01,9.9075621367e-01,9.8551273346e-01,9.9473369122e-01
216,1.0611429977e+01,2.6334712094e-01,1.0256399202e+00,1.0793341378e-02,9.8594282866e-01,6.2866358476e-03,1.0229828835e+01,1.0426013947e+01,1.0975384712e+01,1.0795664787e+01,1.0630257607e+01,9.7877711058e-01,9.7948849201e-01,9.9090886116e-01,9.8566031456e-01,9.9487936497e-01
217,1.0627057457e+01,2.6433056623e-01,1.0262784367e+00,1.0817336578e-02,9.8608261347e-01,6.2933574341e-03,1.0244246483e+01,1.0441075325e+01,1.0993013382e+01,1.0811314583e+01,1.0645637512e+01,9.7890049219e-01,9.7962594032e-01,9.9105888605e-01,9.8580533266e-01,9.9502241611e-01
218,1.0642464828e+01,2.6530400397e-01,1.0269070371e+00,1.0841076166e-02,9.8622007370e-01,6.3000304381e-03,1.0258455276e+01,1.0455929756e+01,1.1010403633e+01,1.0826740265e+01,1.0660795212e+01,9.7902160883e-01,9.7976112366e-01,9.9120640755e-01,9.8594808578e-01,9.9516314268e-01
219,1.0657650375e+01,2.6626637994e-01,1.0275256942e+00,1.0864517156e-02,9.8635506630e-01,6.3065996446e-03,1.0272459984e+01,1.0470571518e+01,1.1027555466e+01,1.0841938972e+01,1.0675725937e+01,9.7914046049e-01,9.7989392281e-01,9.9135154486e-01,9.8608821630e-01,9.9530118704e-01
220,1.0672620392e+01,2.6721805064e-01,1.0281347051e+00,1.0887674303e-02,9.8648784161e-01,6.3131524820e-03,1.0286262512e+01,1.0485009193e+01,1.1044472694e+01,1.0856917381e+01,1.0690440178e+01,9.7925728559e-01,9.8002445698e-01,9.9149429798e-01,9.8622602224e-01,9.9543714523e-01
221,1.0687376785e+01,2.6815823696e-01,1.0287341875e+00,1.0910514957e-02,9.8661832809e-01,6.3194808428e-03,1.0299867630e+01,1.0499244690e+01,1.1061156273e+01,1.0871680260e+01,1.0704935074e+01,9.7937208414e-01,9.8015296459e-01,9.9163472652e-01,9.8636144400e-01,9.9557042122e-01
222,1.0701920128e+01,2.6908793389e-01,1.0293242018e+00,1.0933083353e-02,9.8674652576e-01,6.3257322117e-03,1.0313273430e+01,1.0513277054e+01,1.1077607155e+01,1.0886227608e+01,1.0719215393e+01,9.7948461771e-01,9.8027926683e-01,9.9177277088e-01,9.8649471998e-01,9.9570125341e-01
223,1.0716257858e+01,2.7000752412e-01,1.0299050869e+00,1.0955389277e-02,9.8687273264e-01,6.3319274160e-03,1.0326486588e+01,1.0527114868e+01,1.1093834877e+01,1.0900565147e+01,1.0733287811e+01,9.7959554195e-01,9.8040354252e-01,9.9190866947e-01,9.8662567139e-01,9.9583023787e-01
224,1.0730387688e+01,2.7091604318e-01,1.0304767865e+00,1.0977399353e-02,9.8699661493e-01,6.3380353062e-03,1.0339506149e+01,1.0540755272e+01,1.1109833717e+01,1.0914692879e+01,1.0747150421e+01,9.7970414162e-01,9.8052561283e-01,9.9204224348e-01,9.8675441742e-01,9.9595665932e-01
225,1.0744314766e+01,2.7181330089e-01,1.0310395444e+00,1.0999100381e-02,9.8711849451e-01,6.3439536746e-03,1.0352338791e+01,1.0554204941e+01,1.1125612259e+01,1.0928612709e+01,1.0760805130e+01,9.7981119156e-01,9.8064577579e-01,9.9217361212e-01,9.8688095808e-01,9.9608093500e-01
226,1.0758042145e+01,2.7270135240e-01,1.0315935155e+00,1.1020578218e-02,9.8723827600e-01,6.3498792763e-03,1.0364982605e+01,1.0567464828e+01,1.1141172409e+01,1.0942332268e+01,1.0774258614e+01,9.7991609573e-01,9.8076391220e-01,9.9230289459e-01,9.8700535297e-01,9.9620312452e-01
227,1.0771572113e+01,2.7357922872e-01,1.0321388259e+00,1.1041793020e-02,9.8735606670e-01,6.3556371328e-03,1.0377442360e+01,1.0580535889e+01,1.1156515121e+01,1.0955853462e+01,1.0787513733e+01,9.8001927137e-01,9.8088014126e-01,9.9242997169e-01,9.8712784052e-01,9.9632310867e-01
228,1.0784906960e+01,2.7444529062e-01,1.0326756012e+00,1.1062677391e-02,9.8747189045e-01,6.3613673375e-03,1.0389722824e+01,1.0593422890e+01,1.1171642303e+01,1.0969175339e+01,1.0800571442e+01,9.8012065887e-01,9.8099440336e-01,9.9255502224e-01,9.8724818230e-01,9.9644118547e-01
229,1.0798050117e+01,2.7530354678e-01,1.0332040063e+00,1.1083389337e-02,9.8758573532e-01,6.3670004336e-03,1.0401823997e+01,1.0606124878e+01,1.1186565399e+01,1.0982302666e+01,1.0813433647e+01,9.8022031784e-01,9.8110669851e-01,9.9267822504e-01,9.8736637831e-01,9.9655705690e-01
230,1.0811001396e+01,2.7614932149e-01,1.0337240680e+00,1.1103750411e-02,9.8769767284e-01,6.3725317641e-03,1.0413744926e+01,1.0618650436e+01,1.1201270103e+01,1.0995237350e+01,1.0826104164e+01,9.8031800985e-01,9.8121744394e-01,9.9279922247e-01,9.8748266697e-01,9.9667102098e-01
231,1.0823767662e+01,2.7698619935e-01,1.0342360876e+00,1.1123893512e-02,9.8780775070e-01,6.3779704788e-03,1.0425494194e+01,1.0630997658e+01,1.1215774536e+01,1.1007984161e+01,1.0838587761e+01,9.8041415215e-01,9.8132622242e-01,9.9291825294e-01,9.8759710789e-01,9.9678301811e-01
232,1.0836347198e+01,2.7781242611e-01,1.0347400258e+00,1.1143753516e-02,9.8791590929e-01,6.3833262135e-03,1.0437070847e+01,1.0643167496e+01,1.1230072975e+01,1.1020541191e+01,1.0850883484e+01,9.8050862551e-01,9.8143309355e-01,9.9303537607e-01,9.8770946264e-01,9.9689298868e-01
233,1.0848746300e+01,2.7862996897e-01,1.0352361601e+00,1.1163406295e-02,9.8802237511e-01,6.3885357877e-03,1.0448477745e+01,1.0655164719e+01,1.1244172096e+01,1.1032919884e+01,1.0862997055e+01,9.8060154915e-01,9.8153841496e-01,9.9315053225e-01,9.8782026768e-01,9.9700111151e-01
234,1.0860966492e+01,2.7943778145e-01,1.0357245786e+00,1.1182809513e-02,9.8812705278e-01,6.3937400604e-03,1.0459717751e+01,1.0666992188e+01,1.1258073807e+01,1.1045117378e+01,1.0874931335e+01,9.8069280386e-01,9.8164194822e-01,9.9326390028e-01,9.8792910576e-01,9.9710750580e-01
235,1.0873008728e+01,2.8023723106e-01,1.0362053436e+00,1.1202017857e-02,9.8822993040e-01,6.3988861364e-03,1.0470789909e+01,1.0678650856e+01,1.1271782875e+01,1.1057132721e+01,1.0886687279e+01,9.8078238964e-01,9.8174375296e-01,9.9337553978e-01,9.8803597689e-01,9.9721199274e-01
236,1.0884876251e+01,2.8102493638e-01,1.0366786128e+00,1.1220895769e-02,9.8833112717e-01,6.4038214363e-03,1.0481702805e+01,1.0690144539e+01,1.1285293579e+01,1.1068975449e+01,1.0898264885e+01,9.8087054491e-01,9.8184400797e-01,9.9348509312e-01,9.8814141750e-01,9.9731457233e-01
237,1.0896570587e+01,2.8180308412e-01,1.0371444686e+00,1.1239532300e-02,9.8843063116e-01,6.4088111034e-03,1.0492452621e+01,1.0701474190e+01,1.1298612595e+01,1.1080639839e+01,1.0909673691e+01,9.8095709085e-01,9.8194253445e-01,9.9359297752e-01,9.8824489117e-01,9.9741566181e-01
238,1.0908096695e+01,2.8257339023e-01,1.0376031303e+00,1.1257988616e-02,9.8852851391e-01,6.4136611110e-03,1.0503046036e+01,1.0712641716e+01,1.1311748505e+01,1.1092137337e+01,1.0920909882e+01,9.8104226589e-01,9.8203951120e-01,9.9369919300e-01,9.8834669590e-01,9.9751490355e-01
239,1.0919454193e+01,2.8333456463e-01,1.0380546062e+00,1.1276218246e-02,9.8862471581e-01,6.4184292034e-03,1.0513481140e+01,1.0723649979e+01,1.1324697495e+01,1.1103465080e+01,1.0931977272e+01,9.8112583160e-01,9.8213487864e-01,9.9380367994e-01,9.8844689131e-01,9.9761229753e-01
240,1.0930647087e+01,2.8408618448e-01,1.0384990780e+00,1.1294202874e-02,9.8871939182e-01,6.4231476995e-03,1.0523762703e+01,1.0734500885e+01,1.1337461472e+01,1.1114627838e+01,1.0942882538e+01,9.8120802641e-01,9.8222881556e-01,9.9390637875e-01,9.8854541779e-01,9.9770832062e-01
241,1.0941676903e+01,2.8482838758e-01,1.0389366271e+00,1.1311946123e-02,9.8881247044e-01,6.4278015095e-03,1.0533891678e+01,1.0745200157e+01,1.1350045204e+01,1.1125624657e+01,1.0953622818e+01,9.8128873110e-01,9.8232114315e-01,9.9400752783e-01,9.8864239454e-01,9.9780255556e-01
242,1.0952546883e+01,2.8556312615e-01,1.0393674006e+00,1.1329525068e-02,9.8890407085e-01,6.4324013995e-03,1.0543869972e+01,1.0755743980e+01,1.1362451553e+01,1.1136464119e+01,1.0964204788e+01,9.8136818409e-01,9.8241198063e-01,9.9410706758e-01,9.8873776197e-01,9.9789535999e-01
243,1.0963257027e+01,2.8628559668e-01,1.0397914233e+00,1.1346747096e-02,9.8899408579e-01,6.4368221268e-03,1.0553705215e+01,1.0766139030e+01,1.1374678612e+01,1.1147137642e+01,1.0974624634e+01,9.8144626617e-01,9.8250144720e-01,9.9420481920e-01,9.8883152008e-01,9.9798637629e-01
244,1.0973812103e+01,2.8700372694e-01,1.0402088951e+00,1.1363927442e-02,9.8908268213e-01,6.4413085435e-03,1.0563388824e+01,1.0776382446e+01,1.1386737823e+01,1.1157658577e+01,1.0984892845e+01,9.8152285814e-01,9.8258942366e-01,9.9430125952e-01,9.8892384768e-01,9.9807602167e-01
245,1.0984213448e+01,2.8771052741e-01,1.0406198947e+00,1.1380788933e-02,9.8916977644e-01,6.4456026640e-03,1.0572931290e+01,1.0786483765e+01,1.1398619652e+01,1.1168027878e+01,1.0995004654e+01,9.8159831762e-01,9.8267602921e-01,9.9439597130e-01,9.8901456594e-01,9.9816399813e-01
246,1.0994463730e+01,2.8841037200e-01,1.0410245409e+00,1.1397501833e-02,9.8925548792e-01,6.4499282806e-03,1.0582329750e+01,1.0796441078e+01,1.1410337448e+01,1.1178240776e+01,1.1004969597e+01,9.8167234659e-01,9.8276126385e-01,9.9448919296e-01,9.8910391331e-01,9.9825072289e-01
247,1.1004563522e+01,2.8909992952e-01,1.0414228774e+00,1.1413933500e-02,9.8933982849e-01,6.4541260002e-03,1.0591593742e+01,1.0806251526e+01,1.1421884537e+01,1.1188304901e+01,1.1014782906e+01,9.8174536228e-01,9.8284506798e-01,9.9458098412e-01,9.8919183016e-01,9.9833589792e-01
248,1.1014515114e+01,2.8978159022e-01,1.0418150089e+00,1.1430182607e-02,9.8942270279e-01,6.4582973419e-03,1.0600714684e+01,1.0815924644e+01,1.1433264732e+01,1.1198221207e+01,1.1024450302e+01,9.8181682825e-01,9.8292762041e-01,9.9467110634e-01,9.8927825689e-01,9.9841970205e-01
249,1.1024322891e+01,2.9045562202e-01,1.0422011245e+00,1.1446250707e-02,9.8950428963e-01,6.4623757624e-03,1.0609702110e+01,1.0825460434e+01,1.1444487572e+01,1.1207991600e+01,1.1033972740e+01,9.8188722134e-01,9.8300886154e-01,9.9475997686e-01,9.8936337233e-01,9.9850201607e-01
250,1.1033987617e+01,2.9112126920e-01,1.0425812710e+00,1.1462109815e-02,9.8958452940e-01,6.4663749905e-03,1.0618557930e+01,1.0834857941e+01,1.1455550194e+01,1.1217619896e+01,1.1043352127e+01,9.8195648193e-01,9.8308873177e-01,9.9484741688e-01,9.8944711685e-01,9.9858289957e-01
251,1.1043510628e+01,2.9177861121e-01,1.0429555160e+00,1.1477767857e-02,9.8966349363e-01,6.4703435008e-03,1.0627277374e+01,1.0844123840e+01,1.1466451645e+01,1.1227105141e+01,1.1052595139e+01,9.8202449083e-01,9.8316752911e-01,9.9493330717e-01,9.8952943087e-01,9.9866271019e-01
252,1.1052894020e+01,2.9242792930e-01,1.0433239569e+00,1.1493228523e-02,9.8974111080e-01,6.4742402499e-03,1.0635869980e+01,1.0853252411e+01,1.1477197647e+01,1.1236452103e+01,1.1061697960e+01,9.8209136724e-01,9.8324477673e-01,9.9501800537e-01,9.8961055279e-01,9.9874085188e-01
