step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,cosine_similarity_replica_1
79,2.0001914501e+00,0.0000000000e+00,3.0107156654e-01,0.0000000000e+00,3.2175818342e-04,0.0000000000e+00,2.0001914501e+00,3.2175818342e-04
80,2.0001914501e+00,0.0000000000e+00,3.0107156654e-01,0.0000000000e+00,3.2175827073e-04,0.0000000000e+00,2.0001914501e+00,3.2175827073e-04
81,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2175861998e-04,0.0000000000e+00,2.0001912117e+00,3.2175861998e-04
82,2.0001914501e+00,0.0000000000e+00,3.0107156654e-01,0.0000000000e+00,3.2175882370e-04,0.0000000000e+00,2.0001914501e+00,3.2175882370e-04
83,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2175894012e-04,0.0000000000e+00,2.0001912117e+00,3.2175894012e-04
84,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2175911474e-04,0.0000000000e+00,2.0001912117e+00,3.2175911474e-04
85,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2175943488e-04,0.0000000000e+00,2.0001912117e+00,3.2175943488e-04
86,2.0001914501e+00,0.0000000000e+00,3.0107156654e-01,0.0000000000e+00,3.2175966771e-04,0.0000000000e+00,2.0001914501e+00,3.2175966771e-04
87,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2175995875e-04,0.0000000000e+00,2.0001912117e+00,3.2175995875e-04
88,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176045352e-04,0.0000000000e+00,2.0001912117e+00,3.2176045352e-04
89,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176056993e-04,0.0000000000e+00,2.0001912117e+00,3.2176056993e-04
90,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176077366e-04,0.0000000000e+00,2.0001912117e+00,3.2176077366e-04
91,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176094828e-04,0.0000000000e+00,2.0001912117e+00,3.2176094828e-04
92,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176100649e-04,0.0000000000e+00,2.0001912117e+00,3.2176100649e-04
93,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176132663e-04,0.0000000000e+00,2.0001912117e+00,3.2176132663e-04
94,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176138484e-04,0.0000000000e+00,2.0001912117e+00,3.2176138484e-04
95,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176167588e-04,0.0000000000e+00,2.0001912117e+00,3.2176167588e-04
96,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176205423e-04,0.0000000000e+00,2.0001912117e+00,3.2176205423e-04
97,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176219975e-04,0.0000000000e+00,2.0001912117e+00,3.2176219975e-04
98,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176228706e-04,0.0000000000e+00,2.0001912117e+00,3.2176228706e-04
99,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176254899e-04,0.0000000000e+00,2.0001912117e+00,3.2176254899e-04
100,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176295645e-04,0.0000000000e+00,2.0001912117e+00,3.2176295645e-04
101,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176307286e-04,0.0000000000e+00,2.0001912117e+00,3.2176307286e-04
102,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176310197e-04,0.0000000000e+00,2.0001912117e+00,3.2176310197e-04
