step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
12100,5.5820989655e-04,0.0000000000e+00,-3.2532024681e+00,0.0000000000e+00,5.5820987654e-06,0.0000000000e+00,9.9999433756e-01,0.0000000000e+00,5.5820989655e-04,5.5820987654e-06,9.9999433756e-01
12200,5.2403745940e-04,0.0000000000e+00,-3.2806376675e+00,0.0000000000e+00,5.2403747759e-06,0.0000000000e+00,9.9999481440e-01,0.0000000000e+00,5.2403745940e-04,5.2403747759e-06,9.9999481440e-01
12300,4.9298064550e-04,0.0000000000e+00,-3.3071701309e+00,0.0000000000e+00,4.9298064368e-06,0.0000000000e+00,9.9999511242e-01,0.0000000000e+00,4.9298064550e-04,4.9298064368e-06,9.9999511242e-01
12400,4.6335457591e-04,0.0000000000e+00,-3.3340865437e+00,0.0000000000e+00,4.6335458137e-06,0.0000000000e+00,9.9999547005e-01,0.0000000000e+00,4.6335457591e-04,4.6335458137e-06,9.9999547005e-01
12500,4.3559752521e-04,0.0000000000e+00,-3.3609145963e+00,0.0000000000e+00,4.3559753067e-06,0.0000000000e+00,9.9999576807e-01,0.0000000000e+00,4.3559752521e-04,4.3559753067e-06,9.9999576807e-01
12600,4.0973632713e-04,0.0000000000e+00,-3.3874955299e+00,0.0000000000e+00,4.0973632167e-06,0.0000000000e+00,9.9999606609e-01,0.0000000000e+00,4.0973632713e-04,4.0973632167e-06,9.9999606609e-01
12700,3.8505787961e-04,0.0000000000e+00,-3.4144739850e+00,0.0000000000e+00,3.8505786506e-06,0.0000000000e+00,9.9999630451e-01,0.0000000000e+00,3.8505787961e-04,3.8505786506e-06,9.9999630451e-01
12800,3.6250735866e-04,0.0000000000e+00,-3.4406831731e+00,0.0000000000e+00,3.6250737594e-06,0.0000000000e+00,9.9999648333e-01,0.0000000000e+00,3.6250735866e-04,3.6250737594e-06,9.9999648333e-01
12900,3.4165076795e-04,0.0000000000e+00,-3.4664175987e+00,0.0000000000e+00,3.4165075249e-06,0.0000000000e+00,9.9999678135e-01,0.0000000000e+00,3.4165076795e-04,3.4165075249e-06,9.9999678135e-01
13000,3.2183373696e-04,0.0000000000e+00,-3.4923684319e+00,0.0000000000e+00,3.2183372696e-06,0.0000000000e+00,9.9999696016e-01,0.0000000000e+00,3.2183373696e-04,3.2183372696e-06,9.9999696016e-01
13100,3.0237177270e-04,0.0000000000e+00,-3.5194587539e+00,0.0000000000e+00,3.0237176816e-06,0.0000000000e+00,9.9999713898e-01,0.0000000000e+00,3.0237177270e-04,3.0237176816e-06,9.9999713898e-01
13200,2.8517260216e-04,0.0000000000e+00,-3.5448922015e+00,0.0000000000e+00,2.8517260944e-06,0.0000000000e+00,9.9999737740e-01,0.0000000000e+00,2.8517260216e-04,2.8517260944e-06,9.9999737740e-01
13300,2.6836051256e-04,0.0000000000e+00,-3.5712813873e+00,0.0000000000e+00,2.6836053166e-06,0.0000000000e+00,9.9999743700e-01,0.0000000000e+00,2.6836051256e-04,2.6836053166e-06,9.9999743700e-01
13400,2.5284083677e-04,0.0000000000e+00,-3.5971527811e+00,0.0000000000e+00,2.5284084586e-06,0.0000000000e+00,9.9999767542e-01,0.0000000000e+00,2.5284083677e-04,2.5284084586e-06,9.9999767542e-01
13500,2.3825805692e-04,0.0000000000e+00,-3.6229524044e+00,0.0000000000e+00,2.3825805329e-06,0.0000000000e+00,9.9999773502e-01,0.0000000000e+00,2.3825805692e-04,2.3825805329e-06,9.9999773502e-01
13600,2.2481492488e-04,0.0000000000e+00,-3.6481748605e+00,0.0000000000e+00,2.2481492579e-06,0.0000000000e+00,9.9999797344e-01,0.0000000000e+00,2.2481492488e-04,2.2481492579e-06,9.9999797344e-01
13700,2.1219227347e-04,0.0000000000e+00,-3.6732704341e+00,0.0000000000e+00,2.1219227619e-06,0.0000000000e+00,9.9999797344e-01,0.0000000000e+00,2.1219227347e-04,2.1219227619e-06,9.9999797344e-01
13800,1.9983631501e-04,0.0000000000e+00,-3.6993255873e+00,0.0000000000e+00,1.9983631319e-06,0.0000000000e+00,9.9999827147e-01,0.0000000000e+00,1.9983631501e-04,1.9983631319e-06,9.9999827147e-01
13900,1.8842496502e-04,0.0000000000e+00,-3.7248615567e+00,0.0000000000e+00,1.8842497411e-06,0.0000000000e+00,9.9999839067e-01,0.0000000000e+00,1.8842496502e-04,1.8842497411e-06,9.9999839067e-01
14000,1.7804605886e-04,0.0000000000e+00,-3.7494676352e+00,0.0000000000e+00,1.7804604795e-06,0.0000000000e+00,9.9999833107e-01,0.0000000000e+00,1.7804605886e-04,1.7804604795e-06,9.9999833107e-01
14100,1.6812028480e-04,0.0000000000e+00,-3.7743798830e+00,0.0000000000e+00,1.6812030026e-06,0.0000000000e+00,9.9999850988e-01,0.0000000000e+00,1.6812028480e-04,1.6812030026e-06,9.9999850988e-01
14200,1.5853655350e-04,0.0000000000e+00,-3.7998705874e+00,0.0000000000e+00,1.5853655668e-06,0.0000000000e+00,9.9999856949e-01,0.0000000000e+00,1.5853655350e-04,1.5853655668e-06,9.9999856949e-01
14300,1.4938328241e-04,0.0000000000e+00,-3.8256980020e+00,0.0000000000e+00,1.4938327695e-06,0.0000000000e+00,9.9999862909e-01,0.0000000000e+00,1.4938328241e-04,1.4938327695e-06,9.9999862909e-01
14400,1.4095097140e-04,0.0000000000e+00,-3.8509319267e+00,0.0000000000e+00,1.4095096503e-06,0.0000000000e+00,9.9999880791e-01,0.0000000000e+00,1.4095097140e-04,1.4095096503e-06,9.9999880791e-01
14500,1.3354317343e-04,0.0000000000e+00,-3.8743783077e+00,0.0000000000e+00,1.3354316479e-06,0.0000000000e+00,9.9999880791e-01,0.0000000000e+00,1.3354317343e-04,1.3354316479e-06,9.9999880791e-01
14600,1.2605736265e-04,0.0000000000e+00,-3.8994317833e+00,0.0000000000e+00,1.2605735265e-06,0.0000000000e+00,9.9999880791e-01,0.0000000000e+00,1.2605736265e-04,1.2605735265e-06,9.9999880791e-01
14700,1.1886543507e-04,0.0000000000e+00,-3.9249444157e+00,0.0000000000e+00,1.1886543234e-06,0.0000000000e+00,9.9999898672e-01,0.0000000000e+00,1.1886543507e-04,1.1886543234e-06,9.9999898672e-01
14800,1.1228195217e-04,0.0000000000e+00,-3.9496900452e+00,0.0000000000e+00,1.1228195262e-06,0.0000000000e+00,9.9999910593e-01,0.0000000000e+00,1.1228195217e-04,1.1228195262e-06,9.9999910593e-01
14900,1.0613660561e-04,0.0000000000e+00,-3.9741348058e+00,0.0000000000e+00,1.0613661061e-06,0.0000000000e+00,9.9999904633e-01,0.0000000000e+00,1.0613660561e-04,1.0613661061e-06,9.9999904633e-01
15000,1.0035184096e-04,0.0000000000e+00,-3.9984746560e+00,0.0000000000e+00,1.0035183777e-06,0.0000000000e+00,9.9999910593e-01,0.0000000000e+00,1.0035184096e-04,1.0035183777e-06,9.9999910593e-01
