step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,cosine_similarity_replica_1,cosine_similarity_replica_2
134,8.0095744629e+08,2.3682861328e+06,8.9036075448e+00,1.2841338841e-03,-1.3586021960e-03,1.4830997214e-02,7.9858916016e+08,8.0332573242e+08,1.3472395018e-02,-1.6189599410e-02
135,8.0182078857e+08,2.3298706055e+06,8.9040754785e+00,1.2619438280e-03,-1.2242579833e-03,1.4748920687e-02,7.9949091797e+08,8.0415065918e+08,1.3524662703e-02,-1.5973178670e-02
136,7.9970991211e+08,4.3525634766e+06,8.9029260464e+00,2.3637483254e-03,-1.4686275274e-02,1.1431891471e-03,7.9535734863e+08,8.0406247559e+08,-1.3543086126e-02,-1.5829464421e-02
137,8.0010358887e+08,3.5235351562e+06,8.9031420071e+00,1.9125795573e-03,-1.2442492880e-03,1.4471383300e-02,7.9658005371e+08,8.0362712402e+08,1.3227134012e-02,-1.5715632588e-02
138,7.9650113525e+08,3.0203979492e+06,8.9011832766e+00,1.6468883622e-03,-7.3267612606e-04,1.4536367729e-02,7.9952153320e+08,7.9348073730e+08,1.3803691603e-02,-1.5269043855e-02
139,7.7020920410e+08,2.9115747070e+07,8.8862981744e+00,1.6425195417e-02,-1.0316330008e-03,1.5086610336e-02,7.9932495117e+08,7.4109345703e+08,1.4054977335e-02,-1.6118243337e-02
140,7.9677257080e+08,2.5194213867e+06,8.9013322038e+00,1.3732581826e-03,1.5145339072e-02,1.2486595660e-03,7.9929199219e+08,7.9425314941e+08,1.3896679506e-02,1.6393998638e-02
141,7.9946813965e+08,2.3554687500e+05,8.9028011421e+00,1.2795595713e-04,1.4975617640e-02,1.4895563945e-03,7.9923259277e+08,7.9970368652e+08,1.3486061245e-02,1.6465174034e-02
142,7.9888692627e+08,1.3516845703e+05,8.9024853078e+00,7.3480881519e-05,1.4798401855e-02,1.7935996875e-03,7.9902209473e+08,7.9875175781e+08,1.3004802167e-02,1.6592001542e-02
143,8.0124730225e+08,2.5356079102e+06,8.9037644056e+00,1.3743624429e-03,-1.8169572577e-03,1.4551223256e-02,7.9871169434e+08,8.0378291016e+08,1.2734265998e-02,-1.6368180513e-02
144,5.1678897400e+08,2.8157862854e+08,8.6368296625e+00,2.6537324268e-01,2.8152712621e-03,9.8877898417e-03,7.9836760254e+08,2.3521034546e+08,1.2703061104e-02,-7.0725185797e-03
145,8.0086629639e+08,2.8208862305e+06,8.9035573232e+00,1.5297190005e-03,-1.4645215124e-03,1.4416109771e-02,7.9804541016e+08,8.0368718262e+08,1.2951588258e-02,-1.5880631283e-02
146,7.9853250732e+08,9.6536865234e+05,8.9022922831e+00,5.2503120301e-04,1.4726980124e-02,1.3477462344e-03,7.9756713867e+08,7.9949787598e+08,1.3379233889e-02,1.6074726358e-02
147,7.9834573975e+08,1.5905639648e+06,8.9021901501e+00,8.6525678366e-04,1.4619469643e-02,7.8438874334e-04,7.9675517578e+08,7.9993630371e+08,1.3835080899e-02,1.5403858386e-02
148,7.9987745361e+08,4.3101928711e+06,8.9030171501e+00,2.3402473586e-03,-9.8051736131e-04,1.5152222943e-02,7.9556726074e+08,8.0418764648e+08,1.4171705581e-02,-1.6132740304e-02
149,7.9726669922e+08,3.2723144531e+06,8.9015999664e+00,1.7825353697e-03,1.5192883555e-02,9.1038597748e-04,7.9399438477e+08,8.0053901367e+08,1.4282497577e-02,1.6103269532e-02
150,7.9790954590e+08,6.1361572266e+06,8.9019408182e+00,3.3399171294e-03,-9.1976672411e-04,1.5020115301e-02,7.9177338867e+08,8.0404570312e+08,1.4100348577e-02,-1.5939882025e-02
151,7.9613371582e+08,8.0334228516e+06,8.9009639056e+00,4.3824166272e-03,-1.1965353042e-03,1.4827435836e-02,7.8810029297e+08,8.0416713867e+08,1.3630900532e-02,-1.6023971140e-02
152,7.9269635010e+08,1.1445959473e+07,8.8990615802e+00,6.2713327092e-03,-1.6003944911e-03,1.4554710593e-02,7.8125039062e+08,8.0414230957e+08,1.2954316102e-02,-1.6155105084e-02
153,7.8600981445e+08,1.8056250000e+07,8.8953133468e+00,9.9783863130e-03,-2.0168637857e-03,1.4202930965e-02,7.6795356445e+08,8.0406606445e+08,1.2186067179e-02,-1.6219794750e-02
154,7.6893471680e+08,2.7383129883e+07,8.8856139088e+00,1.5472540201e-02,-6.4949551597e-04,1.1987993028e-02,7.4155158691e+08,7.9631784668e+08,1.1338497512e-02,-1.2637488544e-02
155,7.1368051758e+08,2.5028759766e+07,8.8532366068e+00,1.5236946460e-02,1.3144828379e-02,2.9653869569e-03,6.8865175781e+08,7.3870927734e+08,1.0179441422e-02,1.6110215336e-02
156,6.9573032227e+08,1.0350761719e+08,8.8375805726e+00,6.5095518892e-02,1.2042243034e-02,4.0083676577e-03,5.9222270508e+08,7.9923793945e+08,8.0338753760e-03,1.6050610691e-02
157,6.3371228027e+08,1.6152854004e+08,8.7873048463e+00,1.1319381833e-01,-6.2932927394e-03,1.0004975251e-02,4.7218374023e+08,7.9524082031e+08,3.7116825115e-03,-1.6298267990e-02
158,5.0725122070e+08,2.8529355469e+08,8.6226469784e+00,2.7637682900e-01,-1.6842099838e-02,5.4905656725e-04,2.2195766602e+08,7.9254477539e+08,-1.7391156405e-02,-1.6293043271e-02
159,5.9127579346e+08,2.1207279053e+08,8.7418879002e+00,1.6301613232e-01,-9.0949472506e-03,6.9700132590e-03,3.7920300293e+08,8.0334858398e+08,-2.1249339916e-03,-1.6064960510e-02
160,6.8201359863e+08,7.7795361328e+07,8.8309491201e+00,4.9755290519e-02,-2.7101058513e-03,9.2918341979e-03,6.0421823730e+08,7.5980895996e+08,-1.2001940049e-02,6.5817283466e-03
161,7.6680637207e+08,2.0638183594e+07,8.8845283572e+00,1.1691627459e-02,-1.6469866969e-03,1.4408420306e-02,7.4616818848e+08,7.8744455566e+08,1.2761433609e-02,-1.6055407003e-02
162,7.0834969482e+08,7.8367712402e+07,8.8475734442e+00,4.8245315453e-02,1.3758182060e-02,2.1926802583e-03,6.2998198242e+08,7.8671740723e+08,1.1565501802e-02,1.5950862318e-02
163,7.4069066162e+08,5.7996423340e+07,8.8683014497e+00,3.4075212120e-02,1.6319719143e-03,1.4645276126e-02,6.8269423828e+08,7.9868708496e+08,-1.3013304211e-02,1.6277248040e-02
164,7.7381975098e+08,2.5644213867e+07,8.8884011986e+00,1.4397694492e-02,1.5210234560e-02,2.3288885131e-03,7.4817553711e+08,7.9946396484e+08,1.2881346047e-02,1.7539123073e-02
165,7.1705690918e+08,8.2446752930e+07,8.8526637378e+00,5.0156719565e-02,1.3312127907e-02,1.0925154202e-03,6.3461015625e+08,7.9950366211e+08,1.2219612487e-02,1.4404643327e-02
166,6.9848303833e+08,1.0058087769e+08,8.8396058211e+00,6.2975698240e-02,1.0113534518e-03,1.2495532166e-02,5.9790216064e+08,7.9906391602e+08,-1.1484178714e-02,1.3506885618e-02
167,7.1572210693e+08,8.3554797363e+07,8.8517646489e+00,5.0932614949e-02,2.6598130353e-03,1.3782698195e-02,6.3216730957e+08,7.9927690430e+08,-1.1122885160e-02,1.6442511231e-02
168,7.7906477051e+08,1.5209765625e+07,8.8914907841e+00,8.4798555382e-03,1.6473181546e-02,3.2283235341e-03,7.6385500488e+08,7.9427453613e+08,1.3244858012e-02,1.9701505080e-02
169,7.9592058105e+08,6.4587158203e+06,8.9008554354e+00,3.5242790288e-03,3.6311401054e-03,1.7250900157e-02,8.0237929688e+08,7.8946186523e+08,-1.3619760051e-02,2.0882040262e-02
170,7.9431064453e+08,5.6420654297e+06,8.8999794263e+00,3.0848876447e-03,1.7179790884e-02,3.7052538246e-03,7.9995270996e+08,7.8866857910e+08,1.3474537060e-02,2.0885044709e-02
171,7.8255585938e+08,2.0536303711e+07,8.8933657523e+00,1.1399635570e-02,-3.8467468694e-03,9.6386121586e-03,8.0309216309e+08,7.6201955566e+08,-1.3485359028e-02,5.7918652892e-03
172,7.9412028809e+08,6.7154296875e+06,8.8998707624e+00,3.6726722941e-03,1.5504464507e-02,2.0126271993e-03,8.0083571777e+08,7.8740485840e+08,1.3491837308e-02,1.7517091706e-02
173,7.4699575195e+08,5.3510229492e+07,8.8722009902e+00,3.1163591194e-02,2.2416618187e-02,8.9033539407e-03,8.0050598145e+08,6.9348552246e+08,1.3513264246e-02,3.1319972128e-02
174,6.7073737793e+08,1.3009592285e+08,8.8182257336e+00,8.5316390339e-02,1.9347329624e-02,5.8981059119e-03,8.0083330078e+08,5.4064145508e+08,1.3449223712e-02,2.5245435536e-02
175,6.0487201538e+08,1.7397449341e+08,8.7629129370e+00,1.2853894048e-01,1.4171072748e-02,8.9132087305e-04,7.7884650879e+08,4.3089752197e+08,1.3279751875e-02,1.5062393621e-02
176,5.4849440918e+08,2.2391784668e+08,8.6995831563e+00,1.8826599983e-01,5.9311691439e-03,9.3556508655e-03,7.7241225586e+08,3.2457656250e+08,1.5286820009e-02,-3.4244817216e-03
177,5.4963878174e+08,2.5348018799e+08,8.6881521117e+00,2.1662777242e-01,-5.7871036115e-03,7.7068003011e-03,8.0311896973e+08,2.9615859375e+08,-1.3493903913e-02,1.9196966896e-03
178,5.7675911865e+08,2.2369237061e+08,8.7255959172e+00,1.7773909975e-01,1.9283767324e-02,5.7850969024e-03,8.0045148926e+08,3.5306674805e+08,1.3498670422e-02,2.5068864226e-02
179,5.6909474487e+08,2.2312219849e+08,8.7189428823e+00,1.7990124426e-01,1.9186221994e-02,6.7503536120e-03,7.9221694336e+08,3.4597254639e+08,1.2435868382e-02,2.5936575606e-02
180,5.5917297363e+08,2.2563500977e+08,8.7089543427e+00,1.8580906950e-01,-2.3579690605e-05,1.4483810868e-02,7.8480798340e+08,3.3353796387e+08,-1.4507390559e-02,1.4460231178e-02
181,5.0806926270e+08,2.2383061523e+08,8.6590674013e+00,2.0538427341e-01,-1.2400335632e-02,1.2084795162e-03,7.3189987793e+08,2.8423864746e+08,-1.3608815148e-02,-1.1191856116e-02
182,1.7857436371e+08,5.6899745178e+07,8.2285715777e+00,1.4337158436e-01,-7.4458736926e-03,1.8905656412e-02,1.2167461853e+08,2.3547410889e+08,1.1459782720e-02,-2.6351530105e-02
183,4.9792596130e+08,2.9743460999e+08,8.6013298504e+00,2.9923420736e-01,-5.6928936392e-03,1.9093671814e-02,7.9536057129e+08,2.0049135132e+08,1.3400778174e-02,-2.4786565453e-02
184,4.9615976257e+08,3.0316050110e+08,8.5941382351e+00,3.0858258791e-01,8.3901640028e-04,1.2672832236e-02,7.9932026367e+08,1.9299926147e+08,1.3511848636e-02,-1.1833815835e-02
185,4.9954404602e+08,2.9435563660e+08,8.6059592266e+00,2.9380640170e-01,1.0869823163e-02,3.9488256443e-03,7.9389968262e+08,2.0518840942e+08,1.4818648808e-02,6.9209975190e-03
186,4.8023121643e+08,2.7290545349e+08,8.5967635330e+00,2.8011026076e-01,4.9806577154e-03,1.8875570502e-02,7.5313666992e+08,2.0732576294e+08,-1.3894912787e-02,2.3856228217e-02
187,4.4886147766e+08,2.3113715515e+08,8.5852074937e+00,2.4730054584e-01,7.9256026074e-03,2.5989473797e-02,6.7999863281e+08,2.1772432251e+08,-1.8063871190e-02,3.3915076405e-02
188,4.9011112976e+08,2.7070088196e+08,8.6112671343e+00,2.7001022636e-01,2.4940013420e-02,1.1369169224e-02,7.6081201172e+08,2.1941024780e+08,1.3570844196e-02,3.6309182644e-02
189,4.8014555054e+08,2.8653645630e+08,8.5857705121e+00,2.9884475888e-01,2.3515027016e-02,9.6703134477e-03,7.6668200684e+08,1.9360909424e+08,1.3844713569e-02,3.3185340464e-02
190,4.7334823608e+08,3.1649895630e+08,8.5465128038e+00,3.5103027493e-01,4.3280227110e-03,1.7521734349e-02,7.8984719238e+08,1.5684927979e+08,-1.3193711638e-02,2.1849757060e-02
191,2.3988576965e+08,9.7593832397e+07,8.3407139103e+00,1.8753361807e-01,-3.8984753191e-03,5.6792348623e-03,3.3747960205e+08,1.4229193726e+08,-9.5777101815e-03,1.7807595432e-03
192,4.7442114716e+08,3.2421151886e+08,8.5395224207e+00,3.6282464925e-01,-1.5092441812e-02,1.6752444208e-03,7.9863266602e+08,1.5020962830e+08,-1.3417197391e-02,-1.6767686233e-02
193,4.7072208252e+08,3.1123428955e+08,8.5479549856e+00,3.4522753740e-01,-7.6650776900e-03,2.0962833893e-02,7.8195637207e+08,1.5948779297e+08,1.3297756203e-02,-2.8627911583e-02
194,8.3025678062e+07,7.2434417152e+07,7.6082832981e+00,5.8333563129e-01,-1.1682600249e-02,2.2947351914e-02,1.0591260910e+07,1.5546009521e+08,1.1264751665e-02,-3.4629952163e-02
195,4.6487907257e+08,3.3535789032e+08,8.5077797037e+00,3.9543890380e-01,-2.4271860719e-02,1.0885190219e-02,8.0023696289e+08,1.2952118225e+08,-1.3386670500e-02,-3.5157050937e-02
196,4.4480264740e+08,3.4646888580e+08,8.4455140973e+00,4.5281144456e-01,-5.9246853925e-03,1.9301617052e-02,7.9127153320e+08,9.8333761597e+07,1.3376931660e-02,-2.5226302445e-02
197,4.5275619507e+08,3.4546719360e+08,8.4663398261e+00,4.3578462276e-01,-7.2965633590e-03,6.0948168393e-03,7.9822338867e+08,1.0728900146e+08,-1.3391380198e-02,-1.2017465197e-03
198,4.7260064850e+08,3.2150887299e+08,8.5395606140e+00,3.6031978929e-01,1.7283041961e-03,1.5098934527e-02,7.9410952148e+08,1.5109177551e+08,-1.3370630331e-02,1.6827238724e-02
199,4.7811875610e+08,3.0320128784e+08,8.5678310743e+00,3.2499789152e-01,1.9598360173e-02,6.0308901593e-03,7.8132004395e+08,1.7491746826e+08,1.3567470014e-02,2.5629250333e-02
200,1.3960956116e+08,1.4763858032e+07,8.1424730615e+00,4.6099461877e-02,-2.5421474129e-03,3.2314451411e-02,1.2484570312e+08,1.5437341919e+08,-3.4856598824e-02,2.9772303998e-02
201,2.4265431519e+08,1.3707196655e+08,8.3015309876e+00,2.7793966912e-01,-3.0031800270e-03,3.1125195324e-02,3.7972628174e+08,1.0558234863e+08,-3.4128375351e-02,2.8122015297e-02
202,2.6492726440e+08,1.8361257935e+08,8.2809850058e+00,3.7081602158e-01,-1.1186351068e-02,2.4241576903e-02,4.4853984375e+08,8.1314685059e+07,-3.5427927971e-02,1.3055225834e-02
203,2.7088820343e+08,1.7472191620e+08,8.3159889471e+00,3.3296609786e-01,-1.8667136552e-02,1.4260536758e-02,4.4561011963e+08,9.6166287231e+07,-3.2927673310e-02,-4.4065997936e-03
204,2.3017151184e+08,1.2424043884e+08,8.2872658646e+00,2.6224249320e-01,-1.9175799564e-02,8.6937975138e-03,3.5441195068e+08,1.0593107300e+08,-2.7869597077e-02,-1.0482002050e-02
205,2.2090539551e+08,1.3177335205e+08,8.2487065766e+00,2.9867271325e-01,-1.6807865351e-02,1.1015534401e-02,3.5267874756e+08,8.9132043457e+07,-2.7823399752e-02,-5.7923309505e-03
206,4.5420596695e+07,2.0488697433e+07,7.6078510120e+00,2.1109564852e-01,-6.9883745164e-04,1.6404298134e-02,2.4931899261e+07,6.5909294128e+07,-1.7103135586e-02,1.5705460683e-02
207,4.5311612606e+07,3.9402819157e+07,7.3497281055e+00,5.7822929662e-01,1.6520090401e-02,2.8425972909e-02,5.9087934494e+06,8.4714431763e+07,-1.1905882508e-02,4.4946063310e-02
208,8.3801117420e+07,7.8081530285e+07,7.4832824898e+00,7.2591780916e-01,2.1722845733e-02,3.3316142857e-02,5.7195871353e+06,1.6188264771e+08,-1.1593297124e-02,5.5038988590e-02
209,1.2995712118e+08,1.2492384195e+08,7.5540942119e+00,8.5224318770e-01,2.3482859600e-02,3.6437712144e-02,5.0332792282e+06,2.5488096313e+08,-1.2954852544e-02,5.9920571744e-02
210,1.6826061001e+08,1.5843382359e+08,7.7532766259e+00,7.6086510883e-01,3.2544501300e-02,3.3979281608e-02,9.8267864227e+06,3.2669443359e+08,-1.4347803080e-03,6.6523782909e-02
211,1.8818533802e+08,1.8068648815e+08,7.7209350723e+00,8.4594041346e-01,3.7471658463e-02,3.8214453583e-02,7.4988498688e+06,3.6887182617e+08,-7.4279512046e-04,7.5686112046e-02
212,1.9489868445e+08,1.9137823205e+08,7.5667486165e+00,1.0201501394e+00,4.3842288316e-02,4.1324247955e-02,3.5204524040e+06,3.8627691650e+08,2.5180403609e-03,8.5166536272e-02
213,1.9879983273e+08,1.8864222050e+08,7.7974991935e+00,7.9070756407e-01,4.3226343812e-02,4.8781866906e-02,1.0157612228e+07,3.8744205322e+08,-5.5555230938e-03,9.2008210719e-02
214,1.9169545097e+08,1.8742621651e+08,7.6045643064e+00,9.7421429945e-01,4.7042940161e-02,4.9649778404e-02,4.2692344666e+06,3.7912166748e+08,-2.6068382431e-03,9.6692718565e-02
215,1.8368370023e+08,1.7923148532e+08,7.6041906302e+00,9.5561451064e-01,5.3749352228e-02,4.7590844799e-02,4.4522149086e+06,3.6291518555e+08,6.1585074291e-03,1.0134019703e-01
216,1.7379259129e+08,1.6099173489e+08,7.8160020714e+00,7.0876304573e-01,4.6015480533e-02,6.1615241691e-02,1.2800856400e+07,3.3478432617e+08,-1.5599761158e-02,1.0763072222e-01
217,1.4468168478e+08,1.4093473978e+08,7.5147302482e+00,9.4105292998e-01,6.6650325432e-02,5.1557673141e-02,3.7469449997e+06,2.8561642456e+08,1.5092652291e-02,1.1820799857e-01
218,1.1767182426e+08,9.1674727249e+07,7.8678953331e+00,4.5297047822e-01,7.3747216258e-02,6.5195919480e-02,2.5997097015e+07,2.0934655151e+08,8.5512967780e-03,1.3894313574e-01
219,7.3728228378e+07,6.1878665543e+07,7.6029920484e+00,5.2928972014e-01,8.8388043456e-02,8.3747369237e-02,1.1849562836e+07,1.3560689392e+08,4.6406742185e-03,1.7213541269e-01
220,5.7881850243e+07,5.4251169777e+07,7.3048607737e+00,7.4487274519e-01,9.6317331656e-02,9.2439924018e-02,3.6306804657e+06,1.1213302002e+08,3.8774076384e-03,1.8875725567e-01
221,5.4808535528e+07,5.1795193720e+07,7.2534103974e+00,7.7436200019e-01,9.6312970039e-02,9.7577422741e-02,3.0133418083e+06,1.0660372925e+08,-1.2644527014e-03,1.9389039278e-01
222,4.7657695341e+07,4.3239750338e+07,7.3018859923e+00,6.5666568697e-01,9.9044466857e-02,1.1079052603e-01,4.4179450035e+06,9.0897445679e+07,-1.1746059172e-02,2.0983499289e-01
223,4.6776951027e+07,3.4686864281e+07,7.4966970815e+00,4.1426766461e-01,1.1772782262e-01,1.0271752719e-01,1.2090086746e+07,8.1463815308e+07,1.5010295436e-02,2.2044534981e-01
224,4.2401481628e+07,3.9304188538e+07,7.2016172501e+00,7.1063494638e-01,1.0846161174e-01,1.0810189617e-01,3.0972930908e+06,8.1705670166e+07,3.5971557372e-04,2.1656350791e-01
225,3.5966732025e+07,2.8045859528e+07,7.3525192162e+00,4.5374619374e-01,1.1181928730e-01,1.2518272782e-01,7.9208724976e+06,6.4012591553e+07,-1.3363440521e-02,2.3700201511e-01
226,3.6024098110e+07,2.9563086033e+07,7.3135597693e+00,5.0325921644e-01,1.2499355897e-01,1.0663229600e-01,6.4610120773e+06,6.5587184143e+07,1.8361262977e-02,2.3162585497e-01
227,3.6713503647e+07,1.7629439163e+07,7.5079070141e+00,2.2723613877e-01,1.2014807342e-01,1.3408853533e-01,1.9084064484e+07,5.4342942810e+07,-1.3940461911e-02,2.5423660874e-01
228,3.3857828522e+07,2.6271997833e+07,7.3295465475e+00,4.4954340221e-01,1.1700717546e-01,1.2404966913e-01,7.5858306885e+06,6.0129826355e+07,-7.0424936712e-03,2.4105684459e-01
229,3.1899855423e+07,1.9297655869e+07,7.4048476014e+00,3.0440124906e-01,1.3503865711e-01,1.1855589040e-01,1.2602199554e+07,5.1197511292e+07,1.6482766718e-02,2.5359454751e-01
230,3.1975179291e+07,1.5581888580e+07,7.4459406054e+00,2.3127446493e-01,1.2146212533e-01,1.4089811966e-01,1.6393290710e+07,4.7557067871e+07,-1.9435994327e-02,2.6236024499e-01
231,2.4442390537e+07,2.0806957912e+07,7.1080842152e+00,5.4752811491e-01,1.3809394184e-01,1.3417962845e-01,3.6354326248e+06,4.5249348450e+07,3.9143133909e-03,2.7227357030e-01
232,2.0891638327e+07,1.7845252848e+07,7.0359548101e+00,5.5216995347e-01,1.4645819692e-01,1.4072103472e-01,3.0463854790e+06,3.8736891174e+07,5.7371621951e-03,2.8717923164e-01
233,2.0199114847e+07,1.7583876944e+07,6.9974037730e+00,5.7989257096e-01,1.4521026961e-01,1.4199593314e-01,2.6152379036e+06,3.7782991791e+07,3.2143364660e-03,2.8720620275e-01
234,1.8665916824e+07,1.5501206589e+07,7.0169711840e+00,5.1663723234e-01,1.5165382752e-01,1.5066704026e-01,3.1647102356e+06,3.4167123413e+07,9.8678725772e-04,3.0232086778e-01
235,1.7297758198e+07,1.2596960735e+07,7.0738830071e+00,4.0171146746e-01,1.5846969164e-01,1.6294233524e-01,4.7007974625e+06,2.9894718933e+07,-4.4726436026e-03,3.2141202688e-01
236,1.5811672354e+07,1.1445705271e+07,7.0377822640e+00,3.9770180695e-01,1.6871230630e-01,1.6712160083e-01,4.3659670830e+06,2.7257377625e+07,1.5907054767e-03,3.3583390713e-01
237,1.4117707300e+07,1.0876319647e+07,6.9542836036e+00,4.4355263009e-01,1.6827597562e-01,1.8150276598e-01,3.2413876534e+06,2.4994026947e+07,-1.3226790354e-02,3.4977874160e-01
238,1.4150004101e+07,1.0006839466e+07,7.0001861890e+00,3.8285399799e-01,1.8554868642e-01,1.7139766272e-01,4.1431646347e+06,2.4156843567e+07,1.4151023701e-02,3.5694634914e-01
239,1.3062849426e+07,1.0378562164e+07,6.8994063754e+00,4.7057738496e-01,1.8254828178e-01,1.8302125014e-01,2.6842872620e+06,2.3441411591e+07,-4.7296835692e-04,3.6556953192e-01
240,1.6103428459e+07,4.9220163345e+06,7.1856209235e+00,1.3712426854e-01,1.8349390198e-01,2.0110798907e-01,1.1181412125e+07,2.1025444794e+07,-1.7614087090e-02,3.8460189104e-01
241,1.6523915291e+07,3.0887128830e+06,7.2103900043e+00,8.2145790580e-02,2.0908098575e-01,1.8650884274e-01,1.3435202408e+07,1.9612628174e+07,2.2572143003e-02,3.9558982849e-01
242,1.6084585190e+07,2.4643993378e+06,7.2012515863e+00,6.7068552622e-02,1.9291899353e-01,2.1120711416e-01,1.3620185852e+07,1.8548984528e+07,-1.8288120627e-02,4.0412610769e-01
243,1.1191365051e+07,5.8217033386e+06,6.9803647870e+00,2.5041786084e-01,2.1781509556e-01,1.9887656532e-01,5.3696617126e+06,1.7013068390e+07,1.8938530236e-02,4.1669166088e-01
244,1.0369385719e+07,4.9997240067e+06,6.9582978187e+00,2.2835089254e-01,2.2493194975e-01,2.0599341951e-01,5.3696617126e+06,1.5369109726e+07,1.8938530236e-02,4.3092536926e-01
245,1.0082252884e+07,4.7125911713e+06,6.9500286590e+00,2.2008173286e-01,2.2690246347e-01,2.0796393510e-01,5.3696617126e+06,1.4794844055e+07,1.8938528374e-02,4.3486639857e-01
246,9.6391284943e+06,4.2694667816e+06,6.9366150980e+00,2.0666817186e-01,2.3144068755e-01,2.1250215732e-01,5.3696617126e+06,1.3908595276e+07,1.8938530236e-02,4.4394284487e-01
247,8.9275497437e+06,3.5578880310e+06,6.9131753503e+00,1.8322842421e-01,2.4034107570e-01,2.2140254732e-01,5.3696617126e+06,1.2485437775e+07,1.8938528374e-02,4.6174362302e-01
248,8.3967882156e+06,3.0271265030e+06,6.8938809392e+00,1.6393401312e-01,2.4760151841e-01,2.2866298817e-01,5.3696617126e+06,1.1423914719e+07,1.8938530236e-02,4.7626450658e-01
249,7.8760448456e+06,2.5063831329e+06,6.8731229266e+00,1.4317600052e-01,2.5552705862e-01,2.3658852838e-01,5.3696617126e+06,1.0382427979e+07,1.8938530236e-02,4.9211558700e-01
250,7.3841703415e+06,2.0145086288e+06,6.8515068709e+00,1.2155994479e-01,2.6394178998e-01,2.4500325788e-01,5.3696617126e+06,9.3986789703e+06,1.8938532099e-02,5.0894504786e-01
251,6.9819909096e+06,1.6123291969e+06,6.8320792258e+00,1.0213229969e-01,2.7155059110e-01,2.5261205900e-01,5.3696617126e+06,8.5943201065e+06,1.8938532099e-02,5.2416265011e-01
252,6.6653855324e+06,1.2957238197e+06,6.8154602577e+00,8.5513331610e-02,2.7796259057e-01,2.5902405847e-01,5.3696617126e+06,7.9611093521e+06,1.8938532099e-02,5.3698664904e-01
253,6.5281717300e+06,1.1585100174e+06,6.8078429132e+00,7.7895987090e-02,2.8015285265e-01,2.6121432055e-01,5.3696617126e+06,7.6866817474e+06,1.8938532099e-02,5.4136717319e-01
254,6.2880875587e+06,9.1842584610e+05,6.7938360625e+00,6.3889136342e-02,2.8487580549e-01,2.6593727339e-01,5.3696617126e+06,7.2065134048e+06,1.8938532099e-02,5.5081307888e-01
255,6.0140124321e+06,6.4435071945e+05,6.7766572021e+00,4.6710276030e-02,2.9112573992e-01,2.7218720783e-01,5.3696617126e+06,6.6583631516e+06,1.8938532099e-02,5.6331294775e-01
256,5.8460909843e+06,4.7642927170e+05,6.7654185778e+00,3.5471651646e-02,2.9529544245e-01,2.7635691036e-01,5.3696617126e+06,6.3225202560e+06,1.8938532099e-02,5.7165235281e-01
257,5.6737106323e+06,3.0404891968e+05,6.7532426841e+00,2.3295757989e-02,3.0030115880e-01,2.8136262856e-01,5.3696617126e+06,5.9777595520e+06,1.8938530236e-02,5.8166378736e-01
258,5.4936058044e+06,1.2394466400e+05,6.7397469313e+00,9.8000515008e-03,3.0594995059e-01,2.8701142035e-01,5.3696611404e+06,5.6175504684e+06,1.8938530236e-02,5.9296137094e-01
259,5.3319540024e+06,3.7708282471e+04,6.7268755333e+00,3.0714391054e-03,3.1137239281e-01,2.9243386444e-01,5.3696622849e+06,5.2942457199e+06,1.8938528374e-02,6.0380625725e-01
260,5.2096647263e+06,1.5999755859e+05,6.7166048632e+00,1.3342109219e-02,3.1569110602e-01,2.9675257951e-01,5.3696622849e+06,5.0496671677e+06,1.8938526511e-02,6.1244368553e-01
261,5.0887304306e+06,2.8093185425e+05,6.7059466185e+00,2.4000353936e-02,3.1982194632e-01,3.0088341981e-01,5.3696622849e+06,4.8077985764e+06,1.8938526511e-02,6.2070536613e-01
262,4.9049408913e+06,4.6472139359e+05,6.6886757060e+00,4.1271266425e-02,3.2623361889e-01,3.0729509052e-01,5.3696622849e+06,4.4402194977e+06,1.8938528374e-02,6.3352870941e-01
263,4.7561925888e+06,6.1346969604e+05,6.6736164283e+00,5.6330544069e-02,3.3138646930e-01,3.1244794279e-01,5.3696622849e+06,4.1427228928e+06,1.8938526511e-02,6.4383441210e-01
264,4.6629585743e+06,7.0670371056e+05,6.6636156168e+00,6.6331355561e-02,3.3437337726e-01,3.1543485075e-01,5.3696622849e+06,3.9562548637e+06,1.8938526511e-02,6.4980822802e-01
265,4.6156189442e+06,7.5404334068e+05,6.6583557572e+00,7.1591215173e-02,3.3545260876e-01,3.1651408225e-01,5.3696622849e+06,3.8615756035e+06,1.8938526511e-02,6.5196669102e-01
266,4.6190936565e+06,7.5056862831e+05,6.6587461917e+00,7.1200780718e-02,3.3410092443e-01,3.1516239792e-01,5.3696622849e+06,3.8685250282e+06,1.8938526511e-02,6.4926332235e-01
267,4.6719443321e+06,6.9771795273e+05,6.6645997871e+00,6.5347185345e-02,3.3017411176e-01,3.1123558339e-01,5.3696622849e+06,3.9742263794e+06,1.8938528374e-02,6.4140969515e-01
268,4.8187120914e+06,5.5095019341e+05,6.6800735771e+00,4.9873395308e-02,3.2194884866e-01,3.0301032215e-01,5.3696622849e+06,4.2677618980e+06,1.8938526511e-02,6.2495917082e-01
