step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,cosine_similarity_replica_1,cosine_similarity_replica_2
364,1.1838719177e+02,2.7358932495e+00,2.0731887186e+00,1.0038205241e-02,1.5444648918e-02,2.1628895774e-04,1.1565129852e+02,1.2112308502e+02,1.5660937876e-02,1.5228359960e-02
365,1.1883025360e+02,2.7617187500e+00,2.0748097028e+00,1.0095200460e-02,1.5393439680e-02,2.1701399237e-04,1.1606853485e+02,1.2159197235e+02,1.5610453673e-02,1.5176425688e-02
366,1.1927334976e+02,2.7877235413e+00,2.0764247616e+00,1.0152422846e-02,1.5342642553e-02,2.1773204207e-04,1.1648562622e+02,1.2206107330e+02,1.5560374595e-02,1.5124910511e-02
367,1.1971644211e+02,2.8138923645e+00,2.0780338013e+00,1.0209817708e-02,1.5292253811e-02,2.1844217554e-04,1.1690254974e+02,1.2253033447e+02,1.5510695986e-02,1.5073811635e-02
368,1.2015952682e+02,2.8402366638e+00,2.0796368515e+00,1.0267424865e-02,1.5242267400e-02,2.1914578974e-04,1.1731929016e+02,1.2299976349e+02,1.5461413190e-02,1.5023121610e-02
369,1.2060260010e+02,2.8667373657e+00,2.0812339441e+00,1.0325173600e-02,1.5192681458e-02,2.1984009072e-04,1.1773586273e+02,1.2346933746e+02,1.5412521549e-02,1.4972841367e-02
370,1.2104568481e+02,2.8933868408e+00,2.0828252058e+00,1.0383033032e-02,1.5143492725e-02,2.2052926943e-04,1.1815229797e+02,1.2393907166e+02,1.5364021994e-02,1.4922963455e-02
371,1.2148877716e+02,2.9202117920e+00,2.0844106629e+00,1.0441097780e-02,1.5094692353e-02,2.2120913491e-04,1.1856856537e+02,1.2440898895e+02,1.5315901488e-02,1.4873483218e-02
372,1.2193186188e+02,2.9471511841e+00,2.0859903084e+00,1.0499149399e-02,1.5046278015e-02,2.2188201547e-04,1.1898471069e+02,1.2487901306e+02,1.5268160030e-02,1.4824395999e-02
373,1.2237492752e+02,2.9743003845e+00,2.0875641356e+00,1.0557527685e-02,1.4998247381e-02,2.2254651412e-04,1.1940062714e+02,1.2534922791e+02,1.5220793895e-02,1.4775700867e-02
374,1.2281799698e+02,3.0015754700e+00,2.0891322748e+00,1.0615930224e-02,1.4950594399e-02,2.2320402786e-04,1.1981642151e+02,1.2581957245e+02,1.5173798427e-02,1.4727390371e-02
375,1.2326104355e+02,3.0290031433e+00,2.0906946706e+00,1.0674453212e-02,1.4903317671e-02,2.2385315970e-04,1.2023204041e+02,1.2629004669e+02,1.5127170831e-02,1.4679464512e-02
376,1.2370409012e+02,3.0565757751e+00,2.0922514453e+00,1.0733066607e-02,1.4856408816e-02,2.2449484095e-04,1.2064751434e+02,1.2676066589e+02,1.5080903657e-02,1.4631913975e-02
377,1.2414711761e+02,3.0843200684e+00,2.0938025700e+00,1.0791864579e-02,1.4809868298e-02,2.2513046861e-04,1.2106279755e+02,1.2723143768e+02,1.5034998767e-02,1.4584737830e-02
378,1.2459013748e+02,3.1121864319e+00,2.0953481294e+00,1.0850671226e-02,1.4763689134e-02,2.2575585172e-04,1.2147795105e+02,1.2770232391e+02,1.4989444986e-02,1.4537933283e-02
379,1.2503316498e+02,3.1401901245e+00,2.0968882145e+00,1.0909538176e-02,1.4717868529e-02,2.2637471557e-04,1.2189297485e+02,1.2817335510e+02,1.4944243245e-02,1.4491493814e-02
380,1.2547619247e+02,3.1683540344e+00,2.0984228356e+00,1.0968544724e-02,1.4672402758e-02,2.2698612884e-04,1.2230783844e+02,1.2864454651e+02,1.4899388887e-02,1.4445416629e-02
381,1.2591926575e+02,3.1966552734e+00,2.0999521911e+00,1.1027606404e-02,1.4627289958e-02,2.2758916020e-04,1.2272261047e+02,1.2911592102e+02,1.4854879119e-02,1.4399700798e-02
382,1.2636239624e+02,3.2250823975e+00,2.1014763577e+00,1.1086682216e-02,1.4582523145e-02,2.2818427533e-04,1.2313731384e+02,1.2958747864e+02,1.4810707420e-02,1.4354338869e-02
383,1.2680564117e+02,3.2536544800e+00,2.1029955654e+00,1.1145832275e-02,1.4538100455e-02,2.2877240553e-04,1.2355198669e+02,1.3005929565e+02,1.4766872860e-02,1.4309328049e-02
384,1.2724912643e+02,3.2823677063e+00,2.1045102777e+00,1.1205031536e-02,1.4494020026e-02,2.2935168818e-04,1.2396675873e+02,1.3053149414e+02,1.4723371714e-02,1.4264668338e-02
385,1.2769296646e+02,3.3111534119e+00,2.1060209184e+00,1.1264035369e-02,1.4450275805e-02,2.2992538288e-04,1.2438181305e+02,1.3100411987e+02,1.4680201188e-02,1.4220350422e-02
386,1.2813748932e+02,3.3401412964e+00,2.1075286128e+00,1.1323256202e-02,1.4406865463e-02,2.3049023002e-04,1.2479734802e+02,1.3147763062e+02,1.4637355693e-02,1.4176375233e-02
387,1.2858307648e+02,3.3691787720e+00,2.1090346760e+00,1.1382141341e-02,1.4363785274e-02,2.3104716092e-04,1.2521389771e+02,1.3195225525e+02,1.4594832435e-02,1.4132738113e-02
388,1.2903042221e+02,3.3983192444e+00,2.1105414406e+00,1.1440811100e-02,1.4321032446e-02,2.3159617558e-04,1.2563210297e+02,1.3242874146e+02,1.4552628621e-02,1.4089436270e-02
389,1.2948073959e+02,3.4276161194e+00,2.1120529483e+00,1.1499336792e-02,1.4278602786e-02,2.3213773966e-04,1.2605312347e+02,1.3290835571e+02,1.4510740526e-02,1.4046465047e-02
390,1.2993577957e+02,3.4569511414e+00,2.1135749986e+00,1.1557164549e-02,1.4236493967e-02,2.3267138749e-04,1.2647882843e+02,1.3339273071e+02,1.4469165355e-02,1.4003822580e-02
391,1.3039873886e+02,3.4863166809e+00,2.1151181180e+00,1.1613985100e-02,1.4194701333e-02,2.3319898173e-04,1.2691242218e+02,1.3388505554e+02,1.4427900314e-02,1.3961502351e-02
392,1.3087446976e+02,3.5158195496e+00,2.1166981682e+00,1.1669720625e-02,1.4153223950e-02,2.3371679708e-04,1.2735865021e+02,1.3439028931e+02,1.4386940747e-02,1.3919507153e-02
393,1.3137079239e+02,3.5450706482e+00,2.1183406347e+00,1.1722381136e-02,1.4112058096e-02,2.3422855884e-04,1.2782572174e+02,1.3491586304e+02,1.4346286654e-02,1.3877829537e-02
394,1.3190029907e+02,3.5738983154e+00,2.1200863001e+00,1.1770286598e-02,1.4071199577e-02,2.3473193869e-04,1.2832640076e+02,1.3547419739e+02,1.4305931516e-02,1.3836467639e-02
395,1.3248283386e+02,3.6021881104e+00,2.1219990156e+00,1.1811312161e-02,1.4030645136e-02,2.3522926494e-04,1.2888064575e+02,1.3608502197e+02,1.4265874401e-02,1.3795415871e-02
396,1.3315315247e+02,3.6294708252e+00,2.1241900546e+00,1.1840874052e-02,1.3990394771e-02,2.3571867496e-04,1.2952368164e+02,1.3678262329e+02,1.4226113446e-02,1.3754676096e-02
397,1.3395823669e+02,3.6563415527e+00,2.1268075879e+00,1.1856855615e-02,1.3950441498e-02,2.3619877174e-04,1.3030189514e+02,1.3761457825e+02,1.4186640270e-02,1.3714242727e-02
398,1.3497869873e+02,3.6800231934e+00,2.1301037690e+00,1.1843423799e-02,1.3910785317e-02,2.3667234927e-04,1.3129867554e+02,1.3865872192e+02,1.4147457667e-02,1.3674112968e-02
399,1.3632956696e+02,3.6999130249e+00,2.1344300562e+00,1.1789419787e-02,1.3871421572e-02,2.3713847622e-04,1.3262965393e+02,1.4002947998e+02,1.4108560048e-02,1.3634283096e-02
400,1.3820435333e+02,3.7286758423e+00,2.1403636063e+00,1.1719865381e-02,1.3832348399e-02,2.3759715259e-04,1.3447567749e+02,1.4193302917e+02,1.4069945551e-02,1.3594751246e-02
401,1.4089064026e+02,3.7421417236e+00,2.1487288986e+00,1.1537841211e-02,1.3793563470e-02,2.3804977536e-04,1.3714849854e+02,1.4463278198e+02,1.4031613246e-02,1.3555513695e-02
402,1.4482104492e+02,3.7758789062e+00,2.1606840127e+00,1.1325806323e-02,1.3755062129e-02,2.3849355057e-04,1.4104516602e+02,1.4859692383e+02,1.3993555680e-02,1.3516568579e-02
403,1.5056549835e+02,3.8009262085e+00,2.1775870390e+00,1.0965806151e-02,1.3716843911e-02,2.3893080652e-04,1.4676457214e+02,1.5436642456e+02,1.3955774717e-02,1.3477913104e-02
404,1.5912374878e+02,3.7691497803e+00,2.2016131328e+00,1.0289018509e-02,1.3678905088e-02,2.3936061189e-04,1.5535459900e+02,1.6289289856e+02,1.3918265700e-02,1.3439544477e-02
405,1.7189688873e+02,3.7573623657e+00,2.2351642423e+00,9.4944225608e-03,1.3641242869e-02,2.3978296667e-04,1.6813952637e+02,1.7565425110e+02,1.3881025836e-02,1.3401459903e-02
406,1.9102867126e+02,3.7881774902e+00,2.2810131460e+00,8.6133682142e-03,1.3603854459e-02,2.4019787088e-04,1.8724049377e+02,1.9481684875e+02,1.3844052330e-02,1.3363656588e-02
407,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,6.3607796237e-16,1.8029413920e-17,1.0001639128e+00,1.0001639128e+00,6.1804854845e-16,6.5410737629e-16
408,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,4.6040097330e-16,1.3085997291e-17,1.0001639128e+00,1.0001639128e+00,4.4731497601e-16,4.7348697059e-16
409,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,3.3325134881e-16,9.4979657260e-18,1.0001639128e+00,1.0001639128e+00,3.2375338309e-16,3.4274931454e-16
410,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,2.4122231759e-16,6.8939349833e-18,1.0001639128e+00,1.0001639128e+00,2.3432838261e-16,2.4811625257e-16
411,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.7461131574e-16,5.0038736057e-18,1.0001639128e+00,1.0001639128e+00,1.6960744214e-16,1.7961518935e-16
412,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.2639724086e-16,3.6321235999e-18,1.0001639128e+00,1.0001639128e+00,1.2276511726e-16,1.3002936446e-16
413,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,9.1498176485e-17,2.6364793838e-18,1.0001639128e+00,1.0001639128e+00,8.8861697101e-17,9.4134655869e-17
414,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,6.6236447846e-17,1.9137518303e-18,1.0001639128e+00,1.0001639128e+00,6.4322696015e-17,6.8150199676e-17
415,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,4.7950078540e-17,1.3891340335e-18,1.0001639128e+00,1.0001639128e+00,4.6560944507e-17,4.9339212574e-17
416,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,3.4713079429e-17,1.0082190158e-18,1.0001639128e+00,1.0001639128e+00,3.3704860413e-17,3.5721298445e-17
417,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,2.5130578326e-17,7.3203747132e-19,1.0001639128e+00,1.0001639128e+00,2.4398540855e-17,2.5862615797e-17
418,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.8193743275e-17,5.3144369123e-19,1.0001639128e+00,1.0001639128e+00,1.7662299583e-17,1.8725186966e-17
419,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.3171914473e-17,3.8601996287e-19,1.0001639128e+00,1.0001639128e+00,1.2785894510e-17,1.3557934436e-17
420,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,9.5365082067e-18,2.8039602968e-19,1.0001639128e+00,1.0001639128e+00,9.2561121770e-18,9.8169042363e-18
421,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,6.9037852568e-18,2.0371783446e-19,1.0001639128e+00,1.0001639128e+00,6.7000674223e-18,7.1075030912e-18
422,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,4.9979394120e-18,1.4831761973e-19,1.0001639128e+00,1.0001639128e+00,4.8496217922e-18,5.1462570317e-18
423,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,3.6170478197e-18,1.0740816177e-19,1.0001639128e+00,1.0001639128e+00,3.5096396579e-18,3.7244559815e-18
424,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,2.6164483781e-18,7.7768419265e-20,1.0001639128e+00,1.0001639128e+00,2.5386799589e-18,2.6942167974e-18
425,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.8910378643e-18,5.7073187519e-20,1.0001639128e+00,1.0001639128e+00,1.8339646768e-18,1.9481110518e-18
426,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.3629138556e-18,4.1536667664e-20,1.0001639128e+00,1.0001639128e+00,1.3213771880e-18,1.4044505233e-18
427,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,9.7906239845e-19,3.0783268002e-20,1.0001639128e+00,1.0001639128e+00,9.4827913045e-19,1.0098456665e-18
428,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,6.9867223658e-19,2.2848512127e-20,1.0001639128e+00,1.0001639128e+00,6.7582372445e-19,7.2152074871e-19
429,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,4.9195693222e-19,1.6443213204e-20,1.0001639128e+00,1.0001639128e+00,4.7551371902e-19,5.0840014542e-19
430,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,3.3970464696e-19,1.1766463268e-20,1.0001639128e+00,1.0001639128e+00,3.2793818369e-19,3.5147111023e-19
431,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,2.2781113709e-19,8.8225662418e-21,1.0001639128e+00,1.0001639128e+00,2.1898857085e-19,2.3663370333e-19
432,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.4618923878e-19,5.3320514650e-21,1.0001639128e+00,1.0001639128e+00,1.4085718732e-19,1.5152129025e-19
433,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,8.9029439636e-20,3.6286507080e-21,1.0001639128e+00,1.0001639128e+00,8.5400788928e-20,9.2658090344e-20
434,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,4.9798612246e-20,2.3851623716e-21,1.0001639128e+00,1.0001639128e+00,4.7413449874e-20,5.2183774617e-20
435,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,2.5862821287e-20,1.2954795459e-21,1.0001639128e+00,1.0001639128e+00,2.4567341741e-20,2.7158300833e-20
436,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.1818784865e-20,2.7883579903e-22,1.0001639128e+00,1.0001639128e+00,1.1539949066e-20,1.2097620664e-20
437,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,4.6226570499e-21,2.2688558499e-22,1.0001639128e+00,1.0001639128e+00,4.3957714649e-21,4.8495426349e-21
438,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,1.5210879083e-21,1.2789442136e-22,1.0001639128e+00,1.0001639128e+00,1.3931934870e-21,1.6489823297e-21
439,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,3.7166859694e-22,3.7775203981e-23,1.0001639128e+00,1.0001639128e+00,3.3389339296e-22,4.0944380092e-22
440,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,7.1265997100e-23,5.7464541086e-24,1.0001639128e+00,1.0001639128e+00,7.7012451209e-23,6.5519542992e-23
441,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
442,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
443,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
444,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
445,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
446,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
447,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
448,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
449,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
450,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
451,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
452,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
453,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
454,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
455,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
456,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
457,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
458,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
459,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
460,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
461,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
462,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
463,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
464,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
465,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
466,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
467,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
468,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
469,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
470,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
471,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
472,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
473,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
474,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
475,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
476,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
477,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
478,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
479,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
480,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
481,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
482,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
483,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
484,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
485,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
486,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
487,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
488,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
489,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
490,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
491,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
492,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
493,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
494,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
495,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
496,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
497,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
498,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
499,1.0001639128e+00,0.0000000000e+00,7.1180579341e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0001639128e+00,1.0001639128e+00,0.0000000000e+00,0.0000000000e+00
