step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
395,1.4321226400e+03,1.7411135601e+02,3.1528139643e+00,5.2259922498e-02,1.1934354901e-02,1.4509281123e-03,9.7769856453e-01,1.9007603643e-03,1.3964511719e+03,1.6609508057e+03,1.2389659424e+03,1.1637092568e-02,1.3841256499e-02,1.0324715637e-02,9.7921890020e-01,9.7501856089e-01,9.7885823250e-01
400,1.3812563070e+03,1.6322298331e+02,3.1372799895e+00,5.0834025139e-02,1.1510469330e-02,1.3601916889e-03,9.7828491529e-01,1.8409793877e-03,1.3491113281e+03,1.5952874756e+03,1.1993701172e+03,1.1242594570e-02,1.3294062577e-02,9.9947508425e-03,9.7971969843e-01,9.7568607330e-01,9.7944897413e-01
405,1.3396784668e+03,1.6286853025e+02,3.1237746051e+00,5.3002514287e-02,1.1163987219e-02,1.3572377724e-03,9.7897801797e-01,1.7521452760e-03,1.3316787109e+03,1.5430303955e+03,1.1443262939e+03,1.1097323149e-02,1.2858586386e-02,9.5360521227e-03,9.8026758432e-01,9.7650080919e-01,9.8016566038e-01
410,1.2924727376e+03,1.5706485386e+02,3.1081926905e+00,5.3047115184e-02,1.0770606187e-02,1.3088737589e-03,9.7970467806e-01,1.6135286400e-03,1.2868975830e+03,1.4875640869e+03,1.1029565430e+03,1.0724146850e-02,1.2396367267e-02,9.1913044453e-03,9.8083555698e-01,9.7742283344e-01,9.8085564375e-01
415,1.2452872314e+03,1.5180510193e+02,3.0919852695e+00,5.3645326423e-02,1.0377394035e-02,1.2650423899e-03,9.8032138745e-01,1.4081718789e-03,1.2531632080e+03,1.4271466064e+03,1.0555518799e+03,1.0443027131e-02,1.1892888695e-02,8.7962662801e-03,9.8124140501e-01,9.7833180428e-01,9.8139095306e-01
420,1.2014696452e+03,1.3393372412e+02,3.0769388162e+00,4.9422293924e-02,1.0012247600e-02,1.1161144751e-03,9.8098524412e-01,1.2718513185e-03,1.2237722168e+03,1.3532119141e+03,1.0274248047e+03,1.0198102333e-02,1.1276766658e-02,8.5618738085e-03,9.8175734282e-01,9.7919231653e-01,9.8200607300e-01
425,1.1587495524e+03,1.2884505452e+02,3.0612195312e+00,4.9430632876e-02,9.6562461307e-03,1.0737086626e-03,9.8154389858e-01,1.1647815614e-03,1.1848981934e+03,1.3018442383e+03,9.8950622559e+02,9.8741510883e-03,1.0848701932e-02,8.2458853722e-03,9.8219615221e-01,9.7990781069e-01,9.8252773285e-01
430,1.1132236938e+03,1.3067924518e+02,3.0434466953e+00,5.2788407033e-02,9.2768644293e-03,1.0889939895e-03,9.8213229577e-01,1.1152864409e-03,1.1574233398e+03,1.2465278320e+03,9.3571990967e+02,9.6451947466e-03,1.0387732647e-02,7.7976658940e-03,9.8260790110e-01,9.8059213161e-01,9.8319685459e-01
435,1.0762536621e+03,1.3232661359e+02,3.0284550766e+00,5.5521685670e-02,8.9687802829e-03,1.1027218478e-03,9.8268361886e-01,1.1238977221e-03,1.1253232422e+03,1.2081146240e+03,8.9532312012e+02,9.3776928261e-03,1.0067622177e-02,7.4610258453e-03,9.8296380043e-01,9.8118859529e-01,9.8389846087e-01
440,1.0262526042e+03,1.2604934563e+02,3.0077859742e+00,5.5651087466e-02,8.5521050108e-03,1.0504114291e-03,9.8333299160e-01,1.0657107679e-03,1.0802164307e+03,1.1464052734e+03,8.5213610840e+02,9.0018035844e-03,9.5533775166e-03,7.1011339314e-03,9.8346722126e-01,9.8196583986e-01,9.8456591368e-01
445,9.8772121175e+02,1.2312417764e+02,2.9910329654e+00,5.6815412039e-02,8.2310101328e-03,1.0260349617e-03,9.8391501109e-01,1.0040746634e-03,1.0540679932e+03,1.0939677734e+03,8.1512786865e+02,8.7839001790e-03,9.1163981706e-03,6.7927320488e-03,9.8391240835e-01,9.8268657923e-01,9.8514604568e-01
450,9.5060719808e+02,1.2136068117e+02,2.9742110356e+00,5.8329251128e-02,7.9217265981e-03,1.0113390788e-03,9.8447066545e-01,9.6324374198e-04,1.0196994019e+03,1.0521210938e+03,7.8000109863e+02,8.4974952042e-03,8.7676756084e-03,6.5000089817e-03,9.8430746794e-01,9.8338103294e-01,9.8572349548e-01
455,9.1051859538e+02,1.1872014407e+02,2.9553163416e+00,5.9782838456e-02,7.5876549818e-03,9.8933441470e-04,9.8502745231e-01,9.7408765863e-04,9.9612640381e+02,9.9279541016e+02,7.4263397217e+02,8.3010531962e-03,8.2732951269e-03,6.1886166222e-03,9.8467874527e-01,9.8404765129e-01,9.8635596037e-01
460,8.6849491374e+02,1.1637103669e+02,2.9345661609e+00,6.1499889218e-02,7.2374575151e-03,9.6975860642e-04,9.8563702901e-01,9.3220351432e-04,9.5932098389e+02,9.4193597412e+02,7.0422778320e+02,7.9943416640e-03,7.8494660556e-03,5.8685648255e-03,9.8513382673e-01,9.8483335972e-01,9.8694390059e-01
465,8.3762274170e+02,1.2444360015e+02,2.9178551588e+00,6.8466498719e-02,6.9801892775e-03,1.0370299676e-03,9.8609924316e-01,9.8829509546e-04,9.4540496826e+02,9.0421630859e+02,6.6324694824e+02,7.8783743083e-03,7.5351358391e-03,5.5270576850e-03,9.8543924093e-01,9.8536229134e-01,9.8749619722e-01
470,8.0912320964e+02,1.2501160871e+02,2.9024042131e+00,7.1147414770e-02,6.7426933286e-03,1.0417634897e-03,9.8659278949e-01,1.0033554275e-03,9.2446057129e+02,8.6749255371e+02,6.3541650391e+02,7.7038384043e-03,7.2291041724e-03,5.2951374091e-03,9.8581200838e-01,9.8595708609e-01,9.8800927401e-01
475,7.7089961751e+02,1.2434261416e+02,2.8808999091e+00,7.4129793809e-02,6.4241634682e-03,1.0361885305e-03,9.8713837067e-01,9.9562902379e-04,8.9265386963e+02,8.1990222168e+02,6.0014276123e+02,7.4387826025e-03,6.8325181492e-03,5.0011896528e-03,9.8625147343e-01,9.8663473129e-01,9.8852890730e-01
480,7.3693646240e+02,1.2206301292e+02,2.8610324250e+00,7.5841696907e-02,6.1411373317e-03,1.0171916753e-03,9.8761010170e-01,9.8563297926e-04,8.6229431152e+02,7.7703460693e+02,5.7148046875e+02,7.1857860312e-03,6.4752884209e-03,4.7623375431e-03,9.8665595055e-01,9.8720717430e-01,9.8896718025e-01
485,7.0910353597e+02,1.2175918941e+02,2.8438197441e+00,7.8745754778e-02,5.9091959459e-03,1.0146599184e-03,9.8809560140e-01,1.0061400305e-03,8.3503320312e+02,7.4784533691e+02,5.4443206787e+02,6.9586099125e-03,6.2320441939e-03,4.5369337313e-03,9.8706138134e-01,9.8776638508e-01,9.8945903778e-01
490,6.7602673340e+02,1.2493724690e+02,2.8220468968e+00,8.4256852904e-02,5.6335561288e-03,1.0411435895e-03,9.8857243856e-01,1.0089654742e-03,8.1370166016e+02,7.0309643555e+02,5.1128210449e+02,6.7808469757e-03,5.8591370471e-03,4.2606843635e-03,9.8747760057e-01,9.8832738400e-01,9.8991233110e-01
495,6.4730522664e+02,1.2182419805e+02,2.8029239453e+00,8.5612022523e-02,5.3942102628e-03,1.0152017428e-03,9.8901492357e-01,1.0261558356e-03,7.8367810059e+02,6.7029736328e+02,4.8794021606e+02,6.5306508914e-03,5.5858115666e-03,4.0661683306e-03,9.8785597086e-01,9.8883801699e-01,9.9035078287e-01
500,6.1782042440e+02,1.1761743413e+02,2.7825136873e+00,8.6398136245e-02,5.1485034637e-03,9.8014519360e-04,9.8944447438e-01,1.0318682577e-03,7.5119903564e+02,6.3720318604e+02,4.6505905151e+02,6.2599917874e-03,5.3100264631e-03,3.8754921407e-03,9.8826712370e-01,9.8928648233e-01,9.9077981710e-01
505,5.9268159993e+02,1.1375493743e+02,2.7643863842e+00,8.6721678682e-02,4.9390134712e-03,9.4795792929e-04,9.8985290527e-01,1.0133842012e-03,7.2413488770e+02,6.0726873779e+02,4.4664117432e+02,6.0344575904e-03,5.0605731085e-03,3.7220097147e-03,9.8868274689e-01,9.8972141743e-01,9.9115455151e-01
510,5.6590321859e+02,1.1264908744e+02,2.7437284697e+00,8.9507361970e-02,4.7158602004e-03,9.3874227315e-04,9.9023840825e-01,1.0337674693e-03,6.9922027588e+02,5.7477380371e+02,4.2371557617e+02,5.8268355206e-03,4.7897817567e-03,3.5309633240e-03,9.8899304867e-01,9.9019789696e-01,9.9152427912e-01
515,5.3595837402e+02,1.0917965136e+02,2.7196778921e+00,9.1696180780e-02,4.4663196895e-03,9.0983029488e-04,9.9062414964e-01,1.0650787007e-03,6.6529711914e+02,5.4432263184e+02,3.9825537109e+02,5.5441423319e-03,4.5360219665e-03,3.3187947702e-03,9.8934483528e-01,9.9057525396e-01,9.9195235968e-01
520,5.1438549805e+02,1.0784772939e+02,2.7014659663e+00,9.3033691206e-02,4.2865459497e-03,8.9873108197e-04,9.9100710948e-01,1.0616330078e-03,6.4776184082e+02,5.1176574707e+02,3.8362890625e+02,5.3980154917e-03,4.2647146620e-03,3.1969076954e-03,9.8966473341e-01,9.9109596014e-01,9.9226063490e-01
525,4.9675635783e+02,1.1031003286e+02,2.6850577333e+00,9.8983360996e-02,4.1396364880e-03,9.1925021709e-04,9.9134300152e-01,1.0742845940e-03,6.3268218994e+02,4.9509262085e+02,3.6249426270e+02,5.2723516710e-03,4.1257720441e-03,3.0207857490e-03,9.8997360468e-01,9.9145787954e-01,9.9259752035e-01
530,4.6848455811e+02,1.0331380147e+02,2.6598295239e+00,9.7846317839e-02,3.9040380313e-03,8.6094828588e-04,9.9170778195e-01,1.0816213458e-03,5.9701965332e+02,4.6438061523e+02,3.4405340576e+02,4.9751638435e-03,3.8698383141e-03,2.8671119362e-03,9.9029552937e-01,9.9190497398e-01,9.9292284250e-01
535,4.4844918823e+02,1.0107716203e+02,2.6402763075e+00,1.0057450677e-01,3.7370765737e-03,8.4230967104e-04,9.9206417799e-01,1.0421373285e-03,5.7294152832e+02,4.4703994751e+02,3.2536608887e+02,4.7745127231e-03,3.7253329065e-03,2.7113840915e-03,9.9071371555e-01,9.9222826958e-01,9.9325054884e-01
540,4.2761113485e+02,9.7218696481e+01,2.6194452279e+00,1.0123472534e-01,3.5634262798e-03,8.1015591219e-04,9.9240271250e-01,1.0355788772e-03,5.4805187988e+02,4.2481665039e+02,3.0996487427e+02,4.5670992695e-03,3.5401389468e-03,2.5830406230e-03,9.9103921652e-01,9.9262154102e-01,9.9354737997e-01
545,4.0993383789e+02,9.6369488107e+01,2.6003288287e+00,1.0454249376e-01,3.4161154181e-03,8.0307914310e-04,9.9269201358e-01,1.0521559998e-03,5.3013433838e+02,4.0546179199e+02,2.9420538330e+02,4.4177863747e-03,3.3788483124e-03,2.4517115671e-03,9.9129974842e-01,9.9293345213e-01,9.9384284019e-01
550,3.8991521200e+02,9.0558799210e+01,2.5790082100e+00,1.0247157346e-01,3.2492935813e-03,7.5465673343e-04,9.9298119545e-01,1.0463742197e-03,5.0450476074e+02,3.8215093994e+02,2.8308993530e+02,4.2042066343e-03,3.1845911872e-03,2.3590829223e-03,9.9157613516e-01,9.9328160286e-01,9.9408584833e-01
555,3.7286355591e+02,8.8797904085e+01,2.5590934629e+00,1.0431144635e-01,3.1071961857e-03,7.3998250622e-04,9.9328148365e-01,1.0252728732e-03,4.8697082520e+02,3.6122192383e+02,2.7039791870e+02,4.0580900386e-03,3.0101826414e-03,2.2533158772e-03,9.9189460278e-01,9.9360859394e-01,9.9434125423e-01
560,3.5496148682e+02,8.6643389768e+01,2.5371597320e+00,1.0651514692e-01,2.9580125120e-03,7.2202818859e-04,9.9354819457e-01,1.0230489560e-03,4.6719012451e+02,3.4144018555e+02,2.5625415039e+02,3.8932510652e-03,2.8453350533e-03,2.1354514174e-03,9.9215704203e-01,9.9389958382e-01,9.9458795786e-01
565,3.3974434916e+02,8.2225837469e+01,2.5184250487e+00,1.0514550628e-01,2.8312027765e-03,6.8521523426e-04,9.9382191896e-01,9.7239648216e-04,4.4695886230e+02,3.2512963867e+02,2.4714454651e+02,3.7246569991e-03,2.7094134130e-03,2.0595379174e-03,9.9249327183e-01,9.9417907000e-01,9.9479341507e-01
570,3.2555689494e+02,8.1660412989e+01,2.4990592866e+00,1.0834366742e-01,2.7129740920e-03,6.8050347167e-04,9.9409423272e-01,9.5845582753e-04,4.3315692139e+02,3.0807919312e+02,2.3543457031e+02,3.6096409895e-03,2.5673266500e-03,1.9619546365e-03,9.9278342724e-01,9.9445080757e-01,9.9504846334e-01
575,3.1278237406e+02,7.8706924607e+01,2.4815768410e+00,1.0875632022e-01,2.6065197696e-03,6.5589105235e-04,9.9433018764e-01,9.3526576355e-04,4.1641339111e+02,2.9614682007e+02,2.2578691101e+02,3.4701116383e-03,2.4678900372e-03,1.8815576332e-03,9.9304771423e-01,9.9469119310e-01,9.9525165558e-01
580,2.9971602376e+02,7.4796411935e+01,2.4632515812e+00,1.0796723936e-01,2.4976335699e-03,6.2330348275e-04,9.9455418189e-01,9.2327935214e-04,3.9801712036e+02,2.8439483643e+02,2.1673611450e+02,3.3168094233e-03,2.3699570447e-03,1.8061342416e-03,9.9328774214e-01,9.9491214752e-01,9.9546265602e-01
585,2.8510793050e+02,7.1304316955e+01,2.4416167469e+00,1.0743966355e-01,2.3758994648e-03,5.9420268215e-04,9.9478550752e-01,8.9413636321e-04,3.7978094482e+02,2.6784173584e+02,2.0770111084e+02,3.1648413278e-03,2.2320144344e-03,1.7308426322e-03,9.9355047941e-01,9.9516797066e-01,9.9563807249e-01
590,2.7233623250e+02,6.7237040605e+01,2.4221209638e+00,1.0564567022e-01,2.2694686195e-03,5.6030865929e-04,9.9501128991e-01,8.5967812335e-04,3.6206652832e+02,2.5472149658e+02,2.0022067261e+02,3.0172211118e-03,2.1226790268e-03,1.6685057199e-03,9.9382048845e-01,9.9539440870e-01,9.9581897259e-01
595,2.6186054484e+02,6.4702827938e+01,2.4051116422e+00,1.0543666968e-01,2.1821711756e-03,5.3919013890e-04,9.9521172047e-01,8.4014677156e-04,3.4853997803e+02,2.4391159058e+02,1.9313006592e+02,2.9044996481e-03,2.0325966179e-03,1.6094172606e-03,9.9404537678e-01,9.9559867382e-01,9.9599111080e-01
600,2.4968185425e+02,6.1976607589e+01,2.3843413252e+00,1.0572039391e-01,2.0806821606e-03,5.1647177967e-04,9.9541342258e-01,8.1451829623e-04,3.3292633057e+02,2.3181709290e+02,1.8430213928e+02,2.7743862011e-03,1.9318091217e-03,1.5358511591e-03,9.9428099394e-01,9.9579697847e-01,9.9616229534e-01
605,2.3946917216e+02,5.9344713936e+01,2.3662158963e+00,1.0573940785e-01,1.9955763904e-03,4.9453921953e-04,9.9559338888e-01,7.9778095082e-04,3.1898342896e+02,2.2296725464e+02,1.7645683289e+02,2.6581950951e-03,1.8580604810e-03,1.4704735950e-03,9.9448174238e-01,9.9598228931e-01,9.9631613493e-01
610,2.2869902547e+02,5.4607973109e+01,2.3471593321e+00,1.0191754505e-01,1.9058251831e-03,4.5506649145e-04,9.9577122927e-01,7.6652671332e-04,3.0178198242e+02,2.1377252197e+02,1.7054257202e+02,2.5148498826e-03,1.7814376624e-03,1.4211880043e-03,9.9470347166e-01,9.9614304304e-01,9.9646717310e-01
615,2.1951947021e+02,5.1036866898e+01,2.3300658180e+00,9.8777765382e-02,1.8293289856e-03,4.2530732430e-04,9.9593482415e-01,7.4167886593e-04,2.8824957275e+02,2.0424034119e+02,1.6606849670e+02,2.4020799901e-03,1.7020028317e-03,1.3839041349e-03,9.9489796162e-01,9.9631607533e-01,9.9659043550e-01
620,2.1168670654e+02,5.0312124706e+01,2.3138412301e+00,1.0052546381e-01,1.7640559624e-03,4.1926773677e-04,9.9608669678e-01,7.1791057209e-04,2.7986737061e+02,1.9521774292e+02,1.5997500610e+02,2.3322282359e-03,1.6268144827e-03,1.3331251685e-03,9.9508273602e-01,9.9645775557e-01,9.9671959877e-01
625,2.0331718445e+02,4.8101440835e+01,2.2964104717e+00,1.0019481793e-01,1.6943098744e-03,4.0084532477e-04,9.9623429775e-01,6.9556655225e-04,2.6838745117e+02,1.8795814514e+02,1.5360595703e+02,2.2365620825e-03,1.5663178638e-03,1.2800496770e-03,9.9526119232e-01,9.9659627676e-01,9.9684542418e-01
630,1.9623513794e+02,4.7080057203e+01,2.2807389841e+00,1.0121659077e-01,1.6352928942e-03,3.9233385444e-04,9.9638158083e-01,6.7116085620e-04,2.6025003052e+02,1.8008227539e+02,1.4837310791e+02,2.1687503904e-03,1.5006856993e-03,1.2364425929e-03,9.9544125795e-01,9.9673980474e-01,9.9696367979e-01
635,1.8816846212e+02,4.3903483249e+01,2.2631390277e+00,9.8590226545e-02,1.5680705352e-03,3.6586241240e-04,9.9653216203e-01,6.4869949500e-04,2.4774099731e+02,1.7353503418e+02,1.4322935486e+02,2.0645083860e-03,1.4461253304e-03,1.1935778894e-03,9.9562239647e-01,9.9688476324e-01,9.9708932638e-01
640,1.8177924601e+02,4.1463423600e+01,2.2486984471e+00,9.5995334288e-02,1.5148270953e-03,3.4552852007e-04,9.9665790796e-01,6.2563697319e-04,2.3835639954e+02,1.6683580017e+02,1.4014553833e+02,1.9863033667e-03,1.3902983628e-03,1.1678795563e-03,9.9578076601e-01,9.9699598551e-01,9.9719697237e-01
645,1.7593296305e+02,3.9635868706e+01,2.2347858725e+00,9.4682030568e-02,1.4661080592e-03,3.3029888519e-04,9.9678299824e-01,6.0747055859e-04,2.3012579346e+02,1.6124041748e+02,1.3643267822e+02,1.9177149516e-03,1.3436701847e-03,1.1369390413e-03,9.9592912197e-01,9.9712806940e-01,9.9729180336e-01
650,1.6902050781e+02,3.6380083794e+01,2.2182872264e+00,9.0550610351e-02,1.4085042446e-03,3.0316738936e-04,9.9691383044e-01,5.6522073063e-04,2.1872216797e+02,1.5568377686e+02,1.3265557861e+02,1.8226847751e-03,1.2973648263e-03,1.1054631323e-03,9.9611938000e-01,9.9723458290e-01,9.9738752842e-01
655,1.6275744120e+02,3.4476322314e+01,2.2022042304e+00,8.9028753594e-02,1.3563120350e-03,2.8730273807e-04,9.9702847004e-01,5.4645987574e-04,2.0993594360e+02,1.4982496643e+02,1.2851141357e+02,1.7494662898e-03,1.2485414045e-03,1.0709284106e-03,9.9625915289e-01,9.9734956026e-01,9.9747669697e-01
660,1.5674309285e+02,3.2320738691e+01,2.1863720016e+00,8.6431670910e-02,1.3061924449e-03,2.6933951549e-04,9.9714243412e-01,5.1820341927e-04,2.0117135620e+02,1.4383177185e+02,1.2522615051e+02,1.6764280153e-03,1.1985980673e-03,1.0435512522e-03,9.9641162157e-01,9.9746054411e-01,9.9755513668e-01
665,1.5187258403e+02,3.1085946258e+01,2.1727520884e+00,8.6103640375e-02,1.2656048639e-03,2.5904953480e-04,9.9724519253e-01,5.0975466172e-04,1.9438188171e+02,1.4032482910e+02,1.2091104126e+02,1.6198490048e-03,1.1693735141e-03,1.0075920727e-03,9.9652642012e-01,9.9755662680e-01,9.9765253067e-01
670,1.4648935191e+02,2.9519338777e+01,2.1573721404e+00,8.4576633998e-02,1.2207445689e-03,2.4599451838e-04,9.9735359351e-01,4.7764896374e-04,1.8700965881e+02,1.3492779541e+02,1.1753060150e+02,1.5584138455e-03,1.1243982008e-03,9.7942166030e-04,9.9667936563e-01,9.9765485525e-01,9.9772655964e-01
675,1.4248801676e+02,2.8367297589e+01,2.1455570037e+00,8.3474961182e-02,1.1874001551e-03,2.3639416251e-04,9.9744713306e-01,4.5632413190e-04,1.8149810791e+02,1.3108944702e+02,1.1487649536e+02,1.5124842757e-03,1.0924120434e-03,9.5730414614e-04,9.9680310488e-01,9.9773353338e-01,9.9780476093e-01
680,1.3783490753e+02,2.6588110582e+01,2.1316444526e+00,8.0854499191e-02,1.1486242680e-03,2.2156760971e-04,9.9752682447e-01,4.4974765980e-04,1.7444918823e+02,1.2693973541e+02,1.1211579895e+02,1.4537433162e-03,1.0578311048e-03,9.3429838307e-04,9.9689215422e-01,9.9780803919e-01,9.9788028002e-01
685,1.3382584127e+02,2.5376240820e+01,2.1190989584e+00,7.9367505012e-02,1.1152153602e-03,2.1146865495e-04,9.9761478106e-01,4.2733748201e-04,1.6886917114e+02,1.2300523376e+02,1.0960311890e+02,1.4072430786e-03,1.0250436608e-03,9.1335934121e-04,9.9701160192e-01,9.9788385630e-01,9.9794888496e-01
690,1.3051816305e+02,2.4727358634e+01,2.1082502084e+00,7.9237974219e-02,1.0876513358e-03,2.0606131818e-04,9.9769908190e-01,4.1298045831e-04,1.6470730591e+02,1.1978678894e+02,1.0706039429e+02,1.3725608587e-03,9.9822320044e-04,8.9216994820e-04,9.9711608887e-01,9.9796026945e-01,9.9802088737e-01
695,1.2667355601e+02,2.3028460717e+01,2.0958150441e+00,7.6365406541e-02,1.0556129661e-03,1.9190382771e-04,9.9776800474e-01,3.8951742632e-04,1.5833085632e+02,1.1746506500e+02,1.0422474670e+02,1.3194237836e-03,9.7887555603e-04,8.6853955872e-04,9.9721783400e-01,9.9801921844e-01,9.9806696177e-01
700,1.2298396556e+02,2.1480089375e+01,2.0835215789e+00,7.3233954183e-02,1.0248663990e-03,1.7900074587e-04,9.9784481525e-01,3.7464328031e-04,1.5264662170e+02,1.1382595062e+02,1.0247932434e+02,1.2720552040e-03,9.4854959752e-04,8.5399439558e-04,9.9731546640e-01,9.9809002876e-01,9.9812895060e-01
705,1.1931482697e+02,2.0339401942e+01,2.0706659486e+00,7.1491570678e-02,9.9429024461e-04,1.6949503106e-04,9.9791757266e-01,3.5638119158e-04,1.4741885376e+02,1.1056938171e+02,9.9956245422e+01,1.2284904951e-03,9.2141149798e-04,8.3296874072e-04,9.9741423130e-01,9.9814695120e-01,9.9819153547e-01
710,1.1656843567e+02,1.9300456482e+01,2.0608710896e+00,6.9653791762e-02,9.7140363262e-04,1.6083713936e-04,9.9798502525e-01,3.4011422972e-04,1.4311514282e+02,1.0879196167e+02,9.7798202515e+01,1.1926261941e-03,9.0659968555e-04,8.1498501822e-04,9.9750429392e-01,9.9821162224e-01,9.9823915958e-01
715,1.1374540456e+02,1.8695936197e+01,2.0503117662e+00,6.9100024854e-02,9.4787836618e-04,1.5579947861e-04,9.9804759026e-01,3.2950534831e-04,1.3950048828e+02,1.0604606628e+02,9.5689659119e+01,1.1625040788e-03,8.8371720631e-04,7.9741381342e-04,9.9758177996e-01,9.9826925993e-01,9.9829173088e-01
720,1.1092382812e+02,1.7198764711e+01,2.0400193947e+00,6.5211668196e-02,9.2436524574e-04,1.4332303718e-04,9.9811361233e-01,3.1237326764e-04,1.3465278625e+02,1.0368521881e+02,9.4433479309e+01,1.1221065652e-03,8.6404348258e-04,7.8694568947e-04,9.9767196178e-01,9.9832582474e-01,9.9834305048e-01
725,1.0772434998e+02,1.5790200943e+01,2.0278314941e+00,6.1745036507e-02,8.9770295502e-04,1.3158503082e-04,9.9818068743e-01,2.9612390161e-04,1.2949343872e+02,1.0114976501e+02,9.2529846191e+01,1.0791120585e-03,8.4291474195e-04,7.7108206460e-04,9.9776190519e-01,9.9839043617e-01,9.9838972092e-01
730,1.0559361776e+02,1.5911317526e+01,2.0189091042e+00,6.3386851968e-02,8.7994682447e-04,1.3259433802e-04,9.9823564291e-01,2.8524172936e-04,1.2756584167e+02,9.8811203003e+01,9.0403808594e+01,1.0630487232e-03,8.2342670066e-04,7.5336504960e-04,9.9783229828e-01,9.9843192101e-01,9.9844270945e-01
735,1.0307647959e+02,1.5448062650e+01,2.0084926111e+00,6.2934002183e-02,8.5897066553e-04,1.2873385466e-04,9.9828906854e-01,2.7571417862e-04,1.2449087524e+02,9.6115173340e+01,8.8623390198e+01,1.0374239646e-03,8.0095976591e-04,7.3852826608e-04,9.9789917469e-01,9.9848020077e-01,9.9848783016e-01
740,1.0106432343e+02,1.5053273316e+01,1.9999898993e+00,6.2528816644e-02,8.4220268764e-04,1.2544392629e-04,9.9833695094e-01,2.6601694900e-04,1.2194990540e+02,9.4191673279e+01,8.7051391602e+01,1.0162491817e-03,7.8493059846e-04,7.2542828275e-04,9.9796074629e-01,9.9852532148e-01,9.9852478504e-01
745,9.8879597982e+01,1.4200875492e+01,1.9908236651e+00,6.0280591614e-02,8.2399667008e-04,1.1834064653e-04,9.9838332335e-01,2.5425805579e-04,1.1862686157e+02,9.2173217773e+01,8.5838714600e+01,9.8855723627e-04,7.6811009785e-04,7.1532267611e-04,9.9802374840e-01,9.9856275320e-01,9.9856346846e-01
750,9.6876009623e+01,1.3731920625e+01,1.9820492930e+00,5.9438137638e-02,8.0730007418e-04,1.1443266740e-04,9.9842868249e-01,2.4216690789e-04,1.1602367401e+02,9.0108184814e+01,8.4496170044e+01,9.6686393954e-04,7.5090152677e-04,7.0413475623e-04,9.9808621407e-01,9.9860185385e-01,9.9859797955e-01
755,9.5289141337e+01,1.3032738261e+01,1.9751563370e+00,5.7438672623e-02,7.9407618614e-04,1.0860618927e-04,9.9847376347e-01,2.3485805326e-04,1.1343881226e+02,8.8992881775e+01,8.3435729980e+01,9.4532349613e-04,7.4160733493e-04,6.9529772736e-04,9.9814164639e-01,9.9864315987e-01,9.9863648415e-01
760,9.3296875000e+01,1.1990532914e+01,1.9664359512e+00,5.3961385440e-02,7.7747394486e-04,9.9921094065e-05,9.9851791064e-01,2.2485698435e-04,1.1006582642e+02,8.7094375610e+01,8.2730422974e+01,9.1721519129e-04,7.2578643449e-04,6.8942020880e-04,9.9819999933e-01,9.9868321419e-01,9.9867051840e-01
765,9.1494506836e+01,1.1325408992e+01,1.9581986548e+00,5.2142643973e-02,7.6245421466e-04,9.4378427335e-05,9.9855659405e-01,2.1404715560e-04,1.0724549866e+02,8.6134368896e+01,8.1103652954e+01,8.9371250942e-04,7.1778637357e-04,6.7586376099e-04,9.9825394154e-01,9.9871295691e-01,9.9870288372e-01
770,8.9420631409e+01,1.0816786088e+01,1.9483842589e+00,5.0968343778e-02,7.4517191388e-04,9.0139864983e-05,9.9859652917e-01,2.0167817561e-04,1.0447585297e+02,8.4240257263e+01,7.9545783997e+01,8.7063206593e-04,7.0200214395e-04,6.6288153175e-04,9.9831140041e-01,9.9874520302e-01,9.9873298407e-01
775,8.8362958272e+01,1.0171786967e+01,1.9435056170e+00,4.8495664219e-02,7.3635799345e-04,8.4764875444e-05,9.9862939119e-01,1.9666551114e-04,1.0257017517e+02,8.3212326050e+01,7.9306373596e+01,8.5475144442e-04,6.9343607174e-04,6.6088646417e-04,9.9835139513e-01,9.9877578020e-01,9.9876099825e-01
780,8.7052780151e+01,1.0112222490e+01,1.9369737364e+00,4.8852960430e-02,7.2543980787e-04,8.4268512071e-05,9.9866481622e-01,1.9448375016e-04,1.0123156738e+02,8.1578025818e+01,7.8348747253e+01,8.4359635366e-04,6.7981687607e-04,6.5290619386e-04,9.9838989973e-01,9.9880945683e-01,9.9879509211e-01
785,8.5258481344e+01,9.2864588693e+00,1.9282652482e+00,4.5846916936e-02,7.1048732692e-04,7.7387141363e-05,9.9870206912e-01,1.8531142108e-04,9.8308853149e+01,8.0007392883e+01,7.7459197998e+01,8.1924040569e-04,6.6672824323e-04,6.4549333183e-04,9.9844038486e-01,9.9884521961e-01,9.9882060289e-01
790,8.3901466370e+01,8.5798042824e+00,1.9215828024e+00,4.3157989445e-02,6.9917887837e-04,7.1498371320e-05,9.9873763323e-01,1.7510320978e-04,9.5922584534e+01,7.9318878174e+01,7.6462936401e+01,7.9935486428e-04,6.6099065589e-04,6.3719111495e-04,9.9849045277e-01,9.9887418747e-01,9.9884825945e-01
