step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,cosine_similarity_replica_1,cosine_similarity_replica_2
135,1.3371355247e+07,2.6314744949e+06,7.1175981220e+00,8.6598662697e-02,-7.2530619800e-03,1.5076640993e-02,1.0739880753e+07,1.6002829742e+07,-2.2329702973e-02,7.8235790133e-03
136,2.1323256111e+07,8.1292608261e+06,7.2947493695e+00,1.7437304493e-01,-1.0843786644e-02,1.3566189213e-02,2.9452516937e+07,1.3193995285e+07,-2.4409975857e-02,2.7224025689e-03
137,5.5844762421e+07,2.3555536652e+07,7.7044398849e+00,1.9538225332e-01,-5.1338088233e-03,9.9477800541e-04,3.2289225769e+07,7.9400299072e+07,-6.1285868287e-03,-4.1390308179e-03
138,4.2076819611e+07,1.0178620148e+07,7.6109488382e+00,1.0718266875e-01,-5.9344351757e-03,1.1257490842e-02,3.1898199463e+07,5.2255439758e+07,-1.7191926017e-02,5.3230556659e-03
139,4.3398133850e+07,1.0529873657e+07,7.6242955454e+00,1.0751882915e-01,3.6017721286e-03,6.2047248939e-03,3.2868260193e+07,5.3928007507e+07,-2.6029527653e-03,9.8064970225e-03
140,2.9155801392e+07,9.0032775879e+06,7.4429636633e+00,1.3863422054e-01,-1.2095937418e-02,1.2571554718e-02,2.0152523804e+07,3.8159078979e+07,-2.4667492136e-02,4.7561730025e-04
141,2.3708568192e+07,2.6802921295e+06,7.3721121521e+00,4.9308482254e-02,-2.5060533546e-02,1.4577434398e-02,2.6388860321e+07,2.1028276062e+07,-3.9637967944e-02,-1.0483099148e-02
142,2.8801805878e+07,1.4564490509e+07,7.3952902194e+00,2.4186211426e-01,5.1997676492e-03,2.0635060966e-02,1.4237315369e+07,4.3366296387e+07,2.5834828615e-02,-1.5435293317e-02
143,2.5796804810e+07,6.0576438904e+06,7.3992493904e+00,1.0392070283e-01,-4.0998089593e-02,2.9026899952e-02,1.9739160919e+07,3.1854448700e+07,-7.0024989545e-02,-1.1971189640e-02
144,1.4317121315e+07,1.0115129471e+06,7.1547690993e+00,3.0734362863e-02,-3.5401476547e-02,1.2887379155e-02,1.5328634262e+07,1.3305608368e+07,-4.8288855702e-02,-2.2514097393e-02
145,4.9385766220e+07,3.6834057999e+07,7.5171549841e+00,4.1845214903e-01,-1.1676929891e-02,3.6207931116e-03,1.2551708221e+07,8.6219824219e+07,-8.0561367795e-03,-1.5297723003e-02
146,1.5275845528e+07,7.2026195526e+05,7.1835219679e+00,2.0492345739e-02,-3.3895120490e-02,2.8742134105e-02,1.4555583572e+07,1.5996107483e+07,-6.2637254596e-02,-5.1529863849e-03
147,1.8240117645e+07,7.0801895142e+06,7.2255651838e+00,1.7790378599e-01,-1.1162884766e-03,3.8694058312e-03,1.1159928131e+07,2.5320307159e+07,2.7531173546e-03,-4.9856943078e-03
148,3.5102501678e+07,2.1406931305e+07,7.4443505367e+00,3.0777041288e-01,-1.4150095172e-02,5.4896902293e-04,1.3695570374e+07,5.6509432983e+07,-1.3601126149e-02,-1.4699064195e-02
149,1.9093464661e+07,3.7265350342e+06,7.2724513683e+00,8.5864265934e-02,-6.8983547390e-03,1.3487938792e-02,1.5366929626e+07,2.2819999695e+07,-2.0386293530e-02,6.5895840526e-03
150,5.7620574188e+07,1.1685655975e+07,7.7514576120e+00,8.9314664533e-02,1.6054772306e-02,9.4437929802e-03,4.5934918213e+07,6.9306230164e+07,2.5498565286e-02,6.6109793261e-03
151,3.6432099152e+07,2.4817778778e+07,7.4260495145e+00,3.6105571295e-01,1.4455159195e-02,1.7455573194e-02,6.1249877930e+07,1.1614320374e+07,3.1910732388e-02,-3.0004139990e-03
152,5.8929574585e+07,3.3535354614e+06,7.7696289411e+00,2.4741349458e-02,1.4367122669e-02,1.3991273008e-03,5.5576039124e+07,6.2283110046e+07,1.5766249970e-02,1.2967995368e-02
153,1.1077602310e+08,4.9835854340e+07,7.9953406557e+00,2.1043700307e-01,1.5152416192e-02,4.0476592258e-03,6.0940168762e+07,1.6061187744e+08,1.9200075418e-02,1.1104756966e-02
154,6.7768426895e+07,3.4926449203e+07,7.7639890385e+00,2.4755973675e-01,1.7338546924e-02,2.7125449851e-03,3.2841977692e+07,1.0269487610e+08,2.0051091909e-02,1.4626001939e-02
155,6.7806580925e+07,5.1460173225e+07,7.6449708633e+00,4.3154853676e-01,-9.8366239108e-03,2.1136715543e-02,1.6346407700e+07,1.1926675415e+08,-3.0973339453e-02,1.1300091632e-02
156,1.3877862968e+08,1.1924533882e+08,7.8512177338e+00,5.6044231676e-01,-2.7360682376e-02,3.8892413490e-02,1.9533290863e+07,2.5802396851e+08,-6.6253095865e-02,1.1531731114e-02
157,1.1519484673e+08,8.7012221146e+07,7.8778888913e+00,4.2790744041e-01,-2.3547702469e-02,3.4774958156e-02,2.8182625580e+07,2.0220706787e+08,-5.8322660625e-02,1.1227255687e-02
158,8.0010927200e+07,5.1210279465e+07,7.7887031412e+00,3.2930088589e-01,-2.4672181578e-02,2.9476306168e-02,2.8800647736e+07,1.3122120667e+08,-5.4148487747e-02,4.8041245900e-03
159,1.5186586075e+08,1.3243676376e+08,7.8711167425e+00,5.8266412635e-01,-2.6219255757e-02,3.5115715582e-02,1.9429096985e+07,2.8430262451e+08,-6.1334971339e-02,8.8964598253e-03
160,7.8940363312e+07,3.7559081268e+07,7.8415638982e+00,2.2475995666e-01,-2.6931885805e-02,2.7439798985e-02,4.1381282043e+07,1.1649944458e+08,-5.4371684790e-02,5.0791318063e-04
161,4.2451694870e+07,1.6853122330e+07,7.5906528599e+00,1.8243711163e-01,-2.5697665988e-02,2.0012439461e-02,2.5598572540e+07,5.9304817200e+07,-4.5710105449e-02,-5.6852265261e-03
162,7.8036116409e+07,6.4765320969e+07,7.6388147669e+00,5.1591781199e-01,-2.2172222380e-02,2.0227146801e-02,1.3270795441e+07,1.4280143738e+08,-4.2399369180e-02,-1.9450755790e-03
163,5.2171879578e+07,1.5765632629e+07,7.6966427751e+00,1.3546686441e-01,-3.0878421385e-02,1.6801401507e-02,3.6406246948e+07,6.7937512207e+07,-4.7679822892e-02,-1.4077019878e-02
164,2.1156420708e+07,6.8006944656e+06,7.3017587618e+00,1.4473359384e-01,-2.0337843336e-02,7.1031367406e-03,1.4355726242e+07,2.7957115173e+07,-2.7440980077e-02,-1.3234706596e-02
165,4.6190133762e+07,3.7346453762e+07,7.4342548750e+00,4.8762185533e-01,-9.5266415738e-03,1.4363697264e-02,8.8436800003e+06,8.3536587524e+07,4.8370556906e-03,-2.3890338838e-02
166,3.6323477554e+07,2.3196667099e+07,7.4464115962e+00,3.2825238186e-01,-1.8296091817e-02,1.1279834434e-03,1.3126810455e+07,5.9520144653e+07,-1.7168108374e-02,-1.9424075261e-02
167,2.6139999962e+07,1.0486435890e+07,7.3792039472e+00,1.8459071199e-01,8.4807332605e-03,1.8985990435e-02,1.5653564072e+07,3.6626435852e+07,2.7466723695e-02,-1.0505257174e-02
168,7.2221264648e+07,3.4500823975e+07,7.8024155369e+00,2.2583877915e-01,6.5190903842e-03,3.4586012363e-02,3.7720440674e+07,1.0672208862e+08,4.1105102748e-02,-2.8066921979e-02
169,4.7418637848e+07,5.5852180481e+06,7.6729154167e+00,5.1392047910e-02,6.7763105035e-03,2.3516235873e-02,4.1833419800e+07,5.3003855896e+07,3.0292546377e-02,-1.6739925370e-02
170,5.1475250244e+07,7.3374847412e+06,7.7071408595e+00,6.2330516495e-02,1.8609613180e-03,1.1530573480e-02,5.8812734985e+07,4.4137765503e+07,1.3391534798e-02,-9.6696121618e-03
171,7.9256371307e+07,3.0299631500e+07,7.8647243337e+00,1.7491184475e-01,-1.3084118822e-02,1.3376376024e-02,4.8956739807e+07,1.0955600281e+08,2.9225720209e-04,-2.6460494846e-02
172,4.2263401794e+07,2.4896392822e+05,7.6259569152e+00,2.5583579723e-03,-2.2364912555e-02,1.1828141287e-02,4.2014437866e+07,4.2512365723e+07,-3.4193053842e-02,-1.0536771268e-02
173,4.3407616425e+07,2.6906639099e+06,7.6367299951e+00,2.6954729560e-02,-3.1581533607e-02,2.2838296834e-02,4.6098280334e+07,4.0716952515e+07,-5.4419830441e-02,-8.7432367727e-03
174,8.3357817078e+07,4.7730789185e+06,7.9202331980e+00,2.4894987504e-02,-3.7537142634e-02,1.4437239617e-02,7.8584738159e+07,8.8130895996e+07,-5.1974382252e-02,-2.3099903017e-02
175,5.5336899948e+07,2.1602635574e+07,7.7071104022e+00,1.7903915801e-01,-2.6616418036e-02,2.4129996775e-02,7.6939535522e+07,3.3734264374e+07,-5.0746414810e-02,-2.4864212610e-03
176,5.7258119202e+07,2.8019691467e+07,7.6983950287e+00,2.3244101351e-01,-2.3142886464e-02,2.4997475441e-02,8.5277810669e+07,2.9238427734e+07,-4.8140361905e-02,1.8545889761e-03
177,8.8166290283e+07,3.7131912231e+07,7.9029038336e+00,1.9504100717e-01,-2.9190473258e-02,1.2971553952e-02,1.2529820251e+08,5.1034378052e+07,-4.2162027210e-02,-1.6218919307e-02
178,5.3773428726e+07,1.9773441696e+07,7.6990214743e+00,1.6754272296e-01,-1.7741624266e-02,2.6399839669e-02,7.3546870422e+07,3.3999987030e+07,-4.4141463935e-02,8.6582154036e-03
179,9.1762847900e+07,9.4970855713e+06,7.9603283821e+00,4.5109255598e-02,-9.4327591360e-03,3.1294517219e-02,1.0125993347e+08,8.2265762329e+07,-4.0727276355e-02,2.1861758083e-02
180,8.0388107300e+07,3.0809161377e+07,7.8706957045e+00,1.7539841534e-01,-1.8691486010e-02,1.8993017933e-02,1.1119726868e+08,4.9578945923e+07,-3.7684503943e-02,3.0153192347e-04
181,5.9009383392e+07,1.4314217377e+07,7.7577521694e+00,1.0749161468e-01,-1.1963881552e-02,2.8313945979e-02,4.4695166016e+07,7.3323600769e+07,-4.0277827531e-02,1.6350064427e-02
182,1.7913215790e+08,5.5058290100e+07,8.2316247491e+00,1.3794442827e-01,-8.4399320185e-03,2.8193973005e-02,1.2407386780e+08,2.3419044800e+08,-3.6633905023e-02,1.9754040986e-02
183,1.0969326324e+08,5.3366409302e+06,8.0396653860e+00,2.1145372027e-02,-1.6876940907e-02,1.8414563208e-02,1.1502990417e+08,1.0435662231e+08,-3.5291504115e-02,1.5376223018e-03
184,8.9421755219e+07,4.8293570709e+07,7.8765609067e+00,2.6242136754e-01,-1.3582672924e-02,2.5193162262e-02,4.1128184509e+07,1.3771532593e+08,-3.8775835186e-02,1.1610489339e-02
185,1.1164897385e+08,4.5100623322e+07,8.0091718644e+00,1.8603456897e-01,-2.6311676949e-02,7.5434818864e-03,1.5674959717e+08,6.6548350525e+07,-3.3855158836e-02,-1.8768195063e-02
186,7.2541605377e+07,2.0839748383e+07,7.8418831539e+00,1.2837701178e-01,-2.3340143729e-02,9.6438634209e-03,9.3381353760e+07,5.1701856995e+07,-3.2984007150e-02,-1.3696280308e-02
187,5.1807163239e+07,2.3008811188e+07,7.6666809866e+00,2.0731335009e-01,-1.8317874816e-02,1.8209013793e-02,2.8798352051e+07,7.4815974426e+07,-3.6526888609e-02,-1.0886102245e-04
188,1.1886481476e+08,3.9820207214e+07,8.0492040919e+00,1.5133184440e-01,-4.2464692146e-02,1.0724235326e-02,1.5868502197e+08,7.9044607544e+07,-3.1740456820e-02,-5.3188927472e-02
189,7.1564760590e+07,2.0804008484e+06,7.8545156393e+00,1.2628579216e-02,-2.3426240310e-02,7.6240748167e-03,6.9484359741e+07,7.3645161438e+07,-3.1050315127e-02,-1.5802165493e-02
190,5.8764250946e+07,3.4887522125e+07,7.6747454155e+00,2.9677058857e-01,-2.1559433080e-02,1.3302004896e-02,2.3876728821e+07,9.3651773071e+07,-3.4861437976e-02,-8.2574281842e-03
191,1.2094526367e+08,3.1649102783e+07,8.0671856441e+00,1.1635285639e-01,-4.1697168723e-02,1.1521788314e-02,1.5259436646e+08,8.9296160889e+07,-3.0175380409e-02,-5.3218957037e-02
192,5.9209204102e+07,1.0036381531e+07,7.7660586153e+00,7.4333477315e-02,-1.9936976954e-02,8.5846688598e-03,4.9172822571e+07,6.9245585632e+07,-2.8521645814e-02,-1.1352308095e-02
193,5.5339600182e+07,3.7199038124e+07,7.6124869218e+00,3.5383618287e-01,-2.6303319260e-02,5.2147153765e-03,1.8140562057e+07,9.2538638306e+07,-3.1518034637e-02,-2.1088603884e-02
194,1.1273238831e+08,1.6315319824e+07,8.0474521094e+00,6.3298186561e-02,-3.9544587955e-02,1.0793032125e-02,1.2904770813e+08,9.6417068481e+07,-2.8751555830e-02,-5.0337620080e-02
195,3.7604563522e+07,6.2021152496e+06,7.5692519185e+00,7.2288409624e-02,-1.3740528841e-02,1.0702216532e-02,3.1402448273e+07,4.3806678772e+07,-2.4442745373e-02,-3.0383123085e-03
196,5.5950660324e+07,4.3709215164e+07,7.5431765158e+00,4.5534382445e-01,-2.5541571900e-02,3.3248271793e-03,1.2241445160e+07,9.9659875488e+07,-2.2216744721e-02,-2.8866399080e-02
197,9.5739935303e+07,6.4387664795e+06,7.9801087619e+00,2.9251618649e-02,-3.7494316697e-02,1.0270711035e-02,8.9301168823e+07,1.0217870178e+08,-2.7223605663e-02,-4.7765027732e-02
198,2.6782579422e+07,6.1216838837e+06,7.4162006569e+00,1.0105151495e-01,-6.9141426357e-03,1.0285278666e-02,2.0660895538e+07,3.2904263306e+07,-1.7199421301e-02,3.3711360302e-03
199,5.5008968353e+07,4.3747492218e+07,7.5230804186e+00,4.7148509780e-01,-1.6238654964e-02,1.1188155971e-02,1.1261476135e+07,9.8756460571e+07,-5.0504989922e-03,-2.7426810935e-02
200,7.8917804718e+07,3.1536458588e+07,7.8593949393e+00,1.8378754414e-01,-3.5123636015e-02,9.7670098767e-03,4.7381346130e+07,1.1045426331e+08,-2.5356626138e-02,-4.4890645891e-02
201,2.4542663956e+07,3.5200206757e+06,7.3854082684e+00,6.2720947294e-02,-3.4558107145e-03,6.6158459522e-03,2.1022643280e+07,2.8062684631e+07,-1.0071656667e-02,3.1600352377e-03
202,4.5573889732e+07,3.1498388100e+07,7.5176810380e+00,3.6921715652e-01,-7.2531756014e-03,1.0087726638e-02,1.4075501633e+07,7.7072277832e+07,2.8345510364e-03,-1.7340902239e-02
203,6.9975534439e+07,4.4332622910e+07,7.7335222790e+00,3.2455494498e-01,-3.1582915224e-02,9.4153909013e-03,2.5642911530e+07,1.1430815735e+08,-2.2167524323e-02,-4.0998306125e-02
204,2.6021365356e+07,7.0868453979e+05,7.4151689562e+00,1.1830813284e-02,-7.3752650060e-03,1.6498952173e-03,2.6730049896e+07,2.5312680817e+07,-9.0251602232e-03,-5.7253697887e-03
205,3.0549836540e+07,1.4184221077e+07,7.4322853176e+00,2.1835297514e-01,2.2994968022e-03,1.9638613885e-03,1.6365615463e+07,4.4734057617e+07,3.3563541365e-04,4.2633581907e-03
206,6.3630852127e+07,4.3145801926e+07,7.6699566701e+00,3.5851963756e-01,-2.6106048375e-02,8.4304027259e-03,2.0485050201e+07,1.0677665405e+08,-1.7675645649e-02,-3.4536451101e-02
207,3.0770553589e+07,6.6367492676e+05,7.4880342691e+00,9.3685368736e-03,-1.3244133908e-02,3.1131035648e-03,3.1434228516e+07,3.0106878662e+07,-1.0131030343e-02,-1.6357237473e-02
208,3.9022649002e+07,2.0434566879e+07,7.5217195759e+00,2.5248499336e-01,9.1441927943e-03,1.3010052731e-02,1.8588082123e+07,5.9457215881e+07,-3.8658599369e-03,2.2154245526e-02
209,5.1107119560e+07,3.4565045357e+07,7.5757148531e+00,3.5712488847e-01,-1.5335160308e-02,2.9037902132e-03,1.6542074203e+07,8.5672164917e+07,-1.2431370094e-02,-1.8238950521e-02
210,3.4145130157e+07,6.2876129150e+05,7.5332551278e+00,7.9981663305e-03,-1.5554673038e-02,5.4453751072e-03,3.4773891449e+07,3.3516368866e+07,-1.0109297931e-02,-2.1000048146e-02
211,6.3269577026e+07,4.1574581909e+07,7.6784518984e+00,3.4209234170e-01,2.2140445653e-03,8.4585908335e-03,2.1694995117e+07,1.0484415894e+08,-6.2445462681e-03,1.0672635399e-02
212,5.6804243660e+07,4.0636933708e+07,7.5986901437e+00,3.9005237918e-01,5.8266513515e-03,1.1181507958e-02,1.6167309952e+07,9.7441177368e+07,-5.3548566066e-03,1.7008159310e-02
213,3.4346736145e+07,2.2027359009e+06,7.5349905153e+00,2.7890592644e-02,-9.5943985507e-03,3.8582738489e-04,3.2144000244e+07,3.6549472046e+07,-9.2085711658e-03,-9.9802259356e-03
214,5.8483891296e+07,2.9517585754e+07,7.7031915345e+00,2.4129842710e-01,-4.4967461145e-03,2.9976681108e-03,2.8966305542e+07,8.8001477051e+07,-7.4944142252e-03,-1.4990780037e-03
215,7.8324960709e+07,6.0323040390e+07,7.6986162239e+00,4.4329738882e-01,-1.2824430596e-03,4.3217118364e-03,1.8001920319e+07,1.3864800110e+08,-5.6041548960e-03,3.0392687768e-03
216,7.1652984238e+07,5.6273303604e+07,7.6469535575e+00,4.6000624025e-01,-9.1452081688e-04,4.1570740286e-03,1.5379680634e+07,1.2792628784e+08,-5.0715948455e-03,3.2425532117e-03
217,4.7957067490e+07,1.5851320267e+07,7.6557302768e+00,1.4914749470e-01,-8.8660456240e-03,1.6244128346e-04,3.2105747223e+07,6.3808387756e+07,-9.0284869075e-03,-8.7036043406e-03
218,7.3159054184e+07,4.1234805679e+07,7.7812616985e+00,2.7714101568e-01,-7.9083219171e-03,1.1848164722e-03,3.1924248505e+07,1.1439385986e+08,-9.0931383893e-03,-6.7235054448e-03
219,8.7988627625e+07,6.6291773987e+07,7.7623537600e+00,4.2595700069e-01,-6.4861073624e-03,1.9541375805e-03,2.1696853638e+07,1.5428040161e+08,-8.4402449429e-03,-4.5319697820e-03
220,9.1032736588e+07,6.9480044174e+07,7.7695055748e+00,4.3600404383e-01,-4.4354547281e-03,1.2630301062e-03,2.1552692413e+07,1.6051278076e+08,-5.6984848343e-03,-3.1724246219e-03
221,5.2004668808e+07,2.2434172440e+07,7.6713291093e+00,2.0047049472e-01,-2.9849928687e-03,1.9757415284e-03,2.9570496368e+07,7.4438841248e+07,-4.9607343972e-03,-1.0092513403e-03
222,5.8003086090e+07,2.6591512299e+07,7.7122161645e+00,2.1512646843e-01,-2.6766306255e-03,6.0783035588e-03,3.1411573792e+07,8.4594598389e+07,-8.7549341843e-03,3.4016729333e-03
223,8.1169132233e+07,3.4999761200e+07,7.8647219053e+00,2.0036794716e-01,-6.2035839073e-04,7.1569194552e-03,4.6169371033e+07,1.1616889343e+08,-7.7772778459e-03,6.5365610644e-03
224,8.8233336639e+07,3.1437403107e+07,7.9161526090e+00,1.6183536668e-01,2.5613806210e-03,7.7259852551e-03,5.6795933533e+07,1.1967073975e+08,-5.1646046340e-03,1.0287365876e-02
225,8.5620760345e+07,2.5789368439e+07,7.9119268913e+00,1.3499778497e-01,6.2096400652e-03,8.2446585875e-03,5.9831391907e+07,1.1141012878e+08,-2.0350185223e-03,1.4454298653e-02
226,8.0684328461e+07,2.2109854889e+07,7.8898384674e+00,1.2213007324e-01,9.8711727187e-03,8.5728717968e-03,5.8574473572e+07,1.0279418335e+08,1.2983009219e-03,1.8444044515e-02
227,7.6370246887e+07,2.0117591858e+07,7.8673078019e+00,1.1716477671e-01,1.3304598397e-02,8.7258147541e-03,5.6252655029e+07,9.6487838745e+07,4.5787836425e-03,2.2030413151e-02
228,7.3107016754e+07,1.9030162811e+07,7.8487231657e+00,1.1571174816e-01,1.6451586736e-02,8.7721769232e-03,5.4076853943e+07,9.2137179565e+07,7.6794098131e-03,2.5223763660e-02
229,7.0708735657e+07,1.8428608704e+07,7.8341981623e+00,1.1586152882e-01,1.9320806488e-02,8.7584648281e-03,5.2280126953e+07,8.9137344360e+07,1.0562341660e-02,2.8079271317e-02
230,6.8962083435e+07,1.8112541199e+07,7.8230893293e+00,1.1680228167e-01,2.1934024058e-02,8.7111638859e-03,5.0849542236e+07,8.7074624634e+07,1.3222860172e-02,3.0645187944e-02
231,6.7706655121e+07,1.7978693390e+07,7.8147536130e+00,1.1815295446e-01,2.4313952774e-02,8.6454264820e-03,4.9727961731e+07,8.5685348511e+07,1.5668526292e-02,3.2959379256e-02
232,6.6826416779e+07,1.7969744110e+07,7.8086500383e+00,1.1972615186e-01,2.6482459158e-02,8.5696466267e-03,4.8856672668e+07,8.4796160889e+07,1.7912812531e-02,3.5052105784e-02
233,6.6236499023e+07,1.8051718140e+07,7.8043383781e+00,1.2142848974e-01,2.8460209258e-02,8.4881214425e-03,4.8184780884e+07,8.4288217163e+07,1.9972087815e-02,3.6948330700e-02
234,6.5873719025e+07,1.8203112030e+07,7.8014635081e+00,1.2321282621e-01,3.0266479589e-02,8.4027787670e-03,4.7670606995e+07,8.4076831055e+07,2.1863700822e-02,3.8669258356e-02
235,6.5690091705e+07,1.8409233856e+07,7.7997389303e+00,1.2505358266e-01,3.1919126399e-02,8.3142397925e-03,4.7280857849e+07,8.4099325562e+07,2.3604886606e-02,4.0233366191e-02
236,6.5648565674e+07,1.8659335327e+07,7.7989333042e+00,1.2693497263e-01,3.3434661105e-02,8.2224998623e-03,4.6989230347e+07,8.4307901001e+07,2.5212161243e-02,4.1657160968e-02
237,6.5720118713e+07,1.8945011902e+07,7.7988596853e+00,1.2884489741e-01,3.4828316420e-02,8.1272311509e-03,4.6775106812e+07,8.4665130615e+07,2.6701085269e-02,4.2955547571e-02
238,6.5881633759e+07,1.9259442902e+07,7.7993659078e+00,1.3077322994e-01,3.6114196293e-02,8.0280201510e-03,4.6622190857e+07,8.5141076660e+07,2.8086176142e-02,4.4142216444e-02
239,6.6114573669e+07,1.9596812439e+07,7.8003286618e+00,1.3270985665e-01,3.7305383012e-02,7.9244133085e-03,4.6517761230e+07,8.5711386108e+07,2.9380969703e-02,4.5229796320e-02
240,6.6403990173e+07,1.9952165222e+07,7.8016480400e+00,1.3464525919e-01,3.8414107636e-02,7.8159477562e-03,4.6451824951e+07,8.6356155396e+07,3.0598159879e-02,4.6230055392e-02
241,6.6737773132e+07,2.0321250916e+07,7.8032431959e+00,1.3657059836e-01,3.9451861754e-02,7.7021401376e-03,4.6416522217e+07,8.7059024048e+07,3.1749721617e-02,4.7154001892e-02
242,6.7106110382e+07,2.0700368500e+07,7.8050491410e+00,1.3847742092e-01,4.0429541841e-02,7.5824577361e-03,4.6405741882e+07,8.7806478882e+07,3.2847084105e-02,4.8011999577e-02
243,6.7501233673e+07,2.1086464691e+07,7.8070148057e+00,1.4035861252e-01,4.1357586160e-02,7.4562821537e-03,4.6414768982e+07,8.8587698364e+07,3.3901304007e-02,4.8813868314e-02
244,6.7916908264e+07,2.1476948547e+07,7.8090997546e+00,1.4220792027e-01,4.2246107012e-02,7.3228813708e-03,4.6439959717e+07,8.9393856812e+07,3.4923225641e-02,4.9568988383e-02
245,6.8348426056e+07,2.1869762421e+07,7.8112738676e+00,1.4402023493e-01,4.3105019256e-02,7.1813594550e-03,4.6478663635e+07,9.0218188477e+07,3.5923659801e-02,5.0286378711e-02
246,6.8792310333e+07,2.2263384247e+07,7.8135150702e+00,1.4579204133e-01,4.3944181874e-02,7.0306081325e-03,4.6528926086e+07,9.1055694580e+07,3.6913573742e-02,5.0974790007e-02
247,6.9246251678e+07,2.2656735992e+07,7.8158089130e+00,1.4752071712e-01,4.4773530215e-02,6.8693161011e-03,4.6589515686e+07,9.1902987671e+07,3.7904214114e-02,5.1642846316e-02
248,6.9708954620e+07,2.3049254608e+07,7.8181471490e+00,1.4920520669e-01,4.5603197068e-02,6.6958665848e-03,4.6659700012e+07,9.2758209229e+07,3.8907330483e-02,5.2299063653e-02
249,7.0180174255e+07,2.3440846252e+07,7.8205279174e+00,1.5084545340e-01,4.6443669125e-02,6.5083485097e-03,4.6739328003e+07,9.3621020508e+07,3.9935320616e-02,5.2952017635e-02
250,7.0660608673e+07,2.3831920624e+07,7.8229547324e+00,1.5244274160e-01,4.7305900604e-02,6.3044838607e-03,4.6828688049e+07,9.4492529297e+07,4.1001416743e-02,5.3610384464e-02
251,7.1151926422e+07,2.4223372650e+07,7.8254365416e+00,1.5399937116e-01,4.8201469705e-02,6.0815718025e-03,4.6928553772e+07,9.5375299072e+07,4.2119897902e-02,5.4283041507e-02
252,7.1656798553e+07,2.4616614532e+07,7.8279876904e+00,1.5551867834e-01,4.9142684788e-02,5.8364495635e-03,4.7040184021e+07,9.6273413086e+07,4.3306235224e-02,5.4979134351e-02
253,7.2178942108e+07,2.5013632965e+07,7.8306278870e+00,1.5700520168e-01,5.0142746419e-02,5.5654160678e-03,4.7165309143e+07,9.7192575073e+07,4.4577330351e-02,5.5708162487e-02
254,7.2723188782e+07,2.5416957092e+07,7.8333825268e+00,1.5846417235e-01,5.1215840504e-02,5.2641574293e-03,4.7306231689e+07,9.8140145874e+07,4.5951683074e-02,5.6479997933e-02
255,7.3295626831e+07,2.5829809570e+07,7.8362830376e+00,1.5990207471e-01,5.2377281711e-02,4.9276556820e-03,4.7465817261e+07,9.9125436401e+07,4.7449626029e-02,5.7304937392e-02
256,7.3903809357e+07,2.6256090546e+07,7.8393679975e+00,1.6132588436e-01,5.3643584251e-02,4.5500881970e-03,4.7647718811e+07,1.0015989990e+08,4.9093496054e-02,5.8193672448e-02
257,7.4556930542e+07,2.6700585938e+07,7.8426833972e+00,1.6274387418e-01,5.5032541975e-02,4.1247177869e-03,4.7856344604e+07,1.0125751648e+08,5.0907824188e-02,5.9157259762e-02
258,7.5266049957e+07,2.7168972015e+07,7.8462835786e+00,1.6416488630e-01,5.6563276798e-02,3.6438032985e-03,4.8097077942e+07,1.0243502197e+08,5.2919473499e-02,6.0207080096e-02
259,7.6044616699e+07,2.7668096924e+07,7.8502333097e+00,1.6559868790e-01,5.8256208897e-02,3.0984096229e-03,4.8376519775e+07,1.0371271362e+08,5.5157799274e-02,6.1354618520e-02
260,7.6908805847e+07,2.8206129456e+07,7.8546086276e+00,1.6705579969e-01,6.0132937506e-02,2.4783667177e-03,4.8702676392e+07,1.0511493530e+08,5.7654570788e-02,6.2611304224e-02
261,7.7878056335e+07,2.8792854309e+07,7.8594982927e+00,1.6854770992e-01,6.2216047198e-02,1.7721541226e-03,4.9085202026e+07,1.0667091064e+08,6.0443893075e-02,6.3988201320e-02
262,7.8975787354e+07,2.9439935303e+07,7.8650059533e+00,1.7008631572e-01,6.4528737217e-02,9.6682831645e-04,4.9535852051e+07,1.0841572266e+08,6.3561908901e-02,6.5495565534e-02
263,8.0230190277e+07,3.0161341095e+07,7.8712516837e+00,1.7168407431e-01,6.7094180733e-02,4.8179179430e-05,5.0068849182e+07,1.1039153137e+08,6.7046001554e-02,6.7142359912e-02
264,8.1675151062e+07,3.0973777771e+07,7.8783733946e+00,1.7335367184e-01,6.9934651256e-02,9.9909305573e-04,5.0701373291e+07,1.1264892883e+08,7.0933744311e-02,6.8935558200e-02
265,8.3351330566e+07,3.1897192383e+07,7.8865278383e+00,1.7510752979e-01,7.3070142418e-02,2.1908171475e-03,5.1454138184e+07,1.1524852295e+08,7.5260959566e-02,7.0879325271e-02
266,8.5307169342e+07,3.2955123138e+07,7.8958899772e+00,1.7695631624e-01,7.6516501606e-02,3.5424157977e-03,5.2352046204e+07,1.1826229248e+08,8.0058917403e-02,7.2974085808e-02
267,8.7600091553e+07,3.4175253296e+07,7.9066512921e+00,1.7890807604e-01,8.0282837152e-02,5.0674825907e-03,5.3424838257e+07,1.2177534485e+08,8.5350319743e-02,7.5215354562e-02
268,9.0297074890e+07,3.5589408875e+07,7.9190136450e+00,1.8096545808e-01,8.4368165582e-02,6.7755095661e-03,5.4707666016e+07,1.2588648376e+08,9.1143675148e-02,7.7592656016e-02
