step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
79,1.2614116669e+06,1.6867524286e+04,6.1008179194e+00,5.8181449984e-03,3.8062525789e-01,2.1977251138e-03,1.2394092560e+06,1.2803935051e+06,1.2644322395e+06,3.8331243396e-01,3.7792915106e-01,3.8063418865e-01
80,1.3030665398e+06,1.8130494608e+04,6.1149244938e+00,6.0492642978e-03,3.7673738599e-01,2.2611073603e-03,1.2800497055e+06,1.3243597031e+06,1.3047902107e+06,3.7944611907e-01,3.7391129136e-01,3.7685474753e-01
81,1.3427488963e+06,1.9337811559e+04,6.1279497480e+00,6.2564423116e-03,3.7314353387e-01,2.3130615412e-03,1.3189019203e+06,1.3662662506e+06,1.3430785179e+06,3.7585499883e-01,3.7020307779e-01,3.7337252498e-01
82,1.3802826246e+06,2.0468118183e+04,6.1399203026e+00,6.4369183507e-03,3.6984236042e-01,2.3534704603e-03,1.3558067322e+06,1.4059039116e+06,1.3791372299e+06,3.7253794074e-01,3.6680382490e-01,3.7018531561e-01
83,1.4155046145e+06,2.1501251033e+04,6.1508612723e+00,6.5884261706e-03,3.6683142185e-01,2.3824871451e-03,1.3906140327e+06,1.4430760384e+06,1.4128237724e+06,3.6949327588e-01,3.6371156573e-01,3.6728942394e-01
84,1.4482658068e+06,2.2420433129e+04,6.1607963761e+00,6.7096942289e-03,3.6410723130e-01,2.4002565822e-03,1.4231815338e+06,1.4776037216e+06,1.4440121651e+06,3.6671844125e-01,3.6092332006e-01,3.6467993259e-01
85,1.4784339269e+06,2.3212314359e+04,6.1697485839e+00,6.8002639093e-03,3.6166575551e-01,2.4073513991e-03,1.4533757210e+06,1.5093282700e+06,1.4725977898e+06,3.6421102285e-01,3.5843500495e-01,3.6235123873e-01
86,1.5058945974e+06,2.3865424975e+04,6.1777402773e+00,6.8598894078e-03,3.5950225592e-01,2.4041559948e-03,1.4810756683e+06,1.5381119728e+06,1.4984961510e+06,3.6196792126e-01,3.5624203086e-01,3.6029681563e-01
87,1.5305523237e+06,2.4372143378e+04,6.1847934014e+00,6.8890230426e-03,3.5761184494e-01,2.3913202241e-03,1.5061712265e+06,1.5638420105e+06,1.5216437340e+06,3.5998633504e-01,3.5433918238e-01,3.5851001740e-01
88,1.5523319562e+06,2.4726778746e+04,6.1909298156e+00,6.8881815867e-03,3.5598906875e-01,2.3693974377e-03,1.5285675049e+06,1.5864303589e+06,1.5419980049e+06,3.5826301575e-01,3.5272067785e-01,3.5698351264e-01
89,1.5711814245e+06,2.4926114023e+04,6.1961720193e+00,6.8580595045e-03,3.5462823510e-01,2.3390035573e-03,1.5481880188e+06,1.6058177948e+06,1.5595384598e+06,3.5679468513e-01,3.5138022900e-01,3.5570979118e-01
90,1.5870697657e+06,2.4970243238e+04,6.2005426124e+00,6.7997513585e-03,3.5352344314e-01,2.3007655436e-03,1.5649715424e+06,1.6219730377e+06,1.5742647171e+06,3.5557800531e-01,3.5031113029e-01,3.5468119383e-01
91,1.5999901454e+06,2.4860931242e+04,6.2040652307e+00,6.7142854213e-03,3.5266831517e-01,2.2552302866e-03,1.5788789749e+06,1.6348939896e+06,1.5861974716e+06,3.5460901260e-01,3.4950608015e-01,3.5388985276e-01
92,1.6099595070e+06,2.4602533591e+04,6.2067645871e+00,6.6029002568e-03,3.5205624501e-01,2.2030388581e-03,1.5898941040e+06,1.6446084976e+06,1.5953759193e+06,3.5388359427e-01,3.4895724058e-01,3.5332790017e-01
93,1.6170184135e+06,2.4202341142e+04,6.2086666490e+00,6.4671718767e-03,3.5168017944e-01,2.1447023316e-03,1.5980227470e+06,1.6511739731e+06,1.6018585205e+06,3.5339701176e-01,3.4865635633e-01,3.5298717022e-01
94,1.6212314606e+06,2.3669692543e+04,6.2097990456e+00,6.3088188549e-03,3.5153253873e-01,2.0808867310e-03,1.6032981873e+06,1.6546762466e+06,1.6057199478e+06,3.5314390063e-01,3.4859430790e-01,3.5285940766e-01
95,1.6226849238e+06,2.3017073626e+04,6.2101907958e+00,6.1300663923e-03,3.5160542528e-01,2.0122834257e-03,1.6057762146e+06,1.6552276611e+06,1.6070508957e+06,3.5311815143e-01,3.4876155853e-01,3.5293656588e-01
96,1.6214867274e+06,2.2258458354e+04,6.2098727388e+00,5.9332724343e-03,3.5189031561e-01,1.9396463705e-03,1.6055395126e+06,1.6529640198e+06,1.6059566498e+06,3.5331302881e-01,3.4914788604e-01,3.5321003199e-01
97,1.6177644730e+06,2.1411216059e+04,6.2088774892e+00,5.7215174686e-03,3.5237825910e-01,1.8638277091e-03,1.6026950836e+06,1.6480443954e+06,1.6025539398e+06,3.5372069478e-01,3.4974256158e-01,3.5367152095e-01
98,1.6116626740e+06,2.0494543076e+04,6.2072392398e+00,5.4982805168e-03,3.5305968920e-01,1.7858722850e-03,1.5973719597e+06,1.6406454086e+06,1.5969706535e+06,3.5433256626e-01,3.5053411126e-01,3.5431239009e-01
99,1.6033408165e+06,1.9529027783e+04,6.2049938146e+00,5.2674128468e-03,3.5392457247e-01,1.7068745273e-03,1.5897205353e+06,1.6309581757e+06,1.5893437386e+06,3.5513916612e-01,3.5151070356e-01,3.5512384772e-01
100,1.5929703712e+06,1.8537028786e+04,6.2021784516e+00,5.0333314052e-03,3.5496242841e-01,1.6280761788e-03,1.5799072266e+06,1.6191856384e+06,1.5798182487e+06,3.5613012314e-01,3.5266005993e-01,3.5609710217e-01
101,1.5807319641e+06,1.7540028499e+04,6.1988316365e+00,4.8003908158e-03,3.5616230965e-01,1.5508551918e-03,1.5681159019e+06,1.6055360794e+06,1.5685439110e+06,3.5729435086e-01,3.5396945477e-01,3.5722312331e-01
102,1.5668102900e+06,1.6560266437e+04,6.1949922755e+00,4.5734000341e-03,3.5751299063e-01,1.4765043912e-03,1.5545362473e+06,1.5902208328e+06,1.5556737900e+06,3.5862004757e-01,3.5542619228e-01,3.5849273205e-01
103,1.5513949076e+06,1.5617520251e+04,6.1907004574e+00,4.3567887166e-03,3.5900282860e-01,1.4063875917e-03,1.5393686295e+06,1.5734513283e+06,1.5413647652e+06,3.6009472609e-01,3.5701718926e-01,3.5989657044e-01
104,1.5346729279e+06,1.4729838150e+04,6.1859959144e+00,4.1548459021e-03,3.6062019070e-01,1.3417276225e-03,1.5228124619e+06,1.5554338455e+06,1.5257724762e+06,3.6170578003e-01,3.5872963071e-01,3.6142516136e-01
105,1.5168295860e+06,1.3911118070e+04,6.1809185997e+00,3.9710372381e-03,3.6235325535e-01,1.2835802060e-03,1.5050680161e+06,1.5363678932e+06,1.5090528488e+06,3.6344018579e-01,3.6055070162e-01,3.6306887865e-01
