alpha,lr,num_observed,effective_epochs,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
3.0,0.0015,300000,333.3333333333333,9,108,40.8492,4.8187366338e-04,21201,9.9998068810e-01
3.0,0.0015,300000,333.3333333333333,10,109,41.4413,4.6169871348e-04,21301,9.9998146296e-01
3.2,0.0015,320000,312.5,1,100,34.4677,4.5687452075e-04,18001,9.9998778105e-01
3.2,0.0015,320000,312.5,2,101,33.8085,4.3298405944e-04,17901,9.9998855591e-01
3.2,0.0015,320000,312.5,3,102,33.4511,4.2559360736e-04,17851,9.9998855591e-01
3.2,0.0015,320000,312.5,4,103,33.8337,4.2854135972e-04,18001,9.9998855591e-01
3.2,0.0015,320000,312.5,5,104,32.8860,4.5880922698e-04,17551,9.9998819828e-01
3.2,0.0015,320000,312.5,6,105,34.7515,4.0745877777e-04,18301,9.9998891354e-01
3.2,0.0015,320000,312.5,7,106,33.4647,4.3074649875e-04,17901,9.9998855591e-01
3.2,0.0015,320000,312.5,8,107,33.8389,4.3137284229e-04,17951,9.9998855591e-01
3.2,0.0015,320000,312.5,9,108,33.5575,4.4280147995e-04,17701,9.9998843670e-01
3.2,0.0015,320000,312.5,10,109,33.9960,4.1800489998e-04,18101,9.9998891354e-01
3.4000000000000004,0.0015,340000,294.11764705882354,1,100,30.0801,3.7160515785e-04,16401,9.9999266863e-01
3.4000000000000004,0.0015,340000,294.11764705882354,2,101,29.2402,4.0097252349e-04,15901,9.9999243021e-01
3.4000000000000004,0.0015,340000,294.11764705882354,3,102,29.6244,3.9894902147e-04,15851,9.9999254942e-01
3.4000000000000004,0.0015,340000,294.11764705882354,4,103,29.2085,3.9040006232e-04,16001,9.9999266863e-01
3.4000000000000004,0.0015,340000,294.11764705882354,5,104,29.5064,4.0740193799e-04,15901,9.9999201298e-01
3.4000000000000004,0.0015,340000,294.11764705882354,6,105,28.6495,4.1035460890e-04,15701,9.9999225140e-01
3.4000000000000004,0.0015,340000,294.11764705882354,7,106,29.2913,4.0201365482e-04,15801,9.9999243021e-01
3.4000000000000004,0.0015,340000,294.11764705882354,8,107,31.3883,3.3947918564e-04,17201,9.9999272823e-01
3.4000000000000004,0.0015,340000,294.11764705882354,9,108,28.9983,4.0814070962e-04,15701,9.9999225140e-01
3.4000000000000004,0.0015,340000,294.11764705882354,10,109,29.5137,3.9401091635e-04,16101,9.9999243021e-01
3.6,0.0015,360000,277.77777777777777,1,100,27.0232,3.6063973675e-04,14651,9.9999487400e-01
3.6,0.0015,360000,277.77777777777777,2,101,26.9290,3.6810556776e-04,14651,9.9999481440e-01
3.6,0.0015,360000,277.77777777777777,3,102,27.2851,3.5893864697e-04,14751,9.9999475479e-01
3.6,0.0015,360000,277.77777777777777,4,103,27.5076,3.6886407179e-04,14851,9.9999445677e-01
3.6,0.0015,360000,277.77777777777777,5,104,26.8919,3.7526286906e-04,14601,9.9999475479e-01
3.6,0.0015,360000,277.77777777777777,6,105,27.3124,3.7327699829e-04,14551,9.9999457598e-01
3.6,0.0015,360000,277.77777777777777,7,106,26.7113,3.7060782779e-04,14401,9.9999481440e-01
3.6,0.0015,360000,277.77777777777777,8,107,26.9270,3.6477050162e-04,14501,9.9999481440e-01
3.6,0.0015,360000,277.77777777777777,9,108,26.7314,3.7158851046e-04,14601,9.9999445677e-01
3.6,0.0015,360000,277.77777777777777,10,109,26.9512,3.6095216637e-04,14651,9.9999481440e-01
3.8000000000000003,0.0015,380000,263.1578947368421,1,100,25.6459,3.2685312908e-04,13901,9.9999606609e-01
3.8000000000000003,0.0015,380000,263.1578947368421,2,101,25.2664,3.4507011878e-04,13601,9.9999600649e-01
3.8000000000000003,0.0015,380000,263.1578947368421,3,102,25.0529,3.4235321800e-04,13651,9.9999600649e-01
3.8000000000000003,0.0015,380000,263.1578947368421,4,103,25.6438,3.4017939470e-04,13901,9.9999582767e-01
3.8000000000000003,0.0015,380000,263.1578947368421,5,104,24.8320,3.4271203913e-04,13501,9.9999606609e-01
3.8000000000000003,0.0015,380000,263.1578947368421,6,105,24.7250,3.5468951683e-04,13501,9.9999594688e-01
3.8000000000000003,0.0015,380000,263.1578947368421,7,106,25.3122,3.3870330662e-04,13751,9.9999600649e-01
3.8000000000000003,0.0015,380000,263.1578947368421,8,107,25.2344,3.3983640606e-04,13851,9.9999600649e-01
3.8000000000000003,0.0015,380000,263.1578947368421,9,108,25.0765,3.4679690725e-04,13601,9.9999606609e-01
3.8000000000000003,0.0015,380000,263.1578947368421,10,109,25.0154,3.4444584162e-04,13551,9.9999606609e-01
4.0,0.0015,400000,250.0,1,100,24.1336,3.2160832779e-04,13001,9.9999696016e-01
4.0,0.0015,400000,250.0,2,101,23.7758,3.3337573404e-04,12851,9.9999678135e-01
4.0,0.0015,400000,250.0,3,102,23.9008,3.1917434535e-04,12901,9.9999690056e-01
4.0,0.0015,400000,250.0,4,103,24.4510,3.1991620199e-04,13201,9.9999690056e-01
4.0,0.0015,400000,250.0,5,104,23.8213,3.1837850111e-04,12851,9.9999696016e-01
4.0,0.0015,400000,250.0,6,105,24.0946,3.3084643655e-04,13001,9.9999678135e-01
4.0,0.0015,400000,250.0,7,106,23.7576,3.3167641959e-04,12801,9.9999690056e-01
4.0,0.0015,400000,250.0,8,107,24.2781,3.0625337968e-04,13101,9.9999719858e-01
4.0,0.0015,400000,250.0,9,108,23.6652,3.1963406946e-04,12851,9.9999701977e-01
4.0,0.0015,400000,250.0,10,109,24.0499,3.2681654557e-04,13051,9.9999690056e-01
4.2,0.0015,420000,238.0952380952381,1,100,23.2492,3.1256713555e-04,12301,9.9999749660e-01
4.2,0.0015,420000,238.0952380952381,2,101,23.4365,2.9665991315e-04,12501,9.9999761581e-01
4.2,0.0015,420000,238.0952380952381,3,102,23.2060,3.0306392000e-04,12401,9.9999749660e-01
4.2,0.0015,420000,238.0952380952381,4,103,22.6730,3.2316255965e-04,12101,9.9999743700e-01
4.2,0.0015,420000,238.0952380952381,5,104,23.1719,3.2059874502e-04,12351,9.9999743700e-01
4.2,0.0015,420000,238.0952380952381,6,105,22.9903,3.1334994128e-04,12301,9.9999749660e-01
4.2,0.0015,420000,238.0952380952381,7,106,23.1307,3.0134496046e-04,12351,9.9999749660e-01
4.2,0.0015,420000,238.0952380952381,8,107,23.1768,3.0869481270e-04,12401,9.9999749660e-01
4.2,0.0015,420000,238.0952380952381,9,108,23.1720,3.1643334660e-04,12351,9.9999749660e-01
4.2,0.0015,420000,238.0952380952381,10,109,23.2225,3.0771605088e-04,12301,9.9999749660e-01
4.4,0.0015,440000,227.27272727272728,1,100,22.3787,3.1876200228e-04,11651,9.9999785423e-01
4.4,0.0015,440000,227.27272727272728,2,101,22.1761,3.0259386403e-04,11601,9.9999791384e-01
4.4,0.0015,440000,227.27272727272728,3,102,22.4910,2.9199346318e-04,11751,9.9999797344e-01
4.4,0.0015,440000,227.27272727272728,4,103,22.1779,3.0889708432e-04,11651,9.9999791384e-01
4.4,0.0015,440000,227.27272727272728,5,104,23.0300,3.0588492518e-04,12051,9.9999767542e-01
4.4,0.0015,440000,227.27272727272728,6,105,23.1958,2.6942812838e-04,12201,9.9999797344e-01
4.4,0.0015,440000,227.27272727272728,7,106,22.1340,3.0508247437e-04,11601,9.9999791384e-01
4.4,0.0015,440000,227.27272727272728,8,107,22.4171,3.0019806582e-04,11801,9.9999791384e-01
4.4,0.0015,440000,227.27272727272728,9,108,22.6109,2.9996247031e-04,11901,9.9999797344e-01
4.4,0.0015,440000,227.27272727272728,10,109,22.2481,2.9229943175e-04,11701,9.9999809265e-01
4.6000000000000005,0.0015,460000,217.3913043478261,1,100,22.4868,2.8627028223e-04,11551,9.9999827147e-01
4.6000000000000005,0.0015,460000,217.3913043478261,2,101,21.8870,2.9248814099e-04,11351,9.9999833107e-01
4.6000000000000005,0.0015,460000,217.3913043478261,3,102,21.9431,2.8455929714e-04,11351,9.9999827147e-01
4.6000000000000005,0.0015,460000,217.3913043478261,4,103,22.1407,2.9025453841e-04,11501,9.9999833107e-01
4.6000000000000005,0.0015,460000,217.3913043478261,5,104,21.8291,2.9296925641e-04,11351,9.9999827147e-01
4.6000000000000005,0.0015,460000,217.3913043478261,6,105,21.6568,2.8946931707e-04,11251,9.9999839067e-01
4.6000000000000005,0.0015,460000,217.3913043478261,7,106,21.7114,2.8195130290e-04,11301,9.9999833107e-01
4.6000000000000005,0.0015,460000,217.3913043478261,8,107,21.6101,2.7927084011e-04,11301,9.9999839067e-01
4.6000000000000005,0.0015,460000,217.3913043478261,9,108,21.4735,2.8353717062e-04,11201,9.9999833107e-01
4.6000000000000005,0.0015,460000,217.3913043478261,10,109,21.7492,2.8793458478e-04,11301,9.9999827147e-01
4.800000000000001,0.0015,480000,208.33333333333334,1,100,21.4224,2.8736024979e-04,10851,9.9999850988e-01
4.800000000000001,0.0015,480000,208.33333333333334,2,101,21.4595,2.7244572993e-04,11001,9.9999856949e-01
4.800000000000001,0.0015,480000,208.33333333333334,3,102,23.2467,2.5793205714e-04,11901,9.9999862909e-01
4.800000000000001,0.0015,480000,208.33333333333334,4,103,23.4819,2.3625056201e-04,12101,9.9999850988e-01
4.800000000000001,0.0015,480000,208.33333333333334,5,104,21.2802,2.8285791632e-04,10951,9.9999850988e-01
4.800000000000001,0.0015,480000,208.33333333333334,6,105,21.5239,2.7549808146e-04,11051,9.9999856949e-01
4.800000000000001,0.0015,480000,208.33333333333334,7,106,21.9705,2.6687086211e-04,11301,9.9999850988e-01
4.800000000000001,0.0015,480000,208.33333333333334,8,107,21.2209,2.6795157464e-04,10901,9.9999862909e-01
