step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
219,1.9716741641e+00,1.8105766860e-03,2.9483496252e-01,3.9891413856e-04,-3.2086720069e-03,3.2718583563e-04,1.9733943939e+00,1.9691715240e+00,1.9724565744e+00,-2.7662385255e-03,-3.3125630580e-03,-3.5472144373e-03
220,1.9705848694e+00,1.8352494051e-03,2.9459495544e-01,4.0457392814e-04,-3.2015345835e-03,3.2681229355e-04,1.9723383188e+00,1.9680509567e+00,1.9713653326e+00,-2.7594761923e-03,-3.3057404216e-03,-3.5393871367e-03
221,1.9694917202e+00,1.8600165690e-03,2.9435396562e-01,4.1026155549e-04,-3.1943581222e-03,3.2642798672e-04,1.9712787867e+00,1.9669265747e+00,1.9702697992e+00,-2.7526838239e-03,-3.2988952007e-03,-3.5314953420e-03
222,1.9683942795e+00,1.8849688627e-03,2.9411189502e-01,4.1599722443e-04,-3.1871505392e-03,3.2603229745e-04,1.9702153206e+00,1.9657977819e+00,1.9691697359e+00,-2.7458725963e-03,-3.2920271624e-03,-3.5235518590e-03
223,1.9672928254e+00,1.9101269582e-03,2.9386880332e-01,4.2178561620e-04,-3.1798937513e-03,3.2564196718e-04,1.9691478014e+00,1.9646646976e+00,1.9680659771e+00,-2.7390061878e-03,-3.2851088326e-03,-3.5155662335e-03
224,1.9661869605e+00,1.9356097726e-03,2.9362460108e-01,4.2765318421e-04,-3.1726188026e-03,3.2524841056e-04,1.9680762291e+00,1.9635268450e+00,1.9669578075e+00,-2.7321199887e-03,-3.2781930640e-03,-3.5075433552e-03
225,1.9650775989e+00,1.9608634307e-03,2.9337948860e-01,4.3347742749e-04,-3.1653268573e-03,3.2483529543e-04,1.9670009613e+00,1.9623858929e+00,1.9658459425e+00,-2.7252368163e-03,-3.2712775283e-03,-3.4994662274e-03
226,1.9639640649e+00,1.9865103573e-03,2.9313331490e-01,4.3939617320e-04,-3.1580294793e-03,3.2440509642e-04,1.9659218788e+00,1.9612402916e+00,1.9647300243e+00,-2.7183718048e-03,-3.2643512823e-03,-3.4913653508e-03
227,1.9628467560e+00,2.0120501157e-03,2.9288616629e-01,4.4529875055e-04,-3.1507185195e-03,3.2394781429e-04,1.9648388624e+00,1.9600911140e+00,1.9636102915e+00,-2.7115340345e-03,-3.2573903445e-03,-3.4832311794e-03
228,1.9617252747e+00,2.0379800733e-03,2.9263795310e-01,4.5129542158e-04,-3.1434006523e-03,3.2347740430e-04,1.9637520313e+00,1.9589372873e+00,1.9624865055e+00,-2.7047118638e-03,-3.2504037954e-03,-3.4750862978e-03
229,1.9605997403e+00,2.0640858232e-03,2.9238870003e-01,4.5733886582e-04,-3.1360560873e-03,3.2298292807e-04,1.9626611471e+00,1.9577791691e+00,1.9613589048e+00,-2.6978950482e-03,-3.2433862798e-03,-3.4668869339e-03
230,1.9594703118e+00,2.0901295781e-03,2.9213844065e-01,4.6337637898e-04,-3.1286931286e-03,3.2248757161e-04,1.9615664482e+00,1.9566173553e+00,1.9602271318e+00,-2.6910556480e-03,-3.2363703940e-03,-3.4586533438e-03
231,1.9583375454e+00,2.1162088706e-03,2.9188729666e-01,4.6942952473e-04,-3.1213234955e-03,3.2197583779e-04,1.9604684114e+00,1.9554522038e+00,1.9590920210e+00,-2.6842269581e-03,-3.2293610275e-03,-3.4503825009e-03
232,1.9572005669e+00,2.1426331656e-03,2.9163507255e-01,4.7556728615e-04,-3.1139587518e-03,3.2144607973e-04,1.9593664408e+00,1.9542824030e+00,1.9579528570e+00,-2.6774262078e-03,-3.2223574817e-03,-3.4420925658e-03
233,1.9560596943e+00,2.1691158694e-03,2.9138183717e-01,4.8172604446e-04,-3.1065806591e-03,3.2089248643e-04,1.9582608938e+00,1.9531087875e+00,1.9568094015e+00,-2.6706384961e-03,-3.2153555658e-03,-3.4337479156e-03
234,1.9549149672e+00,2.1957672571e-03,2.9112759762e-01,4.8793037693e-04,-3.0991725313e-03,3.2032354118e-04,1.9571518898e+00,1.9519312382e+00,1.9556617737e+00,-2.6638458949e-03,-3.2083056867e-03,-3.4253660124e-03
235,1.9537663062e+00,2.2226003611e-03,2.9087233457e-01,4.9418344973e-04,-3.0917287028e-03,3.1974790342e-04,1.9560387135e+00,1.9507493973e+00,1.9545108080e+00,-2.6570274495e-03,-3.2012173906e-03,-3.4169412684e-03
236,1.9526136319e+00,2.2497099814e-03,2.9061602859e-01,5.0050633716e-04,-3.0842683433e-03,3.1917176308e-04,1.9549221992e+00,1.9495633841e+00,1.9533553123e+00,-2.6502043474e-03,-3.1940750778e-03,-3.4085256048e-03
237,1.9514567852e+00,2.2771363441e-03,2.9035864254e-01,5.0690827258e-04,-3.0767772502e-03,3.1855513285e-04,1.9538018703e+00,1.9483728409e+00,1.9521956444e+00,-2.6434196625e-03,-3.1868400984e-03,-3.4000719897e-03
238,1.9502958457e+00,2.3047334674e-03,2.9010019232e-01,5.1335684947e-04,-3.0692440923e-03,3.1794813340e-04,1.9526778460e+00,1.9471781254e+00,1.9510315657e+00,-2.6365930680e-03,-3.1795208342e-03,-3.3916183747e-03
239,1.9491308928e+00,2.3324793758e-03,2.8984069382e-01,5.1984739071e-04,-3.0616832276e-03,3.1735135588e-04,1.9515496492e+00,1.9459791183e+00,1.9498639107e+00,-2.6297296863e-03,-3.1721615233e-03,-3.3831584733e-03
240,1.9479621649e+00,2.3603832257e-03,2.8958019841e-01,5.2638185693e-04,-3.0541184824e-03,3.1672024439e-04,1.9504181147e+00,1.9447762966e+00,1.9486920834e+00,-2.6229138020e-03,-3.1647710130e-03,-3.3746706322e-03
241,1.9467895428e+00,2.3881328065e-03,2.8931867789e-01,5.3289074442e-04,-3.0465268840e-03,3.1611530127e-04,1.9492826462e+00,1.9435698986e+00,1.9475160837e+00,-2.6160299312e-03,-3.1573837623e-03,-3.3661669586e-03
242,1.9456129869e+00,2.4160141867e-03,2.8905612154e-01,5.3943803759e-04,-3.0389143309e-03,3.1550113730e-04,1.9481431246e+00,1.9423593283e+00,1.9463365078e+00,-2.6091278996e-03,-3.1500088517e-03,-3.3576062415e-03
243,1.9444326560e+00,2.4439953690e-03,2.8879256309e-01,5.4601656615e-04,-3.0312900587e-03,3.1489472694e-04,1.9470000267e+00,1.9411449432e+00,1.9451529980e+00,-2.6022051461e-03,-3.1426209025e-03,-3.3490441274e-03
244,1.9432487090e+00,2.4717114359e-03,2.8852803643e-01,5.5254487712e-04,-3.0236607417e-03,3.1430656885e-04,1.9458527565e+00,1.9399272203e+00,1.9439661503e+00,-2.5952456053e-03,-3.1352608930e-03,-3.3404757269e-03
245,1.9420608679e+00,2.4999408076e-03,2.8826247747e-01,5.5919708821e-04,-3.0160086850e-03,3.1370538899e-04,1.9447021484e+00,1.9387049675e+00,1.9427754879e+00,-2.5882925838e-03,-3.1278333627e-03,-3.3319001086e-03
246,1.9408694108e+00,2.5278666774e-03,2.8799594688e-01,5.6579055456e-04,-3.0083347422e-03,3.1311882906e-04,1.9435474873e+00,1.9374794960e+00,1.9415812492e+00,-2.5812981185e-03,-3.1203893013e-03,-3.3233168069e-03
247,1.9396743774e+00,2.5558820705e-03,2.8772845176e-01,5.7241329988e-04,-3.0006457431e-03,3.1257473119e-04,1.9423890114e+00,1.9362502098e+00,1.9403839111e+00,-2.5742393918e-03,-3.1129149720e-03,-3.3147828653e-03
248,1.9384752115e+00,2.5842469514e-03,2.8745986572e-01,5.7912374658e-04,-2.9929280281e-03,3.1204812711e-04,1.9412268400e+00,1.9350163937e+00,1.9391824007e+00,-2.5671403855e-03,-3.1053742860e-03,-3.3062694129e-03
249,1.9372721910e+00,2.6125895061e-03,2.8719024928e-01,5.8583858521e-04,-2.9851893584e-03,3.1151170341e-04,1.9400609732e+00,1.9337788820e+00,1.9379767179e+00,-2.5600348599e-03,-3.0978063587e-03,-3.2977268565e-03
250,1.9360655944e+00,2.6410804520e-03,2.8691966299e-01,5.9259619162e-04,-2.9774419963e-03,3.1098674044e-04,1.9388915300e+00,1.9325375557e+00,1.9367676973e+00,-2.5528972037e-03,-3.0902638100e-03,-3.2891649753e-03
251,1.9348553022e+00,2.6699433791e-03,2.8664807830e-01,5.9944675639e-04,-2.9696926940e-03,3.1047006501e-04,1.9377192259e+00,1.9312922955e+00,1.9355543852e+00,-2.5457444135e-03,-3.0827305745e-03,-3.2806030940e-03
252,1.9336415529e+00,2.6989544671e-03,2.8637554706e-01,6.0634029838e-04,-2.9619288010e-03,3.0991753472e-04,1.9365434647e+00,1.9300433397e+00,1.9343378544e+00,-2.5386374909e-03,-3.0751281884e-03,-3.2720207237e-03
253,1.9324240287e+00,2.7279049848e-03,2.8610199621e-01,6.1322993397e-04,-2.9541568365e-03,3.0937296538e-04,1.9353642464e+00,1.9287909269e+00,1.9331169128e+00,-2.5315142702e-03,-3.0675118323e-03,-3.2634444069e-03
254,1.9312029680e+00,2.7567586377e-03,2.8582747756e-01,6.2010762495e-04,-2.9464007821e-03,3.0886003803e-04,1.9341812134e+00,1.9275350571e+00,1.9318926334e+00,-2.5243717246e-03,-3.0598940793e-03,-3.2549365424e-03
255,1.9299781322e+00,2.7857971120e-03,2.8555193565e-01,6.2703694704e-04,-2.9386441844e-03,3.0833166716e-04,1.9329942465e+00,1.9262750149e+00,1.9306651354e+00,-2.5172589812e-03,-3.0522362795e-03,-3.2464372925e-03
256,1.9287497600e+00,2.8146089170e-03,2.8527542245e-01,6.3392515587e-04,-2.9308753243e-03,3.0779191990e-04,1.9318034649e+00,1.9250117540e+00,1.9294340611e+00,-2.5101506617e-03,-3.0445584562e-03,-3.2379168551e-03
257,1.9275178115e+00,2.8436584095e-03,2.8499792711e-01,6.4087693993e-04,-2.9230899333e-03,3.0722579238e-04,1.9306092262e+00,1.9237445593e+00,1.9281996489e+00,-2.5030744728e-03,-3.0368075240e-03,-3.2293878030e-03
258,1.9262821674e+00,2.8728538564e-03,2.8471942101e-01,6.4787173452e-04,-2.9152822681e-03,3.0664286982e-04,1.9294115305e+00,1.9224735498e+00,1.9269614220e+00,-2.4960057344e-03,-3.0290030409e-03,-3.2208380289e-03
259,1.9250426690e+00,2.9020561576e-03,2.8443986651e-01,6.5487833465e-04,-2.9074644359e-03,3.0607071669e-04,1.9282100201e+00,1.9211987257e+00,1.9257192612e+00,-2.4889158085e-03,-3.0211787671e-03,-3.2122987323e-03
260,1.9237997135e+00,2.9313360759e-03,2.8415935138e-01,6.6191269268e-04,-2.8996292191e-03,3.0549928980e-04,1.9270050526e+00,1.9199203253e+00,1.9244737625e+00,-2.4818049278e-03,-3.0133475084e-03,-3.2037352212e-03
261,1.9225535790e+00,2.9605020468e-03,2.8387793677e-01,6.6893162171e-04,-2.8917777042e-03,3.0496823969e-04,1.9257963896e+00,1.9186387062e+00,1.9232256413e+00,-2.4746253621e-03,-3.0055046082e-03,-3.1952031422e-03
262,1.9213042657e+00,2.9898899654e-03,2.8359562093e-01,6.7601088105e-04,-2.8839195147e-03,3.0444376872e-04,1.9245849848e+00,1.9173537493e+00,1.9219740629e+00,-2.4674311280e-03,-2.9976540245e-03,-3.1866733916e-03
263,1.9200512568e+00,3.0190990460e-03,2.8331228552e-01,6.8306019360e-04,-2.8760527105e-03,3.0393402365e-04,1.9233696461e+00,1.9160653353e+00,1.9207187891e+00,-2.4602154735e-03,-2.9897727072e-03,-3.1781699508e-03
264,1.9187946717e+00,3.0483834266e-03,2.8302795555e-01,6.9013674439e-04,-2.8681677456e-03,3.0341693834e-04,1.9221515656e+00,1.9147737026e+00,1.9194587469e+00,-2.4529765360e-03,-2.9819286428e-03,-3.1695980579e-03
265,1.9175346295e+00,3.0773345547e-03,2.8274265633e-01,6.9714828069e-04,-2.8602678018e-03,3.0288519424e-04,1.9209296703e+00,1.9134790897e+00,1.9181951284e+00,-2.4457341060e-03,-2.9740973841e-03,-3.1609719153e-03
266,1.9162710508e+00,3.1061530690e-03,2.8245636800e-01,7.0414024462e-04,-2.8523300619e-03,3.0240544055e-04,1.9197040796e+00,1.9121811390e+00,1.9169279337e+00,-2.4383820128e-03,-2.9662512243e-03,-3.1523569487e-03
267,1.9150038958e+00,3.1347977444e-03,2.8216907973e-01,7.1110355148e-04,-2.8443658569e-03,3.0197632388e-04,1.9184740782e+00,1.9108794928e+00,1.9156581163e+00,-2.4309363216e-03,-2.9583899304e-03,-3.1437713187e-03
268,1.9137333234e+00,3.1636421646e-03,2.8188082559e-01,7.1812255662e-04,-2.8363797658e-03,3.0155519545e-04,1.9172412157e+00,1.9095743895e+00,1.9143843651e+00,-2.4234438315e-03,-2.9505642597e-03,-3.1351312064e-03
269,1.9124592940e+00,3.1922954877e-03,2.8159159489e-01,7.2510886801e-04,-2.8283886301e-03,3.0113375826e-04,1.9160044193e+00,1.9082659483e+00,1.9131075144e+00,-2.4159497116e-03,-2.9427227564e-03,-3.1264934223e-03
270,1.9111813704e+00,3.2214990737e-03,2.8130128622e-01,7.3223094019e-04,-2.8203638891e-03,3.0072228215e-04,1.9147646427e+00,1.9069530964e+00,1.9118263721e+00,-2.4083876051e-03,-2.9349327087e-03,-3.1177713536e-03
271,1.9099000692e+00,3.2501895111e-03,2.8101001540e-01,7.3924712777e-04,-2.8123108981e-03,3.0036870940e-04,1.9135208130e+00,1.9056375027e+00,1.9105418921e+00,-2.4007044267e-03,-2.9271903913e-03,-3.1090378761e-03
272,1.9086154302e+00,3.2788092035e-03,2.8071778951e-01,7.4625782525e-04,-2.8042282599e-03,3.0004912426e-04,1.9122737646e+00,1.9043188095e+00,1.9092537165e+00,-2.3929327726e-03,-2.9194811359e-03,-3.1002708711e-03
273,1.9073275328e+00,3.3073973913e-03,2.8042462482e-01,7.5327206992e-04,-2.7961351443e-03,2.9972422548e-04,1.9110233784e+00,1.9029968977e+00,1.9079623222e+00,-2.3851583246e-03,-2.9117600061e-03,-3.0914871022e-03
274,1.9060365756e+00,3.3360424831e-03,2.8013056480e-01,7.6030995336e-04,-2.7880542912e-03,2.9937950584e-04,1.9097700119e+00,1.9016718864e+00,1.9066678286e+00,-2.3774141446e-03,-2.9040819500e-03,-3.0826667789e-03
275,1.9047428370e+00,3.3645365662e-03,2.7983567127e-01,7.6732398269e-04,-2.7799995150e-03,2.9907417976e-04,1.9085137844e+00,1.9003443718e+00,1.9053703547e+00,-2.3696378339e-03,-2.8964644298e-03,-3.0738962814e-03
276,1.9034455220e+00,3.3926789297e-03,2.7953976142e-01,7.7426877952e-04,-2.7719275095e-03,2.9880735453e-04,1.9072533846e+00,1.8990136385e+00,1.9040695429e+00,-2.3617905099e-03,-2.8888513334e-03,-3.0651406851e-03
277,1.9021446705e+00,3.4206899947e-03,2.7924284230e-01,7.8119465813e-04,-2.7637935709e-03,2.9858877027e-04,1.9059889317e+00,1.8976793289e+00,1.9027657509e+00,-2.3538181558e-03,-2.8811856173e-03,-3.0563769396e-03
278,1.9008407195e+00,3.4485602910e-03,2.7894501184e-01,7.8809925496e-04,-2.7556737574e-03,2.9835582625e-04,1.9047209024e+00,1.8963419199e+00,1.9014593363e+00,-2.3458881769e-03,-2.8734968510e-03,-3.0476362444e-03
279,1.8995335897e+00,3.4766223942e-03,2.7864625000e-01,7.9505864281e-04,-2.7475668273e-03,2.9812528820e-04,1.9034496546e+00,1.8950009346e+00,1.9001501799e+00,-2.3379821796e-03,-2.8657661751e-03,-3.0389521271e-03
280,1.8982229630e+00,3.5049406007e-03,2.7834648224e-01,8.0208788130e-04,-2.7394562494e-03,2.9790808291e-04,1.9021748304e+00,1.8936558962e+00,1.8988381624e+00,-2.3300633766e-03,-2.8580019716e-03,-3.0303034000e-03
281,1.8969092369e+00,3.5333819811e-03,2.7804579764e-01,8.0915642915e-04,-2.7313656174e-03,2.9768093140e-04,1.9008969069e+00,1.8923075199e+00,1.8975232840e+00,-2.3222011514e-03,-2.8501618654e-03,-3.0217338353e-03
282,1.8955920140e+00,3.5624600895e-03,2.7774410319e-01,8.1638220465e-04,-2.7232535649e-03,2.9742937316e-04,1.8996162415e+00,1.8909548521e+00,1.8962049484e+00,-2.3143647704e-03,-2.8422356118e-03,-3.0131603125e-03
283,1.8942716122e+00,3.5916672352e-03,2.7744147000e-01,8.2364909691e-04,-2.7151161339e-03,2.9714013533e-04,1.8983323574e+00,1.8895987272e+00,1.8948837519e+00,-2.3065467831e-03,-2.8343026061e-03,-3.0044990126e-03
284,1.8929480314e+00,3.6206704327e-03,2.7713789642e-01,8.3088048323e-04,-2.7069702434e-03,2.9683828753e-04,1.8970454931e+00,1.8882399797e+00,1.8935586214e+00,-2.2987169214e-03,-2.8264424764e-03,-2.9957513325e-03
285,1.8916215102e+00,3.6495112578e-03,2.7683343534e-01,8.3808591022e-04,-2.6988162814e-03,2.9651101201e-04,1.8957556486e+00,1.8868786097e+00,1.8922302723e+00,-2.2908956744e-03,-2.8186412528e-03,-2.9869119171e-03
286,1.8902917703e+00,3.6781452022e-03,2.7652802115e-01,8.4525526305e-04,-2.6906750475e-03,2.9617566699e-04,1.8944624662e+00,1.8855143785e+00,1.8908984661e+00,-2.2831025999e-03,-2.8108337428e-03,-2.9780887999e-03
287,1.8889589707e+00,3.7067725390e-03,2.7622168845e-01,8.5243451052e-04,-2.6825464641e-03,2.9577977740e-04,1.8931663036e+00,1.8841471672e+00,1.8895634413e+00,-2.2754066158e-03,-2.8030117974e-03,-2.9692209791e-03
288,1.8876228730e+00,3.7356254040e-03,2.7591438048e-01,8.5967739194e-04,-2.6743710041e-03,2.9533180312e-04,1.8918669224e+00,1.8827762604e+00,1.8882254362e+00,-2.2677441593e-03,-2.7950874064e-03,-2.9602814466e-03
289,1.8862831195e+00,3.7643358696e-03,2.7560601315e-01,8.6689939874e-04,-2.6661733476e-03,2.9486615119e-04,1.8905637264e+00,1.8814018965e+00,1.8868837357e+00,-2.2600744851e-03,-2.7871748898e-03,-2.9512706678e-03
290,1.8849405050e+00,3.7931286633e-03,2.7529676737e-01,8.7415208138e-04,-2.6580073560e-03,2.9439079699e-04,1.8892575502e+00,1.8800244331e+00,1.8855395317e+00,-2.2524520755e-03,-2.7792828623e-03,-2.9422871303e-03
291,1.8835947514e+00,3.8225566211e-03,2.7498657702e-01,8.8156326223e-04,-2.6498542478e-03,2.9388413085e-04,1.8879486322e+00,1.8786427975e+00,1.8841928244e+00,-2.2448957898e-03,-2.7713500895e-03,-2.9333168641e-03
292,1.8822458188e+00,3.8518013359e-03,2.7467543144e-01,8.8894427572e-04,-2.6416610150e-03,2.9336794306e-04,1.8866362572e+00,1.8772581816e+00,1.8828430176e+00,-2.2373055108e-03,-2.7634049766e-03,-2.9242725577e-03
293,1.8808935483e+00,3.8813009478e-03,2.7436329182e-01,8.9639637526e-04,-2.6334493111e-03,2.9283513065e-04,1.8853207827e+00,1.8758698702e+00,1.8814899921e+00,-2.2297170945e-03,-2.7554477565e-03,-2.9151830822e-03
294,1.8795382182e+00,3.9107709562e-03,2.7405022060e-01,9.0385389433e-04,-2.6252247238e-03,2.9234116399e-04,1.8840020895e+00,1.8744784594e+00,1.8801341057e+00,-2.2220725659e-03,-2.7474516537e-03,-2.9061499517e-03
295,1.8781793515e+00,3.9401354765e-03,2.7373610569e-01,9.1129943898e-04,-2.6169310634e-03,2.9185134245e-04,1.8826798201e+00,1.8730837107e+00,1.8787745237e+00,-2.2143563256e-03,-2.7393768542e-03,-2.8970600106e-03
296,1.8768171867e+00,3.9699575965e-03,2.7342099988e-01,9.1886315412e-04,-2.6085935533e-03,2.9135479327e-04,1.8813550472e+00,1.8716852665e+00,1.8774112463e+00,-2.2066093516e-03,-2.7312405873e-03,-2.8879307210e-03
297,1.8754516443e+00,4.0001170650e-03,2.7310488284e-01,9.2651809612e-04,-2.6001950415e-03,2.9093107875e-04,1.8800265789e+00,1.8702825308e+00,1.8760458231e+00,-2.1987180226e-03,-2.7230009437e-03,-2.8788661584e-03
298,1.8740828832e+00,4.0300281399e-03,2.7278778963e-01,9.3412818348e-04,-2.5917650200e-03,2.9053199142e-04,1.8786946535e+00,1.8688769341e+00,1.8746770620e+00,-2.1907491609e-03,-2.7147941291e-03,-2.8697517700e-03
299,1.8727111022e+00,4.0599580871e-03,2.7246976424e-01,9.4175513754e-04,-2.5833620069e-03,2.9011882880e-04,1.8773599863e+00,1.8674684763e+00,1.8733048439e+00,-2.1828268655e-03,-2.7066094335e-03,-2.8606497217e-03
300,1.8713365793e+00,4.0900223398e-03,2.7215086928e-01,9.4942601605e-04,-2.5749858469e-03,2.8973681445e-04,1.8760224581e+00,1.8660569191e+00,1.8719303608e+00,-2.1748978179e-03,-2.6984249707e-03,-2.8516347520e-03
301,1.8699587981e+00,4.1206867980e-03,2.7183098278e-01,9.5724911400e-04,-2.5666229582e-03,2.8932852869e-04,1.8746826649e+00,1.8646415472e+00,1.8705521822e+00,-2.1670151036e-03,-2.6902582031e-03,-2.8425955679e-03
302,1.8685777187e+00,4.1511261996e-03,2.7151009392e-01,9.6503320639e-04,-2.5582227390e-03,2.8893236965e-04,1.8733391762e+00,1.8632230759e+00,1.8691709042e+00,-2.1590825636e-03,-2.6820418425e-03,-2.8335438110e-03
303,1.8671933810e+00,4.1816193585e-03,2.7118820974e-01,9.7284303563e-04,-2.5497664077e-03,2.8853671430e-04,1.8719924688e+00,1.8618012667e+00,1.8677864075e+00,-2.1511015948e-03,-2.6737335138e-03,-2.8244641144e-03
304,1.8658053080e+00,4.2123766514e-03,2.7086521710e-01,9.8072802190e-04,-2.5412397614e-03,2.8813386440e-04,1.8706421852e+00,1.8603752851e+00,1.8663984537e+00,-2.1430652123e-03,-2.6653306559e-03,-2.8153234161e-03
305,1.8644139767e+00,4.2427831829e-03,2.7054122509e-01,9.8854467933e-04,-2.5326441197e-03,2.8775214534e-04,1.8692883253e+00,1.8589465618e+00,1.8650070429e+00,-2.1349235903e-03,-2.6569005568e-03,-2.8061082121e-03
306,1.8630189101e+00,4.2731226623e-03,2.7021612037e-01,9.9635953164e-04,-2.5239949270e-03,2.8736994675e-04,1.8679304123e+00,1.8575140238e+00,1.8636122942e+00,-2.1267104894e-03,-2.6485018898e-03,-2.7967724018e-03
307,1.8616209428e+00,4.3035224489e-03,2.6989009520e-01,1.0042015234e-03,-2.5152605182e-03,2.8696457851e-04,1.8665699959e+00,1.8560787439e+00,1.8622140884e+00,-2.1184431389e-03,-2.6400147472e-03,-2.7873236686e-03
308,1.8602190812e+00,4.3348181803e-03,2.6956291532e-01,1.0122667714e-03,-2.5064682898e-03,2.8654652917e-04,1.8652065992e+00,1.8546383381e+00,1.8608123064e+00,-2.1101415623e-03,-2.6314386632e-03,-2.7778246440e-03
309,1.8588140011e+00,4.3659625448e-03,2.6923473670e-01,1.0203105345e-03,-2.4976330654e-03,2.8613520242e-04,1.8638398647e+00,1.8531949520e+00,1.8594071865e+00,-2.1017862018e-03,-2.6228311472e-03,-2.7682818472e-03
310,1.8574055036e+00,4.3971061613e-03,2.6890551071e-01,1.0283684586e-03,-2.4887339678e-03,2.8573564629e-04,1.8624693155e+00,1.8517478704e+00,1.8579993248e+00,-2.0933614578e-03,-2.6141172275e-03,-2.7587232180e-03
311,1.8559946219e+00,4.4283641408e-03,2.6857547684e-01,1.0364668160e-03,-2.4798562905e-03,2.8534465763e-04,1.8610963821e+00,1.8502981663e+00,1.8565893173e+00,-2.0849530119e-03,-2.6053988840e-03,-2.7492169756e-03
312,1.8545807203e+00,4.4592463987e-03,2.6824448484e-01,1.0444912646e-03,-2.4709356949e-03,2.8491175946e-04,1.8597198725e+00,1.8488458395e+00,1.8551764488e+00,-2.0765603986e-03,-2.5966169778e-03,-2.7396297082e-03
313,1.8531633615e+00,4.4900822363e-03,2.6791243009e-01,1.0525187573e-03,-2.4619607721e-03,2.8447013950e-04,1.8583402634e+00,1.8473904133e+00,1.8537594080e+00,-2.0681254100e-03,-2.5877787266e-03,-2.7299781796e-03
314,1.8517432213e+00,4.5210428018e-03,2.6757946867e-01,1.0605895632e-03,-2.4529426980e-03,2.8400221499e-04,1.8569577932e+00,1.8459318876e+00,1.8523399830e+00,-2.0597022958e-03,-2.5788000785e-03,-2.7203257196e-03
315,1.8503202597e+00,4.5521974054e-03,2.6724558933e-01,1.0687196359e-03,-2.4439331610e-03,2.8347883276e-04,1.8555731773e+00,1.8444706202e+00,1.8509169817e+00,-2.0513655618e-03,-2.5698011741e-03,-2.7106327470e-03
316,1.8488937219e+00,4.5837474665e-03,2.6691061267e-01,1.0769575764e-03,-2.4348755833e-03,2.8298470125e-04,1.8541849852e+00,1.8430049419e+00,1.8494912386e+00,-2.0429403521e-03,-2.5607675780e-03,-2.7009188198e-03
317,1.8474636078e+00,4.6162019712e-03,2.6657453605e-01,1.0854232202e-03,-2.4256885517e-03,2.8247504391e-04,1.8527940512e+00,1.8415343761e+00,1.8480623960e+00,-2.0344150253e-03,-2.5515614543e-03,-2.6910891756e-03
318,1.8460306724e+00,4.6488871945e-03,2.6623753511e-01,1.0939581974e-03,-2.4164149848e-03,2.8193150695e-04,1.8514002562e+00,1.8400604725e+00,1.8466312885e+00,-2.0258752629e-03,-2.5421355385e-03,-2.6812341530e-03
319,1.8445945183e+00,4.6814199749e-03,2.6589951459e-01,1.1024724242e-03,-2.4070760701e-03,2.8141108826e-04,1.8500031233e+00,1.8385835886e+00,1.8451968431e+00,-2.0172463264e-03,-2.5326160248e-03,-2.6713658590e-03
320,1.8431557020e+00,4.7137544574e-03,2.6556060340e-01,1.1109547700e-03,-2.3977442955e-03,2.8097444817e-04,1.8486031294e+00,1.8371043205e+00,1.8437596560e+00,-2.0085114520e-03,-2.5231270120e-03,-2.6615944225e-03
321,1.8417139848e+00,4.7460028207e-03,2.6522074339e-01,1.1194319057e-03,-2.3884323115e-03,2.8058239862e-04,1.8472000360e+00,1.8356221914e+00,1.8423197269e+00,-1.9997179043e-03,-2.5137565099e-03,-2.6518225204e-03
322,1.8402686914e+00,4.7785122791e-03,2.6487977289e-01,1.1279859546e-03,-2.3790671645e-03,2.8010059372e-04,1.8457939625e+00,1.8341363668e+00,1.8408757448e+00,-1.9909844268e-03,-2.5043454953e-03,-2.6418715715e-03
323,1.8388209343e+00,4.8105687430e-03,2.6453795273e-01,1.1364478457e-03,-2.3697211097e-03,2.7960442487e-04,1.8443850279e+00,1.8326487541e+00,1.8394290209e+00,-1.9822923932e-03,-2.4949358776e-03,-2.6319350582e-03
324,1.8373703162e+00,4.8425662306e-03,2.6419518692e-01,1.1449104918e-03,-2.3603680699e-03,2.7914062745e-04,1.8429737091e+00,1.8311587572e+00,1.8379784822e+00,-1.9735472742e-03,-2.4855399970e-03,-2.6220169384e-03
325,1.8359167576e+00,4.8736530915e-03,2.6385145520e-01,1.1531726045e-03,-2.3509420765e-03,2.7870507159e-04,1.8415586948e+00,1.8296672106e+00,1.8365243673e+00,-1.9646955188e-03,-2.4760582019e-03,-2.6120725088e-03
326,1.8344609737e+00,4.9047880049e-03,2.6350692420e-01,1.1614605809e-03,-2.3415331574e-03,2.7823819156e-04,1.8401415348e+00,1.8281733990e+00,1.8350679874e+00,-1.9559033681e-03,-2.4665838573e-03,-2.6021122467e-03
327,1.8330026468e+00,4.9360289288e-03,2.6316151689e-01,1.1697881560e-03,-2.3321171757e-03,2.7776249922e-04,1.8387223482e+00,1.8266772032e+00,1.8336083889e+00,-1.9470991101e-03,-2.4571812246e-03,-2.5920711923e-03
328,1.8315417767e+00,4.9669233292e-03,2.6281523168e-01,1.1780487327e-03,-2.3227324709e-03,2.7735021462e-04,1.8372998238e+00,1.8251786232e+00,1.8321468830e+00,-1.9382291939e-03,-2.4478824344e-03,-2.5820857845e-03
