alpha,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
3.900000000000001,5,104,35.7682,5.1014933586e+00,6000,9.7217845917e-01
3.900000000000001,6,105,35.8643,4.8340988159e+00,6000,9.7346585989e-01
3.900000000000001,7,106,35.7135,5.1287455559e+00,6000,9.7209537029e-01
3.900000000000001,8,107,35.5689,5.1659517288e+00,6000,9.7194772959e-01
3.900000000000001,9,108,35.9700,5.4807653427e+00,6000,9.7042417526e-01
3.900000000000001,10,109,35.5656,5.0255689621e+00,6000,9.7249740362e-01
4.1000000000000005,1,100,36.6291,4.3725152016e+00,6000,9.7815907001e-01
4.1000000000000005,2,101,35.9982,4.5058293343e+00,6000,9.7752940655e-01
4.1000000000000005,3,102,35.5734,4.5706758499e+00,6000,9.7713655233e-01
4.1000000000000005,4,103,35.8102,4.2219476700e+00,6000,9.7880107164e-01
4.1000000000000005,5,104,35.6558,4.1693110466e+00,6000,9.7906404734e-01
4.1000000000000005,6,105,35.7708,4.4001321793e+00,6000,9.7794634104e-01
4.1000000000000005,7,106,35.6508,4.4144845009e+00,6000,9.7790348530e-01
4.1000000000000005,8,107,35.8020,4.3668293953e+00,6000,9.7814804316e-01
4.1000000000000005,9,108,35.7508,4.5308346748e+00,6000,9.7732859850e-01
4.1000000000000005,10,109,35.9336,4.2542691231e+00,6000,9.7861671448e-01
4.300000000000001,1,100,36.2571,3.8648209572e+00,6000,9.8210710287e-01
4.300000000000001,2,101,36.4509,4.1932687759e+00,6000,9.8056489229e-01
4.300000000000001,3,102,36.0301,3.8636302948e+00,6000,9.8207587004e-01
4.300000000000001,4,103,35.7791,3.8242788315e+00,6000,9.8215806484e-01
4.300000000000001,5,104,35.8207,4.0987982750e+00,6000,9.8101806641e-01
4.300000000000001,6,105,35.9468,3.6595613956e+00,6000,9.8281246424e-01
4.300000000000001,7,106,36.0931,3.7317664623e+00,6000,9.8257237673e-01
4.300000000000001,8,107,35.4822,3.6330974102e+00,6000,9.8293322325e-01
4.300000000000001,9,108,35.9611,3.7539448738e+00,6000,9.8238229752e-01
4.300000000000001,10,109,35.8232,3.8660867214e+00,6000,9.8204219341e-01
4.500000000000001,1,100,36.2905,3.4466505051e+00,6000,9.8498827219e-01
4.500000000000001,2,101,35.6067,3.8939855099e+00,6000,9.8313868046e-01
4.500000000000001,3,102,35.9824,3.1730060577e+00,6000,9.8601257801e-01
4.500000000000001,4,103,36.1745,3.2736489773e+00,6000,9.8566597700e-01
4.500000000000001,5,104,35.9286,3.5188493729e+00,6000,9.8468369246e-01
4.500000000000001,6,105,36.2403,3.4342708588e+00,6000,9.8496413231e-01
4.500000000000001,7,106,36.0868,3.3778548241e+00,6000,9.8525822163e-01
4.500000000000001,8,107,35.9539,3.4206354618e+00,6000,9.8508489132e-01
4.500000000000001,9,108,36.0335,3.3943338394e+00,6000,9.8513150215e-01
4.500000000000001,10,109,36.0500,3.4150176048e+00,6000,9.8506534100e-01
4.700000000000001,1,100,36.3078,2.9335536957e+00,6000,9.8782670498e-01
4.700000000000001,2,101,35.8289,3.2195587158e+00,6000,9.8667681217e-01
4.700000000000001,3,102,35.8864,2.9580180645e+00,6000,9.8776423931e-01
4.700000000000001,4,103,35.9478,3.3811004162e+00,6000,9.8610746861e-01
4.700000000000001,5,104,35.8133,3.0705752373e+00,6000,9.8727637529e-01
4.700000000000001,6,105,35.8556,2.8226337433e+00,6000,9.8824733496e-01
4.700000000000001,7,106,35.8648,3.3205218315e+00,6000,9.8633402586e-01
4.700000000000001,8,107,35.8833,3.0516846180e+00,6000,9.8734539747e-01
4.700000000000001,9,108,35.7959,3.1208274364e+00,6000,9.8711842299e-01
4.700000000000001,10,109,35.9228,3.2581236362e+00,6000,9.8655992746e-01
4.900000000000001,1,100,36.4722,3.0550827980e+00,6000,9.8802626133e-01
4.900000000000001,2,101,35.9618,2.9005565643e+00,6000,9.8858517408e-01
4.900000000000001,3,102,36.0212,2.7515611649e+00,6000,9.8913347721e-01
4.900000000000001,4,103,35.9823,3.0055816174e+00,6000,9.8825407028e-01
4.900000000000001,5,104,36.0159,2.5850217342e+00,6000,9.8970341682e-01
4.900000000000001,6,105,36.0520,2.6856069565e+00,6000,9.8936963081e-01
4.900000000000001,7,106,36.1960,3.0413188934e+00,6000,9.8803967237e-01
4.900000000000001,8,107,36.1821,2.5079526901e+00,6000,9.9004077911e-01
4.900000000000001,9,108,36.2714,2.9251132011e+00,6000,9.8849725723e-01
4.900000000000001,10,109,36.1965,2.5604605675e+00,6000,9.8983192444e-01
