step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,clean_loss_mean,clean_loss_std,log10_clean_loss_mean,log10_clean_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,clean_loss_replica_1,cosine_similarity_replica_1
401,1.2594014168e+06,0.0000000000e+00,6.1001641775e+00,0.0000000000e+00,1.2594014168e+06,0.0000000000e+00,6.1001641775e+00,0.0000000000e+00,2.1017836034e-01,0.0000000000e+00,1.2594014168e+06,1.2594014168e+06,2.1017836034e-01
402,1.2597720146e+06,0.0000000000e+00,6.1002919564e+00,0.0000000000e+00,1.2597720146e+06,0.0000000000e+00,6.1002919564e+00,0.0000000000e+00,2.1015259624e-01,0.0000000000e+00,1.2597720146e+06,1.2597720146e+06,2.1015259624e-01
403,1.2601373672e+06,0.0000000000e+00,6.1004178900e+00,0.0000000000e+00,1.2601372719e+06,0.0000000000e+00,6.1004178572e+00,0.0000000000e+00,2.1012720466e-01,0.0000000000e+00,1.2601373672e+06,1.2601372719e+06,2.1012720466e-01
404,1.2604967117e+06,0.0000000000e+00,6.1005417171e+00,0.0000000000e+00,1.2604967117e+06,0.0000000000e+00,6.1005417171e+00,0.0000000000e+00,2.1010226011e-01,0.0000000000e+00,1.2604967117e+06,1.2604967117e+06,2.1010226011e-01
405,1.2608512878e+06,0.0000000000e+00,6.1006638664e+00,0.0000000000e+00,1.2608514786e+06,0.0000000000e+00,6.1006639321e+00,0.0000000000e+00,2.1007762849e-01,0.0000000000e+00,1.2608512878e+06,1.2608514786e+06,2.1007762849e-01
406,1.2612005234e+06,0.0000000000e+00,6.1007841423e+00,0.0000000000e+00,1.2612005234e+06,0.0000000000e+00,6.1007841423e+00,0.0000000000e+00,2.1005338430e-01,0.0000000000e+00,1.2612005234e+06,1.2612005234e+06,2.1005338430e-01
407,1.2615444183e+06,0.0000000000e+00,6.1009025464e+00,0.0000000000e+00,1.2615444183e+06,0.0000000000e+00,6.1009025464e+00,0.0000000000e+00,2.1002955735e-01,0.0000000000e+00,1.2615444183e+06,1.2615444183e+06,2.1002955735e-01
408,1.2618832588e+06,0.0000000000e+00,6.1010191787e+00,0.0000000000e+00,1.2618832588e+06,0.0000000000e+00,6.1010191787e+00,0.0000000000e+00,2.1000604331e-01,0.0000000000e+00,1.2618832588e+06,1.2618832588e+06,2.1000604331e-01
409,1.2622172356e+06,0.0000000000e+00,6.1011341062e+00,0.0000000000e+00,1.2622172356e+06,0.0000000000e+00,6.1011341062e+00,0.0000000000e+00,2.0998288691e-01,0.0000000000e+00,1.2622172356e+06,1.2622172356e+06,2.0998288691e-01
410,1.2625465393e+06,0.0000000000e+00,6.1012473958e+00,0.0000000000e+00,1.2625465393e+06,0.0000000000e+00,6.1012473958e+00,0.0000000000e+00,2.0996013284e-01,0.0000000000e+00,1.2625465393e+06,1.2625465393e+06,2.0996013284e-01
411,1.2628705025e+06,0.0000000000e+00,6.1013588193e+00,0.0000000000e+00,1.2628705978e+06,0.0000000000e+00,6.1013588521e+00,0.0000000000e+00,2.0993767679e-01,0.0000000000e+00,1.2628705025e+06,1.2628705978e+06,2.0993767679e-01
412,1.2631898880e+06,0.0000000000e+00,6.1014686404e+00,0.0000000000e+00,1.2631897926e+06,0.0000000000e+00,6.1014686076e+00,0.0000000000e+00,2.0991557837e-01,0.0000000000e+00,1.2631898880e+06,1.2631897926e+06,2.0991557837e-01
413,1.2635047913e+06,0.0000000000e+00,6.1015768931e+00,0.0000000000e+00,1.2635047913e+06,0.0000000000e+00,6.1015768931e+00,0.0000000000e+00,2.0989380777e-01,0.0000000000e+00,1.2635047913e+06,1.2635047913e+06,2.0989380777e-01
414,1.2638151169e+06,0.0000000000e+00,6.1016835458e+00,0.0000000000e+00,1.2638151169e+06,0.0000000000e+00,6.1016835458e+00,0.0000000000e+00,2.0987236500e-01,0.0000000000e+00,1.2638151169e+06,1.2638151169e+06,2.0987236500e-01
415,1.2641207695e+06,0.0000000000e+00,6.1017885668e+00,0.0000000000e+00,1.2641207695e+06,0.0000000000e+00,6.1017885668e+00,0.0000000000e+00,2.0985123515e-01,0.0000000000e+00,1.2641207695e+06,1.2641207695e+06,2.0985123515e-01
416,1.2644225121e+06,0.0000000000e+00,6.1018922195e+00,0.0000000000e+00,1.2644225121e+06,0.0000000000e+00,6.1018922195e+00,0.0000000000e+00,2.0983038843e-01,0.0000000000e+00,1.2644225121e+06,1.2644225121e+06,2.0983038843e-01
417,1.2647192955e+06,0.0000000000e+00,6.1019941445e+00,0.0000000000e+00,1.2647193909e+06,0.0000000000e+00,6.1019941773e+00,0.0000000000e+00,2.0980992913e-01,0.0000000000e+00,1.2647192955e+06,1.2647193909e+06,2.0980992913e-01
418,1.2650117874e+06,0.0000000000e+00,6.1020945723e+00,0.0000000000e+00,1.2650117874e+06,0.0000000000e+00,6.1020945723e+00,0.0000000000e+00,2.0978970826e-01,0.0000000000e+00,1.2650117874e+06,1.2650117874e+06,2.0978970826e-01
419,1.2653004646e+06,0.0000000000e+00,6.1021936675e+00,0.0000000000e+00,1.2653006554e+06,0.0000000000e+00,6.1021937330e+00,0.0000000000e+00,2.0976981521e-01,0.0000000000e+00,1.2653004646e+06,1.2653006554e+06,2.0976981521e-01
420,1.2655850410e+06,0.0000000000e+00,6.1022913329e+00,0.0000000000e+00,1.2655850410e+06,0.0000000000e+00,6.1022913329e+00,0.0000000000e+00,2.0975022018e-01,0.0000000000e+00,1.2655850410e+06,1.2655850410e+06,2.0975022018e-01
421,1.2658650398e+06,0.0000000000e+00,6.1023874059e+00,0.0000000000e+00,1.2658650398e+06,0.0000000000e+00,6.1023874059e+00,0.0000000000e+00,2.0973089337e-01,0.0000000000e+00,1.2658650398e+06,1.2658650398e+06,2.0973089337e-01
422,1.2661412239e+06,0.0000000000e+00,6.1024821491e+00,0.0000000000e+00,1.2661412239e+06,0.0000000000e+00,6.1024821491e+00,0.0000000000e+00,2.0971184969e-01,0.0000000000e+00,1.2661412239e+06,1.2661412239e+06,2.0971184969e-01
423,1.2664135933e+06,0.0000000000e+00,6.1025755635e+00,0.0000000000e+00,1.2664137840e+06,0.0000000000e+00,6.1025756289e+00,0.0000000000e+00,2.0969311893e-01,0.0000000000e+00,1.2664135933e+06,1.2664137840e+06,2.0969311893e-01
424,1.2666819572e+06,0.0000000000e+00,6.1026675845e+00,0.0000000000e+00,1.2666822433e+06,0.0000000000e+00,6.1026676825e+00,0.0000000000e+00,2.0967465639e-01,0.0000000000e+00,1.2666819572e+06,1.2666822433e+06,2.0967465639e-01
425,1.2669464111e+06,0.0000000000e+00,6.1027582456e+00,0.0000000000e+00,1.2669462204e+06,0.0000000000e+00,6.1027581803e+00,0.0000000000e+00,2.0965643227e-01,0.0000000000e+00,1.2669464111e+06,1.2669462204e+06,2.0965643227e-01
426,1.2672072411e+06,0.0000000000e+00,6.1028476459e+00,0.0000000000e+00,1.2672075272e+06,0.0000000000e+00,6.1028477439e+00,0.0000000000e+00,2.0963853598e-01,0.0000000000e+00,1.2672072411e+06,1.2672075272e+06,2.0963853598e-01
427,1.2674642563e+06,0.0000000000e+00,6.1029357207e+00,0.0000000000e+00,1.2674642563e+06,0.0000000000e+00,6.1029357207e+00,0.0000000000e+00,2.0962083340e-01,0.0000000000e+00,1.2674642563e+06,1.2674642563e+06,2.0962083340e-01
428,1.2677178383e+06,0.0000000000e+00,6.1030226014e+00,0.0000000000e+00,1.2677177429e+06,0.0000000000e+00,6.1030225687e+00,0.0000000000e+00,2.0960339904e-01,0.0000000000e+00,1.2677178383e+06,1.2677177429e+06,2.0960339904e-01
429,1.2679675102e+06,0.0000000000e+00,6.1031081255e+00,0.0000000000e+00,1.2679675102e+06,0.0000000000e+00,6.1031081255e+00,0.0000000000e+00,2.0958624780e-01,0.0000000000e+00,1.2679675102e+06,1.2679675102e+06,2.0958624780e-01
430,1.2682138443e+06,0.0000000000e+00,6.1031924898e+00,0.0000000000e+00,1.2682138443e+06,0.0000000000e+00,6.1031924898e+00,0.0000000000e+00,2.0956933498e-01,0.0000000000e+00,1.2682138443e+06,1.2682138443e+06,2.0956933498e-01
431,1.2684566498e+06,0.0000000000e+00,6.1032756296e+00,0.0000000000e+00,1.2684564590e+06,0.0000000000e+00,6.1032755642e+00,0.0000000000e+00,2.0955269039e-01,0.0000000000e+00,1.2684566498e+06,1.2684564590e+06,2.0955269039e-01
432,1.2686962128e+06,0.0000000000e+00,6.1033576434e+00,0.0000000000e+00,1.2686962128e+06,0.0000000000e+00,6.1033576434e+00,0.0000000000e+00,2.0953626931e-01,0.0000000000e+00,1.2686962128e+06,1.2686962128e+06,2.0953626931e-01
433,1.2689325333e+06,0.0000000000e+00,6.1034385321e+00,0.0000000000e+00,1.2689325333e+06,0.0000000000e+00,6.1034385321e+00,0.0000000000e+00,2.0952007174e-01,0.0000000000e+00,1.2689325333e+06,1.2689325333e+06,2.0952007174e-01
434,1.2691650391e+06,0.0000000000e+00,6.1035181003e+00,0.0000000000e+00,1.2691650391e+06,0.0000000000e+00,6.1035181003e+00,0.0000000000e+00,2.0950411260e-01,0.0000000000e+00,1.2691650391e+06,1.2691650391e+06,2.0950411260e-01
435,1.2693944931e+06,0.0000000000e+00,6.1035966099e+00,0.0000000000e+00,1.2693944931e+06,0.0000000000e+00,6.1035966099e+00,0.0000000000e+00,2.0948840678e-01,0.0000000000e+00,1.2693944931e+06,1.2693944931e+06,2.0948840678e-01
436,1.2696208954e+06,0.0000000000e+00,6.1036740614e+00,0.0000000000e+00,1.2696209908e+06,0.0000000000e+00,6.1036740940e+00,0.0000000000e+00,2.0947287977e-01,0.0000000000e+00,1.2696208954e+06,1.2696209908e+06,2.0947287977e-01
437,1.2698441505e+06,0.0000000000e+00,6.1037504228e+00,0.0000000000e+00,1.2698441505e+06,0.0000000000e+00,6.1037504228e+00,0.0000000000e+00,2.0945757627e-01,0.0000000000e+00,1.2698441505e+06,1.2698441505e+06,2.0945757627e-01
438,1.2700641632e+06,0.0000000000e+00,6.1038256619e+00,0.0000000000e+00,1.2700642586e+06,0.0000000000e+00,6.1038256945e+00,0.0000000000e+00,2.0944251120e-01,0.0000000000e+00,1.2700641632e+06,1.2700642586e+06,2.0944251120e-01
439,1.2702811241e+06,0.0000000000e+00,6.1038998447e+00,0.0000000000e+00,1.2702811241e+06,0.0000000000e+00,6.1038998447e+00,0.0000000000e+00,2.0942766964e-01,0.0000000000e+00,1.2702811241e+06,1.2702811241e+06,2.0942766964e-01
440,1.2704948425e+06,0.0000000000e+00,6.1039729064e+00,0.0000000000e+00,1.2704948425e+06,0.0000000000e+00,6.1039729064e+00,0.0000000000e+00,2.0941303670e-01,0.0000000000e+00,1.2704948425e+06,1.2704948425e+06,2.0941303670e-01
441,1.2707059860e+06,0.0000000000e+00,6.1040450758e+00,0.0000000000e+00,1.2707059860e+06,0.0000000000e+00,6.1040450758e+00,0.0000000000e+00,2.0939859748e-01,0.0000000000e+00,1.2707059860e+06,1.2707059860e+06,2.0939859748e-01
442,1.2709139824e+06,0.0000000000e+00,6.1041161578e+00,0.0000000000e+00,1.2709139824e+06,0.0000000000e+00,6.1041161578e+00,0.0000000000e+00,2.0938436687e-01,0.0000000000e+00,1.2709139824e+06,1.2709139824e+06,2.0938436687e-01
443,1.2711192131e+06,0.0000000000e+00,6.1041862832e+00,0.0000000000e+00,1.2711192131e+06,0.0000000000e+00,6.1041862832e+00,0.0000000000e+00,2.0937034488e-01,0.0000000000e+00,1.2711192131e+06,1.2711192131e+06,2.0937034488e-01
444,1.2713214874e+06,0.0000000000e+00,6.1042553873e+00,0.0000000000e+00,1.2713214874e+06,0.0000000000e+00,6.1042553873e+00,0.0000000000e+00,2.0935654640e-01,0.0000000000e+00,1.2713214874e+06,1.2713214874e+06,2.0935654640e-01
445,1.2715214729e+06,0.0000000000e+00,6.1043236988e+00,0.0000000000e+00,1.2715214729e+06,0.0000000000e+00,6.1043236988e+00,0.0000000000e+00,2.0934288204e-01,0.0000000000e+00,1.2715214729e+06,1.2715214729e+06,2.0934288204e-01
446,1.2717178345e+06,0.0000000000e+00,6.1043907618e+00,0.0000000000e+00,1.2717178345e+06,0.0000000000e+00,6.1043907618e+00,0.0000000000e+00,2.0932944119e-01,0.0000000000e+00,1.2717178345e+06,1.2717178345e+06,2.0932944119e-01
447,1.2719120979e+06,0.0000000000e+00,6.1044570982e+00,0.0000000000e+00,1.2719120979e+06,0.0000000000e+00,6.1044570982e+00,0.0000000000e+00,2.0931619406e-01,0.0000000000e+00,1.2719120979e+06,1.2719120979e+06,2.0931619406e-01
448,1.2721039772e+06,0.0000000000e+00,6.1045226104e+00,0.0000000000e+00,1.2721039772e+06,0.0000000000e+00,6.1045226104e+00,0.0000000000e+00,2.0930314064e-01,0.0000000000e+00,1.2721039772e+06,1.2721039772e+06,2.0930314064e-01
449,1.2722929001e+06,0.0000000000e+00,6.1045871036e+00,0.0000000000e+00,1.2722929001e+06,0.0000000000e+00,6.1045871036e+00,0.0000000000e+00,2.0929020643e-01,0.0000000000e+00,1.2722929001e+06,1.2722929001e+06,2.0929020643e-01
450,1.2724789619e+06,0.0000000000e+00,6.1046506108e+00,0.0000000000e+00,1.2724789619e+06,0.0000000000e+00,6.1046506108e+00,0.0000000000e+00,2.0927752554e-01,0.0000000000e+00,1.2724789619e+06,1.2724789619e+06,2.0927752554e-01
451,1.2726628304e+06,0.0000000000e+00,6.1047133602e+00,0.0000000000e+00,1.2726628304e+06,0.0000000000e+00,6.1047133602e+00,0.0000000000e+00,2.0926502347e-01,0.0000000000e+00,1.2726628304e+06,1.2726628304e+06,2.0926502347e-01
452,1.2728442192e+06,0.0000000000e+00,6.1047752545e+00,0.0000000000e+00,1.2728442192e+06,0.0000000000e+00,6.1047752545e+00,0.0000000000e+00,2.0925264060e-01,0.0000000000e+00,1.2728442192e+06,1.2728442192e+06,2.0925264060e-01
453,1.2730230331e+06,0.0000000000e+00,6.1048362615e+00,0.0000000000e+00,1.2730230331e+06,0.0000000000e+00,6.1048362615e+00,0.0000000000e+00,2.0924045146e-01,0.0000000000e+00,1.2730230331e+06,1.2730230331e+06,2.0924045146e-01
454,1.2731992722e+06,0.0000000000e+00,6.1048963817e+00,0.0000000000e+00,1.2731992722e+06,0.0000000000e+00,6.1048963817e+00,0.0000000000e+00,2.0922842622e-01,0.0000000000e+00,1.2731992722e+06,1.2731992722e+06,2.0922842622e-01
455,1.2733732224e+06,0.0000000000e+00,6.1049557129e+00,0.0000000000e+00,1.2733732224e+06,0.0000000000e+00,6.1049557129e+00,0.0000000000e+00,2.0921657979e-01,0.0000000000e+00,1.2733732224e+06,1.2733732224e+06,2.0921657979e-01
456,1.2735451698e+06,0.0000000000e+00,6.1050143530e+00,0.0000000000e+00,1.2735452652e+06,0.0000000000e+00,6.1050143856e+00,0.0000000000e+00,2.0920489728e-01,0.0000000000e+00,1.2735451698e+06,1.2735452652e+06,2.0920489728e-01
457,1.2737143517e+06,0.0000000000e+00,6.1050720423e+00,0.0000000000e+00,1.2737145424e+06,0.0000000000e+00,6.1050721073e+00,0.0000000000e+00,2.0919334888e-01,0.0000000000e+00,1.2737143517e+06,1.2737145424e+06,2.0919334888e-01
458,1.2738816261e+06,0.0000000000e+00,6.1051290736e+00,0.0000000000e+00,1.2738816261e+06,0.0000000000e+00,6.1051290736e+00,0.0000000000e+00,2.0918197930e-01,0.0000000000e+00,1.2738816261e+06,1.2738816261e+06,2.0918197930e-01
459,1.2740465164e+06,0.0000000000e+00,6.1051852847e+00,0.0000000000e+00,1.2740464211e+06,0.0000000000e+00,6.1051852522e+00,0.0000000000e+00,2.0917080343e-01,0.0000000000e+00,1.2740465164e+06,1.2740464211e+06,2.0917080343e-01
460,1.2742090225e+06,0.0000000000e+00,6.1052406759e+00,0.0000000000e+00,1.2742090225e+06,0.0000000000e+00,6.1052406759e+00,0.0000000000e+00,2.0915974677e-01,0.0000000000e+00,1.2742090225e+06,1.2742090225e+06,2.0915974677e-01
461,1.2743699074e+06,0.0000000000e+00,6.1052955076e+00,0.0000000000e+00,1.2743697166e+06,0.0000000000e+00,6.1052954426e+00,0.0000000000e+00,2.0914880931e-01,0.0000000000e+00,1.2743699074e+06,1.2743697166e+06,2.0914880931e-01
462,1.2745281219e+06,0.0000000000e+00,6.1053494224e+00,0.0000000000e+00,1.2745281219e+06,0.0000000000e+00,6.1053494224e+00,0.0000000000e+00,2.0913805068e-01,0.0000000000e+00,1.2745281219e+06,1.2745281219e+06,2.0913805068e-01
463,1.2746839523e+06,0.0000000000e+00,6.1054025183e+00,0.0000000000e+00,1.2746841431e+06,0.0000000000e+00,6.1054025833e+00,0.0000000000e+00,2.0912745595e-01,0.0000000000e+00,1.2746839523e+06,1.2746841431e+06,2.0912745595e-01
464,1.2748382568e+06,0.0000000000e+00,6.1054550878e+00,0.0000000000e+00,1.2748385429e+06,0.0000000000e+00,6.1054551853e+00,0.0000000000e+00,2.0911696553e-01,0.0000000000e+00,1.2748382568e+06,1.2748385429e+06,2.0911696553e-01
465,1.2749899864e+06,0.0000000000e+00,6.1055067739e+00,0.0000000000e+00,1.2749900818e+06,0.0000000000e+00,6.1055068064e+00,0.0000000000e+00,2.0910663903e-01,0.0000000000e+00,1.2749899864e+06,1.2749900818e+06,2.0910663903e-01
466,1.2751403809e+06,0.0000000000e+00,6.1055579991e+00,0.0000000000e+00,1.2751403809e+06,0.0000000000e+00,6.1055579991e+00,0.0000000000e+00,2.0909643173e-01,0.0000000000e+00,1.2751403809e+06,1.2751403809e+06,2.0909643173e-01
467,1.2752884865e+06,0.0000000000e+00,6.1056084388e+00,0.0000000000e+00,1.2752884865e+06,0.0000000000e+00,6.1056084388e+00,0.0000000000e+00,2.0908637345e-01,0.0000000000e+00,1.2752884865e+06,1.2752884865e+06,2.0908637345e-01
468,1.2754347801e+06,0.0000000000e+00,6.1056582557e+00,0.0000000000e+00,1.2754347801e+06,0.0000000000e+00,6.1056582557e+00,0.0000000000e+00,2.0907647908e-01,0.0000000000e+00,1.2754347801e+06,1.2754347801e+06,2.0907647908e-01
469,1.2755788803e+06,0.0000000000e+00,6.1057073200e+00,0.0000000000e+00,1.2755789757e+06,0.0000000000e+00,6.1057073525e+00,0.0000000000e+00,2.0906667411e-01,0.0000000000e+00,1.2755788803e+06,1.2755789757e+06,2.0906667411e-01
470,1.2757213593e+06,0.0000000000e+00,6.1057558269e+00,0.0000000000e+00,1.2757213593e+06,0.0000000000e+00,6.1057558269e+00,0.0000000000e+00,2.0905700326e-01,0.0000000000e+00,1.2757213593e+06,1.2757213593e+06,2.0905700326e-01
471,1.2758617401e+06,0.0000000000e+00,6.1058036142e+00,0.0000000000e+00,1.2758617401e+06,0.0000000000e+00,6.1058036142e+00,0.0000000000e+00,2.0904748142e-01,0.0000000000e+00,1.2758617401e+06,1.2758617401e+06,2.0904748142e-01
472,1.2760002136e+06,0.0000000000e+00,6.1058507471e+00,0.0000000000e+00,1.2760004044e+06,0.0000000000e+00,6.1058508120e+00,0.0000000000e+00,2.0903807878e-01,0.0000000000e+00,1.2760002136e+06,1.2760004044e+06,2.0903807878e-01
473,1.2761368752e+06,0.0000000000e+00,6.1058972582e+00,0.0000000000e+00,1.2761369705e+06,0.0000000000e+00,6.1058972906e+00,0.0000000000e+00,2.0902881026e-01,0.0000000000e+00,1.2761368752e+06,1.2761369705e+06,2.0902881026e-01
474,1.2762721062e+06,0.0000000000e+00,6.1059432775e+00,0.0000000000e+00,1.2762722969e+06,0.0000000000e+00,6.1059433424e+00,0.0000000000e+00,2.0901967585e-01,0.0000000000e+00,1.2762721062e+06,1.2762722969e+06,2.0901967585e-01
475,1.2764052391e+06,0.0000000000e+00,6.1059885781e+00,0.0000000000e+00,1.2764052391e+06,0.0000000000e+00,6.1059885781e+00,0.0000000000e+00,2.0901066065e-01,0.0000000000e+00,1.2764052391e+06,1.2764052391e+06,2.0901066065e-01
476,1.2765367508e+06,0.0000000000e+00,6.1060333224e+00,0.0000000000e+00,1.2765367508e+06,0.0000000000e+00,6.1060333224e+00,0.0000000000e+00,2.0900174975e-01,0.0000000000e+00,1.2765367508e+06,1.2765367508e+06,2.0900174975e-01
477,1.2766665459e+06,0.0000000000e+00,6.1060774782e+00,0.0000000000e+00,1.2766665459e+06,0.0000000000e+00,6.1060774782e+00,0.0000000000e+00,2.0899294317e-01,0.0000000000e+00,1.2766665459e+06,1.2766665459e+06,2.0899294317e-01
478,1.2767946243e+06,0.0000000000e+00,6.1061210455e+00,0.0000000000e+00,1.2767946243e+06,0.0000000000e+00,6.1061210455e+00,0.0000000000e+00,2.0898430049e-01,0.0000000000e+00,1.2767946243e+06,1.2767946243e+06,2.0898430049e-01
479,1.2769209862e+06,0.0000000000e+00,6.1061640246e+00,0.0000000000e+00,1.2769210815e+06,0.0000000000e+00,6.1061640571e+00,0.0000000000e+00,2.0897571743e-01,0.0000000000e+00,1.2769209862e+06,1.2769210815e+06,2.0897571743e-01
480,1.2770457268e+06,0.0000000000e+00,6.1062064482e+00,0.0000000000e+00,1.2770457268e+06,0.0000000000e+00,6.1062064482e+00,0.0000000000e+00,2.0896728337e-01,0.0000000000e+00,1.2770457268e+06,1.2770457268e+06,2.0896728337e-01
481,1.2771690369e+06,0.0000000000e+00,6.1062483811e+00,0.0000000000e+00,1.2771691322e+06,0.0000000000e+00,6.1062484136e+00,0.0000000000e+00,2.0895895362e-01,0.0000000000e+00,1.2771690369e+06,1.2771691322e+06,2.0895895362e-01
482,1.2772902489e+06,0.0000000000e+00,6.1062895967e+00,0.0000000000e+00,1.2772905350e+06,0.0000000000e+00,6.1062896940e+00,0.0000000000e+00,2.0895074308e-01,0.0000000000e+00,1.2772902489e+06,1.2772905350e+06,2.0895074308e-01
483,1.2774105072e+06,0.0000000000e+00,6.1063304841e+00,0.0000000000e+00,1.2774105072e+06,0.0000000000e+00,6.1063304841e+00,0.0000000000e+00,2.0894259214e-01,0.0000000000e+00,1.2774105072e+06,1.2774105072e+06,2.0894259214e-01
484,1.2775289536e+06,0.0000000000e+00,6.1063707516e+00,0.0000000000e+00,1.2775289536e+06,0.0000000000e+00,6.1063707516e+00,0.0000000000e+00,2.0893459022e-01,0.0000000000e+00,1.2775289536e+06,1.2775289536e+06,2.0893459022e-01
485,1.2776458740e+06,0.0000000000e+00,6.1064104968e+00,0.0000000000e+00,1.2776459694e+06,0.0000000000e+00,6.1064105292e+00,0.0000000000e+00,2.0892669261e-01,0.0000000000e+00,1.2776458740e+06,1.2776459694e+06,2.0892669261e-01
486,1.2777614594e+06,0.0000000000e+00,6.1064497845e+00,0.0000000000e+00,1.2777614594e+06,0.0000000000e+00,6.1064497845e+00,0.0000000000e+00,2.0891886950e-01,0.0000000000e+00,1.2777614594e+06,1.2777614594e+06,2.0891886950e-01
487,1.2778752327e+06,0.0000000000e+00,6.1064884529e+00,0.0000000000e+00,1.2778752327e+06,0.0000000000e+00,6.1064884529e+00,0.0000000000e+00,2.0891118050e-01,0.0000000000e+00,1.2778752327e+06,1.2778752327e+06,2.0891118050e-01
488,1.2779877663e+06,0.0000000000e+00,6.1065266965e+00,0.0000000000e+00,1.2779877663e+06,0.0000000000e+00,6.1065266965e+00,0.0000000000e+00,2.0890356600e-01,0.0000000000e+00,1.2779877663e+06,1.2779877663e+06,2.0890356600e-01
489,1.2780991554e+06,0.0000000000e+00,6.1065645479e+00,0.0000000000e+00,1.2780991554e+06,0.0000000000e+00,6.1065645479e+00,0.0000000000e+00,2.0889607072e-01,0.0000000000e+00,1.2780991554e+06,1.2780991554e+06,2.0889607072e-01
490,1.2782085419e+06,0.0000000000e+00,6.1066017155e+00,0.0000000000e+00,1.2782085419e+06,0.0000000000e+00,6.1066017155e+00,0.0000000000e+00,2.0888867974e-01,0.0000000000e+00,1.2782085419e+06,1.2782085419e+06,2.0888867974e-01
491,1.2783167839e+06,0.0000000000e+00,6.1066384911e+00,0.0000000000e+00,1.2783167839e+06,0.0000000000e+00,6.1066384911e+00,0.0000000000e+00,2.0888136327e-01,0.0000000000e+00,1.2783167839e+06,1.2783167839e+06,2.0888136327e-01
492,1.2784232140e+06,0.0000000000e+00,6.1066746481e+00,0.0000000000e+00,1.2784232140e+06,0.0000000000e+00,6.1066746481e+00,0.0000000000e+00,2.0887416601e-01,0.0000000000e+00,1.2784232140e+06,1.2784232140e+06,2.0887416601e-01
493,1.2785289764e+06,0.0000000000e+00,6.1067105753e+00,0.0000000000e+00,1.2785291672e+06,0.0000000000e+00,6.1067106401e+00,0.0000000000e+00,2.0886699855e-01,0.0000000000e+00,1.2785289764e+06,1.2785291672e+06,2.0886699855e-01
494,1.2786331177e+06,0.0000000000e+00,6.1067459488e+00,0.0000000000e+00,1.2786331177e+06,0.0000000000e+00,6.1067459488e+00,0.0000000000e+00,2.0885996521e-01,0.0000000000e+00,1.2786331177e+06,1.2786331177e+06,2.0885996521e-01
495,1.2787358284e+06,0.0000000000e+00,6.1067808337e+00,0.0000000000e+00,1.2787358284e+06,0.0000000000e+00,6.1067808337e+00,0.0000000000e+00,2.0885303617e-01,0.0000000000e+00,1.2787358284e+06,1.2787358284e+06,2.0885303617e-01
496,1.2788372040e+06,0.0000000000e+00,6.1068152623e+00,0.0000000000e+00,1.2788372040e+06,0.0000000000e+00,6.1068152623e+00,0.0000000000e+00,2.0884621143e-01,0.0000000000e+00,1.2788372040e+06,1.2788372040e+06,2.0884621143e-01
497,1.2789375305e+06,0.0000000000e+00,6.1068493320e+00,0.0000000000e+00,1.2789375305e+06,0.0000000000e+00,6.1068493320e+00,0.0000000000e+00,2.0883944631e-01,0.0000000000e+00,1.2789375305e+06,1.2789375305e+06,2.0883944631e-01
498,1.2790367126e+06,0.0000000000e+00,6.1068830104e+00,0.0000000000e+00,1.2790369034e+06,0.0000000000e+00,6.1068830751e+00,0.0000000000e+00,2.0883277059e-01,0.0000000000e+00,1.2790367126e+06,1.2790369034e+06,2.0883277059e-01
499,1.2791340828e+06,0.0000000000e+00,6.1069160710e+00,0.0000000000e+00,1.2791342735e+06,0.0000000000e+00,6.1069161357e+00,0.0000000000e+00,2.0882616937e-01,0.0000000000e+00,1.2791340828e+06,1.2791342735e+06,2.0882616937e-01
500,1.2792307854e+06,0.0000000000e+00,6.1069489024e+00,0.0000000000e+00,1.2792307854e+06,0.0000000000e+00,6.1069489024e+00,0.0000000000e+00,2.0881967247e-01,0.0000000000e+00,1.2792307854e+06,1.2792307854e+06,2.0881967247e-01
501,1.2793259621e+06,0.0000000000e+00,6.1069812134e+00,0.0000000000e+00,1.2793259621e+06,0.0000000000e+00,6.1069812134e+00,0.0000000000e+00,2.0881323516e-01,0.0000000000e+00,1.2793259621e+06,1.2793259621e+06,2.0881323516e-01
502,1.2794200897e+06,0.0000000000e+00,6.1070131658e+00,0.0000000000e+00,1.2794199944e+06,0.0000000000e+00,6.1070131334e+00,0.0000000000e+00,2.0880693197e-01,0.0000000000e+00,1.2794200897e+06,1.2794199944e+06,2.0880693197e-01
503,1.2795122147e+06,0.0000000000e+00,6.1070444362e+00,0.0000000000e+00,1.2795122147e+06,0.0000000000e+00,6.1070444362e+00,0.0000000000e+00,2.0880070329e-01,0.0000000000e+00,1.2795122147e+06,1.2795122147e+06,2.0880070329e-01
504,1.2796032906e+06,0.0000000000e+00,6.1070753482e+00,0.0000000000e+00,1.2796032906e+06,0.0000000000e+00,6.1070753482e+00,0.0000000000e+00,2.0879459381e-01,0.0000000000e+00,1.2796032906e+06,1.2796032906e+06,2.0879459381e-01
505,1.2796924591e+06,0.0000000000e+00,6.1071056108e+00,0.0000000000e+00,1.2796926498e+06,0.0000000000e+00,6.1071056755e+00,0.0000000000e+00,2.0878852904e-01,0.0000000000e+00,1.2796924591e+06,1.2796926498e+06,2.0878852904e-01
