step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
775,5.3263926188e+01,3.4654818721e-02,1.7264330840e+00,2.8259323470e-04,4.4386605926e-04,2.8880457628e-07,9.9949936072e-01,1.3507464037e-06,5.3271873474e+01,5.3301834106e+01,5.3218070984e+01,4.4393230928e-04,4.4418196194e-04,4.4348390657e-04,9.9950087070e-01,9.9949759245e-01,9.9949961901e-01
780,5.3193102519e+01,9.2295291497e-03,1.7258553150e+00,7.5358101744e-05,4.4327585298e-04,7.6915730044e-08,9.9949979782e-01,3.3431777149e-06,5.3197097778e+01,5.3201866150e+01,5.3180343628e+01,4.4330913806e-04,4.4334889390e-04,4.4316952699e-04,9.9949848652e-01,9.9949651957e-01,9.9950438738e-01
785,5.3130020142e+01,5.2211573299e-02,1.7253397708e+00,4.2683693601e-04,4.4275016019e-04,4.3508201244e-07,9.9949916204e-01,8.8719978181e-07,5.3138427734e+01,5.3062286377e+01,5.3189346313e+01,4.4282022282e-04,4.4218573021e-04,4.4324452756e-04,9.9949896336e-01,9.9949818850e-01,9.9950033426e-01
790,5.3171526591e+01,1.2940107100e-01,1.7256778431e+00,1.0570428479e-03,4.4309604952e-04,1.0783609152e-06,9.9950069189e-01,8.6512331395e-07,5.3009254456e+01,5.3325927734e+01,5.3179397583e+01,4.4174375944e-04,4.4438274927e-04,4.4316163985e-04,9.9949949980e-01,9.9950152636e-01,9.9950104952e-01
795,5.3241797129e+01,1.4869976460e-02,1.7262526893e+00,1.2129500488e-04,4.4368165739e-04,1.2390503946e-07,9.9950132767e-01,5.2491207177e-07,5.3223503113e+01,5.3241962433e+01,5.3259925842e+01,4.4352922123e-04,4.4368303497e-04,4.4383271597e-04,9.9950104952e-01,9.9950087070e-01,9.9950206280e-01
800,5.3345863342e+01,9.4746402163e-02,1.7271000625e+00,7.7182039354e-04,4.4454885453e-04,7.8955077741e-07,9.9950108926e-01,8.3776985178e-07,5.3406696320e+01,5.3418838501e+01,5.3212055206e+01,4.4505580445e-04,4.4515696936e-04,4.4343378977e-04,9.9950224161e-01,9.9950027466e-01,9.9950075150e-01
805,5.3208100637e+01,7.4996477796e-02,1.7259773246e+00,6.1243564264e-04,4.4340082483e-04,6.2496324066e-07,9.9950192372e-01,9.8823150916e-07,5.3255310059e+01,5.3102245331e+01,5.3266746521e+01,4.4379424071e-04,4.4251870713e-04,4.4388952665e-04,9.9950331450e-01,9.9950134754e-01,9.9950110912e-01
810,5.3360139211e+01,5.2253642972e-02,1.7272167457e+00,4.2526888259e-04,4.4466783099e-04,4.3546400589e-07,9.9949900309e-01,1.3972879229e-06,5.3425758362e+01,5.3297897339e+01,5.3356761932e+01,4.4521468226e-04,4.4414913282e-04,4.4463967788e-04,9.9949944019e-01,9.9950045347e-01,9.9949711561e-01
815,5.3143578847e+01,3.3103149610e-02,1.7254507135e+00,2.7055119368e-04,4.4286316067e-04,2.7586627285e-07,9.9950156609e-01,4.6254979479e-07,5.3151470184e+01,5.3179595947e+01,5.3099670410e+01,4.4292889652e-04,4.4316332787e-04,4.4249725761e-04,9.9950098991e-01,9.9950212240e-01,9.9950158596e-01
820,5.3165303548e+01,7.5955329718e-02,1.7256278546e+00,6.2052882263e-04,4.4304420589e-04,6.3295692837e-07,9.9950303634e-01,1.6040430778e-06,5.3068641663e+01,5.3254207611e+01,5.3173061371e+01,4.4223869918e-04,4.4378507300e-04,4.4310884550e-04,9.9950128794e-01,9.9950516224e-01,9.9950265884e-01
825,5.3162179311e+01,7.9933805278e-02,1.7256022849e+00,6.5311292070e-04,4.4301816767e-04,6.6611020053e-07,9.9950053294e-01,2.4500014558e-06,5.3174743652e+01,5.3253189087e+01,5.3058605194e+01,4.4312287355e-04,4.4377657468e-04,4.4215505477e-04,9.9949973822e-01,9.9950385094e-01,9.9949800968e-01
830,5.3107491811e+01,2.4051873750e-02,1.7251557463e+00,1.9671707615e-04,4.4256243079e-04,2.0042975913e-07,9.9950077136e-01,2.6856653291e-06,5.3073749542e+01,5.3120643616e+01,5.3128082275e+01,4.4228124898e-04,4.4267202611e-04,4.4273401727e-04,9.9949949980e-01,9.9950450659e-01,9.9949830770e-01
835,5.3189679464e+01,2.4329283128e-02,1.7258273277e+00,1.9868056708e-04,4.4324733123e-04,2.0272923369e-07,9.9950240056e-01,2.0020615679e-06,5.3208637238e+01,5.3155334473e+01,5.3205066681e+01,4.4340529712e-04,4.4296114356e-04,4.4337555300e-04,9.9950289726e-01,9.9950456619e-01,9.9949973822e-01
840,5.3234348297e+01,8.2105494610e-02,1.7261914254e+00,6.6957958504e-04,4.4361957892e-04,6.8421559633e-07,9.9950226148e-01,2.3893129004e-06,5.3151512146e+01,5.3346233368e+01,5.3205299377e+01,4.4292927487e-04,4.4455195894e-04,4.4337750296e-04,9.9950140715e-01,9.9950551987e-01,9.9949985743e-01
845,5.3110528310e+01,1.0380148013e-01,1.7251797913e+00,8.4938990984e-04,4.4258774142e-04,8.6501916783e-07,9.9950194359e-01,2.2339155044e-06,5.3187297821e+01,5.3180503845e+01,5.2963783264e+01,4.4322750182e-04,4.4317086576e-04,4.4136485667e-04,9.9950236082e-01,9.9950444698e-01,9.9949902296e-01
850,5.3166318258e+01,1.2047629065e-01,1.7256354707e+00,9.8474418833e-04,4.4305265571e-04,1.0039660826e-06,9.9950100978e-01,1.8988442901e-06,5.3282012939e+01,5.3000152588e+01,5.3216789246e+01,4.4401676860e-04,4.4166794396e-04,4.4347325456e-04,9.9950093031e-01,9.9950337410e-01,9.9949872494e-01
855,5.3219394684e+01,2.9010789676e-02,1.7260698661e+00,2.3669823441e-04,4.4349495632e-04,2.4176214315e-07,9.9950393041e-01,9.7496065667e-07,5.3203002930e+01,5.3260162354e+01,5.3195018768e+01,4.4335835264e-04,4.4383469503e-04,4.4329182128e-04,9.9950385094e-01,9.9950516224e-01,9.9950277805e-01
860,5.3246470133e+01,1.6460493505e-01,1.7262887502e+00,1.3411074395e-03,4.4372059832e-04,1.3717010072e-06,9.9950458606e-01,1.4349198409e-06,5.3131374359e+01,5.3128784180e+01,5.3479251862e+01,4.4276146218e-04,4.4273989624e-04,4.4566043653e-04,9.9950259924e-01,9.9950522184e-01,9.9950593710e-01
865,5.3263009389e+01,7.9286368776e-02,1.7264252192e+00,6.4676416806e-04,4.4385841466e-04,6.6072206680e-07,9.9950333436e-01,2.0718271202e-06,5.3298583984e+01,5.3153133392e+01,5.3337310791e+01,4.4415486627e-04,4.4294277905e-04,4.4447759865e-04,9.9950152636e-01,9.9950224161e-01,9.9950623512e-01
870,5.3184856415e+01,4.9193083583e-02,1.7257878053e+00,4.0173543807e-04,4.4320711944e-04,4.0993560472e-07,9.9950369199e-01,3.9013606462e-06,5.3241569519e+01,5.3121604919e+01,5.3191394806e+01,4.4367971714e-04,4.4268002966e-04,4.4326161151e-04,9.9949836731e-01,9.9950760603e-01,9.9950510263e-01
875,5.3173455556e+01,7.6133044925e-02,1.7256944396e+00,6.2151875798e-04,4.4311211483e-04,6.3443250421e-07,9.9950458606e-01,1.0885896311e-06,5.3280517578e+01,5.3110042572e+01,5.3129806519e+01,4.4400428305e-04,4.4258366688e-04,4.4274839456e-04,9.9950397015e-01,9.9950611591e-01,9.9950367212e-01
880,5.3166061401e+01,9.1857630865e-02,1.7256338408e+00,7.4993547888e-04,4.4305050202e-04,7.6548120824e-07,9.9950764577e-01,7.0413133091e-07,5.3085895538e+01,5.3117618561e+01,5.3294670105e+01,4.4238244300e-04,4.4264682219e-04,4.4412224088e-04,9.9950820208e-01,9.9950665236e-01,9.9950808287e-01
885,5.3310657501e+01,1.4492721652e-01,1.7268124351e+00,1.1800517554e-03,4.4425548792e-04,1.2077335316e-06,9.9950232108e-01,1.7201789873e-06,5.3272785187e+01,5.3504035950e+01,5.3155151367e+01,4.4393987628e-04,4.4586698641e-04,4.4295960106e-04,9.9950093031e-01,9.9950128794e-01,9.9950474501e-01
890,5.3263415019e+01,1.1951446660e-01,1.7264279137e+00,9.7519920682e-04,4.4386180040e-04,9.9595089143e-07,9.9950120846e-01,2.0261683121e-07,5.3327415466e+01,5.3095939636e+01,5.3366889954e+01,4.4439514750e-04,4.4246617472e-04,4.4472407899e-04,9.9950128794e-01,9.9950140715e-01,9.9950093031e-01
895,5.3273011525e+01,1.0093414399e-01,1.7265064690e+00,8.2255601352e-04,4.4394174862e-04,8.4111649612e-07,9.9950206280e-01,2.6284679696e-06,5.3164283752e+01,5.3247280121e+01,5.3407470703e+01,4.4303567847e-04,4.4372733100e-04,4.4506223639e-04,9.9950277805e-01,9.9949854612e-01,9.9950486422e-01
900,5.3280517578e+01,6.6285751856e-02,1.7265680988e+00,5.4042759244e-04,4.4400432186e-04,5.5238537878e-07,9.9950255950e-01,2.7497207495e-06,5.3351638794e+01,5.3192070007e+01,5.3297843933e+01,4.4459701166e-04,4.4326725765e-04,4.4414869626e-04,9.9949896336e-01,9.9950307608e-01,9.9950563908e-01
905,5.3279994965e+01,1.7117326105e-01,1.7265619353e+00,1.3945741664e-03,4.4399996599e-04,1.4264477133e-06,9.9950130781e-01,2.0185558807e-06,5.3243408203e+01,5.3091053009e+01,5.3505523682e+01,4.4369505486e-04,4.4242545846e-04,4.4587938464e-04,9.9949920177e-01,9.9950069189e-01,9.9950402975e-01
910,5.3155189514e+01,6.5981679022e-02,1.7255453364e+00,5.3896552285e-04,4.4295992120e-04,5.4986040927e-07,9.9950128794e-01,1.7540382111e-06,5.3137847900e+01,5.3243263245e+01,5.3084457397e+01,4.4281539158e-04,4.4369389070e-04,4.4237048132e-04,9.9950140715e-01,9.9949908257e-01,9.9950337410e-01
915,5.3221313477e+01,7.4086912130e-02,1.7260851675e+00,6.0485924872e-04,4.4351094402e-04,6.1738691040e-07,9.9950178464e-01,5.4266056553e-07,5.3116539001e+01,5.3273895264e+01,5.3273506165e+01,4.4263782911e-04,4.4394913130e-04,4.4394587167e-04,9.9950253963e-01,9.9950152636e-01,9.9950128794e-01
920,5.3229854584e+01,7.1849480684e-02,1.7261548840e+00,5.8638665638e-04,4.4358212229e-04,5.9873742501e-07,9.9949969848e-01,1.5636676447e-06,5.3252830505e+01,5.3304084778e+01,5.3132648468e+01,4.4377357699e-04,4.4420070481e-04,4.4277208508e-04,9.9949789047e-01,9.9949949980e-01,9.9950170517e-01
925,5.3215243022e+01,1.5744990442e-01,1.7260341488e+00,1.2850118116e-03,4.4346036157e-04,1.3120612754e-06,9.9950110912e-01,3.1797835036e-06,5.3406898499e+01,5.3217582703e+01,5.3021247864e+01,4.4505746337e-04,4.4347986113e-04,4.4184376020e-04,9.9949675798e-01,9.9950426817e-01,9.9950230122e-01
930,5.3223349253e+01,2.2031433637e-01,1.7260984814e+00,1.7971096884e-03,4.4352791156e-04,1.8359521302e-06,9.9949902296e-01,1.2681463080e-06,5.3197891235e+01,5.3505004883e+01,5.2967151642e+01,4.4331574463e-04,4.4587504817e-04,4.4139294187e-04,9.9949741364e-01,9.9950051308e-01,9.9949914217e-01
935,5.3226470947e+01,2.6412056640e-02,1.7261276188e+00,2.1554352502e-04,4.4355392068e-04,2.2008785913e-07,9.9949973822e-01,1.0871381776e-06,5.3189125061e+01,5.3244544983e+01,5.3245742798e+01,4.4324272312e-04,4.4370451360e-04,4.4371452532e-04,9.9949866533e-01,9.9950122833e-01,9.9949932098e-01
940,5.3137247721e+01,1.3674959481e-01,1.7253976172e+00,1.1180870144e-03,4.4281039542e-04,1.1395916867e-06,9.9950162570e-01,8.3776985178e-07,5.2957801819e+01,5.3289421082e+01,5.3164520264e+01,4.4131500181e-04,4.4407852693e-04,4.4303765753e-04,9.9950206280e-01,9.9950045347e-01,9.9950236082e-01
945,5.3203286489e+01,9.4721047903e-02,1.7259377720e+00,7.7338795885e-04,4.4336071975e-04,7.8934139738e-07,9.9950126807e-01,3.8092088622e-06,5.3220718384e+01,5.3309593201e+01,5.3079547882e+01,4.4350599637e-04,4.4424660155e-04,4.4232956134e-04,9.9949842691e-01,9.9949872494e-01,9.9950665236e-01
950,5.3179400126e+01,6.4166850640e-02,1.7257431179e+00,5.2412784176e-04,4.4316166895e-04,5.3471617450e-07,9.9950023492e-01,2.5387816183e-06,5.3094604492e+01,5.3193809509e+01,5.3249786377e+01,4.4245505705e-04,4.4328172226e-04,4.4374822755e-04,9.9949681759e-01,9.9950098991e-01,9.9950289726e-01
955,5.3255864461e+01,1.8404147089e-01,1.7263648480e+00,1.4997049965e-03,4.4379886822e-04,1.5336766042e-06,9.9950170517e-01,3.6668565606e-06,5.3064865112e+01,5.3198242188e+01,5.3504486084e+01,4.4220720883e-04,4.4331868412e-04,4.4587071170e-04,9.9949908257e-01,9.9950689077e-01,9.9949914217e-01
960,5.3253069560e+01,1.0355178714e-01,1.7263438253e+00,8.4420623080e-04,4.4377558515e-04,8.6294960051e-07,9.9950039387e-01,1.9411967894e-06,5.3140922546e+01,5.3227584839e+01,5.3390701294e+01,4.4284100295e-04,4.4356321450e-04,4.4492253801e-04,9.9950122833e-01,9.9950224161e-01,9.9949771166e-01
965,5.3208774567e+01,1.5669110332e-01,1.7259813749e+00,1.2783909317e-03,4.4340644187e-04,1.3057456556e-06,9.9950186412e-01,3.0649901237e-06,5.3034137726e+01,5.3414222717e+01,5.3177963257e+01,4.4195115333e-04,4.4511849410e-04,4.4314967818e-04,9.9949866533e-01,9.9950599670e-01,9.9950093031e-01
970,5.3206596375e+01,3.7927126815e-02,1.7259653677e+00,3.0951324228e-04,4.4338831018e-04,3.1606129227e-07,9.9949741364e-01,3.8483865566e-06,5.3189727783e+01,5.3170936584e+01,5.3259124756e+01,4.4324772898e-04,4.4309115037e-04,4.4382605120e-04,9.9949282408e-01,9.9950224161e-01,9.9949717522e-01
975,5.3096218109e+01,5.9676768254e-02,1.7250633143e+00,4.8816132382e-04,4.4246846422e-04,4.9730166855e-07,9.9949987729e-01,4.5219288972e-07,5.3020278931e+01,5.3102298737e+01,5.3166076660e+01,4.4183564023e-04,4.4251914369e-04,4.4305060874e-04,9.9950033426e-01,9.9950003624e-01,9.9949926138e-01
980,5.3220808665e+01,1.3820302611e-01,1.7260800042e+00,1.1281460609e-03,4.4350675307e-04,1.1516961294e-06,9.9949946006e-01,2.5647703112e-06,5.3040866852e+01,5.3376853943e+01,5.3244705200e+01,4.4200723642e-04,4.4480714132e-04,4.4370588148e-04,9.9950295687e-01,9.9949687719e-01,9.9949854612e-01
985,5.3239190420e+01,1.2446462000e-01,1.7262302563e+00,1.0150839925e-03,4.4365992653e-04,1.0372077351e-06,9.9949761232e-01,1.9285477634e-06,5.3399089813e+01,5.3222969055e+01,5.3095512390e+01,4.4499241631e-04,4.4352476834e-04,4.4246259495e-04,9.9950033426e-01,9.9949610233e-01,9.9949640036e-01
990,5.3251795451e+01,8.8464342040e-02,1.7263336554e+00,7.2188905391e-04,4.4376498166e-04,7.3721473324e-07,9.9949814876e-01,2.0996482871e-06,5.3320205688e+01,5.3308303833e+01,5.3126876831e+01,4.4433507719e-04,4.4423589134e-04,4.4272397645e-04,9.9949997663e-01,9.9949520826e-01,9.9949926138e-01
995,5.3299584707e+01,1.0574262546e-01,1.7267229710e+00,8.6124588841e-04,4.4416320937e-04,8.8118319483e-07,9.9949612220e-01,2.2420292392e-06,5.3189170837e+01,5.3442134857e+01,5.3267448425e+01,4.4324310147e-04,4.4535112102e-04,4.4389540562e-04,9.9949908257e-01,9.9949365854e-01,9.9949562550e-01
1000,5.3033187866e+01,5.1182689329e-02,1.7245475315e+00,4.1902843787e-04,4.4194323709e-04,4.2651023431e-07,9.9949959914e-01,8.2781579717e-07,5.2984054565e+01,5.3011722565e+01,5.3103786469e+01,4.4153380441e-04,4.4176436495e-04,4.4253154192e-04,9.9949920177e-01,9.9950075150e-01,9.9949884415e-01
