step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
219,1.9894305865e+00,7.2993639921e-03,2.9872586332e-01,1.5951479260e-03,3.1879583427e-04,7.1822845388e-04,1.9926387072e+00,1.9793293476e+00,1.9963237047e+00,5.9383204643e-05,1.2989767129e-03,-4.0197241469e-04
220,1.9894097646e+00,7.3281809166e-03,2.9872129462e-01,1.6014718933e-03,3.1866679152e-04,7.1805169168e-04,1.9926387072e+00,1.9792668819e+00,1.9963237047e+00,5.9383826738e-05,1.2985885842e-03,-4.0197203634e-04
221,1.9893887838e+00,7.3573679851e-03,2.9871669077e-01,1.6078772540e-03,3.1852054841e-04,7.1785165884e-04,1.9926389456e+00,1.9792037010e+00,1.9963237047e+00,5.9383983171e-05,1.2981492328e-03,-4.0197157068e-04
222,1.9893674850e+00,7.3868551848e-03,2.9871201714e-01,1.6143487208e-03,3.1835310195e-04,7.1762051079e-04,1.9926389456e+00,1.9791398048e+00,1.9963237047e+00,5.9385780332e-05,1.2976430589e-03,-4.0196953341e-04
223,1.9893460274e+00,7.4164222491e-03,2.9870730860e-01,1.6208379575e-03,3.1812937596e-04,7.1731232248e-04,1.9926387072e+00,1.9790756702e+00,1.9963237047e+00,5.9388006775e-05,1.2969676172e-03,-4.0196749615e-04
224,1.9893246094e+00,7.4459922295e-03,2.9870260858e-01,1.6273280840e-03,3.1786051962e-04,7.1694454109e-04,1.9926387072e+00,1.9790115356e+00,1.9963235855e+00,5.9388748923e-05,1.2961596949e-03,-4.0196688497e-04
225,1.9893033504e+00,7.4755318307e-03,2.9869794314e-01,1.6338115901e-03,3.1756240060e-04,7.1653751811e-04,1.9926387072e+00,1.9789476395e+00,1.9963237047e+00,5.9389160015e-05,1.2952649267e-03,-4.0196688497e-04
226,1.9892822107e+00,7.5048187754e-03,2.9869330379e-01,1.6402399238e-03,3.1724254101e-04,7.1610047933e-04,1.9926387072e+00,1.9788842201e+00,1.9963237047e+00,5.9389454691e-05,1.2943045003e-03,-4.0196633199e-04
227,1.9892613093e+00,7.5337801213e-03,2.9868871661e-01,1.6465969892e-03,3.1691019588e-04,7.1564554155e-04,1.9926387072e+00,1.9788215160e+00,1.9963237047e+00,5.9390447859e-05,1.2933053076e-03,-4.0196516784e-04
228,1.9892405272e+00,7.5625808736e-03,2.9868415545e-01,1.6529190004e-03,3.1657464812e-04,7.1518564993e-04,1.9926387072e+00,1.9787591696e+00,1.9963237047e+00,5.9391815739e-05,1.2922956375e-03,-4.0196350892e-04
229,1.9892199834e+00,7.5910556584e-03,2.9867964648e-01,1.6591696513e-03,3.1624440332e-04,7.1473374814e-04,1.9926387072e+00,1.9786975384e+00,1.9963237047e+00,5.9393027186e-05,1.2913028477e-03,-4.0196266491e-04
230,1.9891995192e+00,7.6192401450e-03,2.9867515497e-01,1.6653569267e-03,3.1590396126e-04,7.1426887646e-04,1.9926387072e+00,1.9786363840e+00,1.9963234663e+00,5.9393478296e-05,1.2902808376e-03,-4.0196243208e-04
231,1.9891791741e+00,7.6474481561e-03,2.9867068933e-01,1.6715493933e-03,3.1554675418e-04,7.1378098915e-04,1.9926387072e+00,1.9785753489e+00,1.9963234663e+00,5.9393983975e-05,1.2892083032e-03,-4.0196202463e-04
232,1.9891589483e+00,7.6756794321e-03,2.9866624956e-01,1.6777469936e-03,3.1518144776e-04,7.1328189526e-04,1.9926387072e+00,1.9785144329e+00,1.9963237047e+00,5.9394609707e-05,1.2881112052e-03,-4.0196147165e-04
233,1.9891384443e+00,7.7041161602e-03,2.9866174875e-01,1.6839900493e-03,3.1481468856e-04,7.1278121171e-04,1.9926387072e+00,1.9784529209e+00,1.9963237047e+00,5.9395038988e-05,1.2870102655e-03,-4.0196123882e-04
234,1.9891177018e+00,7.7327034805e-03,2.9865719562e-01,1.6902665212e-03,3.1445337421e-04,7.1228833160e-04,1.9926387072e+00,1.9783909321e+00,1.9963234663e+00,5.9395097196e-05,1.2859262060e-03,-4.0196118061e-04
235,1.9890967607e+00,7.7618471393e-03,2.9865259850e-01,1.6966650915e-03,3.1410317024e-04,7.1180941162e-04,1.9926387072e+00,1.9783279896e+00,1.9963235855e+00,5.9396035795e-05,1.2848736951e-03,-4.0196022019e-04
236,1.9890753031e+00,7.7914542751e-03,2.9864788805e-01,1.7031658094e-03,3.1376788562e-04,7.1135112304e-04,1.9926385880e+00,1.9782638550e+00,1.9963234663e+00,5.9396679717e-05,1.2838663533e-03,-4.0195937618e-04
237,1.9890536070e+00,7.8215620869e-03,2.9864312496e-01,1.7097765674e-03,3.1345081152e-04,7.1091745189e-04,1.9926385880e+00,1.9781987667e+00,1.9963234663e+00,5.9397618315e-05,1.2829132611e-03,-4.0195844485e-04
238,1.9890313546e+00,7.8525199279e-03,2.9863823951e-01,1.7165741680e-03,3.1315543432e-04,7.1051352480e-04,1.9926387072e+00,1.9781318903e+00,1.9963234663e+00,5.9398396843e-05,1.2820254778e-03,-4.0195757174e-04
239,1.9890085459e+00,7.8841813239e-03,2.9863323183e-01,1.7235265077e-03,3.1288413326e-04,7.1014317362e-04,1.9926387072e+00,1.9780634642e+00,1.9963234663e+00,5.9398906160e-05,1.2812109198e-03,-4.0195742622e-04
240,1.9889851809e+00,7.9165464201e-03,2.9862810188e-01,1.7306336347e-03,3.1264233621e-04,7.0981325827e-04,1.9926385880e+00,1.9779934883e+00,1.9963234663e+00,5.9399160818e-05,1.2804851867e-03,-4.0195733891e-04
241,1.9889613787e+00,7.9497809005e-03,2.9862287556e-01,1.7379317419e-03,3.1244043445e-04,7.0953696079e-04,1.9926385880e+00,1.9779218435e+00,1.9963237047e+00,5.9399630118e-05,1.2798780808e-03,-4.0195640759e-04
242,1.9889370998e+00,7.9834987404e-03,2.9861754450e-01,1.7453364260e-03,3.1228994339e-04,7.0933076112e-04,1.9926385880e+00,1.9778490067e+00,1.9963237047e+00,5.9400430473e-05,1.2794251088e-03,-4.0195570909e-04
243,1.9889124632e+00,8.0175347463e-03,2.9861213488e-01,1.7528114202e-03,3.1219441250e-04,7.0919980915e-04,1.9926385880e+00,1.9777753353e+00,1.9963234663e+00,5.9401092585e-05,1.2791374465e-03,-4.0195530164e-04
244,1.9888875882e+00,8.0521649468e-03,2.9860667248e-01,1.7604170013e-03,3.1215774288e-04,7.0914928053e-04,1.9926387072e+00,1.9777005911e+00,1.9963234663e+00,5.9401620092e-05,1.2790266192e-03,-4.0195501060e-04
245,1.9888623556e+00,8.0871500112e-03,2.9860113146e-01,1.7681008507e-03,3.1218160317e-04,7.0918143635e-04,1.9926385880e+00,1.9776250124e+00,1.9963234663e+00,5.9401954786e-05,1.2790976325e-03,-4.0195477777e-04
246,1.9888372024e+00,8.1221037945e-03,2.9859560762e-01,1.7757780962e-03,3.1226640203e-04,7.0929639610e-04,1.9926385880e+00,1.9775495529e+00,1.9963234663e+00,5.9402420447e-05,1.2793510687e-03,-4.0195428301e-04
247,1.9888119300e+00,8.1572286181e-03,2.9859005739e-01,1.7834931995e-03,3.1240776419e-04,7.0948857739e-04,1.9926385880e+00,1.9774737358e+00,1.9963234663e+00,5.9402755141e-05,1.2797743548e-03,-4.0195381735e-04
248,1.9887869358e+00,8.1919720863e-03,2.9858456803e-01,1.7911248253e-03,3.1259906730e-04,7.0974921469e-04,1.9926385880e+00,1.9773987532e+00,1.9963234663e+00,5.9403027990e-05,1.2803479331e-03,-4.0195375914e-04
249,1.9887620211e+00,8.2266102014e-03,2.9857909592e-01,1.7987335935e-03,3.1283004864e-04,7.1006321849e-04,1.9926385880e+00,1.9773240089e+00,1.9963234663e+00,5.9403475461e-05,1.2810395565e-03,-4.0195288602e-04
250,1.9887376229e+00,8.2604610118e-03,2.9857373714e-01,1.8061697159e-03,3.1308795709e-04,7.1041366091e-04,1.9926384687e+00,1.9772509336e+00,1.9963234663e+00,5.9404668718e-05,1.2818113901e-03,-4.0195218753e-04
251,1.9887136618e+00,8.2937826749e-03,2.9856847410e-01,1.8134898400e-03,3.1335767320e-04,7.1078053307e-04,1.9926384687e+00,1.9771790504e+00,1.9963234663e+00,5.9405312641e-05,1.2826191960e-03,-4.0195148904e-04
252,1.9886903365e+00,8.3262245572e-03,2.9856335053e-01,1.8206169453e-03,3.1364983806e-04,7.1117771132e-04,1.9926384687e+00,1.9771090746e+00,1.9963234663e+00,5.9405956563e-05,1.2834939407e-03,-4.0195038309e-04
253,1.9886675676e+00,8.3576217833e-03,2.9855834923e-01,1.8275150448e-03,3.1394701606e-04,7.1158238694e-04,1.9926384687e+00,1.9770411253e+00,1.9963231087e+00,5.9406680521e-05,1.2843845179e-03,-4.0195015026e-04
254,1.9886457523e+00,8.3882462536e-03,2.9855355675e-01,1.8342430844e-03,3.1423556356e-04,7.1197421874e-04,1.9926384687e+00,1.9769753218e+00,1.9963234663e+00,5.9408142988e-05,1.2852476211e-03,-4.0194907342e-04
255,1.9886246920e+00,8.4175488119e-03,2.9854893023e-01,1.8406811594e-03,3.1450242871e-04,7.1233643780e-04,1.9926384687e+00,1.9769121408e+00,1.9963234663e+00,5.9409023379e-05,1.2860457646e-03,-4.0194750181e-04
256,1.9886045853e+00,8.4455276034e-03,2.9854451307e-01,1.8468285785e-03,3.1474065448e-04,7.1266040058e-04,1.9926384687e+00,1.9768518209e+00,1.9963234663e+00,5.9409725509e-05,1.2867590412e-03,-4.0194680332e-04
257,1.9885851940e+00,8.4722391935e-03,2.9854025317e-01,1.8526980031e-03,3.1494663926e-04,7.1294103587e-04,1.9926384687e+00,1.9767940044e+00,1.9963231087e+00,5.9410038375e-05,1.2873765081e-03,-4.0194662870e-04
258,1.9885671139e+00,8.4976779796e-03,2.9853628074e-01,1.8582874017e-03,3.1512320735e-04,7.1318087994e-04,1.9926384687e+00,1.9767394066e+00,1.9963234663e+00,5.9410605900e-05,1.2879048008e-03,-4.0194578469e-04
259,1.9885497093e+00,8.5216809305e-03,2.9853245707e-01,1.8635617794e-03,3.1527470128e-04,7.1338621676e-04,1.9926381111e+00,1.9766875505e+00,1.9963234663e+00,5.9411795519e-05,1.2883573072e-03,-4.0194499888e-04
260,1.9885331392e+00,8.5445643666e-03,2.9852881661e-01,1.8685903848e-03,3.1540970667e-04,7.1356897881e-04,1.9926381111e+00,1.9766380787e+00,1.9963232279e+00,5.9412617702e-05,1.2887603370e-03,-4.0194383473e-04
261,1.9885177215e+00,8.5660285667e-03,2.9852542909e-01,1.8733070648e-03,3.1553741549e-04,7.1374266259e-04,1.9926381111e+00,1.9765918255e+00,1.9963232279e+00,5.9413203417e-05,1.2891426450e-03,-4.0194360190e-04
262,1.9885032574e+00,8.5864241372e-03,2.9852225078e-01,1.8777888185e-03,3.1566894540e-04,7.1392173113e-04,1.9926382303e+00,1.9765480757e+00,1.9963234663e+00,5.9413494455e-05,1.2895367108e-03,-4.0194336907e-04
263,1.9884896278e+00,8.6051442725e-03,2.9851925625e-01,1.8819028791e-03,3.1581321309e-04,7.1411673733e-04,1.9926381111e+00,1.9765075445e+00,1.9963232279e+00,5.9414454881e-05,1.2899669819e-03,-4.0194179746e-04
264,1.9884767532e+00,8.6229803856e-03,2.9851642739e-01,1.8858226352e-03,3.1597570099e-04,7.1433702085e-04,1.9926381111e+00,1.9764690399e+00,1.9963231087e+00,5.9415448050e-05,1.2904524338e-03,-4.0194077883e-04
265,1.9884648720e+00,8.6395257371e-03,2.9851381669e-01,1.8894587132e-03,3.1615948077e-04,7.1458699528e-04,1.9926381111e+00,1.9764333963e+00,1.9963231087e+00,5.9416288423e-05,1.2910026126e-03,-4.0194045869e-04
266,1.9884537458e+00,8.6550206104e-03,2.9851137183e-01,1.8928639921e-03,3.1636483254e-04,7.1486631799e-04,1.9926381111e+00,1.9764000177e+00,1.9963231087e+00,5.9416681324e-05,1.2916175183e-03,-4.0193970199e-04
267,1.9884433349e+00,8.6695201674e-03,2.9850908411e-01,1.8960505837e-03,3.1658912606e-04,7.1517194213e-04,1.9926381111e+00,1.9763687849e+00,1.9963231087e+00,5.9417088778e-05,1.2922898168e-03,-4.0193952736e-04
268,1.9884336789e+00,8.6829689029e-03,2.9850696226e-01,1.8990062789e-03,3.1682799575e-04,7.1549695502e-04,1.9926381111e+00,1.9763398170e+00,1.9963231087e+00,5.9417539887e-05,1.2930051889e-03,-4.0193874156e-04
269,1.9884246190e+00,8.6955880559e-03,2.9850497136e-01,1.9017796915e-03,3.1707506302e-04,7.1583289795e-04,1.9926381111e+00,1.9763126373e+00,1.9963231087e+00,5.9418573073e-05,1.2937446591e-03,-4.0193804307e-04
270,1.9884162744e+00,8.7072114598e-03,2.9850313762e-01,1.9043342937e-03,3.1732299976e-04,7.1617043199e-04,1.9926381111e+00,1.9762876034e+00,1.9963231087e+00,5.9419042373e-05,1.2944873888e-03,-4.0193743189e-04
271,1.9884085655e+00,8.7179496955e-03,2.9850144356e-01,1.9066943811e-03,3.1756372240e-04,7.1649817184e-04,1.9926381111e+00,1.9762644768e+00,1.9963231087e+00,5.9419726313e-05,1.2952084653e-03,-4.0193702444e-04
272,1.9884016116e+00,8.7276365965e-03,2.9849991540e-01,1.9088234259e-03,3.1779010290e-04,7.1680628175e-04,1.9926381111e+00,1.9762436152e+00,1.9963231087e+00,5.9420253820e-05,1.2958864681e-03,-4.0193641325e-04
273,1.9883952141e+00,8.7365488363e-03,2.9849850948e-01,1.9107822306e-03,3.1799380546e-04,7.1708341006e-04,1.9926381111e+00,1.9762244225e+00,1.9963231087e+00,5.9420821344e-05,1.2964963680e-03,-4.0193577297e-04
274,1.9883894523e+00,8.7445756255e-03,2.9849724327e-01,1.9125464398e-03,3.1816675376e-04,7.1731853533e-04,1.9926381111e+00,1.9762071371e+00,1.9963231087e+00,5.9421385231e-05,1.2970139505e-03,-4.0193507448e-04
275,1.9883845647e+00,8.7513847332e-03,2.9849616916e-01,1.9140430265e-03,3.1830216297e-04,7.1750281370e-04,1.9926381111e+00,1.9761924744e+00,1.9963231087e+00,5.9421818150e-05,1.2974194251e-03,-4.0193475434e-04
276,1.9883803527e+00,8.7572528741e-03,2.9849524350e-01,1.9153328051e-03,3.1839366541e-04,7.1762721626e-04,1.9926381111e+00,1.9761798382e+00,1.9963231087e+00,5.9422225604e-05,1.2976932339e-03,-4.0193446330e-04
277,1.9883769353e+00,8.7619392207e-03,2.9849449256e-01,1.9163628659e-03,3.1843786079e-04,7.1768609105e-04,1.9926379919e+00,1.9761697054e+00,1.9963231087e+00,5.9423204220e-05,1.2978237355e-03,-4.0193335735e-04
278,1.9883744319e+00,8.7654269993e-03,2.9849394240e-01,1.9171294643e-03,3.1843265848e-04,7.1767795708e-04,1.9926379919e+00,1.9761621952e+00,1.9963231087e+00,5.9423924540e-05,1.2978066225e-03,-4.0193257155e-04
279,1.9883727630e+00,8.7677522084e-03,2.9849357563e-01,1.9176405367e-03,3.1837996600e-04,7.1760535886e-04,1.9926379919e+00,1.9761571884e+00,1.9963231087e+00,5.9424608480e-05,1.2976474827e-03,-4.0193219320e-04
280,1.9883720875e+00,8.7687680640e-03,2.9849342710e-01,1.9178637916e-03,3.1828616920e-04,7.1747681391e-04,1.9926381111e+00,1.9761550426e+00,1.9963231087e+00,5.9425001382e-05,1.2973652920e-03,-4.0193178575e-04
281,1.9883721670e+00,8.7686573389e-03,2.9849344456e-01,1.9178394545e-03,3.1816235666e-04,7.1730735277e-04,1.9926381111e+00,1.9761552811e+00,1.9963231087e+00,5.9425801737e-05,1.2969929958e-03,-4.0193172754e-04
282,1.9883730014e+00,8.7672706506e-03,2.9849362817e-01,1.9175347456e-03,3.1802293718e-04,7.1711585028e-04,1.9926377535e+00,1.9761581421e+00,1.9963231087e+00,5.9426463849e-05,1.2965729693e-03,-4.0193062159e-04
283,1.9883745909e+00,8.7650561733e-03,2.9849397748e-01,1.9170480119e-03,3.1787495997e-04,7.1691259462e-04,1.9926377535e+00,1.9761629105e+00,1.9963231087e+00,5.9427384258e-05,1.2961270986e-03,-4.0192960296e-04
284,1.9883770545e+00,8.7615323685e-03,2.9849451900e-01,1.9162735836e-03,3.1773514274e-04,7.1672108166e-04,1.9926377535e+00,1.9761704206e+00,1.9963229895e+00,5.9427813540e-05,1.2957066065e-03,-4.0192899178e-04
285,1.9883803129e+00,8.7572335545e-03,2.9849523484e-01,1.9153285856e-03,3.1761932284e-04,7.1656288893e-04,1.9926379919e+00,1.9761798382e+00,1.9963231087e+00,5.9428086388e-05,1.2953588739e-03,-4.0192899178e-04
286,1.9883838892e+00,8.7519190122e-03,2.9849602110e-01,1.9141607137e-03,3.1754105172e-04,7.1645486925e-04,1.9926377535e+00,1.9761910439e+00,1.9963228703e+00,5.9428810346e-05,1.2951223180e-03,-4.0192797314e-04
287,1.9883880615e+00,8.7461063442e-03,2.9849693802e-01,1.9128831348e-03,3.1750748046e-04,7.1640731095e-04,1.9926377535e+00,1.9762035608e+00,1.9963228703e+00,5.9430018155e-05,1.2950190576e-03,-4.0192663437e-04
288,1.9883927504e+00,8.7395741530e-03,2.9849796846e-01,1.9114474197e-03,3.1751913411e-04,7.1642208537e-04,1.9926377535e+00,1.9762176275e+00,1.9963228703e+00,5.9430898546e-05,1.2950523524e-03,-4.0192584856e-04
289,1.9883975983e+00,8.7328206883e-03,2.9849903382e-01,1.9099630815e-03,3.1757101776e-04,7.1649249235e-04,1.9926377535e+00,1.9762321711e+00,1.9963228703e+00,5.9431251429e-05,1.2952074176e-03,-4.0192561573e-04
290,1.9884028832e+00,8.7254584868e-03,2.9850019523e-01,1.9083449617e-03,3.1765037905e-04,7.1659983678e-04,1.9926377535e+00,1.9762480259e+00,1.9963228703e+00,5.9432051785e-05,1.2954440899e-03,-4.0192500455e-04
291,1.9884083668e+00,8.7178197119e-03,2.9850140029e-01,1.9066660682e-03,3.1774032444e-04,7.1672138419e-04,1.9926377535e+00,1.9762644768e+00,1.9963228703e+00,5.9432910348e-05,1.2957121944e-03,-4.0192413144e-04
292,1.9884140491e+00,8.7099043866e-03,2.9850264900e-01,1.9049264073e-03,3.1782398704e-04,7.1683417625e-04,1.9926377535e+00,1.9762815237e+00,1.9963228703e+00,5.9433808929e-05,1.2959612068e-03,-4.0192305460e-04
293,1.9884200891e+00,8.7014911365e-03,2.9850397629e-01,1.9030773268e-03,3.1788809429e-04,7.1692108195e-04,1.9926377535e+00,1.9762996435e+00,1.9963228703e+00,5.9434161813e-05,1.2961527100e-03,-4.0192258894e-04
294,1.9884264469e+00,8.6926353546e-03,2.9850537343e-01,1.9011310039e-03,3.1792956846e-04,7.1697701861e-04,1.9926377535e+00,1.9763187170e+00,1.9963228703e+00,5.9434863942e-05,1.2962761102e-03,-4.0192226879e-04
295,1.9884332418e+00,8.6831710456e-03,2.9850686660e-01,1.8990509595e-03,3.1794862540e-04,7.1700224538e-04,1.9926377535e+00,1.9763391018e+00,1.9963228703e+00,5.9435136791e-05,1.2963322224e-03,-4.0192148299e-04
296,1.9884403149e+00,8.6733196479e-03,2.9850842088e-01,1.8968858640e-03,3.1795160855e-04,7.1700399776e-04,1.9926377535e+00,1.9763603210e+00,1.9963228703e+00,5.9437130403e-05,1.2963376939e-03,-4.0191999869e-04
297,1.9884475072e+00,8.6633025713e-03,2.9851000134e-01,1.8946843799e-03,3.1794752552e-04,7.1699726824e-04,1.9926377535e+00,1.9763818979e+00,1.9963228703e+00,5.9438065364e-05,1.2963237241e-03,-4.0191921289e-04
298,1.9884548982e+00,8.6530091552e-03,2.9851162544e-01,1.8924221885e-03,3.1794641109e-04,7.1699512451e-04,1.9926377535e+00,1.9764040709e+00,1.9963228703e+00,5.9438709286e-05,1.2963194167e-03,-4.0191889275e-04
299,1.9884619713e+00,8.6431588239e-03,2.9851317967e-01,1.8902573977e-03,3.1796293600e-04,7.1701742075e-04,1.9926377535e+00,1.9764252901e+00,1.9963228703e+00,5.9438749304e-05,1.2963686604e-03,-4.0191860171e-04
300,1.9884691238e+00,8.6331236486e-03,2.9851475142e-01,1.8880520335e-03,3.1801006602e-04,7.1707975464e-04,1.9926376343e+00,1.9764468670e+00,1.9963228703e+00,5.9440470068e-05,1.2965070782e-03,-4.0191735025e-04
301,1.9884759982e+00,8.6235507064e-03,2.9851626195e-01,1.8859482485e-03,3.1809447440e-04,7.1719378595e-04,1.9926376343e+00,1.9764674902e+00,1.9963228703e+00,5.9441190388e-05,1.2967586517e-03,-4.0191641892e-04
302,1.9884827137e+00,8.6142739245e-03,2.9851773748e-01,1.8839095437e-03,3.1821949475e-04,7.1736409683e-04,1.9926377535e+00,1.9764875174e+00,1.9963228703e+00,5.9441015765e-05,1.2971333927e-03,-4.0191592416e-04
303,1.9884889523e+00,8.6055869152e-03,2.9851910829e-01,1.8820004924e-03,3.1837852900e-04,7.1758079929e-04,1.9926377535e+00,1.9765062332e+00,1.9963228703e+00,5.9441368649e-05,1.2976099970e-03,-4.0191577864e-04
304,1.9884948730e+00,8.5972683351e-03,2.9852040931e-01,1.8801724494e-03,3.1856038913e-04,7.1782873968e-04,1.9926376343e+00,1.9765241146e+00,1.9963228703e+00,5.9441776102e-05,1.2981551699e-03,-4.0191577864e-04
305,1.9885005156e+00,8.5894862476e-03,2.9852164905e-01,1.8784622678e-03,3.1874896498e-04,7.1808435493e-04,1.9926377535e+00,1.9765409231e+00,1.9963228703e+00,5.9442947531e-05,1.2987183873e-03,-4.0191443986e-04
306,1.9885057608e+00,8.5818512130e-03,2.9852280186e-01,1.8767846669e-03,3.1892570890e-04,7.1832433099e-04,1.9926375151e+00,1.9765571356e+00,1.9963226318e+00,5.9443926148e-05,1.2992467964e-03,-4.0191359585e-04
307,1.9885107676e+00,8.5748802825e-03,2.9852390196e-01,1.8752527918e-03,3.1907488907e-04,7.1852716136e-04,1.9926375151e+00,1.9765721560e+00,1.9963226318e+00,5.9444373619e-05,1.2996932492e-03,-4.0191295557e-04
308,1.9885157347e+00,8.5681479139e-03,2.9852499315e-01,1.8737731781e-03,3.1918651924e-04,7.1867906787e-04,1.9926375151e+00,1.9765868187e+00,1.9963228703e+00,5.9444744693e-05,1.3000274776e-03,-4.0191266453e-04
309,1.9885203044e+00,8.5616601462e-03,2.9852599732e-01,1.8723477093e-03,3.1925862155e-04,7.1877590899e-04,1.9926377535e+00,1.9766006470e+00,1.9963225126e+00,5.9445625084e-05,1.3002415653e-03,-4.0191132575e-04
310,1.9885247946e+00,8.5553344565e-03,2.9852698396e-01,1.8709576822e-03,3.1929526328e-04,7.1882393972e-04,1.9926376343e+00,1.9766142368e+00,1.9963225126e+00,5.9447225794e-05,1.3003485510e-03,-4.0190998698e-04
311,1.9885291258e+00,8.5493046196e-03,2.9852793561e-01,1.8696326513e-03,3.1930783856e-04,7.1883982726e-04,1.9926376343e+00,1.9766272306e+00,1.9963225126e+00,5.9448164393e-05,1.3003844069e-03,-4.0190905565e-04
312,1.9885333776e+00,8.5433855541e-03,2.9852886979e-01,1.8683319703e-03,3.1931350168e-04,7.1884726142e-04,1.9926376343e+00,1.9766399860e+00,1.9963225126e+00,5.9448477259e-05,1.3004009379e-03,-4.0190891013e-04
313,1.9885375500e+00,8.5375772529e-03,2.9852978651e-01,1.8670556371e-03,3.1933189894e-04,7.1887202742e-04,1.9926376343e+00,1.9766525030e+00,1.9963225126e+00,5.9448633692e-05,1.3004556531e-03,-4.0190858999e-04
314,1.9885415634e+00,8.5319159478e-03,2.9853066836e-01,1.8658116383e-03,3.1938327932e-04,7.1894025377e-04,1.9926375151e+00,1.9766646624e+00,1.9963225126e+00,5.9450096160e-05,1.3006069930e-03,-4.0190725122e-04
315,1.9885456165e+00,8.5262738453e-03,2.9853155887e-01,1.8645718412e-03,3.1947983734e-04,7.1907121943e-04,1.9926375151e+00,1.9766768217e+00,1.9963225126e+00,5.9450681874e-05,1.3008954702e-03,-4.0190664004e-04
316,1.9885494709e+00,8.5209084277e-03,2.9853240572e-01,1.8633928500e-03,3.1962822565e-04,7.1927309746e-04,1.9926375151e+00,1.9766883850e+00,1.9963225126e+00,5.9451052948e-05,1.3013397111e-03,-4.0190608706e-04
317,1.9885532459e+00,8.5156537426e-03,2.9853323511e-01,1.8622381976e-03,3.1982731040e-04,7.1954483747e-04,1.9926375151e+00,1.9766997099e+00,1.9963225126e+00,5.9451271227e-05,1.3019369217e-03,-4.0190626169e-04
318,1.9885569811e+00,8.5105288365e-03,2.9853405569e-01,1.8611120436e-03,3.2006894738e-04,7.1987382046e-04,1.9926376343e+00,1.9767107964e+00,1.9963225126e+00,5.9451642301e-05,1.3026606757e-03,-4.0190547588e-04
319,1.9885605176e+00,8.5055318544e-03,2.9853483276e-01,1.8600140555e-03,3.2034096997e-04,7.2024339747e-04,1.9926375151e+00,1.9767215252e+00,1.9963225126e+00,5.9453006543e-05,1.3034741860e-03,-4.0190428263e-04
320,1.9885639747e+00,8.5007199455e-03,2.9853559229e-01,1.8589567149e-03,3.2062635728e-04,7.2063204768e-04,1.9926375151e+00,1.9767318964e+00,1.9963225126e+00,5.9453632275e-05,1.3043290237e-03,-4.0190358413e-04
321,1.9885672728e+00,8.4960377768e-03,2.9853631698e-01,1.8579279744e-03,3.2091129469e-04,7.2102034129e-04,1.9926375151e+00,1.9767419100e+00,1.9963223934e+00,5.9454276197e-05,1.3051828137e-03,-4.0190320578e-04
322,1.9885705312e+00,8.4915941534e-03,2.9853703277e-01,1.8569514821e-03,3.2118339368e-04,7.2139181594e-04,1.9926375151e+00,1.9767515659e+00,1.9963225126e+00,5.9454356233e-05,1.3059991179e-03,-4.0190329310e-04
323,1.9885735114e+00,8.4870970828e-03,2.9853768786e-01,1.8559636210e-03,3.2143813344e-04,7.2173679151e-04,1.9926373959e+00,1.9767609835e+00,1.9963221550e+00,5.9456171584e-05,1.3067593100e-03,-4.0190108120e-04
324,1.9885765711e+00,8.4828385528e-03,2.9853836007e-01,1.8550278948e-03,3.2166950526e-04,7.2205105071e-04,1.9926373959e+00,1.9767701626e+00,1.9963221550e+00,5.9457383031e-05,1.3074510498e-03,-4.0189991705e-04
325,1.9885795911e+00,8.4786353964e-03,2.9853902355e-01,1.8541043400e-03,3.2187978528e-04,7.2233719481e-04,1.9926373959e+00,1.9767792225e+00,1.9963221550e+00,5.9458066971e-05,1.3080805074e-03,-4.0189921856e-04
326,1.9885824124e+00,8.4747088247e-03,2.9853964338e-01,1.8532415627e-03,3.2207116359e-04,7.2259789526e-04,1.9926373959e+00,1.9767876863e+00,1.9963221550e+00,5.9458652686e-05,1.3086537365e-03,-4.0189889842e-04
327,1.9885852337e+00,8.4707823121e-03,2.9854026321e-01,1.8523788020e-03,3.2224644019e-04,7.2283646613e-04,1.9926373959e+00,1.9767961502e+00,1.9963221550e+00,5.9458983742e-05,1.3091785368e-03,-4.0189819993e-04
328,1.9885877768e+00,8.4670943592e-03,2.9854082207e-01,1.8515685124e-03,3.2240827083e-04,7.2305360015e-04,1.9926371574e+00,1.9768040180e+00,1.9963221550e+00,5.9461875935e-05,1.3096584007e-03,-4.0189546417e-04
329,1.9885902802e+00,8.4636103770e-03,2.9854137205e-01,1.8508029936e-03,3.2255019323e-04,7.2324555108e-04,1.9926371574e+00,1.9768115282e+00,1.9963221550e+00,5.9463338403e-05,1.3100814540e-03,-4.0189421270e-04
330,1.9885928631e+00,8.4601644344e-03,2.9854193935e-01,1.8500457861e-03,3.2266810740e-04,7.2340584560e-04,1.9926373959e+00,1.9768190384e+00,1.9963221550e+00,5.9463731304e-05,1.3104341924e-03,-4.0189360152e-04
331,1.9885951678e+00,8.4568084514e-03,2.9854244582e-01,1.8493084471e-03,3.2275794122e-04,7.2352812388e-04,1.9926371574e+00,1.9768261909e+00,1.9963221550e+00,5.9464080550e-05,1.3107031118e-03,-4.0189336869e-04
