step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
226,2.1412833532e+06,6.6333735115e+04,6.3304675683e+00,1.3365515957e-02,9.8384165764e-01,5.4474905757e-03,2.0731204987e+06,2.1195470810e+06,2.2311824799e+06,9.7963351011e-01,9.8035722971e-01,9.9153423309e-01
227,2.1440221786e+06,6.6573335704e+04,6.3310217415e+00,1.3396454704e-02,9.8395760854e-01,5.4555194387e-03,2.0756155014e+06,2.1222040176e+06,2.2342470169e+06,9.7973728180e-01,9.8047441244e-01,9.9166113138e-01
228,2.1467217763e+06,6.6810197083e+04,6.3315672798e+00,1.3427012476e-02,9.8407155275e-01,5.4634913920e-03,2.0780736923e+06,2.1248231888e+06,2.2372684479e+06,9.7983920574e-01,9.8058950901e-01,9.9178594351e-01
229,2.1493825277e+06,6.7043864734e+04,6.3321042948e+00,1.3457098822e-02,9.8418358962e-01,5.4713429602e-03,2.0804960251e+06,2.1274049759e+06,2.2402465820e+06,9.7993928194e-01,9.8070281744e-01,9.9190866947e-01
230,2.1520060857e+06,6.7275250384e+04,6.3326331455e+00,1.3486891308e-02,9.8429377874e-01,5.4790279083e-03,2.0828826904e+06,2.1299514771e+06,2.2431840897e+06,9.8003768921e-01,9.8081433773e-01,9.9202930927e-01
231,2.1545918783e+06,6.7503828608e+04,6.3331537489e+00,1.3516287387e-02,9.8440208038e-01,5.4867831027e-03,2.0852344513e+06,2.1324611664e+06,2.2460800171e+06,9.8013424873e-01,9.8092383146e-01,9.9214816093e-01
232,2.1571409225e+06,6.7729907970e+04,6.3336663369e+00,1.3545348759e-02,9.8450867335e-01,5.4943181710e-03,2.0875513077e+06,2.1349359512e+06,2.2489355087e+06,9.8022925854e-01,9.8103177547e-01,9.9226498604e-01
233,2.1596532822e+06,6.7953334180e+04,6.3341709509e+00,1.3574045250e-02,9.8461345832e-01,5.5018729977e-03,2.0898338318e+06,2.1373754501e+06,2.2517505646e+06,9.8032242060e-01,9.8113793135e-01,9.9238002300e-01
234,2.1621301651e+06,6.8174104446e+04,6.3346678611e+00,1.3602369849e-02,9.8471651475e-01,5.5092518936e-03,2.0920835495e+06,2.1397804260e+06,2.2545265198e+06,9.8041421175e-01,9.8124223948e-01,9.9249309301e-01
235,2.1645713806e+06,6.8391924183e+04,6.3351570566e+00,1.3630272760e-02,9.8481786251e-01,5.5165381026e-03,2.0942996979e+06,2.1421520233e+06,2.2572624207e+06,9.8050433397e-01,9.8134493828e-01,9.9260431528e-01
236,2.1669771830e+06,6.8607584162e+04,6.3356386093e+00,1.3657906684e-02,9.8491742214e-01,5.5237005758e-03,2.0964826584e+06,2.1444889069e+06,2.2599599838e+06,9.8059278727e-01,9.8144590855e-01,9.9271357059e-01
237,2.1693489075e+06,6.8820763371e+04,6.3361128133e+00,1.3685203839e-02,9.8501553138e-01,5.5309168559e-03,2.0986337662e+06,2.1467929840e+06,2.2626199722e+06,9.8067986965e-01,9.8154526949e-01,9.9282145500e-01
238,2.1716866175e+06,6.9031271493e+04,6.3365797061e+00,1.3712131084e-02,9.8511199156e-01,5.5379125849e-03,2.1007528305e+06,2.1490650177e+06,2.2652420044e+06,9.8076546192e-01,9.8164314032e-01,9.9292737246e-01
239,2.1739908218e+06,6.9239343431e+04,6.3370394111e+00,1.3738732416e-02,9.8520680269e-01,5.5448964711e-03,2.1028404236e+06,2.1513050079e+06,2.2678270340e+06,9.8084944487e-01,9.8173934221e-01,9.9303162098e-01
240,2.1762616475e+06,6.9444973537e+04,6.3374919761e+00,1.3765004849e-02,9.8530004422e-01,5.5517687031e-03,2.1048973083e+06,2.1535121918e+06,2.2703754425e+06,9.8093199730e-01,9.8183399439e-01,9.9313414097e-01
241,2.1784997940e+06,6.9647870258e+04,6.3379375641e+00,1.3790895245e-02,9.8539181550e-01,5.5585480852e-03,2.1069232941e+06,2.1556890488e+06,2.2728870392e+06,9.8101311922e-01,9.8192727566e-01,9.9323505163e-01
242,2.1807056427e+06,6.9848738081e+04,6.3383762680e+00,1.3816537167e-02,9.8548199733e-01,5.5652247595e-03,2.1089189529e+06,2.1578344345e+06,2.2753635406e+06,9.8109287024e-01,9.8201888800e-01,9.9333423376e-01
243,2.1828797658e+06,7.0047104607e+04,6.3388082251e+00,1.3841837737e-02,9.8557076852e-01,5.5718421601e-03,2.1108850479e+06,2.1599494934e+06,2.2778047562e+06,9.8117136955e-01,9.8210901022e-01,9.9343192577e-01
244,2.1850225449e+06,7.0242622351e+04,6.3392335331e+00,1.3866727380e-02,9.8565810919e-01,5.5783451985e-03,2.1128225327e+06,2.1620344162e+06,2.2802106857e+06,9.8124837875e-01,9.8219794035e-01,9.9352800846e-01
245,2.1871342977e+06,7.0436461824e+04,6.3396522671e+00,1.3891438215e-02,9.8574395974e-01,5.5848011550e-03,2.1147300720e+06,2.1640897751e+06,2.2825830460e+06,9.8132407665e-01,9.8228526115e-01,9.9362254143e-01
246,2.1892154058e+06,7.0627259555e+04,6.3400645301e+00,1.3915700780e-02,9.8582845926e-01,5.5911168339e-03,2.1166097641e+06,2.1661159515e+06,2.2849205017e+06,9.8139858246e-01,9.8237127066e-01,9.9371552467e-01
247,2.1912665685e+06,7.0816400045e+04,6.3404704701e+00,1.3939785034e-02,9.8591152827e-01,5.5973954649e-03,2.1184606552e+06,2.1681135178e+06,2.2872255325e+06,9.8147165775e-01,9.8245590925e-01,9.9380701780e-01
248,2.1932881037e+06,7.1003164368e+04,6.3408701721e+00,1.3963546423e-02,9.8599330584e-01,5.6036142616e-03,2.1202844620e+06,2.1700820923e+06,2.2894977570e+06,9.8154360056e-01,9.8253917694e-01,9.9389714003e-01
249,2.1952801387e+06,7.1187448635e+04,6.3412636788e+00,1.3986968025e-02,9.8607369264e-01,5.6097607764e-03,2.1220809937e+06,2.1720224380e+06,2.2917369843e+06,9.8161429167e-01,9.8262101412e-01,9.9398577213e-01
250,2.1972434362e+06,7.1369431398e+04,6.3416511567e+00,1.4010084866e-02,9.8615282774e-01,5.6157824094e-03,2.1238502502e+06,2.1739360809e+06,2.2939439774e+06,9.8168385029e-01,9.8270165920e-01,9.9407297373e-01
251,2.1991781871e+06,7.1549299715e+04,6.3420326580e+00,1.4032929813e-02,9.8623067141e-01,5.6217107740e-03,2.1255929947e+06,2.1758220673e+06,2.2961194992e+06,9.8175215721e-01,9.8278111219e-01,9.9415874481e-01
252,2.2010849635e+06,7.1726750558e+04,6.3424083132e+00,1.4055441474e-02,9.8630724351e-01,5.6276067951e-03,2.1273101807e+06,2.1776809692e+06,2.2982637405e+06,9.8181933165e-01,9.8285919428e-01,9.9424320459e-01
253,2.2029637655e+06,7.1902265675e+04,6.3427781342e+00,1.4077718839e-02,9.8638248444e-01,5.6333936221e-03,2.1290006638e+06,2.1795135498e+06,2.3003770828e+06,9.8188525438e-01,9.8293602467e-01,9.9432617426e-01
254,2.2048156738e+06,7.2075669810e+04,6.3431423498e+00,1.4099721012e-02,9.8645667235e-01,5.6391272937e-03,2.1306659698e+06,2.1813205719e+06,2.3024604797e+06,9.8195016384e-01,9.8301184177e-01,9.9440801144e-01
255,2.2066401800e+06,7.2246505214e+04,6.3435008766e+00,1.4121361567e-02,9.8652950923e-01,5.6447124470e-03,2.1323064804e+06,2.1831010818e+06,2.3045129776e+06,9.8201400042e-01,9.8308622837e-01,9.9448829889e-01
256,2.2084385554e+06,7.2415532950e+04,6.3438539740e+00,1.4142784483e-02,9.8660127322e-01,5.6502639687e-03,2.1339221954e+06,2.1848567963e+06,2.3065366745e+06,9.8207670450e-01,9.8315966129e-01,9.9456745386e-01
257,2.2102106730e+06,7.2582384673e+04,6.3442016323e+00,1.4163919757e-02,9.8667184512e-01,5.6557265486e-03,2.1355134964e+06,2.1865875244e+06,2.3085309982e+06,9.8213839531e-01,9.8323184252e-01,9.9464529753e-01
258,2.2119567235e+06,7.2747184622e+04,6.3445439012e+00,1.4184788930e-02,9.8674122492e-01,5.6611878937e-03,2.1370809555e+06,2.1882926941e+06,2.3104965210e+06,9.8219895363e-01,9.8330277205e-01,9.9472194910e-01
259,2.2136775335e+06,7.2910225512e+04,6.3448809534e+00,1.4205450776e-02,9.8680961132e-01,5.6665557327e-03,2.1386240005e+06,2.1899745941e+06,2.3124340057e+06,9.8225855827e-01,9.8337280750e-01,9.9479746819e-01
260,2.2153734843e+06,7.3070632687e+04,6.3452128816e+00,1.4225729379e-02,9.8687676589e-01,5.6717342885e-03,2.1401449203e+06,2.1916324615e+06,2.3143430710e+06,9.8231720924e-01,9.8344159126e-01,9.9487149715e-01
261,2.2170442581e+06,7.3229794469e+04,6.3455396261e+00,1.4245899669e-02,9.8694290717e-01,5.6769632596e-03,2.1416414261e+06,2.1932662964e+06,2.3162250519e+06,9.8237472773e-01,9.8350942135e-01,9.9494457245e-01
262,2.2186911265e+06,7.3386367500e+04,6.3458614562e+00,1.4265692824e-02,9.8700803518e-01,5.6820627513e-03,2.1431165695e+06,2.1948772430e+06,2.3180795670e+06,9.8243141174e-01,9.8357623816e-01,9.9501645565e-01
263,2.2203136444e+06,7.3541023649e+04,6.3461782911e+00,1.4285243951e-02,9.8707207044e-01,5.6871286213e-03,2.1445690155e+06,2.1964649200e+06,2.3199069977e+06,9.8248714209e-01,9.8364186287e-01,9.9508720636e-01
264,2.2219124476e+06,7.3693832230e+04,6.3464902657e+00,1.4304565598e-02,9.8713503281e-01,5.6921609090e-03,2.1459989548e+06,2.1980304718e+06,2.3217079163e+06,9.8254173994e-01,9.8370653391e-01,9.9515682459e-01
265,2.2234881083e+06,7.3844765518e+04,6.3467975023e+00,1.4323646906e-02,9.8719706138e-01,5.6969634290e-03,2.1474075317e+06,2.1995737076e+06,2.3234830856e+06,9.8259568214e-01,9.8377031088e-01,9.9522519112e-01
266,2.2250408808e+06,7.3993606464e+04,6.3471000620e+00,1.4342445043e-02,9.8725807667e-01,5.7018481167e-03,2.1487953186e+06,2.2010948181e+06,2.3252325058e+06,9.8264861107e-01,9.8383295536e-01,9.9529266357e-01
267,2.2265707016e+06,7.4141072002e+04,6.3473979374e+00,1.4361101468e-02,9.8731809855e-01,5.7065950572e-03,2.1501611710e+06,2.2025939941e+06,2.3269569397e+06,9.8270064592e-01,9.8389470577e-01,9.9535894394e-01
268,2.2280784607e+06,7.4286256541e+04,6.3476913175e+00,1.4379437780e-02,9.8737718662e-01,5.7112840610e-03,2.1515068054e+06,2.2040725708e+06,2.3286560059e+06,9.8275184631e-01,9.8395550251e-01,9.9542421103e-01
269,2.2295639038e+06,7.4429742338e+04,6.3479801579e+00,1.4397568232e-02,9.8743534088e-01,5.7159234763e-03,2.1528314590e+06,2.2055299759e+06,2.3303302765e+06,9.8280209303e-01,9.8401546478e-01,9.9548846483e-01
270,2.2310279846e+06,7.4571304403e+04,6.3482646549e+00,1.4415440457e-02,9.8749258121e-01,5.7205600147e-03,2.1541370392e+06,2.2069662094e+06,2.3319807053e+06,9.8285168409e-01,9.8407423496e-01,9.9555182457e-01
271,2.2324704488e+06,7.4711171964e+04,6.3485447660e+00,1.4433106856e-02,9.8754886786e-01,5.7249992895e-03,2.1554220200e+06,2.2083824158e+06,2.3336069107e+06,9.8290032148e-01,9.8413234949e-01,9.9561393261e-01
272,2.2338916779e+06,7.4849300329e+04,6.3488205740e+00,1.4450556539e-02,9.8760424058e-01,5.7294923652e-03,2.1566869736e+06,2.2097787857e+06,2.3352092743e+06,9.8294806480e-01,9.8418945074e-01,9.9567520618e-01
273,2.2352923711e+06,7.4985394415e+04,6.3490922250e+00,1.4467723284e-02,9.8765879869e-01,5.7338345707e-03,2.1579339981e+06,2.2111545563e+06,2.3367885590e+06,9.8299527168e-01,9.8424565792e-01,9.9573546648e-01
274,2.2366725286e+06,7.5120315249e+04,6.3493597212e+00,1.4484780850e-02,9.8771242301e-01,5.7381314286e-03,2.1591608047e+06,2.2125114441e+06,2.3383453369e+06,9.8304146528e-01,9.8430109024e-01,9.9579471350e-01
275,2.2380322774e+06,7.5253099571e+04,6.3496231011e+00,1.4501539236e-02,9.8776527246e-01,5.7423773522e-03,2.1603694916e+06,2.2138484955e+06,2.3398788452e+06,9.8308706284e-01,9.8435562849e-01,9.9585312605e-01
276,2.2393724442e+06,7.5384362750e+04,6.3498825285e+00,1.4518116144e-02,9.8781720797e-01,5.7466015849e-03,2.1615594864e+06,2.2151674271e+06,2.3413904190e+06,9.8313170671e-01,9.8440933228e-01,9.9591058493e-01
277,2.2406930288e+06,7.5513924224e+04,6.3501380117e+00,1.4534474604e-02,9.8786838849e-01,5.7507275918e-03,2.1627315521e+06,2.2164674759e+06,2.3428800583e+06,9.8317569494e-01,9.8446232080e-01,9.9596714973e-01
278,2.2419942220e+06,7.5641632363e+04,6.3503895955e+00,1.4550585034e-02,9.8791871468e-01,5.7547346439e-03,2.1638860703e+06,2.2177488327e+06,2.3443477631e+06,9.8321902752e-01,9.8451441526e-01,9.9602270126e-01
279,2.2432760874e+06,7.5768042040e+04,6.3506372952e+00,1.4566559575e-02,9.8796820641e-01,5.7587480001e-03,2.1650215149e+06,2.2190128326e+06,2.3457939148e+06,9.8326146603e-01,9.8456573486e-01,9.9607741833e-01
280,2.2445395788e+06,7.5892564582e+04,6.3508813063e+00,1.4582269856e-02,9.8801704248e-01,5.7626611769e-03,2.1661413193e+06,2.2202579498e+06,2.3472194672e+06,9.8330354691e-01,9.8461622000e-01,9.9613136053e-01
281,2.2457845688e+06,7.6015571844e+04,6.3511216076e+00,1.4597798459e-02,9.8806506395e-01,5.7665779462e-03,2.1672431946e+06,2.2214864731e+06,2.3486240387e+06,9.8334461451e-01,9.8466610909e-01,9.9618446827e-01
282,2.2470113754e+06,7.6137176713e+04,6.3513582661e+00,1.4613159192e-02,9.8811225096e-01,5.7704034667e-03,2.1683284760e+06,2.2226970673e+06,2.3500085831e+06,9.8338502645e-01,9.8471510410e-01,9.9623662233e-01
283,2.2482200623e+06,7.6257237087e+04,6.3515913009e+00,1.4628328542e-02,9.8815880219e-01,5.7741701658e-03,2.1693967819e+06,2.2238906860e+06,2.3513727188e+06,9.8342490196e-01,9.8476344347e-01,9.9628806114e-01
284,2.2494111379e+06,7.6375879787e+04,6.3518208153e+00,1.4643326972e-02,9.8820459843e-01,5.7779268739e-03,2.1704486847e+06,2.2250675201e+06,2.3527172089e+06,9.8346400261e-01,9.8481106758e-01,9.9633872509e-01
285,2.2505851110e+06,7.6492912754e+04,6.3520469142e+00,1.4658116018e-02,9.8824963967e-01,5.7816200305e-03,2.1714847565e+06,2.2262283325e+06,2.3540422440e+06,9.8350250721e-01,9.8485785723e-01,9.9638855457e-01
286,2.2517417272e+06,7.6608280543e+04,6.3522695544e+00,1.4672683104e-02,9.8829402526e-01,5.7852262032e-03,2.1725055695e+06,2.2273717880e+06,2.3553478241e+06,9.8354047537e-01,9.8490399122e-01,9.9643760920e-01
287,2.2528811137e+06,7.6722003511e+04,6.3524887654e+00,1.4687039033e-02,9.8833759626e-01,5.7886988096e-03,2.1735099792e+06,2.2284997940e+06,2.3566335678e+06,9.8357766867e-01,9.8494946957e-01,9.9648565054e-01
288,2.2540040334e+06,7.6834779760e+04,6.3527046951e+00,1.4701307077e-02,9.8838063081e-01,5.7922917749e-03,2.1744989395e+06,2.2296115875e+06,2.3579015732e+06,9.8361432552e-01,9.8499423265e-01,9.9653333426e-01
289,2.2551106771e+06,7.6945532021e+04,6.3529173920e+00,1.4715282657e-02,9.8842287064e-01,5.7957253323e-03,2.1754735947e+06,2.2307079315e+06,2.3591505051e+06,9.8365038633e-01,9.8503822088e-01,9.9658000469e-01
290,2.2562009811e+06,7.7055479968e+04,6.3531268406e+00,1.4729201882e-02,9.8846451441e-01,5.7991699200e-03,2.1764320374e+06,2.2317892075e+06,2.3603816986e+06,9.8368573189e-01,9.8508173227e-01,9.9662607908e-01
291,2.2572754542e+06,7.7163550684e+04,6.3533331507e+00,1.4742853278e-02,9.8850552241e-01,5.8024223080e-03,2.1773767471e+06,2.2328550339e+06,2.3615945816e+06,9.8372071981e-01,9.8512458801e-01,9.9667125940e-01
292,2.2583346685e+06,7.7270640244e+04,6.3535364310e+00,1.4756407237e-02,9.8854599396e-01,5.8057648590e-03,2.1783067703e+06,2.2339065552e+06,2.3627906799e+06,9.8375505209e-01,9.8516690731e-01,9.9671602249e-01
293,2.2593777339e+06,7.7376090351e+04,6.3537365187e+00,1.4769741744e-02,9.8858565092e-01,5.8089989111e-03,2.1792224884e+06,2.2349422455e+06,2.3639684677e+06,9.8378878832e-01,9.8520833254e-01,9.9675983191e-01
294,2.2604057312e+06,7.7480453659e+04,6.3539336224e+00,1.4782959132e-02,9.8862467209e-01,5.8122720570e-03,2.1801237106e+06,2.2359640121e+06,2.3651294708e+06,9.8382174969e-01,9.8524922132e-01,9.9680304527e-01
295,2.2614188512e+06,7.7583426945e+04,6.3541277849e+00,1.4796000756e-02,9.8866319656e-01,5.8154250459e-03,2.1810110092e+06,2.2369720459e+06,2.3662734985e+06,9.8385441303e-01,9.8528957367e-01,9.9684560299e-01
296,2.2624168396e+06,7.7684815246e+04,6.3543189625e+00,1.4808824993e-02,9.8870102564e-01,5.8185531252e-03,2.1818855286e+06,2.2379644394e+06,2.3674005508e+06,9.8388653994e-01,9.8532909155e-01,9.9688744545e-01
297,2.2634007772e+06,7.7785037345e+04,6.3545073640e+00,1.4821513809e-02,9.8873837789e-01,5.8215690581e-03,2.1827463150e+06,2.2389444351e+06,2.3685115814e+06,9.8391813040e-01,9.8536837101e-01,9.9692863226e-01
298,2.2643703461e+06,7.7884055856e+04,6.3546929322e+00,1.4834057746e-02,9.8877521356e-01,5.8245649486e-03,2.1835939407e+06,2.2399105072e+06,2.3696065903e+06,9.8394930363e-01,9.8540705442e-01,9.9696928263e-01
299,2.2653253555e+06,7.7982160684e+04,6.3548756321e+00,1.4846515974e-02,9.8881131411e-01,5.8276180596e-03,2.1844274521e+06,2.2408630371e+06,2.3706855774e+06,9.8397970200e-01,9.8544496298e-01,9.9700927734e-01
300,2.2662668228e+06,7.8078600408e+04,6.3550556676e+00,1.4858735106e-02,9.8884691795e-01,5.8305556737e-03,2.1852495193e+06,2.2418020248e+06,2.3717489243e+06,9.8400974274e-01,9.8548239470e-01,9.9704861641e-01
301,2.2671946208e+06,7.8173585259e+04,6.3552330160e+00,1.4870760828e-02,9.8888202508e-01,5.8334221777e-03,2.1860589981e+06,2.2427284241e+06,2.3727964401e+06,9.8403936625e-01,9.8551934958e-01,9.9708735943e-01
302,2.2681086858e+06,7.8268092869e+04,6.3554076621e+00,1.4882780221e-02,9.8891649644e-01,5.8362785002e-03,2.1868545532e+06,2.2436422348e+06,2.3738292694e+06,9.8406833410e-01,9.8555570841e-01,9.9712544680e-01
303,2.2690095266e+06,7.8360909117e+04,6.3555797146e+00,1.4894553485e-02,9.8895047108e-01,5.8390586156e-03,2.1876392365e+06,2.2445425034e+06,2.3748468399e+06,9.8409694433e-01,9.8559153080e-01,9.9716293812e-01
304,2.2698970795e+06,7.8452667306e+04,6.3557491602e+00,1.4906209057e-02,9.8898396889e-01,5.8417954824e-03,2.1884109497e+06,2.2454309464e+06,2.3758493423e+06,9.8412513733e-01,9.8562687635e-01,9.9719989300e-01
305,2.2707715352e+06,7.8543196243e+04,6.3559160395e+00,1.4917708143e-02,9.8901679118e-01,5.8445004784e-03,2.1891710281e+06,2.2463064194e+06,2.3768371582e+06,9.8415273428e-01,9.8566150665e-01,9.9723613262e-01
306,2.2716335932e+06,7.8632746987e+04,6.3560804878e+00,1.4929097568e-02,9.8904923598e-01,5.8472283279e-03,2.1899192810e+06,2.2471704483e+06,2.3778110504e+06,9.8417985439e-01,9.8569583893e-01,9.9727201462e-01
307,2.2724835078e+06,7.8721161154e+04,6.3562425574e+00,1.4940344125e-02,9.8908128341e-01,5.8498466796e-03,2.1906564713e+06,2.2480228424e+06,2.3787712097e+06,9.8420679569e-01,9.8572969437e-01,9.9730736017e-01
308,2.2733204524e+06,7.8808095477e+04,6.3564020952e+00,1.4951389446e-02,9.8911265532e-01,5.8524040977e-03,2.1913820267e+06,2.2488630295e+06,2.3797163010e+06,9.8423302174e-01,9.8576301336e-01,9.9734193087e-01
309,2.2741455078e+06,7.8894097496e+04,6.3565593072e+00,1.4962326373e-02,9.8914362987e-01,5.8549697803e-03,2.1920970917e+06,2.2496910095e+06,2.3806484222e+06,9.8425906897e-01,9.8579567671e-01,9.9737614393e-01
310,2.2749582926e+06,7.8979069998e+04,6.3567141233e+00,1.4973147753e-02,9.8917412758e-01,5.8574736166e-03,2.1927999496e+06,2.2505084991e+06,2.3815664291e+06,9.8428446054e-01,9.8582816124e-01,9.9740976095e-01
311,2.2757595062e+06,7.9063328374e+04,6.3568666778e+00,1.4983900864e-02,9.8920414845e-01,5.8600074007e-03,2.1934923172e+06,2.2513141632e+06,2.3824720383e+06,9.8430949450e-01,9.8585999012e-01,9.9744296074e-01
312,2.2765492121e+06,7.9146114618e+04,6.3570169902e+00,1.4994447809e-02,9.8923375209e-01,5.8624924497e-03,2.1941741943e+06,2.2521095276e+06,2.3833639145e+06,9.8433423042e-01,9.8589134216e-01,9.9747568369e-01
313,2.2773271561e+06,7.9227625250e+04,6.3571650129e+00,1.5004822699e-02,9.8926285903e-01,5.8648275478e-03,2.1948459625e+06,2.2528930664e+06,2.3842424393e+06,9.8435854912e-01,9.8592233658e-01,9.9750769138e-01
314,2.2780937831e+06,7.9308740234e+04,6.3573108275e+00,1.5015192447e-02,9.8929148912e-01,5.8672029351e-03,2.1955064774e+06,2.2536659241e+06,2.3851089478e+06,9.8438239098e-01,9.8595279455e-01,9.9753928185e-01
315,2.2788497289e+06,7.9388726950e+04,6.3574545622e+00,1.5025415647e-02,9.8931968212e-01,5.8695567604e-03,2.1961570740e+06,2.2544290543e+06,2.3859630585e+06,9.8440575600e-01,9.8598289490e-01,9.9757039547e-01
316,2.2795944214e+06,7.9467656239e+04,6.3575961096e+00,1.5035505866e-02,9.8934749762e-01,5.8718783702e-03,2.1967977524e+06,2.2551809311e+06,2.3868045807e+06,9.8442882299e-01,9.8601257801e-01,9.9760109186e-01
317,2.2803281784e+06,7.9545325070e+04,6.3577355337e+00,1.5045426253e-02,9.8937487602e-01,5.8741231281e-03,2.1974285126e+06,2.2559226990e+06,2.3876333237e+06,9.8445159197e-01,9.8604178429e-01,9.9763125181e-01
318,2.2810516993e+06,7.9622419763e+04,6.3578729653e+00,1.5055300271e-02,9.8940187693e-01,5.8764247112e-03,2.1980495453e+06,2.2566545486e+06,2.3884510040e+06,9.8447394371e-01,9.8607057333e-01,9.9766111374e-01
319,2.2817645391e+06,7.9698036047e+04,6.3580083275e+00,1.5064961850e-02,9.8942844073e-01,5.8785318016e-03,2.1986612320e+06,2.2573764801e+06,2.3892559052e+06,9.8449599743e-01,9.8609906435e-01,9.9769026041e-01
320,2.2824671427e+06,7.9773089809e+04,6.3581417010e+00,1.5074577378e-02,9.8945454756e-01,5.8807461289e-03,2.1992635727e+06,2.2580879211e+06,2.3900499344e+06,9.8451757431e-01,9.8612695932e-01,9.9771910906e-01
321,2.2831594467e+06,7.9847461166e+04,6.3582730762e+00,1.5084132074e-02,9.8948027690e-01,5.8829389287e-03,2.1998554230e+06,2.2587905884e+06,2.3908323288e+06,9.8453873396e-01,9.8615455627e-01,9.9774754047e-01
322,2.2838417053e+06,7.9920567919e+04,6.3584025073e+00,1.5093505617e-02,9.8950560888e-01,5.8850659137e-03,2.2004392624e+06,2.2594825745e+06,2.3916032791e+06,9.8455965519e-01,9.8618167639e-01,9.9777549505e-01
323,2.2845141093e+06,7.9992575365e+04,6.3585300311e+00,1.5102736071e-02,9.8953056335e-01,5.8870375045e-03,2.2010137558e+06,2.2601659775e+06,2.3923625946e+06,9.8458033800e-01,9.8620849848e-01,9.9780285358e-01
324,2.2851772944e+06,8.0063638695e+04,6.3586557694e+00,1.5111844641e-02,9.8955521981e-01,5.8891438900e-03,2.2015800476e+06,2.2608404160e+06,2.3931114197e+06,9.8460054398e-01,9.8623502254e-01,9.9783009291e-01
325,2.2858306885e+06,8.0134109178e+04,6.3587796124e+00,1.5120902394e-02,9.8957949877e-01,5.8911284886e-03,2.2021369934e+06,2.2615055084e+06,2.3938495636e+06,9.8462057114e-01,9.8626112938e-01,9.9785679579e-01
326,2.2864742279e+06,8.0203911946e+04,6.3589015503e+00,1.5129893690e-02,9.8960330089e-01,5.8931084114e-03,2.2026849747e+06,2.2621606827e+06,2.3945770264e+06,9.8464018106e-01,9.8628669977e-01,9.9788302183e-01
327,2.2871086756e+06,8.0272779198e+04,6.3590217313e+00,1.5138766296e-02,9.8962680499e-01,5.8951784814e-03,2.2032245636e+06,2.2628074646e+06,2.3952939987e+06,9.8465937376e-01,9.8631197214e-01,9.9790906906e-01
328,2.2877341588e+06,8.0340625507e+04,6.3591401818e+00,1.5147503735e-02,9.8964993159e-01,5.8970596220e-03,2.2037559509e+06,2.2634460449e+06,2.3960004807e+06,9.8467826843e-01,9.8633706570e-01,9.9793446064e-01
329,2.2883505503e+06,8.0407851410e+04,6.3592568763e+00,1.5156179966e-02,9.8967276017e-01,5.8990085939e-03,2.2042789459e+06,2.2640756607e+06,2.3966970444e+06,9.8469698429e-01,9.8636162281e-01,9.9795967340e-01
330,2.2889585495e+06,8.0473762569e+04,6.3593719537e+00,1.5164659903e-02,9.8969523112e-01,5.9008802631e-03,2.2047950745e+06,2.2646970749e+06,2.3973834991e+06,9.8471534252e-01,9.8638594151e-01,9.9798440933e-01
331,2.2895573298e+06,8.0539280905e+04,6.3594852521e+00,1.5173124829e-02,9.8971734444e-01,5.9026634085e-03,2.2053020477e+06,2.2653099060e+06,2.3980600357e+06,9.8473346233e-01,9.8640990257e-01,9.9800866842e-01
332,2.2901472727e+06,8.0604112318e+04,6.3595968475e+00,1.5181514568e-02,9.8973906040e-01,5.9045199667e-03,2.2058010101e+06,2.2659139633e+06,2.3987268448e+06,9.8475110531e-01,9.8643344641e-01,9.9803262949e-01
333,2.2907289505e+06,8.0667685612e+04,6.3597068533e+00,1.5189721062e-02,9.8976051807e-01,5.9062990676e-03,2.2062927246e+06,2.2665105820e+06,2.3993835449e+06,9.8476862907e-01,9.8645669222e-01,9.9805623293e-01
334,2.2913023631e+06,8.0730572015e+04,6.3598152672e+00,1.5197848961e-02,9.8978161812e-01,5.9081236513e-03,2.2067770004e+06,2.2670989990e+06,2.4000310898e+06,9.8478573561e-01,9.8647958040e-01,9.9807953835e-01
335,2.2918675105e+06,8.0793066272e+04,6.3599220883e+00,1.5205956281e-02,9.8980245988e-01,5.9098316978e-03,2.2072530746e+06,2.2676797867e+06,2.4006696701e+06,9.8480272293e-01,9.8650223017e-01,9.9810242653e-01
336,2.2924248377e+06,8.0854759504e+04,6.3600274050e+00,1.5213959793e-02,9.8982300361e-01,5.9115462401e-03,2.2077224731e+06,2.2682525635e+06,2.4012994766e+06,9.8481935263e-01,9.8652464151e-01,9.9812501669e-01
337,2.2929740270e+06,8.0915413959e+04,6.3601311596e+00,1.5221821493e-02,9.8984318972e-01,5.9132111066e-03,2.2081844330e+06,2.2688180923e+06,2.4019195557e+06,9.8483574390e-01,9.8654663563e-01,9.9814718962e-01
338,2.2935152690e+06,8.0975457368e+04,6.3602333865e+00,1.5229615241e-02,9.8986311754e-01,5.9149325227e-03,2.2086395264e+06,2.2693752289e+06,2.4025310516e+06,9.8485183716e-01,9.8656833172e-01,9.9816918373e-01
339,2.2940485001e+06,8.1035033328e+04,6.3603340739e+00,1.5237375207e-02,9.8988262812e-01,5.9165709866e-03,2.2090864182e+06,2.2699254990e+06,2.4031335831e+06,9.8486757278e-01,9.8658967018e-01,9.9819064140e-01
