step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
1595,9.9986480000e+06,0.0000000000e+00,6.9999412794e+00,0.0000000000e+00,9.9986476562e+04,0.0000000000e+00,7.2522117989e-04,0.0000000000e+00,9.9986480000e+06,9.9986476562e+04,7.2522117989e-04
1600,9.9966460000e+06,0.0000000000e+00,6.9998543132e+00,0.0000000000e+00,9.9966460938e+04,0.0000000000e+00,1.7244330375e-03,0.0000000000e+00,9.9966460000e+06,9.9966460938e+04,1.7244330375e-03
1605,1.0000721000e+07,0.0000000000e+00,7.0000313115e+00,0.0000000000e+00,1.0000721094e+05,0.0000000000e+00,-3.0805758433e-04,0.0000000000e+00,1.0000721000e+07,1.0000721094e+05,-3.0805758433e-04
1610,9.9952080000e+06,0.0000000000e+00,6.9997918362e+00,0.0000000000e+00,9.9952070312e+04,0.0000000000e+00,2.4432933424e-03,0.0000000000e+00,9.9952080000e+06,9.9952070312e+04,2.4432933424e-03
1615,9.9989360000e+06,0.0000000000e+00,6.9999537886e+00,0.0000000000e+00,9.9989359375e+04,0.0000000000e+00,5.8179418556e-04,0.0000000000e+00,9.9989360000e+06,9.9989359375e+04,5.8179418556e-04
1620,9.9986720000e+06,0.0000000000e+00,6.9999423219e+00,0.0000000000e+00,9.9986718750e+04,0.0000000000e+00,7.1290531196e-04,0.0000000000e+00,9.9986720000e+06,9.9986718750e+04,7.1290531196e-04
1625,9.9986250000e+06,0.0000000000e+00,6.9999402804e+00,0.0000000000e+00,9.9986250000e+04,0.0000000000e+00,7.3645822704e-04,0.0000000000e+00,9.9986250000e+06,9.9986250000e+04,7.3645822704e-04
1630,9.9986200000e+06,0.0000000000e+00,6.9999400632e+00,0.0000000000e+00,9.9986195312e+04,0.0000000000e+00,7.3997315485e-04,0.0000000000e+00,9.9986200000e+06,9.9986195312e+04,7.3997315485e-04
1635,9.9986400000e+06,0.0000000000e+00,6.9999409319e+00,0.0000000000e+00,9.9986398438e+04,0.0000000000e+00,7.3017639806e-04,0.0000000000e+00,9.9986400000e+06,9.9986398438e+04,7.3017639806e-04
1640,9.9987330000e+06,0.0000000000e+00,6.9999449714e+00,0.0000000000e+00,9.9987328125e+04,0.0000000000e+00,6.8270077463e-04,0.0000000000e+00,9.9987330000e+06,9.9987328125e+04,6.8270077463e-04
1645,9.9987710000e+06,0.0000000000e+00,6.9999466219e+00,0.0000000000e+00,9.9987710938e+04,0.0000000000e+00,6.6425965633e-04,0.0000000000e+00,9.9987710000e+06,9.9987710938e+04,6.6425965633e-04
1650,9.9987620000e+06,0.0000000000e+00,6.9999462310e+00,0.0000000000e+00,9.9987617188e+04,0.0000000000e+00,6.6997174872e-04,0.0000000000e+00,9.9987620000e+06,9.9987617188e+04,6.6997174872e-04
1655,9.9991450000e+06,0.0000000000e+00,6.9999628662e+00,0.0000000000e+00,9.9991445312e+04,0.0000000000e+00,4.7719627037e-04,0.0000000000e+00,9.9991450000e+06,9.9991445312e+04,4.7719627037e-04
1660,9.9986570000e+06,0.0000000000e+00,6.9999416703e+00,0.0000000000e+00,9.9986570312e+04,0.0000000000e+00,7.2183349403e-04,0.0000000000e+00,9.9986570000e+06,9.9986570312e+04,7.2183349403e-04
1665,9.9986570000e+06,0.0000000000e+00,6.9999416703e+00,0.0000000000e+00,9.9986570312e+04,0.0000000000e+00,7.2176358663e-04,0.0000000000e+00,9.9986570000e+06,9.9986570312e+04,7.2176358663e-04
1670,9.9986650000e+06,0.0000000000e+00,6.9999420178e+00,0.0000000000e+00,9.9986648438e+04,0.0000000000e+00,7.1799725993e-04,0.0000000000e+00,9.9986650000e+06,9.9986648438e+04,7.1799725993e-04
1675,9.9986670000e+06,0.0000000000e+00,6.9999421047e+00,0.0000000000e+00,9.9986664062e+04,0.0000000000e+00,7.1746623144e-04,0.0000000000e+00,9.9986670000e+06,9.9986664062e+04,7.1746623144e-04
1680,9.9986670000e+06,0.0000000000e+00,6.9999421047e+00,0.0000000000e+00,9.9986671875e+04,0.0000000000e+00,7.1640178794e-04,0.0000000000e+00,9.9986670000e+06,9.9986671875e+04,7.1640178794e-04
1685,9.9986230000e+06,0.0000000000e+00,6.9999401935e+00,0.0000000000e+00,9.9986234375e+04,0.0000000000e+00,7.3943700409e-04,0.0000000000e+00,9.9986230000e+06,9.9986234375e+04,7.3943700409e-04
1690,9.9988040000e+06,0.0000000000e+00,6.9999480553e+00,0.0000000000e+00,9.9988039062e+04,0.0000000000e+00,6.4869457856e-04,0.0000000000e+00,9.9988040000e+06,9.9988039062e+04,6.4869457856e-04
1695,9.9986310000e+06,0.0000000000e+00,6.9999405410e+00,0.0000000000e+00,9.9986304688e+04,0.0000000000e+00,7.3374412023e-04,0.0000000000e+00,9.9986310000e+06,9.9986304688e+04,7.3374412023e-04
1700,9.9993550000e+06,0.0000000000e+00,6.9999719871e+00,0.0000000000e+00,9.9993554688e+04,0.0000000000e+00,3.7093623541e-04,0.0000000000e+00,9.9993550000e+06,9.9993554688e+04,3.7093623541e-04
1705,1.0000440000e+07,0.0000000000e+00,7.0000191085e+00,0.0000000000e+00,1.0000439844e+05,0.0000000000e+00,-1.6789099027e-04,0.0000000000e+00,1.0000440000e+07,1.0000439844e+05,-1.6789099027e-04
1710,9.9995510000e+06,0.0000000000e+00,6.9999804997e+00,0.0000000000e+00,9.9995515625e+04,0.0000000000e+00,2.7490552748e-04,0.0000000000e+00,9.9995510000e+06,9.9995515625e+04,2.7490552748e-04
1715,9.9989000000e+06,0.0000000000e+00,6.9999522250e+00,0.0000000000e+00,9.9989000000e+04,0.0000000000e+00,5.9942598455e-04,0.0000000000e+00,9.9989000000e+06,9.9989000000e+04,5.9942598455e-04
1720,9.9986160000e+06,0.0000000000e+00,6.9999398895e+00,0.0000000000e+00,9.9986156250e+04,0.0000000000e+00,7.4199913070e-04,0.0000000000e+00,9.9986160000e+06,9.9986156250e+04,7.4199913070e-04
1725,9.9986180000e+06,0.0000000000e+00,6.9999399764e+00,0.0000000000e+00,9.9986179688e+04,0.0000000000e+00,7.4110401329e-04,0.0000000000e+00,9.9986180000e+06,9.9986179688e+04,7.4110401329e-04
1730,9.9986260000e+06,0.0000000000e+00,6.9999403238e+00,0.0000000000e+00,9.9986257812e+04,0.0000000000e+00,7.3884188896e-04,0.0000000000e+00,9.9986260000e+06,9.9986257812e+04,7.3884188896e-04
1735,9.9986410000e+06,0.0000000000e+00,6.9999409754e+00,0.0000000000e+00,9.9986414062e+04,0.0000000000e+00,7.2927610017e-04,0.0000000000e+00,9.9986410000e+06,9.9986414062e+04,7.2927610017e-04
1740,9.9986400000e+06,0.0000000000e+00,6.9999409319e+00,0.0000000000e+00,9.9986398438e+04,0.0000000000e+00,7.2978611570e-04,0.0000000000e+00,9.9986400000e+06,9.9986398438e+04,7.2978611570e-04
1745,9.9986700000e+06,0.0000000000e+00,6.9999422350e+00,0.0000000000e+00,9.9986695312e+04,0.0000000000e+00,7.1280420525e-04,0.0000000000e+00,9.9986700000e+06,9.9986695312e+04,7.1280420525e-04
1750,9.9986210000e+06,0.0000000000e+00,6.9999401067e+00,0.0000000000e+00,9.9986210938e+04,0.0000000000e+00,7.3841871927e-04,0.0000000000e+00,9.9986210000e+06,9.9986210938e+04,7.3841871927e-04
1755,1.0005114000e+07,0.0000000000e+00,7.0002220414e+00,0.0000000000e+00,1.0005113281e+05,0.0000000000e+00,-2.5031880941e-03,0.0000000000e+00,1.0005114000e+07,1.0005113281e+05,-2.5031880941e-03
1760,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4412909988e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4412909988e-03
1765,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4418919347e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4418919347e-03
1770,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4417825043e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4417825043e-03
1775,1.0004993000e+07,0.0000000000e+00,7.0002167891e+00,0.0000000000e+00,1.0004992969e+05,0.0000000000e+00,-2.4425275624e-03,0.0000000000e+00,1.0004993000e+07,1.0004992969e+05,-2.4425275624e-03
1780,1.0004990000e+07,0.0000000000e+00,7.0002166589e+00,0.0000000000e+00,1.0004989844e+05,0.0000000000e+00,-2.4414064828e-03,0.0000000000e+00,1.0004990000e+07,1.0004989844e+05,-2.4414064828e-03
1785,1.0005112000e+07,0.0000000000e+00,7.0002219546e+00,0.0000000000e+00,1.0005111719e+05,0.0000000000e+00,-2.5008204393e-03,0.0000000000e+00,1.0005112000e+07,1.0005111719e+05,-2.5008204393e-03
1790,1.0005078000e+07,0.0000000000e+00,7.0002204788e+00,0.0000000000e+00,1.0005078125e+05,0.0000000000e+00,-2.4849595502e-03,0.0000000000e+00,1.0005078000e+07,1.0005078125e+05,-2.4849595502e-03
1795,1.0005114000e+07,0.0000000000e+00,7.0002220414e+00,0.0000000000e+00,1.0005113281e+05,0.0000000000e+00,-2.5035301223e-03,0.0000000000e+00,1.0005114000e+07,1.0005113281e+05,-2.5035301223e-03
1800,1.0001590000e+07,0.0000000000e+00,7.0000690473e+00,0.0000000000e+00,1.0001590625e+05,0.0000000000e+00,-7.4281817069e-04,0.0000000000e+00,1.0001590000e+07,1.0001590625e+05,-7.4281817069e-04
1805,1.0001744000e+07,0.0000000000e+00,7.0000757344e+00,0.0000000000e+00,1.0001743750e+05,0.0000000000e+00,-8.1948074512e-04,0.0000000000e+00,1.0001744000e+07,1.0001743750e+05,-8.1948074512e-04
1810,1.0001588000e+07,0.0000000000e+00,7.0000689605e+00,0.0000000000e+00,1.0001588281e+05,0.0000000000e+00,-7.4223929550e-04,0.0000000000e+00,1.0001588000e+07,1.0001588281e+05,-7.4223929550e-04
1815,1.0001608000e+07,0.0000000000e+00,7.0000698289e+00,0.0000000000e+00,1.0001607031e+05,0.0000000000e+00,-7.5033202302e-04,0.0000000000e+00,1.0001608000e+07,1.0001607031e+05,-7.5033202302e-04
1820,1.0001614000e+07,0.0000000000e+00,7.0000700895e+00,0.0000000000e+00,1.0001613281e+05,0.0000000000e+00,-7.5390486745e-04,0.0000000000e+00,1.0001614000e+07,1.0001613281e+05,-7.5390486745e-04
1825,1.0001612000e+07,0.0000000000e+00,7.0000700026e+00,0.0000000000e+00,1.0001611719e+05,0.0000000000e+00,-7.5529102469e-04,0.0000000000e+00,1.0001612000e+07,1.0001611719e+05,-7.5529102469e-04
1830,1.0001650000e+07,0.0000000000e+00,7.0000716527e+00,0.0000000000e+00,1.0001649219e+05,0.0000000000e+00,-7.7272957424e-04,0.0000000000e+00,1.0001650000e+07,1.0001649219e+05,-7.7272957424e-04
1835,1.0001599000e+07,0.0000000000e+00,7.0000694381e+00,0.0000000000e+00,1.0001599219e+05,0.0000000000e+00,-7.4673659401e-04,0.0000000000e+00,1.0001599000e+07,1.0001599219e+05,-7.4673659401e-04
1840,1.0001589000e+07,0.0000000000e+00,7.0000690039e+00,0.0000000000e+00,1.0001589844e+05,0.0000000000e+00,-7.4434169801e-04,0.0000000000e+00,1.0001589000e+07,1.0001589844e+05,-7.4434169801e-04
1845,1.0001589000e+07,0.0000000000e+00,7.0000690039e+00,0.0000000000e+00,1.0001589844e+05,0.0000000000e+00,-7.4192608008e-04,0.0000000000e+00,1.0001589000e+07,1.0001589844e+05,-7.4192608008e-04
1850,1.0001591000e+07,0.0000000000e+00,7.0000690908e+00,0.0000000000e+00,1.0001591406e+05,0.0000000000e+00,-7.4421119643e-04,0.0000000000e+00,1.0001591000e+07,1.0001591406e+05,-7.4421119643e-04
1855,1.0001592000e+07,0.0000000000e+00,7.0000691342e+00,0.0000000000e+00,1.0001592188e+05,0.0000000000e+00,-7.4430857785e-04,0.0000000000e+00,1.0001592000e+07,1.0001592188e+05,-7.4430857785e-04
1860,1.0001586000e+07,0.0000000000e+00,7.0000688736e+00,0.0000000000e+00,1.0001586719e+05,0.0000000000e+00,-7.4280024273e-04,0.0000000000e+00,1.0001586000e+07,1.0001586719e+05,-7.4280024273e-04
1865,1.0001596000e+07,0.0000000000e+00,7.0000693079e+00,0.0000000000e+00,1.0001596094e+05,0.0000000000e+00,-7.4658845551e-04,0.0000000000e+00,1.0001596000e+07,1.0001596094e+05,-7.4658845551e-04
1870,1.0001655000e+07,0.0000000000e+00,7.0000718698e+00,0.0000000000e+00,1.0001654688e+05,0.0000000000e+00,-7.7680294635e-04,0.0000000000e+00,1.0001655000e+07,1.0001654688e+05,-7.7680294635e-04
1875,1.0001590000e+07,0.0000000000e+00,7.0000690473e+00,0.0000000000e+00,1.0001590625e+05,0.0000000000e+00,-7.4417755241e-04,0.0000000000e+00,1.0001590000e+07,1.0001590625e+05,-7.4417755241e-04
1880,1.0001613000e+07,0.0000000000e+00,7.0000700461e+00,0.0000000000e+00,1.0001612500e+05,0.0000000000e+00,-7.5378466863e-04,0.0000000000e+00,1.0001613000e+07,1.0001612500e+05,-7.5378466863e-04
1885,1.0001725000e+07,0.0000000000e+00,7.0000749093e+00,0.0000000000e+00,1.0001725781e+05,0.0000000000e+00,-8.1024470273e-04,0.0000000000e+00,1.0001725000e+07,1.0001725781e+05,-8.1024470273e-04
1890,1.0001694000e+07,0.0000000000e+00,7.0000735633e+00,0.0000000000e+00,1.0001693750e+05,0.0000000000e+00,-7.9491292126e-04,0.0000000000e+00,1.0001694000e+07,1.0001693750e+05,-7.9491292126e-04
1895,1.0001665000e+07,0.0000000000e+00,7.0000723040e+00,0.0000000000e+00,1.0001664844e+05,0.0000000000e+00,-7.7858165605e-04,0.0000000000e+00,1.0001665000e+07,1.0001664844e+05,-7.7858165605e-04
1900,1.0002061000e+07,0.0000000000e+00,7.0000894989e+00,0.0000000000e+00,1.0002061719e+05,0.0000000000e+00,-9.7841012757e-04,0.0000000000e+00,1.0002061000e+07,1.0002061719e+05,-9.7841012757e-04
1905,1.0001748000e+07,0.0000000000e+00,7.0000759080e+00,0.0000000000e+00,1.0001747656e+05,0.0000000000e+00,-8.2154694246e-04,0.0000000000e+00,1.0001748000e+07,1.0001747656e+05,-8.2154694246e-04
1910,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4412858766e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4412858766e-03
1915,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4416460656e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4416460656e-03
1920,1.0005019000e+07,0.0000000000e+00,7.0002179177e+00,0.0000000000e+00,1.0005018750e+05,0.0000000000e+00,-2.4528235663e-03,0.0000000000e+00,1.0005019000e+07,1.0005018750e+05,-2.4528235663e-03
1925,1.0005001000e+07,0.0000000000e+00,7.0002171364e+00,0.0000000000e+00,1.0005001562e+05,0.0000000000e+00,-2.4476235267e-03,0.0000000000e+00,1.0005001000e+07,1.0005001562e+05,-2.4476235267e-03
1930,1.0001296000e+07,0.0000000000e+00,7.0000562809e+00,0.0000000000e+00,1.0001296875e+05,0.0000000000e+00,-5.9617753141e-04,0.0000000000e+00,1.0001296000e+07,1.0001296875e+05,-5.9617753141e-04
1935,9.9984960000e+06,0.0000000000e+00,6.9999346772e+00,0.0000000000e+00,9.9984960938e+04,0.0000000000e+00,8.0163590610e-04,0.0000000000e+00,9.9984960000e+06,9.9984960938e+04,8.0163590610e-04
1940,9.9967180000e+06,0.0000000000e+00,6.9998574412e+00,0.0000000000e+00,9.9967187500e+04,0.0000000000e+00,1.6888251994e-03,0.0000000000e+00,9.9967180000e+06,9.9967187500e+04,1.6888251994e-03
1945,9.9954800000e+06,0.0000000000e+00,6.9998036545e+00,0.0000000000e+00,9.9954796875e+04,0.0000000000e+00,2.3059383966e-03,0.0000000000e+00,9.9954800000e+06,9.9954796875e+04,2.3059383966e-03
1950,9.9953080000e+06,0.0000000000e+00,6.9997961812e+00,0.0000000000e+00,9.9953078125e+04,0.0000000000e+00,2.3927297443e-03,0.0000000000e+00,9.9953080000e+06,9.9953078125e+04,2.3927297443e-03
1955,1.0001598000e+07,0.0000000000e+00,7.0000693947e+00,0.0000000000e+00,1.0001598438e+05,0.0000000000e+00,-7.4664555723e-04,0.0000000000e+00,1.0001598000e+07,1.0001598438e+05,-7.4664555723e-04
1960,1.0001628000e+07,0.0000000000e+00,7.0000706974e+00,0.0000000000e+00,1.0001628125e+05,0.0000000000e+00,-7.6167966472e-04,0.0000000000e+00,1.0001628000e+07,1.0001628125e+05,-7.6167966472e-04
1965,1.0001616000e+07,0.0000000000e+00,7.0000701763e+00,0.0000000000e+00,1.0001615625e+05,0.0000000000e+00,-7.5636192923e-04,0.0000000000e+00,1.0001616000e+07,1.0001615625e+05,-7.5636192923e-04
1970,1.0001795000e+07,0.0000000000e+00,7.0000779489e+00,0.0000000000e+00,1.0001795312e+05,0.0000000000e+00,-8.4499164950e-04,0.0000000000e+00,1.0001795000e+07,1.0001795312e+05,-8.4499164950e-04
1975,1.0001825000e+07,0.0000000000e+00,7.0000792515e+00,0.0000000000e+00,1.0001825000e+05,0.0000000000e+00,-8.6049997481e-04,0.0000000000e+00,1.0001825000e+07,1.0001825000e+05,-8.6049997481e-04
1980,1.0001595000e+07,0.0000000000e+00,7.0000692644e+00,0.0000000000e+00,1.0001595312e+05,0.0000000000e+00,-7.4484001379e-04,0.0000000000e+00,1.0001595000e+07,1.0001595312e+05,-7.4484001379e-04
1985,1.0001591000e+07,0.0000000000e+00,7.0000690908e+00,0.0000000000e+00,1.0001591406e+05,0.0000000000e+00,-7.4237654917e-04,0.0000000000e+00,1.0001591000e+07,1.0001591406e+05,-7.4237654917e-04
1990,1.0001916000e+07,0.0000000000e+00,7.0000832029e+00,0.0000000000e+00,1.0001915625e+05,0.0000000000e+00,-9.0628978796e-04,0.0000000000e+00,1.0001916000e+07,1.0001915625e+05,-9.0628978796e-04
1995,1.0001611000e+07,0.0000000000e+00,7.0000699592e+00,0.0000000000e+00,1.0001610938e+05,0.0000000000e+00,-7.5288634980e-04,0.0000000000e+00,1.0001611000e+07,1.0001610938e+05,-7.5288634980e-04
2000,1.0001592000e+07,0.0000000000e+00,7.0000691342e+00,0.0000000000e+00,1.0001592188e+05,0.0000000000e+00,-7.4391328963e-04,0.0000000000e+00,1.0001592000e+07,1.0001592188e+05,-7.4391328963e-04
2005,1.0001589000e+07,0.0000000000e+00,7.0000690039e+00,0.0000000000e+00,1.0001589844e+05,0.0000000000e+00,-7.4488273822e-04,0.0000000000e+00,1.0001589000e+07,1.0001589844e+05,-7.4488273822e-04
2010,1.0001593000e+07,0.0000000000e+00,7.0000691776e+00,0.0000000000e+00,1.0001593750e+05,0.0000000000e+00,-7.4405764462e-04,0.0000000000e+00,1.0001593000e+07,1.0001593750e+05,-7.4405764462e-04
2015,1.0001620000e+07,0.0000000000e+00,7.0000703500e+00,0.0000000000e+00,1.0001620312e+05,0.0000000000e+00,-7.5643067248e-04,0.0000000000e+00,1.0001620000e+07,1.0001620312e+05,-7.5643067248e-04
2020,1.0001895000e+07,0.0000000000e+00,7.0000822910e+00,0.0000000000e+00,1.0001895312e+05,0.0000000000e+00,-8.9556240709e-04,0.0000000000e+00,1.0001895000e+07,1.0001895312e+05,-8.9556240709e-04
2025,1.0002244000e+07,0.0000000000e+00,7.0000974447e+00,0.0000000000e+00,1.0002242969e+05,0.0000000000e+00,-1.0702797445e-03,0.0000000000e+00,1.0002244000e+07,1.0002242969e+05,-1.0702797445e-03
2030,9.9978470000e+06,0.0000000000e+00,6.9999064863e+00,0.0000000000e+00,9.9978460938e+04,0.0000000000e+00,1.1250131065e-03,0.0000000000e+00,9.9978470000e+06,9.9978460938e+04,1.1250131065e-03
2035,9.9967580000e+06,0.0000000000e+00,6.9998591789e+00,0.0000000000e+00,9.9967578125e+04,0.0000000000e+00,1.6697619576e-03,0.0000000000e+00,9.9967580000e+06,9.9967578125e+04,1.6697619576e-03
2040,9.9950680000e+06,0.0000000000e+00,6.9997857531e+00,0.0000000000e+00,9.9950687500e+04,0.0000000000e+00,2.5109355338e-03,0.0000000000e+00,9.9950680000e+06,9.9950687500e+04,2.5109355338e-03
2045,9.9949930000e+06,0.0000000000e+00,6.9997824943e+00,0.0000000000e+00,9.9949929688e+04,0.0000000000e+00,2.5503567886e-03,0.0000000000e+00,9.9949930000e+06,9.9949929688e+04,2.5503567886e-03
2050,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4411524646e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4411524646e-03
2055,9.9952120000e+06,0.0000000000e+00,6.9997920100e+00,0.0000000000e+00,9.9952117188e+04,0.0000000000e+00,2.4403778370e-03,0.0000000000e+00,9.9952120000e+06,9.9952117188e+04,2.4403778370e-03
2060,9.9952120000e+06,0.0000000000e+00,6.9997920100e+00,0.0000000000e+00,9.9952117188e+04,0.0000000000e+00,2.4400388356e-03,0.0000000000e+00,9.9952120000e+06,9.9952117188e+04,2.4400388356e-03
2065,9.9952080000e+06,0.0000000000e+00,6.9997918362e+00,0.0000000000e+00,9.9952078125e+04,0.0000000000e+00,2.4408716708e-03,0.0000000000e+00,9.9952080000e+06,9.9952078125e+04,2.4408716708e-03
2070,1.0005034000e+07,0.0000000000e+00,7.0002185688e+00,0.0000000000e+00,1.0005033594e+05,0.0000000000e+00,-2.4632224813e-03,0.0000000000e+00,1.0005034000e+07,1.0005033594e+05,-2.4632224813e-03
2075,1.0005148000e+07,0.0000000000e+00,7.0002235173e+00,0.0000000000e+00,1.0005147656e+05,0.0000000000e+00,-2.5200606324e-03,0.0000000000e+00,1.0005148000e+07,1.0005147656e+05,-2.5200606324e-03
2080,1.0005005000e+07,0.0000000000e+00,7.0002173100e+00,0.0000000000e+00,1.0005005469e+05,0.0000000000e+00,-2.4487795308e-03,0.0000000000e+00,1.0005005000e+07,1.0005005469e+05,-2.4487795308e-03
2085,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4413031060e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4413031060e-03
2090,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4418358225e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4418358225e-03
2095,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4411545601e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4411545601e-03
2100,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4415405933e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4415405933e-03
2105,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004994531e+05,0.0000000000e+00,-2.4436295498e-03,0.0000000000e+00,1.0004994000e+07,1.0004994531e+05,-2.4436295498e-03
2110,1.0004993000e+07,0.0000000000e+00,7.0002167891e+00,0.0000000000e+00,1.0004992969e+05,0.0000000000e+00,-2.4416767992e-03,0.0000000000e+00,1.0004993000e+07,1.0004992969e+05,-2.4416767992e-03
2115,1.0004996000e+07,0.0000000000e+00,7.0002169193e+00,0.0000000000e+00,1.0004996094e+05,0.0000000000e+00,-2.4418181274e-03,0.0000000000e+00,1.0004996000e+07,1.0004996094e+05,-2.4418181274e-03
2120,1.0004997000e+07,0.0000000000e+00,7.0002169627e+00,0.0000000000e+00,1.0004997656e+05,0.0000000000e+00,-2.4450083729e-03,0.0000000000e+00,1.0004997000e+07,1.0004997656e+05,-2.4450083729e-03
2125,1.0004995000e+07,0.0000000000e+00,7.0002168759e+00,0.0000000000e+00,1.0004995312e+05,0.0000000000e+00,-2.4420584086e-03,0.0000000000e+00,1.0004995000e+07,1.0004995312e+05,-2.4420584086e-03
2130,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4416195229e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4416195229e-03
2135,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004994531e+05,0.0000000000e+00,-2.4414430372e-03,0.0000000000e+00,1.0004994000e+07,1.0004994531e+05,-2.4414430372e-03
2140,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4413564242e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4413564242e-03
2145,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4424730800e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4424730800e-03
2150,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004994531e+05,0.0000000000e+00,-2.4420267437e-03,0.0000000000e+00,1.0004994000e+07,1.0004994531e+05,-2.4420267437e-03
2155,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4417808745e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4417808745e-03
2160,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4413259234e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4413259234e-03
2165,1.0004995000e+07,0.0000000000e+00,7.0002168759e+00,0.0000000000e+00,1.0004995312e+05,0.0000000000e+00,-2.4412304629e-03,0.0000000000e+00,1.0004995000e+07,1.0004995312e+05,-2.4412304629e-03
2170,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4412509520e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4412509520e-03
2175,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4433550425e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4433550425e-03
2180,1.0004999000e+07,0.0000000000e+00,7.0002170496e+00,0.0000000000e+00,1.0004999219e+05,0.0000000000e+00,-2.4453559890e-03,0.0000000000e+00,1.0004999000e+07,1.0004999219e+05,-2.4453559890e-03
2185,1.0005045000e+07,0.0000000000e+00,7.0002190463e+00,0.0000000000e+00,1.0005045312e+05,0.0000000000e+00,-2.4678469636e-03,0.0000000000e+00,1.0005045000e+07,1.0005045312e+05,-2.4678469636e-03
2190,1.0005211000e+07,0.0000000000e+00,7.0002262519e+00,0.0000000000e+00,1.0005210938e+05,0.0000000000e+00,-2.5502953213e-03,0.0000000000e+00,1.0005211000e+07,1.0005210938e+05,-2.5502953213e-03
2195,1.0004990000e+07,0.0000000000e+00,7.0002166589e+00,0.0000000000e+00,1.0004990625e+05,0.0000000000e+00,-2.4410493206e-03,0.0000000000e+00,1.0004990000e+07,1.0004990625e+05,-2.4410493206e-03
