step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
170,9.7160553932e-01,4.0562500222e-03,-1.2513809112e-02,1.8154674920e-03,1.2769351244e+00,4.9650299335e-03,9.6464705467e-01,9.7581499815e-01,9.7169852257e-01,9.7042459249e-01,9.7544252872e-01,1.2715532780e+00,1.2782860994e+00,1.2853537798e+00,1.2722949982e+00,1.2771874666e+00
171,9.7092792988e-01,4.0608305931e-03,-1.2816811003e-02,1.8188337546e-03,1.2761709929e+00,4.8915545176e-03,9.6393918991e-01,9.7508311272e-01,9.7096586227e-01,9.6983230114e-01,9.7481918335e-01,1.2709860802e+00,1.2774851322e+00,1.2844381332e+00,1.2714216709e+00,1.2765239477e+00
172,9.7026479244e-01,4.0664206882e-03,-1.3113548466e-02,1.8226271503e-03,1.2753897667e+00,4.8102218461e-03,9.6324646473e-01,9.7436571121e-01,9.7025448084e-01,9.6924686432e-01,9.7421044111e-01,1.2704064846e+00,1.2766684294e+00,1.2834880352e+00,1.2705482244e+00,1.2758376598e+00
173,9.6961605549e-01,4.0728265133e-03,-1.3404040187e-02,1.8267603954e-03,1.2745944023e+00,4.7213731395e-03,9.6256935596e-01,9.7366344929e-01,9.6956372261e-01,9.6866768599e-01,9.7361606359e-01,1.2698162794e+00,1.2758389711e+00,1.2825076580e+00,1.2696781158e+00,1.2751309872e+00
174,9.6898148060e-01,4.0798540233e-03,-1.3688379991e-02,1.8311465270e-03,1.2737877846e+00,4.6257487415e-03,9.6190804243e-01,9.7297644615e-01,9.6889293194e-01,9.6809417009e-01,9.7303581238e-01,1.2692172527e+00,1.2749997377e+00,1.2815016508e+00,1.2688136101e+00,1.2744066715e+00
175,9.6836096048e-01,4.0875533686e-03,-1.3966603882e-02,1.8358082882e-03,1.2729728699e+00,4.5242640106e-03,9.6126228571e-01,9.7230541706e-01,9.6824169159e-01,9.6752601862e-01,9.7246938944e-01,1.2686109543e+00,1.2741533518e+00,1.2804757357e+00,1.2679578066e+00,1.2736665010e+00
176,9.6775399446e-01,4.0956664710e-03,-1.4238924185e-02,1.8406298492e-03,1.2721520901e+00,4.4176324555e-03,9.6063226461e-01,9.7165000439e-01,9.6760863066e-01,9.6696251631e-01,9.7191655636e-01,1.2679986954e+00,1.2733024359e+00,1.2794339657e+00,1.2671123743e+00,1.2729129791e+00
177,9.6716035604e-01,4.1039843890e-03,-1.4505430993e-02,1.8455178474e-03,1.2713277578e+00,4.3067509241e-03,9.6001791954e-01,9.7101020813e-01,9.6699333191e-01,9.6640366316e-01,9.7137665749e-01,1.2673813105e+00,1.2724490166e+00,1.2783807516e+00,1.2662789822e+00,1.2721487284e+00
178,9.6657958031e-01,4.1124986407e-03,-1.4766322372e-02,1.8504686670e-03,1.2705017805e+00,4.1924407719e-03,9.5941895247e-01,9.7038602829e-01,9.6639478207e-01,9.6584874392e-01,9.7084939480e-01,1.2667599916e+00,1.2715947628e+00,1.2773203850e+00,1.2654588223e+00,1.2713749409e+00
179,9.6601116657e-01,4.1211372461e-03,-1.5021813062e-02,1.8554511183e-03,1.2696760416e+00,4.0757119834e-03,9.5883476734e-01,9.6977710724e-01,9.6581208706e-01,9.6529781818e-01,9.7033405304e-01,1.2661353350e+00,1.2707418203e+00,1.2762567997e+00,1.2646524906e+00,1.2705937624e+00
180,9.6545480490e-01,4.1296305459e-03,-1.5272032339e-02,1.8603436841e-03,1.2688522816e+00,3.9572559501e-03,9.5826560259e-01,9.6918290854e-01,9.6524447203e-01,9.6475064754e-01,9.6983039379e-01,1.2655082941e+00,1.2698916197e+00,1.2751935720e+00,1.2638609409e+00,1.2698069811e+00
181,9.6490994692e-01,4.1379338049e-03,-1.5517217728e-02,1.8651271591e-03,1.2680316448e+00,3.8381683400e-03,9.5771086216e-01,9.6860301495e-01,9.6469104290e-01,9.6420711279e-01,9.6933770180e-01,1.2648787498e+00,1.2690453529e+00,1.2741342783e+00,1.2630840540e+00,1.2690157890e+00
182,9.6437611580e-01,4.1460480658e-03,-1.5757575360e-02,1.8698030348e-03,1.2672156334e+00,3.7190734017e-03,9.5716989040e-01,9.6803689003e-01,9.6415126324e-01,9.6366709471e-01,9.6885544062e-01,1.2642478943e+00,1.2682039738e+00,1.2730820179e+00,1.2623221874e+00,1.2682220936e+00
183,9.6385289431e-01,4.1536812003e-03,-1.5993284567e-02,1.8742401490e-03,1.2664051533e+00,3.6007874433e-03,9.5664262772e-01,9.6748375893e-01,9.6362406015e-01,9.6313112974e-01,9.6838289499e-01,1.2636159658e+00,1.2673689127e+00,1.2720394135e+00,1.2615748644e+00,1.2674266100e+00
184,9.6333985329e-01,4.1609367467e-03,-1.6224531376e-02,1.8784859600e-03,1.2656013489e+00,3.4839151846e-03,9.5612835884e-01,9.6694320440e-01,9.6310895681e-01,9.6259903908e-01,9.6791970730e-01,1.2629836798e+00,1.2665407658e+00,1.2710089684e+00,1.2608420849e+00,1.2666312456e+00
185,9.6283661127e-01,4.1676132591e-03,-1.6451480258e-02,1.8824502420e-03,1.2648046017e+00,3.3692368979e-03,9.5562684536e-01,9.6641445160e-01,9.6260529757e-01,9.6207123995e-01,9.6746522188e-01,1.2623506784e+00,1.2657201290e+00,1.2699925900e+00,1.2601228952e+00,1.2658367157e+00
186,9.6234264374e-01,4.1736488359e-03,-1.6674360995e-02,1.8861060150e-03,1.2640159130e+00,3.2571029407e-03,9.5513749123e-01,9.6589678526e-01,9.6211248636e-01,9.6154773235e-01,9.6701872349e-01,1.2617182732e+00,1.2649074793e+00,1.2689921856e+00,1.2594171762e+00,1.2650444508e+00
187,9.6185771227e-01,4.1789844232e-03,-1.6893274789e-02,1.8894268986e-03,1.2632356644e+00,3.1481005017e-03,9.5465999842e-01,9.6538960934e-01,9.6162980795e-01,9.6102917194e-01,9.6657997370e-01,1.2610864639e+00,1.2641034126e+00,1.2680094242e+00,1.2587242126e+00,1.2642548084e+00
188,9.6138143539e-01,4.1835450551e-03,-1.7108387755e-02,1.8923796278e-03,1.2624643087e+00,3.0426438157e-03,9.5419394970e-01,9.6489226818e-01,9.6115690470e-01,9.6051561832e-01,9.6614843607e-01,1.2604557276e+00,1.2633079290e+00,1.2670454979e+00,1.2580432892e+00,1.2634691000e+00
189,9.6091345549e-01,4.1872482724e-03,-1.7319855656e-02,1.8949273569e-03,1.2617022276e+00,2.9412264364e-03,9.5373898745e-01,9.6440416574e-01,9.6069300175e-01,9.6000748873e-01,9.6572363377e-01,1.2598263025e+00,1.2625216246e+00,1.2661015987e+00,1.2573735714e+00,1.2626880407e+00
190,9.6045358181e-01,4.1901674685e-03,-1.7527759502e-02,1.8971041652e-03,1.2609496117e+00,2.8440036286e-03,9.5329439640e-01,9.6392470598e-01,9.6023803949e-01,9.5950543880e-01,9.6530532837e-01,1.2591989040e+00,1.2617442608e+00,1.2651782036e+00,1.2567143440e+00,1.2619123459e+00
191,9.6000144482e-01,4.1921044517e-03,-1.7732260908e-02,1.8988201630e-03,1.2602065563e+00,2.7512329424e-03,9.5286023617e-01,9.6345335245e-01,9.5979124308e-01,9.5900934935e-01,9.6489304304e-01,1.2585736513e+00,1.2609758377e+00,1.2642757893e+00,1.2560648918e+00,1.2611426115e+00
192,9.5955686569e-01,4.1931363978e-03,-1.7933436101e-02,1.9001109563e-03,1.2594734192e+00,2.6632021797e-03,9.5243585110e-01,9.6298968792e-01,9.5935237408e-01,9.5851987600e-01,9.6448653936e-01,1.2579510212e+00,1.2602164745e+00,1.2633951902e+00,1.2554247379e+00,1.2603796721e+00
193,9.5911972523e-01,4.1931791220e-03,-1.8131334223e-02,1.9009383117e-03,1.2587499619e+00,2.5798942130e-03,9.5202112198e-01,9.6253311634e-01,9.5892125368e-01,9.5803737640e-01,9.6408575773e-01,1.2573313713e+00,1.2594660521e+00,1.2625358105e+00,1.2547929287e+00,1.2596236467e+00
194,9.5868972540e-01,4.1923232304e-03,-1.8326085937e-02,1.9013438419e-03,1.2580363512e+00,2.5014472393e-03,9.5161539316e-01,9.6208333969e-01,9.5849728584e-01,9.5756220818e-01,9.6369040012e-01,1.2567150593e+00,1.2587243319e+00,1.2616980076e+00,1.2541691065e+00,1.2588752508e+00
195,9.5826680660e-01,4.1904677889e-03,-1.8517713782e-02,1.9012813810e-03,1.2573324919e+00,2.4279077444e-03,9.5121872425e-01,9.6164000034e-01,9.5808041096e-01,9.5709449053e-01,9.6330040693e-01,1.2561025620e+00,1.2579911947e+00,1.2608815432e+00,1.2535525560e+00,1.2581346035e+00
196,9.5785069466e-01,4.1876839700e-03,-1.8706338042e-02,1.9007836489e-03,1.2566383839e+00,2.3593399140e-03,9.5083051920e-01,9.6120268106e-01,9.5767009258e-01,9.5663458109e-01,9.6291559935e-01,1.2554942369e+00,1.2572667599e+00,1.2600859404e+00,1.2529425621e+00,1.2574024200e+00
197,9.5744141340e-01,4.1840151764e-03,-1.8891944040e-02,1.8998700546e-03,1.2559538364e+00,2.2956094163e-03,9.5045059919e-01,9.6077114344e-01,9.5726644993e-01,9.5618271828e-01,9.6253615618e-01,1.2548900843e+00,1.2565506697e+00,1.2593109608e+00,1.2523391247e+00,1.2566783428e+00
198,9.5703874826e-01,4.1795009196e-03,-1.9074625325e-02,1.8985587819e-03,1.2552788019e+00,2.2365279922e-03,9.5007854700e-01,9.6034508944e-01,9.5686924458e-01,9.5573896170e-01,9.6216189861e-01,1.2542908192e+00,1.2558426857e+00,1.2585557699e+00,1.2517418861e+00,1.2559628487e+00
199,9.5664262772e-01,4.1741202330e-03,-1.9254410607e-02,1.8968402247e-03,1.2546131134e+00,2.1821910276e-03,9.4971418381e-01,9.5992439985e-01,9.5647811890e-01,9.5530372858e-01,9.6179270744e-01,1.2536965609e+00,1.2551430464e+00,1.2578198910e+00,1.2511501312e+00,1.2552559376e+00
200,9.5625290871e-01,4.1681090875e-03,-1.9431361700e-02,1.8948218125e-03,1.2539566517e+00,2.1322642893e-03,9.4935685396e-01,9.5950895548e-01,9.5609301329e-01,9.5487695932e-01,9.6142876148e-01,1.2531074286e+00,1.2544513941e+00,1.2571026087e+00,1.2505642176e+00,1.2545576096e+00
201,9.5586947203e-01,4.1612202240e-03,-1.9605528784e-02,1.8923908005e-03,1.2533093214e+00,2.0866280617e-03,9.4900685549e-01,9.5909833908e-01,9.5571374893e-01,9.5445865393e-01,9.6106976271e-01,1.2525238991e+00,1.2537680864e+00,1.2564029694e+00,1.2499836683e+00,1.2538679838e+00
202,9.5549230576e-01,4.1537673259e-03,-1.9776914527e-02,1.8896898799e-03,1.2526709557e+00,2.0450650981e-03,9.4866353273e-01,9.5869290829e-01,9.5534020662e-01,9.5404893160e-01,9.6071594954e-01,1.2519464493e+00,1.2530931234e+00,1.2557203770e+00,1.2494084835e+00,1.2531863451e+00
203,9.5512133837e-01,4.1456145435e-03,-1.9945547868e-02,1.8866573217e-03,1.2520412445e+00,2.0072020904e-03,9.4832688570e-01,9.5829230547e-01,9.5497250557e-01,9.5364791155e-01,9.6036708355e-01,1.2513749599e+00,1.2524261475e+00,1.2550534010e+00,1.2488386631e+00,1.2525130510e+00
204,9.5475631952e-01,4.1370106236e-03,-2.0111539947e-02,1.8834064843e-03,1.2514202595e+00,1.9731503126e-03,9.4799625874e-01,9.5789647102e-01,9.5460999012e-01,9.5325553417e-01,9.6002334356e-01,1.2508095503e+00,1.2517676353e+00,1.2544021606e+00,1.2482740879e+00,1.2518478632e+00
205,9.5439727306e-01,4.1279945727e-03,-2.0274876942e-02,1.8799550307e-03,1.2508077860e+00,1.9422364714e-03,9.4767159224e-01,9.5750570297e-01,9.5425289869e-01,9.5287156105e-01,9.5968461037e-01,1.2502504587e+00,1.2511180639e+00,1.2537648678e+00,1.2477152348e+00,1.2511903048e+00
206,9.5404405594e-01,4.1184421404e-03,-2.0435620713e-02,1.8762469256e-03,1.2502037048e+00,1.9145581372e-03,9.4735270739e-01,9.5711976290e-01,9.5390123129e-01,9.5249617100e-01,9.5935040712e-01,1.2496978045e+00,1.2504771948e+00,1.2531414032e+00,1.2471617460e+00,1.2505403757e+00
207,9.5369658470e-01,4.1086946174e-03,-2.0593807035e-02,1.8724372077e-03,1.2496079922e+00,1.8897344337e-03,9.4703918695e-01,9.5673894882e-01,9.5355457067e-01,9.5212894678e-01,9.5902127028e-01,1.2491518259e+00,1.2498457432e+00,1.2525308132e+00,1.2466139793e+00,1.2498975992e+00
208,9.5335474014e-01,4.0985699059e-03,-2.0749487042e-02,1.8684436415e-03,1.2490205288e+00,1.8675354856e-03,9.4673091173e-01,9.5636314154e-01,9.5321291685e-01,9.5177018642e-01,9.5869654417e-01,1.2486125231e+00,1.2492237091e+00,1.2519323826e+00,1.2460720539e+00,1.2492619753e+00
209,9.5301837921e-01,4.0882619431e-03,-2.0902723593e-02,1.8643545658e-03,1.2484411001e+00,1.8475447947e-03,9.4642758369e-01,9.5599257946e-01,9.5287603140e-01,9.5141935349e-01,9.5837634802e-01,1.2480795383e+00,1.2486112118e+00,1.2513451576e+00,1.2455364466e+00,1.2486331463e+00
210,9.5268758535e-01,4.0777655989e-03,-2.1053476034e-02,1.8601679458e-03,1.2478698254e+00,1.8299213074e-03,9.4612908363e-01,9.5562750101e-01,9.5254415274e-01,9.5107668638e-01,9.5806050301e-01,1.2475533485e+00,1.2480090857e+00,1.2507691383e+00,1.2450066805e+00,1.2480108738e+00
211,9.5236207247e-01,4.0671740585e-03,-2.1201872413e-02,1.8559268172e-03,1.2473065376e+00,1.8140200099e-03,9.4583499432e-01,9.5526778698e-01,9.5221698284e-01,9.5074176788e-01,9.5774883032e-01,1.2470333576e+00,1.2474170923e+00,1.2502032518e+00,1.2444838285e+00,1.2473951578e+00
212,9.5204193592e-01,4.0565616338e-03,-2.1347866937e-02,1.8516650089e-03,1.2467513084e+00,1.8000268633e-03,9.4554531574e-01,9.5491397381e-01,9.5189458132e-01,9.5041447878e-01,9.5744132996e-01,1.2465200424e+00,1.2468360662e+00,1.2496473789e+00,1.2439671755e+00,1.2467858791e+00
213,9.5172691345e-01,4.0459582213e-03,-2.1491576905e-02,1.8473970445e-03,1.2462039471e+00,1.7874725491e-03,9.4525957108e-01,9.5456582308e-01,9.5157665014e-01,9.5009481907e-01,9.5713770390e-01,1.2460128069e+00,1.2462660074e+00,1.2491008043e+00,1.2434575558e+00,1.2461825609e+00
214,9.5141705275e-01,4.0354404132e-03,-2.1632978412e-02,1.8431577452e-03,1.2456644773e+00,1.7764431968e-03,9.4497781992e-01,9.5422375202e-01,9.5126330853e-01,9.4978237152e-01,9.5683801174e-01,1.2455114126e+00,1.2457070351e+00,1.2485636473e+00,1.2429548502e+00,1.2455854416e+00
215,9.5111222267e-01,4.0250185291e-03,-2.1772129086e-02,1.8389526832e-03,1.2451329708e+00,1.7665623365e-03,9.4469970465e-01,9.5388782024e-01,9.5095449686e-01,9.4947719574e-01,9.5654189587e-01,1.2450159788e+00,1.2451596260e+00,1.2480351925e+00,1.2424595356e+00,1.2449945211e+00
216,9.5081236362e-01,4.0148598588e-03,-2.1909054295e-02,1.8348584622e-03,1.2446093559e+00,1.7579446840e-03,9.4442498684e-01,9.5355832577e-01,9.5065009594e-01,9.4917893410e-01,9.5624947548e-01,1.2445260286e+00,1.2446237803e+00,1.2475155592e+00,1.2419713736e+00,1.2444100380e+00
217,9.5051752329e-01,4.0049523527e-03,-2.2043730107e-02,1.8308698736e-03,1.2440935850e+00,1.7503782650e-03,9.4415366650e-01,9.5323550701e-01,9.5035022497e-01,9.4888758659e-01,9.5596063137e-01,1.2440414429e+00,1.2440998554e+00,1.2470043898e+00,1.2414907217e+00,1.2438315153e+00
218,9.5022748709e-01,3.9953111785e-03,-2.2176252515e-02,1.8269945806e-03,1.2435857296e+00,1.7436787622e-03,9.4388544559e-01,9.5291918516e-01,9.5005476475e-01,9.4860291481e-01,9.5567512512e-01,1.2435619831e+00,1.2435876131e+00,1.2465015650e+00,1.2410180569e+00,1.2432594299e+00
219,9.4994231462e-01,3.9861346923e-03,-2.2306592660e-02,1.8233236068e-03,1.2430857182e+00,1.7380151105e-03,9.4362002611e-01,9.5260977745e-01,9.4976383448e-01,9.4832479954e-01,9.5539313555e-01,1.2430871725e+00,1.2430874109e+00,1.2460070848e+00,1.2405527830e+00,1.2426941395e+00
220,9.4966189861e-01,3.9773190744e-03,-2.2434797429e-02,1.8198098293e-03,1.2425935984e+00,1.7331363406e-03,9.4335752726e-01,9.5230728388e-01,9.4947737455e-01,9.4805294275e-01,9.5511436462e-01,1.2426171303e+00,1.2425990105e+00,1.2455207109e+00,1.2400954962e+00,1.2421356440e+00
221,9.4938620329e-01,3.9690315577e-03,-2.2560881592e-02,1.8165301726e-03,1.2421092033e+00,1.7290328186e-03,9.4309759140e-01,9.5201164484e-01,9.4919544458e-01,9.4778728485e-01,9.5483905077e-01,1.2421512604e+00,1.2421221733e+00,1.2450423241e+00,1.2396460772e+00,1.2415841818e+00
222,9.4911522865e-01,3.9613560242e-03,-2.2684843449e-02,1.8135236550e-03,1.2416327477e+00,1.7258288821e-03,9.4283998013e-01,9.5172321796e-01,9.4891804457e-01,9.4752782583e-01,9.5456707478e-01,1.2416895628e+00,1.2416571379e+00,1.2445724010e+00,1.2392046452e+00,1.2410399914e+00
223,9.4884892702e-01,3.9542996285e-03,-2.2806703004e-02,1.8107935670e-03,1.2411639452e+00,1.7233778923e-03,9.4258481264e-01,9.5144188404e-01,9.4864523411e-01,9.4727414846e-01,9.5429855585e-01,1.2412313223e+00,1.2412034273e+00,1.2441104650e+00,1.2387710810e+00,1.2405034304e+00
224,9.4858725071e-01,3.9479191528e-03,-2.2926480411e-02,1.8083666348e-03,1.2407029867e+00,1.7215928216e-03,9.4233179092e-01,9.5116758347e-01,9.4837707281e-01,9.4702637196e-01,9.5403343439e-01,1.2407770157e+00,1.2407609224e+00,1.2436563969e+00,1.2383453846e+00,1.2399752140e+00
225,9.4833016396e-01,3.9423342396e-03,-2.3044190540e-02,1.8062977706e-03,1.2402497292e+00,1.7205111372e-03,9.4208085537e-01,9.5090049505e-01,9.4811344147e-01,9.4678413868e-01,9.5377188921e-01,1.2403259277e+00,1.2403296232e+00,1.2432104349e+00,1.2379279137e+00,1.2394547462e+00
226,9.4807763100e-01,3.9375026676e-03,-2.3159847997e-02,1.8045683469e-03,1.2398041487e+00,1.7202081567e-03,9.4183188677e-01,9.5064043999e-01,9.4785457850e-01,9.4654750824e-01,9.5351374149e-01,1.2398779392e+00,1.2399090528e+00,1.2427725792e+00,1.2375180721e+00,1.2389431000e+00
227,9.4782960415e-01,3.9335869652e-03,-2.3273473286e-02,1.8032529324e-03,1.2393661499e+00,1.7205541811e-03,9.4158476591e-01,9.5038747787e-01,9.4760042429e-01,9.4631606340e-01,9.5325928926e-01,1.2394331694e+00,1.2394986153e+00,1.2423425913e+00,1.2371159792e+00,1.2384403944e+00
228,9.4758609533e-01,3.9305365888e-03,-2.3385059242e-02,1.8023285717e-03,1.2389357805e+00,1.7215129784e-03,9.4133961201e-01,9.5014154911e-01,9.4735085964e-01,9.4608992338e-01,9.5300853252e-01,1.2389914989e+00,1.2390984297e+00,1.2419204712e+00,1.2367217541e+00,1.2379467487e+00
229,9.4734699726e-01,3.9284952961e-03,-2.3494653740e-02,1.8018618004e-03,1.2385127544e+00,1.7230541970e-03,9.4109606743e-01,9.4990229607e-01,9.4710624218e-01,9.4586873055e-01,9.5276165009e-01,1.2385525703e+00,1.2387079000e+00,1.2415058613e+00,1.2363348007e+00,1.2374626398e+00
230,9.4711235762e-01,3.9274347289e-03,-2.3602233343e-02,1.8018396143e-03,1.2380972147e+00,1.7252902270e-03,9.4085437059e-01,9.4967001677e-01,9.4686627388e-01,9.4565248489e-01,9.5251864195e-01,1.2381165028e+00,1.2383266687e+00,1.2410993576e+00,1.2359554768e+00,1.2369880676e+00
231,9.4688199759e-01,3.9274605660e-03,-2.3707878763e-02,1.8023110969e-03,1.2376889706e+00,1.7281328813e-03,9.4061416388e-01,9.4944417477e-01,9.4663083553e-01,9.4544112682e-01,9.5227968693e-01,1.2376830578e+00,1.2379546165e+00,1.2407004833e+00,1.2355833054e+00,1.2365233898e+00
232,9.4665600061e-01,3.9284658029e-03,-2.3811550097e-02,1.8032272658e-03,1.2372879744e+00,1.7313946518e-03,9.4037580490e-01,9.4922500849e-01,9.4640022516e-01,9.4523435831e-01,9.5204460621e-01,1.2372527122e+00,1.2375907898e+00,1.2403090000e+00,1.2352184057e+00,1.2360689640e+00
233,9.4643422365e-01,3.9305554112e-03,-2.3913311771e-02,1.8046365851e-03,1.2368941307e+00,1.7353255965e-03,9.4013905525e-01,9.4901186228e-01,9.4617438316e-01,9.4503206015e-01,9.5181375742e-01,1.2368249893e+00,1.2372356653e+00,1.2399251461e+00,1.2348603010e+00,1.2356245518e+00
234,9.4621661901e-01,3.9337489114e-03,-2.4013184362e-02,1.8065482423e-03,1.2365072727e+00,1.7398869330e-03,9.3990397453e-01,9.4880497456e-01,9.4595301151e-01,9.4483405352e-01,9.5158708096e-01,1.2364004850e+00,1.2368880510e+00,1.2395488024e+00,1.2345086336e+00,1.2351903915e+00
235,9.4600317478e-01,3.9379908679e-03,-2.4111171937e-02,1.8089371383e-03,1.2361274481e+00,1.7447997067e-03,9.3967062235e-01,9.4860398769e-01,9.4573646784e-01,9.4464021921e-01,9.5136457682e-01,1.2359787226e+00,1.2365484238e+00,1.2391794920e+00,1.2341637611e+00,1.2347668409e+00
236,9.4579384327e-01,3.9433181954e-03,-2.4207295187e-02,1.8118201903e-03,1.2357543707e+00,1.7503283624e-03,9.3943905830e-01,9.4840872288e-01,9.4552445412e-01,9.4445049763e-01,9.5114648342e-01,1.2355599403e+00,1.2362159491e+00,1.2388174534e+00,1.2338249683e+00,1.2343535423e+00
237,9.4558840990e-01,3.9496849437e-03,-2.4301651343e-02,1.8151769889e-03,1.2353880882e+00,1.7564081177e-03,9.3920916319e-01,9.4821894169e-01,9.4531685114e-01,9.4426459074e-01,9.5093250275e-01,1.2351444960e+00,1.2358902693e+00,1.2384626865e+00,1.2334922552e+00,1.2339507341e+00
238,9.4538693428e-01,3.9571375698e-03,-2.4394211968e-02,1.8190287087e-03,1.2350284338e+00,1.7630019515e-03,9.3898105621e-01,9.4803446531e-01,9.4511377811e-01,9.4408237934e-01,9.5072299242e-01,1.2347323895e+00,1.2355716228e+00,1.2381147146e+00,1.2331652641e+00,1.2335581779e+00
239,9.4518934488e-01,3.9655969342e-03,-2.4485008634e-02,1.8233394168e-03,1.2346751928e+00,1.7702350461e-03,9.3875479698e-01,9.4785523415e-01,9.4491523504e-01,9.4390374422e-01,9.5051771402e-01,1.2343233824e+00,1.2352590561e+00,1.2377738953e+00,1.2328438759e+00,1.2331757545e+00
240,9.4499547482e-01,3.9750097420e-03,-2.4574116840e-02,1.8280845323e-03,1.2343283415e+00,1.7779681666e-03,9.3853050470e-01,9.4768065214e-01,9.4472080469e-01,9.4372856617e-01,9.5031684637e-01,1.2339180708e+00,1.2349528074e+00,1.2374396324e+00,1.2325277328e+00,1.2328034639e+00
241,9.4480531216e-01,3.9854135721e-03,-2.4661541109e-02,1.8332816827e-03,1.2339877844e+00,1.7863700496e-03,9.3830811977e-01,9.4751083851e-01,9.4453072548e-01,9.4355654716e-01,9.5012032986e-01,1.2335163355e+00,1.2346527576e+00,1.2371121645e+00,1.2322167158e+00,1.2324409485e+00
242,9.4461877346e-01,3.9966026257e-03,-2.4747318402e-02,1.8388363518e-03,1.2336533546e+00,1.7953827564e-03,9.3808794022e-01,9.4734543562e-01,9.4434487820e-01,9.4338768721e-01,9.4992792606e-01,1.2331184149e+00,1.2343584299e+00,1.2367912531e+00,1.2319105864e+00,1.2320880890e+00
243,9.4443573952e-01,4.0087686940e-03,-2.4831502945e-02,1.8448370995e-03,1.2333249092e+00,1.8050913188e-03,9.3786960840e-01,9.4718450308e-01,9.4416302443e-01,9.4322174788e-01,9.4973981380e-01,1.2327244282e+00,1.2340695858e+00,1.2364768982e+00,1.2316089869e+00,1.2317446470e+00
244,9.4425613880e-01,4.0216210117e-03,-2.4914126156e-02,1.8511502075e-03,1.2330024958e+00,1.8155132719e-03,9.3765354156e-01,9.4702738523e-01,9.4398528337e-01,9.4305872917e-01,9.4955575466e-01,1.2323343754e+00,1.2337862253e+00,1.2361692190e+00,1.2313121557e+00,1.2314105034e+00
245,9.4407989979e-01,4.0351528325e-03,-2.4995220041e-02,1.8577726269e-03,1.2326857805e+00,1.8268000706e-03,9.3743979931e-01,9.4687426090e-01,9.4381147623e-01,9.4289833307e-01,9.4937562943e-01,1.2319486141e+00,1.2335081100e+00,1.2358679771e+00,1.2310192585e+00,1.2310849428e+00
246,9.4390687943e-01,4.0493612561e-03,-2.5074849570e-02,1.8647034556e-03,1.2323746443e+00,1.8387550581e-03,9.3722820282e-01,9.4672477245e-01,9.4364154339e-01,9.4274049997e-01,9.4919937849e-01,1.2315666676e+00,1.2332352400e+00,1.2355726957e+00,1.2307307720e+00,1.2307678461e+00
247,9.4373717308e-01,4.0641698183e-03,-2.5152969909e-02,1.8719071859e-03,1.2320691109e+00,1.8515965006e-03,9.3701905012e-01,9.4657897949e-01,9.4347554445e-01,9.4258522987e-01,9.4902706146e-01,1.2311894894e+00,1.2329672575e+00,1.2352838516e+00,1.2304459810e+00,1.2304589748e+00
248,9.4357048273e-01,4.0795364007e-03,-2.5229717342e-02,1.8793645996e-03,1.2317689180e+00,1.8653420861e-03,9.3681228161e-01,9.4643646479e-01,9.4331300259e-01,9.4243210554e-01,9.4885855913e-01,1.2308166027e+00,1.2327040434e+00,1.2350012064e+00,1.2301648855e+00,1.2301578522e+00
249,9.4340686798e-01,4.0952415380e-03,-2.5305063274e-02,1.8869749392e-03,1.2314741135e+00,1.8799653101e-03,9.3660813570e-01,9.4629710913e-01,9.4315439463e-01,9.4228124619e-01,9.4869345427e-01,1.2304483652e+00,1.2324455976e+00,1.2347247601e+00,1.2298876047e+00,1.2298642397e+00
250,9.4324618578e-01,4.1113376305e-03,-2.5379072952e-02,1.8947624935e-03,1.2311843395e+00,1.8955812863e-03,9.3640643358e-01,9.4616085291e-01,9.4299918413e-01,9.4213271141e-01,9.4853174686e-01,1.2300845385e+00,1.2321915627e+00,1.2344543934e+00,1.2296136618e+00,1.2295775414e+00
251,9.4308838844e-01,4.1277356340e-03,-2.5451767477e-02,1.9026857657e-03,1.2308997154e+00,1.9120335730e-03,9.3620747328e-01,9.4602739811e-01,9.4284749031e-01,9.4198602438e-01,9.4837355614e-01,1.2297254801e+00,1.2319421768e+00,1.2341898680e+00,1.2293431759e+00,1.2292978764e+00
252,9.4293333292e-01,4.1442298287e-03,-2.5523211665e-02,1.9106506430e-03,1.2306200981e+00,1.9294210449e-03,9.3601125479e-01,9.4589656591e-01,9.4269925356e-01,9.4184136391e-01,9.4821822643e-01,1.2293713093e+00,1.2316972017e+00,1.2339313030e+00,1.2290761471e+00,1.2290245295e+00
253,9.4278105497e-01,4.1609811473e-03,-2.5593388753e-02,1.9187308153e-03,1.2303451777e+00,1.9477132203e-03,9.3581771851e-01,9.4576853514e-01,9.4255429506e-01,9.4169855118e-01,9.4806617498e-01,1.2290219069e+00,1.2314561605e+00,1.2336784601e+00,1.2288123369e+00,1.2287570238e+00
254,9.4263138771e-01,4.1777892867e-03,-2.5662374614e-02,1.9268345614e-03,1.2300749063e+00,1.9669781183e-03,9.3562686443e-01,9.4564288855e-01,9.4241273403e-01,9.4155758619e-01,9.4791686535e-01,1.2286773920e+00,1.2312190533e+00,1.2334314585e+00,1.2285513878e+00,1.2284952402e+00
