step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,cosine_similarity_replica_1,cosine_similarity_replica_2
342,1.0171439171e+01,4.6348571777e-04,1.0073824057e+00,1.9789656747e-05,2.2963278741e-01,2.4214386940e-06,1.0171902657e+01,1.0170975685e+01,2.2963036597e-01,2.2963520885e-01
343,1.0173924446e+01,4.5394897461e-04,1.0074885077e+00,1.9377727436e-05,2.2960972041e-01,2.3916363716e-06,1.0174378395e+01,1.0173470497e+01,2.2960732877e-01,2.2961211205e-01
344,1.0176376820e+01,4.4393539429e-04,1.0075931796e+00,1.8945710797e-05,2.2958699614e-01,2.3320317268e-06,1.0176820755e+01,1.0175932884e+01,2.2958466411e-01,2.2958932817e-01
345,1.0178793430e+01,4.3630599976e-04,1.0076963004e+00,1.8615692472e-05,2.2956452519e-01,2.2873282433e-06,1.0179229736e+01,1.0178357124e+01,2.2956223786e-01,2.2956681252e-01
346,1.0181182861e+01,4.3010711670e-04,1.0077982374e+00,1.8346900362e-05,2.2954236716e-01,2.2426247597e-06,1.0181612968e+01,1.0180752754e+01,2.2954012454e-01,2.2954460979e-01
347,1.0183542252e+01,4.2247772217e-04,1.0078988693e+00,1.8017281122e-05,2.2952050716e-01,2.2128224373e-06,1.0183964729e+01,1.0183119774e+01,2.2951829433e-01,2.2952271998e-01
348,1.0185869694e+01,4.1246414185e-04,1.0079981157e+00,1.7586215637e-05,2.2949893773e-01,2.1606683731e-06,1.0186282158e+01,1.0185457230e+01,2.2949677706e-01,2.2950109839e-01
349,1.0188166618e+01,4.0435791016e-04,1.0080960385e+00,1.7236703694e-05,2.2947762161e-01,2.1085143089e-06,1.0188570976e+01,1.0187762260e+01,2.2947551310e-01,2.2947973013e-01
350,1.0190435410e+01,3.9863586426e-04,1.0081927403e+00,1.6989004814e-05,2.2945658118e-01,2.0936131477e-06,1.0190834045e+01,1.0190036774e+01,2.2945448756e-01,2.2945867479e-01
351,1.0192677021e+01,3.9052963257e-04,1.0082882625e+00,1.6639874312e-05,2.2943582386e-01,2.0340085030e-06,1.0193067551e+01,1.0192286491e+01,2.2943378985e-01,2.2943785787e-01
352,1.0194889545e+01,3.8290023804e-04,1.0083825246e+00,1.6311256717e-05,2.2941531986e-01,1.9893050194e-06,1.0195272446e+01,1.0194506645e+01,2.2941333055e-01,2.2941730917e-01
353,1.0197074413e+01,3.7527084351e-04,1.0084755883e+00,1.5982825075e-05,2.2939508408e-01,1.9744038582e-06,1.0197449684e+01,1.0196699142e+01,2.2939310968e-01,2.2939705849e-01
354,1.0199231148e+01,3.6907196045e-04,1.0085674341e+00,1.5715490079e-05,2.2937510163e-01,1.9297003746e-06,1.0199600220e+01,1.0198862076e+01,2.2937317193e-01,2.2937703133e-01
355,1.0201362610e+01,3.6239624023e-04,1.0086581847e+00,1.5428006383e-05,2.2935535759e-01,1.8998980522e-06,1.0201725006e+01,1.0201000214e+01,2.2935345769e-01,2.2935725749e-01
356,1.0203467369e+01,3.5476684570e-04,1.0087477797e+00,1.5100090777e-05,2.2933586687e-01,1.8551945686e-06,1.0203822136e+01,1.0203112602e+01,2.2933401167e-01,2.2933772206e-01
357,1.0205545902e+01,3.5047531128e-04,1.0088362402e+00,1.4914390200e-05,2.2931663692e-01,1.8328428268e-06,1.0205896378e+01,1.0205195427e+01,2.2931480408e-01,2.2931846976e-01
358,1.0207600594e+01,3.4332275391e-04,1.0089236682e+00,1.4607074035e-05,2.2929763794e-01,1.7881393433e-06,1.0207943916e+01,1.0207257271e+01,2.2929584980e-01,2.2929942608e-01
359,1.0209628105e+01,3.3569335938e-04,1.0090099226e+00,1.4279636059e-05,2.2927886248e-01,1.7732381821e-06,1.0209963799e+01,1.0209292412e+01,2.2927708924e-01,2.2928063571e-01
360,1.0211629868e+01,3.3187866211e-04,1.0090950647e+00,1.4114600072e-05,2.2926032543e-01,1.7434358597e-06,1.0211961746e+01,1.0211297989e+01,2.2925858200e-01,2.2926206887e-01
361,1.0213610172e+01,3.2377243042e-04,1.0091792777e+00,1.3767177090e-05,2.2924200445e-01,1.7061829567e-06,1.0213933945e+01,1.0213286400e+01,2.2924029827e-01,2.2924371064e-01
362,1.0215566635e+01,3.1948089600e-04,1.0092624608e+00,1.3582094387e-05,2.2922392190e-01,1.6689300537e-06,1.0215886116e+01,1.0215247154e+01,2.2922225296e-01,2.2922559083e-01
363,1.0217497349e+01,3.1232833862e-04,1.0093445335e+00,1.3275508612e-05,2.2920605540e-01,1.6391277313e-06,1.0217809677e+01,1.0217185020e+01,2.2920441628e-01,2.2920769453e-01
364,1.0219407558e+01,3.0755996704e-04,1.0094257193e+00,1.3070385521e-05,2.2918840498e-01,1.6167759895e-06,1.0219715118e+01,1.0219099998e+01,2.2918678820e-01,2.2919002175e-01
365,1.0221292973e+01,3.0088424683e-04,1.0095058364e+00,1.2784328605e-05,2.2917097062e-01,1.5869736671e-06,1.0221593857e+01,1.0220992088e+01,2.2916938365e-01,2.2917255759e-01
366,1.0223154545e+01,2.9611587524e-04,1.0095849260e+00,1.2579433295e-05,2.2915376723e-01,1.5646219254e-06,1.0223450661e+01,1.0222858429e+01,2.2915220261e-01,2.2915533185e-01
367,1.0224999428e+01,2.9182434082e-04,1.0096632922e+00,1.2394885871e-05,2.2913672775e-01,1.5422701836e-06,1.0225291252e+01,1.0224707603e+01,2.2913518548e-01,2.2913827002e-01
368,1.0226818562e+01,2.8657913208e-04,1.0097405508e+00,1.2169936816e-05,2.2911991924e-01,1.5124678612e-06,1.0227105141e+01,1.0226531982e+01,2.2911840677e-01,2.2912143171e-01
369,1.0228617191e+01,2.8181076050e-04,1.0098169252e+00,1.1965337637e-05,2.2910329700e-01,1.4901161194e-06,1.0228899002e+01,1.0228335381e+01,2.2910180688e-01,2.2910478711e-01
370,1.0230394363e+01,2.7847290039e-04,1.0098923751e+00,1.1821562272e-05,2.2908686846e-01,1.4528632164e-06,1.0230672836e+01,1.0230115891e+01,2.2908541560e-01,2.2908832133e-01
371,1.0232151031e+01,2.7179718018e-04,1.0099669418e+00,1.1536187769e-05,2.2907063365e-01,1.4305114746e-06,1.0232422829e+01,1.0231879234e+01,2.2906920314e-01,2.2907206416e-01
372,1.0233888149e+01,2.6559829712e-04,1.0100406659e+00,1.1271168219e-05,2.2905461490e-01,1.4156103134e-06,1.0234153748e+01,1.0233622551e+01,2.2905319929e-01,2.2905603051e-01
373,1.0235604286e+01,2.6416778564e-04,1.0101134873e+00,1.1208582163e-05,2.2903876752e-01,1.3783574104e-06,1.0235868454e+01,1.0235340118e+01,2.2903738916e-01,2.2904014587e-01
374,1.0237301826e+01,2.5653839111e-04,1.0101855076e+00,1.0883063679e-05,2.2902312130e-01,1.3783574104e-06,1.0237558365e+01,1.0237045288e+01,2.2902174294e-01,2.2902449965e-01
375,1.0238978386e+01,2.5367736816e-04,1.0102566261e+00,1.0759929072e-05,2.2900762409e-01,1.3485550880e-06,1.0239232063e+01,1.0238724709e+01,2.2900627553e-01,2.2900897264e-01
376,1.0240636349e+01,2.5129318237e-04,1.0103269442e+00,1.0657076255e-05,2.2899231315e-01,1.3113021851e-06,1.0240887642e+01,1.0240385056e+01,2.2899100184e-01,2.2899362445e-01
377,1.0242275715e+01,2.4461746216e-04,1.0103964624e+00,1.0372305625e-05,2.2897719592e-01,1.3187527657e-06,1.0242520332e+01,1.0242031097e+01,2.2897587717e-01,2.2897851467e-01
378,1.0243895054e+01,2.4080276489e-04,1.0104651205e+00,1.0208940202e-05,2.2896222770e-01,1.2814998627e-06,1.0244135857e+01,1.0243654251e+01,2.2896094620e-01,2.2896350920e-01
379,1.0245498657e+01,2.3651123047e-04,1.0105331006e+00,1.0025429289e-05,2.2894747555e-01,1.2516975403e-06,1.0245735168e+01,1.0245262146e+01,2.2894622386e-01,2.2894872725e-01
380,1.0247081757e+01,2.3174285889e-04,1.0106002011e+00,9.8217860698e-06,2.2893285006e-01,1.2591481209e-06,1.0247313499e+01,1.0246850014e+01,2.2893159091e-01,2.2893410921e-01
381,1.0248648167e+01,2.2935867310e-04,1.0106665841e+00,9.7192531638e-06,2.2891839594e-01,1.2144446373e-06,1.0248877525e+01,1.0248418808e+01,2.2891718149e-01,2.2891961038e-01
382,1.0250195503e+01,2.2506713867e-04,1.0107321487e+00,9.5359563013e-06,2.2890412807e-01,1.2069940567e-06,1.0250420570e+01,1.0249970436e+01,2.2890292108e-01,2.2890533507e-01
383,1.0251729965e+01,2.2125244141e-04,1.0107971581e+00,9.3729267890e-06,2.2889000922e-01,1.1846423149e-06,1.0251951218e+01,1.0251508713e+01,2.2888882458e-01,2.2889119387e-01
384,1.0253242493e+01,2.1839141846e-04,1.0108612286e+00,9.2503603628e-06,2.2887605429e-01,1.1622905731e-06,1.0253460884e+01,1.0253024101e+01,2.2887489200e-01,2.2887721658e-01
385,1.0254741192e+01,2.1219253540e-04,1.0109247041e+00,8.9864820101e-06,2.2886224091e-01,1.1473894119e-06,1.0254953384e+01,1.0254528999e+01,2.2886109352e-01,2.2886338830e-01
386,1.0256223202e+01,2.0933151245e-04,1.0109874636e+00,8.8640349347e-06,2.2884859890e-01,1.1101365089e-06,1.0256432533e+01,1.0256013870e+01,2.2884748876e-01,2.2884970903e-01
387,1.0257688999e+01,2.0742416382e-04,1.0110495276e+00,8.7820141339e-06,2.2883507609e-01,1.0877847672e-06,1.0257896423e+01,1.0257481575e+01,2.2883398831e-01,2.2883616388e-01
388,1.0259136677e+01,2.0360946655e-04,1.0111108156e+00,8.6192893792e-06,2.2882172465e-01,1.0877847672e-06,1.0259340286e+01,1.0258933067e+01,2.2882063687e-01,2.2882281244e-01
389,1.0260570049e+01,1.9979476929e-04,1.0111714896e+00,8.4566223327e-06,2.2880852968e-01,1.0654330254e-06,1.0260769844e+01,1.0260370255e+01,2.2880746424e-01,2.2880959511e-01
390,1.0261987209e+01,1.9693374634e-04,1.0112314689e+00,8.3343739961e-06,2.2879548371e-01,1.0430812836e-06,1.0262184143e+01,1.0261790276e+01,2.2879444063e-01,2.2879652679e-01
391,1.0263389587e+01,1.9168853760e-04,1.0112908145e+00,8.1112846222e-06,2.2878252715e-01,1.0356307030e-06,1.0263581276e+01,1.0263197899e+01,2.2878149152e-01,2.2878356278e-01
392,1.0264778137e+01,1.8882751465e-04,1.0113495669e+00,7.9891398096e-06,2.2876979411e-01,1.0281801224e-06,1.0264966965e+01,1.0264589310e+01,2.2876876593e-01,2.2877082229e-01
393,1.0266150475e+01,1.8692016602e-04,1.0114076255e+00,7.9073842593e-06,2.2875715047e-01,1.0058283806e-06,1.0266337395e+01,1.0265963554e+01,2.2875614464e-01,2.2875815630e-01
394,1.0267507553e+01,1.8215179443e-04,1.0114650309e+00,7.7046467987e-06,2.2874465585e-01,9.8347663879e-07,1.0267689705e+01,1.0267325401e+01,2.2874367237e-01,2.2874563932e-01
395,1.0268849850e+01,1.7976760864e-04,1.0115218036e+00,7.6028067028e-06,2.2873229533e-01,9.7602605820e-07,1.0269029617e+01,1.0268670082e+01,2.2873131931e-01,2.2873327136e-01
396,1.0270180702e+01,1.7547607422e-04,1.0115780849e+00,7.4203456547e-06,2.2872003913e-01,9.5367431641e-07,1.0270356178e+01,1.0270005226e+01,2.2871908545e-01,2.2872099280e-01
397,1.0271493435e+01,1.7499923706e-04,1.0116335928e+00,7.3992359029e-06,2.2870796174e-01,9.3132257462e-07,1.0271668434e+01,1.0271318436e+01,2.2870703042e-01,2.2870889306e-01
398,1.0272794247e+01,1.7118453979e-04,1.0116885897e+00,7.2370281388e-06,2.2869598866e-01,9.2387199402e-07,1.0272965431e+01,1.0272623062e+01,2.2869506478e-01,2.2869691253e-01
399,1.0274081707e+01,1.6832351685e-04,1.0117430152e+00,7.1151832963e-06,2.2868414223e-01,9.0897083282e-07,1.0274250031e+01,1.0273913383e+01,2.2868323326e-01,2.2868505120e-01
400,1.0275358200e+01,1.6689300537e-04,1.0117969703e+00,7.0538379193e-06,2.2867243737e-01,8.8661909103e-07,1.0275525093e+01,1.0275191307e+01,2.2867155075e-01,2.2867332399e-01
401,1.0276618004e+01,1.6307830811e-04,1.0118502134e+00,6.8917623782e-06,2.2866082191e-01,8.6426734924e-07,1.0276781082e+01,1.0276454926e+01,2.2865995765e-01,2.2866168618e-01
402,1.0277864456e+01,1.6021728516e-04,1.0119028859e+00,6.7700331281e-06,2.2864936292e-01,8.6426734924e-07,1.0278024673e+01,1.0277704239e+01,2.2864849865e-01,2.2865022719e-01
403,1.0279097080e+01,1.5783309937e-04,1.0119549677e+00,6.6684888358e-06,2.2863800079e-01,8.5681676865e-07,1.0279254913e+01,1.0278939247e+01,2.2863714397e-01,2.2863885760e-01
404,1.0280319691e+01,1.5497207642e-04,1.0120066202e+00,6.5468311946e-06,2.2862678766e-01,8.4936618805e-07,1.0280474663e+01,1.0280164719e+01,2.2862593830e-01,2.2862763703e-01
405,1.0281527996e+01,1.5211105347e-04,1.0120576624e+00,6.4252114266e-06,2.2861566395e-01,8.4191560745e-07,1.0281680107e+01,1.0281375885e+01,2.2861482203e-01,2.2861650586e-01
406,1.0282723904e+01,1.4925003052e-04,1.0121081749e+00,6.3036278412e-06,2.2860466689e-01,8.1211328506e-07,1.0282873154e+01,1.0282574654e+01,2.2860385478e-01,2.2860547900e-01
407,1.0283910275e+01,1.4734268188e-04,1.0121582788e+00,6.2223523920e-06,2.2859376669e-01,7.8976154327e-07,1.0284057617e+01,1.0283762932e+01,2.2859297693e-01,2.2859455645e-01
408,1.0285080433e+01,1.4543533325e-04,1.0122076923e+00,6.1411053731e-06,2.2858300060e-01,7.6740980148e-07,1.0285225868e+01,1.0284934998e+01,2.2858223319e-01,2.2858376801e-01
409,1.0286241531e+01,1.4305114746e-04,1.0122567177e+00,6.0397496779e-06,2.2857236117e-01,7.5250864029e-07,1.0286384583e+01,1.0286098480e+01,2.2857160866e-01,2.2857311368e-01
410,1.0287390232e+01,1.3875961304e-04,1.0123052142e+00,5.8579030149e-06,2.2856178880e-01,7.4505805969e-07,1.0287528992e+01,1.0287251472e+01,2.2856104374e-01,2.2856253386e-01
411,1.0288526058e+01,1.3685226440e-04,1.0123531618e+00,5.7767442035e-06,2.2855133563e-01,7.3760747910e-07,1.0288662910e+01,1.0288389206e+01,2.2855059803e-01,2.2855207324e-01
412,1.0289652824e+01,1.3542175293e-04,1.0124007218e+00,5.7157341490e-06,2.2854099423e-01,7.2270631790e-07,1.0289788246e+01,1.0289517403e+01,2.2854027152e-01,2.2854171693e-01
413,1.0290766239e+01,1.3208389282e-04,1.0124477130e+00,5.5742502036e-06,2.2853079438e-01,7.1525573730e-07,1.0290898323e+01,1.0290634155e+01,2.2853007913e-01,2.2853150964e-01
414,1.0291869640e+01,1.3208389282e-04,1.0124942766e+00,5.5736525830e-06,2.2852064669e-01,7.3015689850e-07,1.0292001724e+01,1.0291737556e+01,2.2851991653e-01,2.2852137685e-01
415,1.0292961121e+01,1.2874603271e-04,1.0125403323e+00,5.4322260545e-06,2.2851062566e-01,6.9290399551e-07,1.0293089867e+01,1.0292832375e+01,2.2850993276e-01,2.2851131856e-01
416,1.0294040680e+01,1.2588500977e-04,1.0125858801e+00,5.3109528900e-06,2.2850069404e-01,6.8545341492e-07,1.0294166565e+01,1.0293914795e+01,2.2850000858e-01,2.2850137949e-01
417,1.0295112610e+01,1.2493133545e-04,1.0126311013e+00,5.2701696097e-06,2.2849088162e-01,6.6310167313e-07,1.0295237541e+01,1.0294987679e+01,2.2849021852e-01,2.2849154472e-01
418,1.0296171188e+01,1.2111663818e-04,1.0126757547e+00,5.1087231040e-06,2.2848115116e-01,6.6310167313e-07,1.0296292305e+01,1.0296050072e+01,2.2848048806e-01,2.2848181427e-01
419,1.0297222137e+01,1.2016296387e-04,1.0127200817e+00,5.0679796398e-06,2.2847151011e-01,6.4820051193e-07,1.0297342300e+01,1.0297101974e+01,2.2847086191e-01,2.2847215831e-01
420,1.0298260212e+01,1.1682510376e-04,1.0127638612e+00,4.9267057609e-06,2.2846196592e-01,6.2584877014e-07,1.0298377037e+01,1.0298143387e+01,2.2846134007e-01,2.2846259177e-01
421,1.0299287319e+01,1.1587142944e-04,1.0128071738e+00,4.8860004445e-06,2.2845251113e-01,6.1839818954e-07,1.0299403191e+01,1.0299171448e+01,2.2845189273e-01,2.2845312953e-01
422,1.0300307751e+01,1.1396408081e-04,1.0128502006e+00,4.8050963749e-06,2.2844317555e-01,6.2584877014e-07,1.0300421715e+01,1.0300193787e+01,2.2844254971e-01,2.2844380140e-01
423,1.0301314354e+01,1.1157989502e-04,1.0128926402e+00,4.7041116343e-06,2.2843392193e-01,5.9604644775e-07,1.0301425934e+01,1.0301202774e+01,2.2843332589e-01,2.2843451798e-01
424,1.0302312374e+01,1.1014938354e-04,1.0129347139e+00,4.6433526497e-06,2.2842475027e-01,6.0349702835e-07,1.0302422523e+01,1.0302202225e+01,2.2842414677e-01,2.2842535377e-01
425,1.0303303719e+01,1.0776519775e-04,1.0129765020e+00,4.5424100857e-06,2.2841569036e-01,5.7369470596e-07,1.0303411484e+01,1.0303195953e+01,2.2841511667e-01,2.2841626406e-01
426,1.0304282188e+01,1.0490417480e-04,1.0130177435e+00,4.4213952428e-06,2.2840668261e-01,5.6624412537e-07,1.0304387093e+01,1.0304177284e+01,2.2840611637e-01,2.2840724885e-01
427,1.0305254936e+01,1.0395050049e-04,1.0130587400e+00,4.3807871842e-06,2.2839779407e-01,5.5879354477e-07,1.0305358887e+01,1.0305150986e+01,2.2839723527e-01,2.2839835286e-01
428,1.0306217194e+01,1.0299682617e-04,1.0130992905e+00,4.3401912090e-06,2.2838897258e-01,5.4389238358e-07,1.0306320190e+01,1.0306114197e+01,2.2838842869e-01,2.2838951647e-01
429,1.0307167053e+01,1.0013580322e-04,1.0131393149e+00,4.2192414810e-06,2.2838024795e-01,5.3644180298e-07,1.0307267189e+01,1.0307066917e+01,2.2837971151e-01,2.2838078439e-01
430,1.0308110237e+01,9.8228454590e-05,1.0131790543e+00,4.1384962728e-06,2.2837159038e-01,5.3644180298e-07,1.0308208466e+01,1.0308012009e+01,2.2837105393e-01,2.2837212682e-01
431,1.0309042931e+01,9.8228454590e-05,1.0132183482e+00,4.1381218492e-06,2.2836302221e-01,5.5134296417e-07,1.0309141159e+01,1.0308944702e+01,2.2836247087e-01,2.2836357355e-01
432,1.0309968948e+01,9.4413757324e-05,1.0132573573e+00,3.9770608455e-06,2.2835455090e-01,5.4389238358e-07,1.0310063362e+01,1.0309874535e+01,2.2835400701e-01,2.2835509479e-01
433,1.0310885429e+01,9.4413757324e-05,1.0132959612e+00,3.9767073452e-06,2.2834613919e-01,5.0663948059e-07,1.0310979843e+01,1.0310791016e+01,2.2834563255e-01,2.2834664583e-01
434,1.0311791897e+01,9.2029571533e-05,1.0133341399e+00,3.8759446942e-06,2.2833783925e-01,4.7683715820e-07,1.0311883926e+01,1.0311699867e+01,2.2833736241e-01,2.2833831608e-01
435,1.0312691689e+01,9.0599060059e-05,1.0133720341e+00,3.8153639261e-06,2.2832959145e-01,4.6938657761e-07,1.0312782288e+01,1.0312601089e+01,2.2832912207e-01,2.2833006084e-01
436,1.0313582420e+01,8.9645385742e-05,1.0134095436e+00,3.7748761555e-06,2.2832142562e-01,4.6938657761e-07,1.0313672066e+01,1.0313492775e+01,2.2832095623e-01,2.2832189500e-01
437,1.0314465523e+01,8.7738037109e-05,1.0134467285e+00,3.6942433214e-06,2.2831334174e-01,4.6193599701e-07,1.0314553261e+01,1.0314377785e+01,2.2831287980e-01,2.2831380367e-01
438,1.0315339565e+01,8.6307525635e-05,1.0134835288e+00,3.6337031751e-06,2.2830533981e-01,4.4703483582e-07,1.0315425873e+01,1.0315253258e+01,2.2830489278e-01,2.2830578685e-01
439,1.0316204548e+01,8.5353851318e-05,1.0135199447e+00,3.5932504504e-06,2.2829739749e-01,4.6193599701e-07,1.0316289902e+01,1.0316119194e+01,2.2829693556e-01,2.2829785943e-01
440,1.0317062855e+01,8.2492828369e-05,1.0135560764e+00,3.4725173882e-06,2.2828952223e-01,4.3958425522e-07,1.0317145348e+01,1.0316980362e+01,2.2828908265e-01,2.2828996181e-01
441,1.0317914963e+01,8.1062316895e-05,1.0135919442e+00,3.4120185177e-06,2.2828174382e-01,4.2468309402e-07,1.0317996025e+01,1.0317833900e+01,2.2828131914e-01,2.2828216851e-01
442,1.0318757534e+01,7.9631805420e-05,1.0136274077e+00,3.3515327368e-06,2.2827401757e-01,4.1723251343e-07,1.0318837166e+01,1.0318677902e+01,2.2827360034e-01,2.2827443480e-01
443,1.0319591999e+01,7.9631805420e-05,1.0136625271e+00,3.3512617245e-06,2.2826637328e-01,4.3213367462e-07,1.0319671631e+01,1.0319512367e+01,2.2826594114e-01,2.2826680541e-01
444,1.0320418835e+01,7.8678131104e-05,1.0136973227e+00,3.3108615777e-06,2.2825880349e-01,4.0233135223e-07,1.0320497513e+01,1.0320340157e+01,2.2825840116e-01,2.2825920582e-01
445,1.0321237564e+01,7.6293945312e-05,1.0137317743e+00,3.2102777643e-06,2.2825128585e-01,3.9488077164e-07,1.0321313858e+01,1.0321161270e+01,2.2825089097e-01,2.2825168073e-01
446,1.0322051048e+01,7.5340270996e-05,1.0137660026e+00,3.1698994517e-06,2.2824384272e-01,3.8743019104e-07,1.0322126389e+01,1.0321975708e+01,2.2824345529e-01,2.2824423015e-01
447,1.0322854042e+01,7.4386596680e-05,1.0137997868e+00,3.1295306835e-06,2.2823648155e-01,3.8743019104e-07,1.0322928429e+01,1.0322779655e+01,2.2823609412e-01,2.2823686898e-01
448,1.0323653221e+01,7.0571899414e-05,1.0138334078e+00,2.9688120897e-06,2.2822917253e-01,3.7997961044e-07,1.0323723793e+01,1.0323582649e+01,2.2822879255e-01,2.2822955251e-01
449,1.0324440479e+01,6.9141387939e-05,1.0138665249e+00,2.9084116775e-06,2.2822194546e-01,3.7997961044e-07,1.0324509621e+01,1.0324371338e+01,2.2822156549e-01,2.2822232544e-01
450,1.0325225353e+01,7.0095062256e-05,1.0138995391e+00,2.9483035677e-06,2.2821477801e-01,3.3527612686e-07,1.0325295448e+01,1.0325155258e+01,2.2821444273e-01,2.2821511328e-01
451,1.0326002598e+01,6.7234039307e-05,1.0139322300e+00,2.8277517841e-06,2.2820767015e-01,3.6507844925e-07,1.0326069832e+01,1.0325935364e+01,2.2820730507e-01,2.2820803523e-01
452,1.0326771736e+01,6.6757202148e-05,1.0139645774e+00,2.8074876894e-06,2.2820059955e-01,3.4272670746e-07,1.0326838493e+01,1.0326704979e+01,2.2820025682e-01,2.2820094228e-01
453,1.0327535152e+01,6.5326690674e-05,1.0139966819e+00,2.7471241552e-06,2.2819364071e-01,3.2782554626e-07,1.0327600479e+01,1.0327469826e+01,2.2819331288e-01,2.2819396853e-01
454,1.0328289986e+01,6.4849853516e-05,1.0140284230e+00,2.7268728485e-06,2.2818671167e-01,3.4272670746e-07,1.0328354836e+01,1.0328225136e+01,2.2818636894e-01,2.2818705440e-01
455,1.0329039097e+01,6.2465667725e-05,1.0140599213e+00,2.6264296753e-06,2.2817987204e-01,3.1292438507e-07,1.0329101562e+01,1.0328976631e+01,2.2817955911e-01,2.2818018496e-01
456,1.0329783440e+01,6.1988830566e-05,1.0140912168e+00,2.6061927835e-06,2.2817308456e-01,3.0547380447e-07,1.0329845428e+01,1.0329721451e+01,2.2817277908e-01,2.2817339003e-01
457,1.0330517769e+01,6.0081481934e-05,1.0141220890e+00,2.5258226792e-06,2.2816634923e-01,3.2037496567e-07,1.0330577850e+01,1.0330457687e+01,2.2816602886e-01,2.2816666961e-01
458,1.0331244946e+01,5.9604644775e-05,1.0141526584e+00,2.5056000955e-06,2.2815965116e-01,3.1292438507e-07,1.0331304550e+01,1.0331185341e+01,2.2815933824e-01,2.2815996408e-01
459,1.0331971169e+01,5.9127807617e-05,1.0141831856e+00,2.4853805878e-06,2.2815304995e-01,2.8312206268e-07,1.0332030296e+01,1.0331912041e+01,2.2815276682e-01,2.2815333307e-01
460,1.0332687378e+01,5.5313110352e-05,1.0142132897e+00,2.3248722936e-06,2.2814650089e-01,3.0547380447e-07,1.0332742691e+01,1.0332632065e+01,2.2814619541e-01,2.2814680636e-01
461,1.0333397388e+01,5.4836273193e-05,1.0142431312e+00,2.3046719254e-06,2.2813998908e-01,2.9057264328e-07,1.0333452225e+01,1.0333342552e+01,2.2813969851e-01,2.2814027965e-01
462,1.0334102631e+01,5.3405761719e-05,1.0142727703e+00,2.2443968717e-06,2.2813354433e-01,2.6822090149e-07,1.0334156036e+01,1.0334049225e+01,2.2813327610e-01,2.2813381255e-01
463,1.0334799290e+01,5.3882598877e-05,1.0143020467e+00,2.2642834860e-06,2.2812715173e-01,2.8312206268e-07,1.0334853172e+01,1.0334745407e+01,2.2812686861e-01,2.2812743485e-01
464,1.0335492611e+01,5.1975250244e-05,1.0143311808e+00,2.1839853432e-06,2.2812083364e-01,2.6822090149e-07,1.0335544586e+01,1.0335440636e+01,2.2812056541e-01,2.2812110186e-01
465,1.0336179256e+01,5.1021575928e-05,1.0143600325e+00,2.1437697948e-06,2.2811456025e-01,2.5331974030e-07,1.0336230278e+01,1.0336128235e+01,2.2811430693e-01,2.2811481357e-01
466,1.0336860657e+01,5.0544738770e-05,1.0143886619e+00,2.1235945676e-06,2.2810833901e-01,2.6077032089e-07,1.0336911201e+01,1.0336810112e+01,2.2810807824e-01,2.2810859978e-01
467,1.0337534428e+01,4.9114227295e-05,1.0144169689e+00,2.0633583421e-06,2.2810218483e-01,2.3096799850e-07,1.0337583542e+01,1.0337485313e+01,2.2810195386e-01,2.2810241580e-01
468,1.0338202953e+01,4.9114227295e-05,1.0144450537e+00,2.0632249138e-06,2.2809604555e-01,2.4586915970e-07,1.0338252068e+01,1.0338153839e+01,2.2809579968e-01,2.2809629142e-01
469,1.0338866711e+01,4.8160552979e-05,1.0144729364e+00,2.0230324067e-06,2.2808998823e-01,2.2351741791e-07,1.0338914871e+01,1.0338818550e+01,2.2808976471e-01,2.2809021175e-01
470,1.0339522839e+01,4.5299530029e-05,1.0145004968e+00,1.9027315120e-06,2.2808398306e-01,2.3841857910e-07,1.0339568138e+01,1.0339477539e+01,2.2808374465e-01,2.2808422148e-01
471,1.0340173721e+01,4.7683715820e-05,1.0145278352e+00,2.0027492009e-06,2.2807803005e-01,2.1606683731e-07,1.0340221405e+01,1.0340126038e+01,2.2807781398e-01,2.2807824612e-01
472,1.0340822220e+01,4.3869018555e-05,1.0145550718e+00,1.8424137153e-06,2.2807212174e-01,2.0861625671e-07,1.0340866089e+01,1.0340778351e+01,2.2807191312e-01,2.2807233036e-01
473,1.0341462612e+01,4.3392181396e-05,1.0145819662e+00,1.8222746283e-06,2.2806626558e-01,2.0861625671e-07,1.0341506004e+01,1.0341419220e+01,2.2806605697e-01,2.2806647420e-01
474,1.0342096806e+01,4.3392181396e-05,1.0146085986e+00,1.8221628836e-06,2.2806047648e-01,2.0116567612e-07,1.0342140198e+01,1.0342053413e+01,2.2806027532e-01,2.2806067765e-01
475,1.0342728138e+01,4.1484832764e-05,1.0146351093e+00,1.7419614740e-06,2.2805469483e-01,1.8626451492e-07,1.0342769623e+01,1.0342686653e+01,2.2805450857e-01,2.2805488110e-01
476,1.0343353271e+01,4.1961669922e-05,1.0146613580e+00,1.7618775285e-06,2.2804898769e-01,2.0116567612e-07,1.0343395233e+01,1.0343311310e+01,2.2804878652e-01,2.2804918885e-01
477,1.0343975067e+01,3.9100646973e-05,1.0146874651e+00,1.6416508266e-06,2.2804330289e-01,1.7881393433e-07,1.0344014168e+01,1.0343935966e+01,2.2804312408e-01,2.2804348171e-01
