step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
2980,5.9966392517e+01,0.0000000000e+00,1.7779079232e+00,0.0000000000e+00,5.9966397285e-01,0.0000000000e+00,2.1470095217e-01,0.0000000000e+00,5.9966392517e+01,5.9966397285e-01,2.1470095217e-01
2985,5.9895679474e+01,0.0000000000e+00,1.7773954960e+00,0.0000000000e+00,5.9895676374e-01,0.0000000000e+00,2.1496689320e-01,0.0000000000e+00,5.9895679474e+01,5.9895676374e-01,2.1496689320e-01
2990,5.9832313538e+01,0.0000000000e+00,1.7769357960e+00,0.0000000000e+00,5.9832310677e-01,0.0000000000e+00,2.1525354683e-01,0.0000000000e+00,5.9832313538e+01,5.9832310677e-01,2.1525354683e-01
2995,5.9765605927e+01,0.0000000000e+00,1.7764513269e+00,0.0000000000e+00,5.9765607119e-01,0.0000000000e+00,2.1553483605e-01,0.0000000000e+00,5.9765605927e+01,5.9765607119e-01,2.1553483605e-01
3000,5.9700393677e+01,0.0000000000e+00,1.7759771950e+00,0.0000000000e+00,5.9700393677e-01,0.0000000000e+00,2.1579776704e-01,0.0000000000e+00,5.9700393677e+01,5.9700393677e-01,2.1579776704e-01
3005,5.9633892059e+01,0.0000000000e+00,1.7754931549e+00,0.0000000000e+00,5.9633898735e-01,0.0000000000e+00,2.1605230868e-01,0.0000000000e+00,5.9633892059e+01,5.9633898735e-01,2.1605230868e-01
3010,5.9567161560e+01,0.0000000000e+00,1.7750069060e+00,0.0000000000e+00,5.9567159414e-01,0.0000000000e+00,2.1635425091e-01,0.0000000000e+00,5.9567161560e+01,5.9567159414e-01,2.1635425091e-01
3015,5.9499748230e+01,0.0000000000e+00,1.7745151280e+00,0.0000000000e+00,5.9499752522e-01,0.0000000000e+00,2.1665211022e-01,0.0000000000e+00,5.9499748230e+01,5.9499752522e-01,2.1665211022e-01
3020,5.9437332153e+01,0.0000000000e+00,1.7740593079e+00,0.0000000000e+00,5.9437334538e-01,0.0000000000e+00,2.1694001555e-01,0.0000000000e+00,5.9437332153e+01,5.9437334538e-01,2.1694001555e-01
3025,5.9371791840e+01,0.0000000000e+00,1.7735801561e+00,0.0000000000e+00,5.9371793270e-01,0.0000000000e+00,2.1724002063e-01,0.0000000000e+00,5.9371791840e+01,5.9371793270e-01,2.1724002063e-01
3030,5.9306365967e+01,0.0000000000e+00,1.7731013132e+00,0.0000000000e+00,5.9306365252e-01,0.0000000000e+00,2.1751224995e-01,0.0000000000e+00,5.9306365967e+01,5.9306365252e-01,2.1751224995e-01
3035,5.9240333557e+01,0.0000000000e+00,1.7726174952e+00,0.0000000000e+00,5.9240335226e-01,0.0000000000e+00,2.1779891849e-01,0.0000000000e+00,5.9240333557e+01,5.9240335226e-01,2.1779891849e-01
3040,5.9175247192e+01,0.0000000000e+00,1.7721400808e+00,0.0000000000e+00,5.9175246954e-01,0.0000000000e+00,2.1809178591e-01,0.0000000000e+00,5.9175247192e+01,5.9175246954e-01,2.1809178591e-01
3045,5.9107818604e+01,0.0000000000e+00,1.7716449318e+00,0.0000000000e+00,5.9107822180e-01,0.0000000000e+00,2.1838429570e-01,0.0000000000e+00,5.9107818604e+01,5.9107822180e-01,2.1838429570e-01
3050,5.9041408539e+01,0.0000000000e+00,1.7711567098e+00,0.0000000000e+00,5.9041404724e-01,0.0000000000e+00,2.1866694093e-01,0.0000000000e+00,5.9041408539e+01,5.9041404724e-01,2.1866694093e-01
3055,5.8980972290e+01,0.0000000000e+00,1.7707119275e+00,0.0000000000e+00,5.8980971575e-01,0.0000000000e+00,2.1894566715e-01,0.0000000000e+00,5.8980972290e+01,5.8980971575e-01,2.1894566715e-01
3060,5.8915012360e+01,0.0000000000e+00,1.7702259731e+00,0.0000000000e+00,5.8915013075e-01,0.0000000000e+00,2.1923591197e-01,0.0000000000e+00,5.8915012360e+01,5.8915013075e-01,2.1923591197e-01
3065,5.8850078583e+01,0.0000000000e+00,1.7697470471e+00,0.0000000000e+00,5.8850079775e-01,0.0000000000e+00,2.1951113641e-01,0.0000000000e+00,5.8850078583e+01,5.8850079775e-01,2.1951113641e-01
3070,5.8783466339e+01,0.0000000000e+00,1.7692551919e+00,0.0000000000e+00,5.8783471584e-01,0.0000000000e+00,2.1980085969e-01,0.0000000000e+00,5.8783466339e+01,5.8783471584e-01,2.1980085969e-01
3075,5.8720294952e+01,0.0000000000e+00,1.7687882284e+00,0.0000000000e+00,5.8720290661e-01,0.0000000000e+00,2.2007803619e-01,0.0000000000e+00,5.8720294952e+01,5.8720290661e-01,2.2007803619e-01
3080,5.8654834747e+01,0.0000000000e+00,1.7683038156e+00,0.0000000000e+00,5.8654832840e-01,0.0000000000e+00,2.2036832571e-01,0.0000000000e+00,5.8654834747e+01,5.8654832840e-01,2.2036832571e-01
3085,5.8590099335e+01,0.0000000000e+00,1.7678242343e+00,0.0000000000e+00,5.8590096235e-01,0.0000000000e+00,2.2061713040e-01,0.0000000000e+00,5.8590099335e+01,5.8590096235e-01,2.2061713040e-01
3090,5.8526859283e+01,0.0000000000e+00,1.7673552193e+00,0.0000000000e+00,5.8526861668e-01,0.0000000000e+00,2.2090682387e-01,0.0000000000e+00,5.8526859283e+01,5.8526861668e-01,2.2090682387e-01
3095,5.8464187622e+01,0.0000000000e+00,1.7668899194e+00,0.0000000000e+00,5.8464187384e-01,0.0000000000e+00,2.2119681537e-01,0.0000000000e+00,5.8464187622e+01,5.8464187384e-01,2.2119681537e-01
3100,5.8400646210e+01,0.0000000000e+00,1.7664176527e+00,0.0000000000e+00,5.8400642872e-01,0.0000000000e+00,2.2147578001e-01,0.0000000000e+00,5.8400646210e+01,5.8400642872e-01,2.2147578001e-01
3105,5.8335319519e+01,0.0000000000e+00,1.7659315810e+00,0.0000000000e+00,5.8335322142e-01,0.0000000000e+00,2.2176826000e-01,0.0000000000e+00,5.8335319519e+01,5.8335322142e-01,2.2176826000e-01
3110,5.8273445129e+01,0.0000000000e+00,1.7654706944e+00,0.0000000000e+00,5.8273446560e-01,0.0000000000e+00,2.2204288840e-01,0.0000000000e+00,5.8273445129e+01,5.8273446560e-01,2.2204288840e-01
3115,5.8210834503e+01,0.0000000000e+00,1.7650038253e+00,0.0000000000e+00,5.8210831881e-01,0.0000000000e+00,2.2232808173e-01,0.0000000000e+00,5.8210834503e+01,5.8210831881e-01,2.2232808173e-01
3120,5.8148960114e+01,0.0000000000e+00,1.7645419526e+00,0.0000000000e+00,5.8148956299e-01,0.0000000000e+00,2.2258612514e-01,0.0000000000e+00,5.8148960114e+01,5.8148956299e-01,2.2258612514e-01
3125,5.8085601807e+01,0.0000000000e+00,1.7640684933e+00,0.0000000000e+00,5.8085596561e-01,0.0000000000e+00,2.2287797928e-01,0.0000000000e+00,5.8085601807e+01,5.8085596561e-01,2.2287797928e-01
3130,5.8021873474e+01,0.0000000000e+00,1.7635917477e+00,0.0000000000e+00,5.8021873236e-01,0.0000000000e+00,2.2314722836e-01,0.0000000000e+00,5.8021873474e+01,5.8021873236e-01,2.2314722836e-01
3135,5.7961780548e+01,0.0000000000e+00,1.7631417182e+00,0.0000000000e+00,5.7961779833e-01,0.0000000000e+00,2.2340992093e-01,0.0000000000e+00,5.7961780548e+01,5.7961779833e-01,2.2340992093e-01
3140,5.7897861481e+01,0.0000000000e+00,1.7626625229e+00,0.0000000000e+00,5.7897859812e-01,0.0000000000e+00,2.2369338572e-01,0.0000000000e+00,5.7897861481e+01,5.7897859812e-01,2.2369338572e-01
3145,5.7836212158e+01,0.0000000000e+00,1.7621998422e+00,0.0000000000e+00,5.7836210728e-01,0.0000000000e+00,2.2398892045e-01,0.0000000000e+00,5.7836212158e+01,5.7836210728e-01,2.2398892045e-01
3150,5.7771152496e+01,0.0000000000e+00,1.7617110315e+00,0.0000000000e+00,5.7771158218e-01,0.0000000000e+00,2.2425563633e-01,0.0000000000e+00,5.7771152496e+01,5.7771158218e-01,2.2425563633e-01
3155,5.7709747314e+01,0.0000000000e+00,1.7612491727e+00,0.0000000000e+00,5.7709747553e-01,0.0000000000e+00,2.2454829514e-01,0.0000000000e+00,5.7709747314e+01,5.7709747553e-01,2.2454829514e-01
3160,5.7648487091e+01,0.0000000000e+00,1.7607879143e+00,0.0000000000e+00,5.7648485899e-01,0.0000000000e+00,2.2481694818e-01,0.0000000000e+00,5.7648487091e+01,5.7648485899e-01,2.2481694818e-01
3165,5.7588352203e+01,0.0000000000e+00,1.7603346521e+00,0.0000000000e+00,5.7588356733e-01,0.0000000000e+00,2.2507317364e-01,0.0000000000e+00,5.7588352203e+01,5.7588356733e-01,2.2507317364e-01
3170,5.7526447296e+01,0.0000000000e+00,1.7598675538e+00,0.0000000000e+00,5.7526445389e-01,0.0000000000e+00,2.2534416616e-01,0.0000000000e+00,5.7526447296e+01,5.7526445389e-01,2.2534416616e-01
3175,5.7465301514e+01,0.0000000000e+00,1.7594056897e+00,0.0000000000e+00,5.7465302944e-01,0.0000000000e+00,2.2562633455e-01,0.0000000000e+00,5.7465301514e+01,5.7465302944e-01,2.2562633455e-01
3180,5.7404426575e+01,0.0000000000e+00,1.7589453830e+00,0.0000000000e+00,5.7404428720e-01,0.0000000000e+00,2.2591382265e-01,0.0000000000e+00,5.7404426575e+01,5.7404428720e-01,2.2591382265e-01
3185,5.7346107483e+01,0.0000000000e+00,1.7585039444e+00,0.0000000000e+00,5.7346105576e-01,0.0000000000e+00,2.2616344690e-01,0.0000000000e+00,5.7346107483e+01,5.7346105576e-01,2.2616344690e-01
3190,5.7284626007e+01,0.0000000000e+00,1.7580380821e+00,0.0000000000e+00,5.7284623384e-01,0.0000000000e+00,2.2643825412e-01,0.0000000000e+00,5.7284626007e+01,5.7284623384e-01,2.2643825412e-01
3195,5.7221588135e+01,0.0000000000e+00,1.7575599071e+00,0.0000000000e+00,5.7221591473e-01,0.0000000000e+00,2.2672799230e-01,0.0000000000e+00,5.7221588135e+01,5.7221591473e-01,2.2672799230e-01
3200,5.7158660889e+01,0.0000000000e+00,1.7570820456e+00,0.0000000000e+00,5.7158660889e-01,0.0000000000e+00,2.2702042758e-01,0.0000000000e+00,5.7158660889e+01,5.7158660889e-01,2.2702042758e-01
3205,5.7100395203e+01,0.0000000000e+00,1.7566391141e+00,0.0000000000e+00,5.7100397348e-01,0.0000000000e+00,2.2728802264e-01,0.0000000000e+00,5.7100395203e+01,5.7100397348e-01,2.2728802264e-01
3210,5.7040847778e+01,0.0000000000e+00,1.7561859717e+00,0.0000000000e+00,5.7040846348e-01,0.0000000000e+00,2.2757500410e-01,0.0000000000e+00,5.7040847778e+01,5.7040846348e-01,2.2757500410e-01
3215,5.6983627319e+01,0.0000000000e+00,1.7557500910e+00,0.0000000000e+00,5.6983625889e-01,0.0000000000e+00,2.2783237696e-01,0.0000000000e+00,5.6983627319e+01,5.6983625889e-01,2.2783237696e-01
3220,5.6924106598e+01,0.0000000000e+00,1.7552962233e+00,0.0000000000e+00,5.6924104691e-01,0.0000000000e+00,2.2808440030e-01,0.0000000000e+00,5.6924106598e+01,5.6924104691e-01,2.2808440030e-01
3225,5.6865951538e+01,0.0000000000e+00,1.7548523106e+00,0.0000000000e+00,5.6865954399e-01,0.0000000000e+00,2.2832828760e-01,0.0000000000e+00,5.6865951538e+01,5.6865954399e-01,2.2832828760e-01
3230,5.6805480957e+01,0.0000000000e+00,1.7543902412e+00,0.0000000000e+00,5.6805479527e-01,0.0000000000e+00,2.2859877348e-01,0.0000000000e+00,5.6805480957e+01,5.6805479527e-01,2.2859877348e-01
3235,5.6746227264e+01,0.0000000000e+00,1.7539369930e+00,0.0000000000e+00,5.6746226549e-01,0.0000000000e+00,2.2887824476e-01,0.0000000000e+00,5.6746227264e+01,5.6746226549e-01,2.2887824476e-01
3240,5.6684501648e+01,0.0000000000e+00,1.7534643328e+00,0.0000000000e+00,5.6684499979e-01,0.0000000000e+00,2.2916376591e-01,0.0000000000e+00,5.6684501648e+01,5.6684499979e-01,2.2916376591e-01
3245,5.6627960205e+01,0.0000000000e+00,1.7530309182e+00,0.0000000000e+00,5.6627959013e-01,0.0000000000e+00,2.2941689193e-01,0.0000000000e+00,5.6627960205e+01,5.6627959013e-01,2.2941689193e-01
3250,5.6567405701e+01,0.0000000000e+00,1.7525662615e+00,0.0000000000e+00,5.6567406654e-01,0.0000000000e+00,2.2970122099e-01,0.0000000000e+00,5.6567405701e+01,5.6567406654e-01,2.2970122099e-01
3255,5.6506484985e+01,0.0000000000e+00,1.7520982926e+00,0.0000000000e+00,5.6506490707e-01,0.0000000000e+00,2.2998268902e-01,0.0000000000e+00,5.6506484985e+01,5.6506490707e-01,2.2998268902e-01
3260,5.6448539734e+01,0.0000000000e+00,1.7516527117e+00,0.0000000000e+00,5.6448543072e-01,0.0000000000e+00,2.3024566472e-01,0.0000000000e+00,5.6448539734e+01,5.6448543072e-01,2.3024566472e-01
3265,5.6390205383e+01,0.0000000000e+00,1.7512036764e+00,0.0000000000e+00,5.6390208006e-01,0.0000000000e+00,2.3051710427e-01,0.0000000000e+00,5.6390205383e+01,5.6390208006e-01,2.3051710427e-01
3270,5.6333644867e+01,0.0000000000e+00,1.7507678516e+00,0.0000000000e+00,5.6333643198e-01,0.0000000000e+00,2.3078961670e-01,0.0000000000e+00,5.6333644867e+01,5.6333643198e-01,2.3078961670e-01
3275,5.6275592804e+01,0.0000000000e+00,1.7503200785e+00,0.0000000000e+00,5.6275594234e-01,0.0000000000e+00,2.3106370866e-01,0.0000000000e+00,5.6275592804e+01,5.6275594234e-01,2.3106370866e-01
3280,5.6214298248e+01,0.0000000000e+00,1.7498467935e+00,0.0000000000e+00,5.6214302778e-01,0.0000000000e+00,2.3137357831e-01,0.0000000000e+00,5.6214298248e+01,5.6214302778e-01,2.3137357831e-01
3285,5.6156131744e+01,0.0000000000e+00,1.7493971842e+00,0.0000000000e+00,5.6156134605e-01,0.0000000000e+00,2.3164807260e-01,0.0000000000e+00,5.6156131744e+01,5.6156134605e-01,2.3164807260e-01
3290,5.6097518921e+01,0.0000000000e+00,1.7489436537e+00,0.0000000000e+00,5.6097519398e-01,0.0000000000e+00,2.3190423846e-01,0.0000000000e+00,5.6097518921e+01,5.6097519398e-01,2.3190423846e-01
3295,5.6039875031e+01,0.0000000000e+00,1.7484971581e+00,0.0000000000e+00,5.6039875746e-01,0.0000000000e+00,2.3217391968e-01,0.0000000000e+00,5.6039875031e+01,5.6039875746e-01,2.3217391968e-01
3300,5.5981578827e+01,0.0000000000e+00,1.7480451425e+00,0.0000000000e+00,5.5981576443e-01,0.0000000000e+00,2.3247753084e-01,0.0000000000e+00,5.5981578827e+01,5.5981576443e-01,2.3247753084e-01
3305,5.5920917511e+01,0.0000000000e+00,1.7475742884e+00,0.0000000000e+00,5.5920916796e-01,0.0000000000e+00,2.3273898661e-01,0.0000000000e+00,5.5920917511e+01,5.5920916796e-01,2.3273898661e-01
3310,5.5863231659e+01,0.0000000000e+00,1.7471260558e+00,0.0000000000e+00,5.5863231421e-01,0.0000000000e+00,2.3302695155e-01,0.0000000000e+00,5.5863231659e+01,5.5863231421e-01,2.3302695155e-01
3315,5.5806129456e+01,0.0000000000e+00,1.7466819022e+00,0.0000000000e+00,5.5806130171e-01,0.0000000000e+00,2.3328804970e-01,0.0000000000e+00,5.5806129456e+01,5.5806130171e-01,2.3328804970e-01
3320,5.5753280640e+01,0.0000000000e+00,1.7462704273e+00,0.0000000000e+00,5.5753278732e-01,0.0000000000e+00,2.3355273902e-01,0.0000000000e+00,5.5753280640e+01,5.5753278732e-01,2.3355273902e-01
3325,5.5694313049e+01,0.0000000000e+00,1.7458108516e+00,0.0000000000e+00,5.5694311857e-01,0.0000000000e+00,2.3382943869e-01,0.0000000000e+00,5.5694313049e+01,5.5694311857e-01,2.3382943869e-01
3330,5.5637863159e+01,0.0000000000e+00,1.7453704420e+00,0.0000000000e+00,5.5637866259e-01,0.0000000000e+00,2.3408740759e-01,0.0000000000e+00,5.5637863159e+01,5.5637866259e-01,2.3408740759e-01
3335,5.5581375122e+01,0.0000000000e+00,1.7449292873e+00,0.0000000000e+00,5.5581372976e-01,0.0000000000e+00,2.3439124227e-01,0.0000000000e+00,5.5581375122e+01,5.5581372976e-01,2.3439124227e-01
3340,5.5522232056e+01,0.0000000000e+00,1.7444669169e+00,0.0000000000e+00,5.5522233248e-01,0.0000000000e+00,2.3467841744e-01,0.0000000000e+00,5.5522232056e+01,5.5522233248e-01,2.3467841744e-01
3345,5.5464149475e+01,0.0000000000e+00,1.7440123576e+00,0.0000000000e+00,5.5464148521e-01,0.0000000000e+00,2.3496298492e-01,0.0000000000e+00,5.5464149475e+01,5.5464148521e-01,2.3496298492e-01
3350,5.5408443451e+01,0.0000000000e+00,1.7435759500e+00,0.0000000000e+00,5.5408442020e-01,0.0000000000e+00,2.3523572087e-01,0.0000000000e+00,5.5408443451e+01,5.5408442020e-01,2.3523572087e-01
3355,5.5355072021e+01,0.0000000000e+00,1.7431574202e+00,0.0000000000e+00,5.5355072021e-01,0.0000000000e+00,2.3549531400e-01,0.0000000000e+00,5.5355072021e+01,5.5355072021e-01,2.3549531400e-01
3360,5.5299781799e+01,0.0000000000e+00,1.7427234177e+00,0.0000000000e+00,5.5299782753e-01,0.0000000000e+00,2.3576842248e-01,0.0000000000e+00,5.5299781799e+01,5.5299782753e-01,2.3576842248e-01
3365,5.5244647980e+01,0.0000000000e+00,1.7422902106e+00,0.0000000000e+00,5.5244648457e-01,0.0000000000e+00,2.3603489995e-01,0.0000000000e+00,5.5244647980e+01,5.5244648457e-01,2.3603489995e-01
3370,5.5188198090e+01,0.0000000000e+00,1.7418462145e+00,0.0000000000e+00,5.5188196898e-01,0.0000000000e+00,2.3632182181e-01,0.0000000000e+00,5.5188198090e+01,5.5188196898e-01,2.3632182181e-01
3375,5.5131507874e+01,0.0000000000e+00,1.7413998708e+00,0.0000000000e+00,5.5131506920e-01,0.0000000000e+00,2.3657734692e-01,0.0000000000e+00,5.5131507874e+01,5.5131506920e-01,2.3657734692e-01
3380,5.5074588776e+01,0.0000000000e+00,1.7409512631e+00,0.0000000000e+00,5.5074590445e-01,0.0000000000e+00,2.3684559762e-01,0.0000000000e+00,5.5074588776e+01,5.5074590445e-01,2.3684559762e-01
3385,5.5020740509e+01,0.0000000000e+00,1.7405264311e+00,0.0000000000e+00,5.5020737648e-01,0.0000000000e+00,2.3712308705e-01,0.0000000000e+00,5.5020740509e+01,5.5020737648e-01,2.3712308705e-01
3390,5.4965473175e+01,0.0000000000e+00,1.7400899710e+00,0.0000000000e+00,5.4965472221e-01,0.0000000000e+00,2.3741184175e-01,0.0000000000e+00,5.4965473175e+01,5.4965472221e-01,2.3741184175e-01
3395,5.4910572052e+01,0.0000000000e+00,1.7396559682e+00,0.0000000000e+00,5.4910570383e-01,0.0000000000e+00,2.3766764998e-01,0.0000000000e+00,5.4910572052e+01,5.4910570383e-01,2.3766764998e-01
3400,5.4854301453e+01,0.0000000000e+00,1.7392106889e+00,0.0000000000e+00,5.4854303598e-01,0.0000000000e+00,2.3792622983e-01,0.0000000000e+00,5.4854301453e+01,5.4854303598e-01,2.3792622983e-01
3405,5.4799781799e+01,0.0000000000e+00,1.7387788292e+00,0.0000000000e+00,5.4799783230e-01,0.0000000000e+00,2.3820029199e-01,0.0000000000e+00,5.4799781799e+01,5.4799783230e-01,2.3820029199e-01
3410,5.4743824005e+01,0.0000000000e+00,1.7383351308e+00,0.0000000000e+00,5.4743820429e-01,0.0000000000e+00,2.3849101365e-01,0.0000000000e+00,5.4743824005e+01,5.4743820429e-01,2.3849101365e-01
3415,5.4688465118e+01,0.0000000000e+00,1.7378957347e+00,0.0000000000e+00,5.4688465595e-01,0.0000000000e+00,2.3875036836e-01,0.0000000000e+00,5.4688465118e+01,5.4688465595e-01,2.3875036836e-01
3420,5.4634426117e+01,0.0000000000e+00,1.7374663856e+00,0.0000000000e+00,5.4634428024e-01,0.0000000000e+00,2.3901847005e-01,0.0000000000e+00,5.4634426117e+01,5.4634428024e-01,2.3901847005e-01
3425,5.4578083038e+01,0.0000000000e+00,1.7370182778e+00,0.0000000000e+00,5.4578083754e-01,0.0000000000e+00,2.3929360509e-01,0.0000000000e+00,5.4578083038e+01,5.4578083754e-01,2.3929360509e-01
3430,5.4523998260e+01,0.0000000000e+00,1.7365876953e+00,0.0000000000e+00,5.4523998499e-01,0.0000000000e+00,2.3958493769e-01,0.0000000000e+00,5.4523998260e+01,5.4523998499e-01,2.3958493769e-01
3435,5.4468757629e+01,0.0000000000e+00,1.7361474696e+00,0.0000000000e+00,5.4468756914e-01,0.0000000000e+00,2.3986777663e-01,0.0000000000e+00,5.4468757629e+01,5.4468756914e-01,2.3986777663e-01
3440,5.4414585114e+01,0.0000000000e+00,1.7357153222e+00,0.0000000000e+00,5.4414582253e-01,0.0000000000e+00,2.4014154077e-01,0.0000000000e+00,5.4414585114e+01,5.4414582253e-01,2.4014154077e-01
3445,5.4360801697e+01,0.0000000000e+00,1.7352858530e+00,0.0000000000e+00,5.4360800982e-01,0.0000000000e+00,2.4039754272e-01,0.0000000000e+00,5.4360801697e+01,5.4360800982e-01,2.4039754272e-01
3450,5.4306350708e+01,0.0000000000e+00,1.7348506199e+00,0.0000000000e+00,5.4306346178e-01,0.0000000000e+00,2.4066002667e-01,0.0000000000e+00,5.4306350708e+01,5.4306346178e-01,2.4066002667e-01
3455,5.4250175476e+01,0.0000000000e+00,1.7344011473e+00,0.0000000000e+00,5.4250174761e-01,0.0000000000e+00,2.4094025791e-01,0.0000000000e+00,5.4250175476e+01,5.4250174761e-01,2.4094025791e-01
3460,5.4196323395e+01,0.0000000000e+00,1.7339698256e+00,0.0000000000e+00,5.4196321964e-01,0.0000000000e+00,2.4119010568e-01,0.0000000000e+00,5.4196323395e+01,5.4196321964e-01,2.4119010568e-01
3465,5.4142734528e+01,0.0000000000e+00,1.7335401864e+00,0.0000000000e+00,5.4142731428e-01,0.0000000000e+00,2.4144461751e-01,0.0000000000e+00,5.4142734528e+01,5.4142731428e-01,2.4144461751e-01
3470,5.4090244293e+01,0.0000000000e+00,1.7331189429e+00,0.0000000000e+00,5.4090243578e-01,0.0000000000e+00,2.4173140526e-01,0.0000000000e+00,5.4090244293e+01,5.4090243578e-01,2.4173140526e-01
3475,5.4037269592e+01,0.0000000000e+00,1.7326933968e+00,0.0000000000e+00,5.4037272930e-01,0.0000000000e+00,2.4199645221e-01,0.0000000000e+00,5.4037269592e+01,5.4037272930e-01,2.4199645221e-01
3480,5.3986186981e+01,0.0000000000e+00,1.7322826545e+00,0.0000000000e+00,5.3986185789e-01,0.0000000000e+00,2.4226501584e-01,0.0000000000e+00,5.3986186981e+01,5.3986185789e-01,2.4226501584e-01
3485,5.3933692932e+01,0.0000000000e+00,1.7318601582e+00,0.0000000000e+00,5.3933691978e-01,0.0000000000e+00,2.4252198637e-01,0.0000000000e+00,5.3933692932e+01,5.3933691978e-01,2.4252198637e-01
3490,5.3881019592e+01,0.0000000000e+00,1.7314358053e+00,0.0000000000e+00,5.3881019354e-01,0.0000000000e+00,2.4278166890e-01,0.0000000000e+00,5.3881019592e+01,5.3881019354e-01,2.4278166890e-01
3495,5.3827510834e+01,0.0000000000e+00,1.7310042970e+00,0.0000000000e+00,5.3827512264e-01,0.0000000000e+00,2.4304705858e-01,0.0000000000e+00,5.3827510834e+01,5.3827512264e-01,2.4304705858e-01
3500,5.3773010254e+01,0.0000000000e+00,1.7305643493e+00,0.0000000000e+00,5.3773009777e-01,0.0000000000e+00,2.4332116544e-01,0.0000000000e+00,5.3773010254e+01,5.3773009777e-01,2.4332116544e-01
3505,5.3718379974e+01,0.0000000000e+00,1.7301229068e+00,0.0000000000e+00,5.3718382120e-01,0.0000000000e+00,2.4358542264e-01,0.0000000000e+00,5.3718379974e+01,5.3718382120e-01,2.4358542264e-01
3510,5.3665992737e+01,0.0000000000e+00,1.7296991675e+00,0.0000000000e+00,5.3665995598e-01,0.0000000000e+00,2.4385552108e-01,0.0000000000e+00,5.3665992737e+01,5.3665995598e-01,2.4385552108e-01
3515,5.3612194061e+01,0.0000000000e+00,1.7292635809e+00,0.0000000000e+00,5.3612190485e-01,0.0000000000e+00,2.4413840473e-01,0.0000000000e+00,5.3612194061e+01,5.3612190485e-01,2.4413840473e-01
3520,5.3558788300e+01,0.0000000000e+00,1.7288307431e+00,0.0000000000e+00,5.3558784723e-01,0.0000000000e+00,2.4443052709e-01,0.0000000000e+00,5.3558788300e+01,5.3558784723e-01,2.4443052709e-01
3525,5.3505458832e+01,0.0000000000e+00,1.7283980927e+00,0.0000000000e+00,5.3505456448e-01,0.0000000000e+00,2.4470323324e-01,0.0000000000e+00,5.3505458832e+01,5.3505456448e-01,2.4470323324e-01
3530,5.3452369690e+01,0.0000000000e+00,1.7279669634e+00,0.0000000000e+00,5.3452372551e-01,0.0000000000e+00,2.4496683478e-01,0.0000000000e+00,5.3452369690e+01,5.3452372551e-01,2.4496683478e-01
3535,5.3399898529e+01,0.0000000000e+00,1.7275404318e+00,0.0000000000e+00,5.3399902582e-01,0.0000000000e+00,2.4527020752e-01,0.0000000000e+00,5.3399898529e+01,5.3399902582e-01,2.4527020752e-01
3540,5.3347595215e+01,0.0000000000e+00,1.7271148472e+00,0.0000000000e+00,5.3347593546e-01,0.0000000000e+00,2.4552536011e-01,0.0000000000e+00,5.3347595215e+01,5.3347593546e-01,2.4552536011e-01
3545,5.3294589996e+01,0.0000000000e+00,1.7266831255e+00,0.0000000000e+00,5.3294587135e-01,0.0000000000e+00,2.4579998851e-01,0.0000000000e+00,5.3294589996e+01,5.3294587135e-01,2.4579998851e-01
3550,5.3242984772e+01,0.0000000000e+00,1.7262623938e+00,0.0000000000e+00,5.3242981434e-01,0.0000000000e+00,2.4606008828e-01,0.0000000000e+00,5.3242984772e+01,5.3242981434e-01,2.4606008828e-01
3555,5.3189624786e+01,0.0000000000e+00,1.7258269267e+00,0.0000000000e+00,5.3189623356e-01,0.0000000000e+00,2.4634245038e-01,0.0000000000e+00,5.3189624786e+01,5.3189623356e-01,2.4634245038e-01
3560,5.3136886597e+01,0.0000000000e+00,1.7253961046e+00,0.0000000000e+00,5.3136885166e-01,0.0000000000e+00,2.4661771953e-01,0.0000000000e+00,5.3136886597e+01,5.3136885166e-01,2.4661771953e-01
3565,5.3086135864e+01,0.0000000000e+00,1.7249811142e+00,0.0000000000e+00,5.3086137772e-01,0.0000000000e+00,2.4688996375e-01,0.0000000000e+00,5.3086135864e+01,5.3086137772e-01,2.4688996375e-01
3570,5.3036518097e+01,0.0000000000e+00,1.7245750044e+00,0.0000000000e+00,5.3036522865e-01,0.0000000000e+00,2.4715894461e-01,0.0000000000e+00,5.3036518097e+01,5.3036522865e-01,2.4715894461e-01
3575,5.2984874725e+01,0.0000000000e+00,1.7241519118e+00,0.0000000000e+00,5.2984875441e-01,0.0000000000e+00,2.4742981791e-01,0.0000000000e+00,5.2984874725e+01,5.2984875441e-01,2.4742981791e-01
3580,5.2933979034e+01,0.0000000000e+00,1.7237345410e+00,0.0000000000e+00,5.2933979034e-01,0.0000000000e+00,2.4767032266e-01,0.0000000000e+00,5.2933979034e+01,5.2933979034e-01,2.4767032266e-01
3585,5.2884304047e+01,0.0000000000e+00,1.7233267934e+00,0.0000000000e+00,5.2884304523e-01,0.0000000000e+00,2.4793656170e-01,0.0000000000e+00,5.2884304047e+01,5.2884304523e-01,2.4793656170e-01
3590,5.2834339142e+01,0.0000000000e+00,1.7229162796e+00,0.0000000000e+00,5.2834337950e-01,0.0000000000e+00,2.4820891023e-01,0.0000000000e+00,5.2834339142e+01,5.2834337950e-01,2.4820891023e-01
