step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
69,9.9369555712e-01,6.1307162780e-03,-2.7548947602e-03,2.6739052706e-03,5.0109429161e-01,2.7460720454e-03,9.9014532566e-01,1.0023208857e+00,9.8862046003e-01,5.0257176161e-01,4.9724522233e-01,5.0346589088e-01
70,9.9326852957e-01,6.1535485601e-03,-2.9416357601e-03,2.6849969305e-03,5.0118839741e-01,2.7506815344e-03,9.8970860243e-01,1.0019255877e+00,9.8817139864e-01,5.0266832113e-01,4.9733287096e-01,5.0356400013e-01
71,9.9282854795e-01,6.1734652815e-03,-3.1341161832e-03,2.6948643708e-03,5.0128545364e-01,2.7540219722e-03,9.8926264048e-01,1.0015130043e+00,9.8770999908e-01,5.0276666880e-01,4.9742531776e-01,5.0366437435e-01
72,9.9237924814e-01,6.1931298126e-03,-3.3307595457e-03,2.7046557719e-03,5.0138379137e-01,2.7566384486e-03,9.8880732059e-01,1.0010907650e+00,9.8723965883e-01,5.0286716223e-01,4.9751988053e-01,5.0376433134e-01
73,9.9217708906e-01,6.0068861714e-03,-3.4187428447e-03,2.6238238923e-03,5.0135687987e-01,2.6532102692e-03,9.8834294081e-01,1.0006591082e+00,9.8752921820e-01,5.0296962261e-01,4.9761646986e-01,5.0348454714e-01
74,1.0184483926e+00,3.4879576367e-02,7.6878440690e-03,1.4718988458e-02,4.9179163575e-01,1.2361497685e-02,9.8786962032e-01,1.0002179146e+00,1.0672576427e+00,5.0307399035e-01,4.9771511555e-01,4.7458580136e-01
75,1.0180659691e+00,3.4998741275e-02,7.5228415117e-03,1.4774239177e-02,4.9188120166e-01,1.2381508132e-02,9.8738735914e-01,9.9976772070e-01,1.0670428276e+00,5.0318056345e-01,4.9781581759e-01,4.7464722395e-01
76,1.0176608165e+00,3.5099097335e-02,7.3483289927e-03,1.4822009413e-02,4.9197721481e-01,1.2395136504e-02,9.8689591885e-01,9.9930810928e-01,1.0667784214e+00,5.0328886509e-01,4.9791854620e-01,4.7472423315e-01
77,1.0172450741e+00,3.5197024148e-02,7.1692497695e-03,1.4868954503e-02,4.9207538366e-01,1.2408454996e-02,9.8639559746e-01,9.9883967638e-01,1.0664999485e+00,5.0339919329e-01,4.9802309275e-01,4.7480386496e-01
78,1.0168188612e+00,3.5292562950e-02,6.9856489162e-03,1.4915088585e-02,4.9217579762e-01,1.2421516444e-02,9.8588681221e-01,9.9836212397e-01,1.0662076473e+00,5.0351148844e-01,4.9812981486e-01,4.7488608956e-01
79,1.0163819790e+00,3.5386180231e-02,6.7974291252e-03,1.4960613532e-02,4.9227834741e-01,1.2434314256e-02,9.8536843061e-01,9.9787563086e-01,1.0659018755e+00,5.0362581015e-01,4.9823838472e-01,4.7497084737e-01
80,1.0159347653e+00,3.5477886358e-02,6.6047290309e-03,1.5005529364e-02,4.9238307277e-01,1.2446821692e-02,9.8484081030e-01,9.9738049507e-01,1.0655829906e+00,5.0374209881e-01,4.9834892154e-01,4.7505819798e-01
81,1.0154758890e+00,3.5565321090e-02,6.4070075164e-03,1.5048868244e-02,4.9249008298e-01,1.2458886655e-02,9.8430460691e-01,9.9687671661e-01,1.0652463436e+00,5.0386035442e-01,4.9846142530e-01,4.7514846921e-01
82,1.0150055687e+00,3.5648835515e-02,6.2043466997e-03,1.5090773551e-02,4.9259936810e-01,1.2470440011e-02,9.8375976086e-01,9.9636429548e-01,1.0648926497e+00,5.0398051739e-01,4.9857583642e-01,4.7524175048e-01
83,1.0145232876e+00,3.5731978503e-02,5.9964660248e-03,1.5132753516e-02,4.9271057049e-01,1.2482281474e-02,9.8320049047e-01,9.9584341049e-01,1.0645259619e+00,5.0410300493e-01,4.9869212508e-01,4.7533658147e-01
84,1.0140508413e+00,3.5852642661e-02,5.7921427072e-03,1.5190368450e-02,4.9280877908e-01,1.2513838360e-02,9.8261690140e-01,9.9531424046e-01,1.0642213821e+00,5.0422608852e-01,4.9881029129e-01,4.7538995743e-01
85,1.0179864367e+00,4.0421658463e-02,7.4053184188e-03,1.7027995993e-02,4.9163858096e-01,1.3725290531e-02,9.8434919119e-01,9.9477672577e-01,1.0748333931e+00,5.0357145071e-01,4.9893036485e-01,4.7241392732e-01
86,1.0410879056e+00,3.4115223879e-02,1.7251333356e-02,1.4363312953e-02,4.8468782504e-01,1.0945601057e-02,1.0545607805e+00,9.9423122406e-01,1.0744717121e+00,4.8250126839e-01,4.9905225635e-01,4.7250995040e-01
87,1.0406431556e+00,3.4193314916e-02,1.7064470125e-02,1.4402770042e-02,4.8479629556e-01,1.0956217342e-02,1.0541530848e+00,9.9367767572e-01,1.0740987062e+00,4.8260414600e-01,4.9917596579e-01,4.7260877490e-01
88,1.0401807825e+00,3.4267078405e-02,1.6870219772e-02,1.4440565622e-02,4.8490894834e-01,1.0966324374e-02,1.0537114143e+00,9.9311608076e-01,1.0737148523e+00,4.8271557689e-01,4.9930158257e-01,4.7270968556e-01
89,1.0397856236e+00,3.4370107490e-02,1.6703551329e-02,1.4490907845e-02,4.8499330878e-01,1.0982306834e-02,1.0534900427e+00,9.9254655838e-01,1.0733202696e+00,4.8273846507e-01,4.9942874908e-01,4.7281271219e-01
90,1.0638462901e+00,5.5357873848e-02,2.6284773249e-02,2.2775190260e-02,4.7809334596e-01,1.5841417531e-02,1.1266547441e+00,9.9196904898e-01,1.0729150772e+00,4.6180415154e-01,4.9955794215e-01,4.7291794419e-01
91,1.0634153883e+00,5.5478586628e-02,2.6105735900e-02,2.2834586187e-02,4.7820309798e-01,1.5857637959e-02,1.1263633966e+00,9.9138313532e-01,1.0724996328e+00,4.6189528704e-01,4.9968886375e-01,4.7302514315e-01
92,1.0629647573e+00,5.5587241451e-02,2.5918789431e-02,2.2889623691e-02,4.7831738989e-01,1.5871376967e-02,1.1260317564e+00,9.9078857899e-01,1.0720739365e+00,4.6199569106e-01,4.9982187152e-01,4.7313460708e-01
93,1.0628315806e+00,5.6067794782e-02,2.5853940323e-02,2.3086465263e-02,4.7834380468e-01,1.5977686721e-02,1.1266721487e+00,9.9018436670e-01,1.0716382265e+00,4.6182870865e-01,4.9995681643e-01,4.7324588895e-01
94,1.0884502927e+00,8.8629018787e-02,3.5384109884e-02,3.5080345108e-02,4.7162981828e-01,2.3979209146e-02,1.2045934200e+00,9.8956531286e-01,1.0711921453e+00,4.4143471122e-01,5.0009506941e-01,4.7335967422e-01
95,1.0880190929e+00,8.8821835997e-02,3.5204692385e-02,3.5170491573e-02,4.7174281875e-01,2.4004501544e-02,1.2044099569e+00,9.8891091347e-01,1.0707364082e+00,4.4151538610e-01,5.0023752451e-01,4.7347554564e-01
96,1.0884195367e+00,8.8072995875e-02,3.5390735562e-02,3.4839543413e-02,4.7160206238e-01,2.3725382193e-02,1.2042096853e+00,9.9077826738e-01,1.0702706575e+00,4.4160005450e-01,4.9961268902e-01,4.7359344363e-01
97,1.1109542052e+00,6.5939260492e-02,4.4950238358e-02,2.5290249556e-02,4.6538546681e-01,1.7002600279e-02,1.2040004730e+00,1.0590670109e+00,1.0697951317e+00,4.4168648124e-01,4.8075649142e-01,4.7371342778e-01
