step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
75,9.8231071234e-01,4.1012797925e-03,-7.7549023471e-03,1.8122497808e-03,5.0245950619e-01,5.8229265155e-04,9.8156797886e-01,9.7770041227e-01,9.8766374588e-01,5.0311315060e-01,5.0256645679e-01,5.0169891119e-01
76,9.8135328293e-01,3.9315959079e-03,-8.1781035295e-03,1.7391201048e-03,5.0257585446e-01,5.6076456614e-04,9.8073428869e-01,9.7687751055e-01,9.8644804955e-01,5.0320816040e-01,5.0267422199e-01,5.0184518099e-01
77,9.8142661651e-01,3.9115736364e-03,-8.1456224774e-03,1.7328275168e-03,5.0241116683e-01,3.2297030127e-04,9.8303657770e-01,9.7603833675e-01,9.8520493507e-01,5.0245332718e-01,5.0278395414e-01,5.0199621916e-01
78,9.8801581065e-01,1.2491911522e-02,-5.2706885017e-03,5.4755913780e-03,5.0056861838e-01,2.7800341014e-03,1.0049463511e+00,9.7518140078e-01,9.8391968012e-01,4.9666073918e-01,5.0289571285e-01,5.0214940310e-01
79,9.8739423354e-01,1.2462564778e-02,-5.5438891106e-03,5.4675641777e-03,5.0060304999e-01,2.7432781202e-03,1.0041608810e+00,9.7430634499e-01,9.8371547461e-01,4.9676451087e-01,5.0300973654e-01,5.0203490257e-01
80,9.9832385778e-01,1.8633957320e-02,-8.0458484056e-04,8.1369011284e-03,4.9838821093e-01,3.4214161579e-03,1.0033531189e+00,9.7340685129e-01,1.0182116032e+00,4.9687239528e-01,5.0312554836e-01,4.9516668916e-01
81,9.9760778745e-01,1.8494005528e-02,-1.1151667369e-03,8.0810111028e-03,4.9844107032e-01,3.3455045308e-03,1.0025303364e+00,9.7290086746e-01,1.0173921585e+00,4.9698236585e-01,5.0306820869e-01,4.9527263641e-01
82,1.0232906342e+00,2.1022000826e-02,9.9078996154e-03,8.8820906240e-03,4.9236622453e-01,5.5499673489e-03,1.0016930103e+00,1.0517824888e+00,1.0163964033e+00,4.9709430337e-01,4.8457658291e-01,4.9542778730e-01
83,1.0224492550e+00,2.1120703776e-02,9.5496663301e-03,8.9302643122e-03,4.9248579144e-01,5.5647711599e-03,1.0008411407e+00,1.0511122942e+00,1.0153943300e+00,4.9720823765e-01,4.8467260599e-01,4.9557653069e-01
84,1.0217022101e+00,2.1171972335e-02,9.2316480924e-03,8.9588665515e-03,4.9257298311e-01,5.5574843538e-03,9.9997282028e-01,1.0504065752e+00,1.0147272348e+00,4.9732440710e-01,4.8477542400e-01,4.9561911821e-01
