step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,clean_loss_mean,clean_loss_std,log10_clean_loss_mean,log10_clean_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,clean_loss_replica_1,cosine_similarity_replica_1
206,2.0147682190e+06,0.0000000000e+00,6.3042250917e+00,0.0000000000e+00,2.0150514603e+06,0.0000000000e+00,6.3042861416e+00,0.0000000000e+00,3.0516228080e-01,0.0000000000e+00,2.0147682190e+06,2.0150514603e+06,3.0516228080e-01
207,2.0181016922e+06,0.0000000000e+00,6.3049430466e+00,0.0000000000e+00,2.0183849335e+06,0.0000000000e+00,6.3050039957e+00,0.0000000000e+00,3.0496427417e-01,0.0000000000e+00,2.0181016922e+06,2.0183849335e+06,3.0496427417e-01
208,2.0213882446e+06,0.0000000000e+00,6.3056497357e+00,0.0000000000e+00,2.0216714859e+06,0.0000000000e+00,6.3057105857e+00,0.0000000000e+00,3.0476939678e-01,0.0000000000e+00,2.0213882446e+06,2.0216714859e+06,3.0476939678e-01
209,2.0246278763e+06,0.0000000000e+00,6.3063452122e+00,0.0000000000e+00,2.0249109268e+06,0.0000000000e+00,6.3064059239e+00,0.0000000000e+00,3.0457761884e-01,0.0000000000e+00,2.0246278763e+06,2.0249109268e+06,3.0457761884e-01
210,2.0278219223e+06,0.0000000000e+00,6.3070298138e+00,0.0000000000e+00,2.0281049728e+06,0.0000000000e+00,6.3070904299e+00,0.0000000000e+00,3.0438891053e-01,0.0000000000e+00,2.0278219223e+06,2.0281049728e+06,3.0438891053e-01
211,2.0309707642e+06,0.0000000000e+00,6.3077036718e+00,0.0000000000e+00,2.0312538147e+06,0.0000000000e+00,6.3077641939e+00,0.0000000000e+00,3.0420312285e-01,0.0000000000e+00,2.0309707642e+06,2.0312538147e+06,3.0420312285e-01
212,2.0340745926e+06,0.0000000000e+00,6.3083668751e+00,0.0000000000e+00,2.0343574524e+06,0.0000000000e+00,6.3084272642e+00,0.0000000000e+00,3.0402019620e-01,0.0000000000e+00,2.0340745926e+06,2.0343574524e+06,3.0402019620e-01
213,2.0371339798e+06,0.0000000000e+00,6.3090195930e+00,0.0000000000e+00,2.0374168396e+06,0.0000000000e+00,6.3090798914e+00,0.0000000000e+00,3.0384027958e-01,0.0000000000e+00,2.0371339798e+06,2.0374168396e+06,3.0384027958e-01
214,2.0401502609e+06,0.0000000000e+00,6.3096621552e+00,0.0000000000e+00,2.0404331207e+06,0.0000000000e+00,6.3097223645e+00,0.0000000000e+00,3.0366310477e-01,0.0000000000e+00,2.0401502609e+06,2.0404331207e+06,3.0366310477e-01
215,2.0431226730e+06,0.0000000000e+00,6.3102944433e+00,0.0000000000e+00,2.0434055328e+06,0.0000000000e+00,6.3103545650e+00,0.0000000000e+00,3.0348879099e-01,0.0000000000e+00,2.0431226730e+06,2.0434055328e+06,3.0348879099e-01
216,2.0460527420e+06,0.0000000000e+00,6.3109168245e+00,0.0000000000e+00,2.0463354111e+06,0.0000000000e+00,6.3109768196e+00,0.0000000000e+00,3.0331715941e-01,0.0000000000e+00,2.0460527420e+06,2.0463354111e+06,3.0331715941e-01
217,2.0489404678e+06,0.0000000000e+00,6.3115293401e+00,0.0000000000e+00,2.0492233276e+06,0.0000000000e+00,6.3115892911e+00,0.0000000000e+00,3.0314832926e-01,0.0000000000e+00,2.0489404678e+06,2.0492233276e+06,3.0314832926e-01
218,2.0517868042e+06,0.0000000000e+00,6.3121322324e+00,0.0000000000e+00,2.0520694733e+06,0.0000000000e+00,6.3121920598e+00,0.0000000000e+00,3.0298212171e-01,0.0000000000e+00,2.0517868042e+06,2.0520694733e+06,3.0298212171e-01
219,2.0545923233e+06,0.0000000000e+00,6.3127256611e+00,0.0000000000e+00,2.0548748016e+06,0.0000000000e+00,6.3127853665e+00,0.0000000000e+00,3.0281853676e-01,0.0000000000e+00,2.0545923233e+06,2.0548748016e+06,3.0281853676e-01
220,2.0573570251e+06,0.0000000000e+00,6.3133096639e+00,0.0000000000e+00,2.0576393127e+06,0.0000000000e+00,6.3133692488e+00,0.0000000000e+00,3.0265751481e-01,0.0000000000e+00,2.0573570251e+06,2.0576393127e+06,3.0265751481e-01
221,2.0600816727e+06,0.0000000000e+00,6.3138844385e+00,0.0000000000e+00,2.0603641510e+06,0.0000000000e+00,6.3139439848e+00,0.0000000000e+00,3.0249914527e-01,0.0000000000e+00,2.0600816727e+06,2.0603641510e+06,3.0249914527e-01
222,2.0627662659e+06,0.0000000000e+00,6.3144500204e+00,0.0000000000e+00,2.0630485535e+06,0.0000000000e+00,6.3145094491e+00,0.0000000000e+00,3.0234324932e-01,0.0000000000e+00,2.0627662659e+06,2.0630485535e+06,3.0234324932e-01
223,2.0654125214e+06,0.0000000000e+00,6.3150068056e+00,0.0000000000e+00,2.0656948090e+06,0.0000000000e+00,6.3150661581e+00,0.0000000000e+00,3.0218976736e-01,0.0000000000e+00,2.0654125214e+06,2.0656948090e+06,3.0218976736e-01
224,2.0680202484e+06,0.0000000000e+00,6.3155547867e+00,0.0000000000e+00,2.0683025360e+06,0.0000000000e+00,6.3156140645e+00,0.0000000000e+00,3.0203878880e-01,0.0000000000e+00,2.0680202484e+06,2.0683025360e+06,3.0203878880e-01
225,2.0705894470e+06,0.0000000000e+00,6.3160939963e+00,0.0000000000e+00,2.0708715439e+06,0.0000000000e+00,6.3161531605e+00,0.0000000000e+00,3.0189013481e-01,0.0000000000e+00,2.0705894470e+06,2.0708715439e+06,3.0189013481e-01
226,2.0731210709e+06,0.0000000000e+00,6.3166246658e+00,0.0000000000e+00,2.0734031677e+06,0.0000000000e+00,6.3166837577e+00,0.0000000000e+00,3.0174383521e-01,0.0000000000e+00,2.0731210709e+06,2.0734031677e+06,3.0174383521e-01
227,2.0756162643e+06,0.0000000000e+00,6.3171470651e+00,0.0000000000e+00,2.0758985519e+06,0.0000000000e+00,6.3172061260e+00,0.0000000000e+00,3.0159988999e-01,0.0000000000e+00,2.0756162643e+06,2.0758985519e+06,3.0159988999e-01
228,2.0780744553e+06,0.0000000000e+00,6.3176611038e+00,0.0000000000e+00,2.0783565521e+06,0.0000000000e+00,6.3177200549e+00,0.0000000000e+00,3.0145823956e-01,0.0000000000e+00,2.0780744553e+06,2.0783565521e+06,3.0145823956e-01
229,2.0804967880e+06,0.0000000000e+00,6.3181670496e+00,0.0000000000e+00,2.0807786942e+06,0.0000000000e+00,6.3182258923e+00,0.0000000000e+00,3.0131885409e-01,0.0000000000e+00,2.0804967880e+06,2.0807786942e+06,3.0131885409e-01
230,2.0828832626e+06,0.0000000000e+00,6.3186649301e+00,0.0000000000e+00,2.0831651688e+06,0.0000000000e+00,6.3187237054e+00,0.0000000000e+00,3.0118164420e-01,0.0000000000e+00,2.0828832626e+06,2.0831651688e+06,3.0118164420e-01
231,2.0852350235e+06,0.0000000000e+00,6.3191550107e+00,0.0000000000e+00,2.0855169296e+06,0.0000000000e+00,6.3192137197e+00,0.0000000000e+00,3.0104655027e-01,0.0000000000e+00,2.0852350235e+06,2.0855169296e+06,3.0104655027e-01
232,2.0875514984e+06,0.0000000000e+00,6.3196371980e+00,0.0000000000e+00,2.0878335953e+06,0.0000000000e+00,6.3196958815e+00,0.0000000000e+00,3.0091369152e-01,0.0000000000e+00,2.0875514984e+06,2.0878335953e+06,3.0091369152e-01
233,2.0898351669e+06,0.0000000000e+00,6.3201120330e+00,0.0000000000e+00,2.0901170731e+06,0.0000000000e+00,6.3201706128e+00,0.0000000000e+00,3.0078291893e-01,0.0000000000e+00,2.0898351669e+06,2.0901170731e+06,3.0078291893e-01
234,2.0920845032e+06,0.0000000000e+00,6.3205792225e+00,0.0000000000e+00,2.0923664093e+06,0.0000000000e+00,6.3206377393e+00,0.0000000000e+00,3.0065420270e-01,0.0000000000e+00,2.0920845032e+06,2.0923664093e+06,3.0065420270e-01
235,2.0943000793e+06,0.0000000000e+00,6.3210389092e+00,0.0000000000e+00,2.0945817947e+06,0.0000000000e+00,6.3210973245e+00,0.0000000000e+00,3.0052754283e-01,0.0000000000e+00,2.0943000793e+06,2.0945817947e+06,3.0052754283e-01
236,2.0964830399e+06,0.0000000000e+00,6.3214913534e+00,0.0000000000e+00,2.0967647552e+06,0.0000000000e+00,6.3215497079e+00,0.0000000000e+00,3.0040287971e-01,0.0000000000e+00,2.0964830399e+06,2.0967647552e+06,3.0040287971e-01
237,2.0986345291e+06,0.0000000000e+00,6.3219368141e+00,0.0000000000e+00,2.0989160538e+06,0.0000000000e+00,6.3219950693e+00,0.0000000000e+00,3.0028018355e-01,0.0000000000e+00,2.0986345291e+06,2.0989160538e+06,3.0028018355e-01
238,2.1007535934e+06,0.0000000000e+00,6.3223751151e+00,0.0000000000e+00,2.1010353088e+06,0.0000000000e+00,6.3224333510e+00,0.0000000000e+00,3.0015942454e-01,0.0000000000e+00,2.1007535934e+06,2.1010353088e+06,3.0015942454e-01
239,2.1028409958e+06,0.0000000000e+00,6.3228064352e+00,0.0000000000e+00,2.1031225204e+06,0.0000000000e+00,6.3228645739e+00,0.0000000000e+00,3.0004057288e-01,0.0000000000e+00,2.1028409958e+06,2.1031225204e+06,3.0004057288e-01
240,2.1048974991e+06,0.0000000000e+00,6.3232309521e+00,0.0000000000e+00,2.1051792145e+06,0.0000000000e+00,6.3232890734e+00,0.0000000000e+00,2.9992365837e-01,0.0000000000e+00,2.1048974991e+06,2.1051792145e+06,2.9992365837e-01
241,2.1069236755e+06,0.0000000000e+00,6.3236488033e+00,0.0000000000e+00,2.1072052002e+06,0.0000000000e+00,6.3237068294e+00,0.0000000000e+00,2.9980856180e-01,0.0000000000e+00,2.1069236755e+06,2.1072052002e+06,2.9980856180e-01
242,2.1089195251e+06,0.0000000000e+00,6.3240600077e+00,0.0000000000e+00,2.1092010498e+06,0.0000000000e+00,6.3241179788e+00,0.0000000000e+00,2.9969531298e-01,0.0000000000e+00,2.1089195251e+06,2.1092010498e+06,2.9969531298e-01
243,2.1108860016e+06,0.0000000000e+00,6.3244647799e+00,0.0000000000e+00,2.1111673355e+06,0.0000000000e+00,6.3245226578e+00,0.0000000000e+00,2.9958382249e-01,0.0000000000e+00,2.1108860016e+06,2.1111673355e+06,2.9958382249e-01
244,2.1128229141e+06,0.0000000000e+00,6.3248630983e+00,0.0000000000e+00,2.1131044388e+06,0.0000000000e+00,6.3249209623e+00,0.0000000000e+00,2.9947417974e-01,0.0000000000e+00,2.1128229141e+06,2.1131044388e+06,2.9947417974e-01
245,2.1147308350e+06,0.0000000000e+00,6.3252550978e+00,0.0000000000e+00,2.1150121689e+06,0.0000000000e+00,6.3253128705e+00,0.0000000000e+00,2.9936620593e-01,0.0000000000e+00,2.1147308350e+06,2.1150121689e+06,2.9936620593e-01
246,2.1166099548e+06,0.0000000000e+00,6.3256408344e+00,0.0000000000e+00,2.1168914795e+06,0.0000000000e+00,6.3256985949e+00,0.0000000000e+00,2.9925993085e-01,0.0000000000e+00,2.1166099548e+06,2.1168914795e+06,2.9925993085e-01
247,2.1184617996e+06,0.0000000000e+00,6.3260206372e+00,0.0000000000e+00,2.1187429428e+06,0.0000000000e+00,6.3260782690e+00,0.0000000000e+00,2.9915535450e-01,0.0000000000e+00,2.1184617996e+06,2.1187429428e+06,2.9915535450e-01
248,2.1202852249e+06,0.0000000000e+00,6.3263942870e+00,0.0000000000e+00,2.1205667496e+06,0.0000000000e+00,6.3264519474e+00,0.0000000000e+00,2.9905244708e-01,0.0000000000e+00,2.1202852249e+06,2.1205667496e+06,2.9905244708e-01
249,2.1220815659e+06,0.0000000000e+00,6.3267620727e+00,0.0000000000e+00,2.1223625183e+06,0.0000000000e+00,6.3268195672e+00,0.0000000000e+00,2.9895114899e-01,0.0000000000e+00,2.1220815659e+06,2.1223625183e+06,2.9895114899e-01
250,2.1238504410e+06,0.0000000000e+00,6.3271239310e+00,0.0000000000e+00,2.1241319656e+06,0.0000000000e+00,6.3271814946e+00,0.0000000000e+00,2.9885154963e-01,0.0000000000e+00,2.1238504410e+06,2.1241319656e+06,2.9885154963e-01
251,2.1255937576e+06,0.0000000000e+00,6.3274802660e+00,0.0000000000e+00,2.1258750916e+06,0.0000000000e+00,6.3275377434e+00,0.0000000000e+00,2.9875344038e-01,0.0000000000e+00,2.1255937576e+06,2.1258750916e+06,2.9875344038e-01
252,2.1273105621e+06,0.0000000000e+00,6.3278308964e+00,0.0000000000e+00,2.1275920868e+06,0.0000000000e+00,6.3278883664e+00,0.0000000000e+00,2.9865691066e-01,0.0000000000e+00,2.1273105621e+06,2.1275920868e+06,2.9865691066e-01
253,2.1290012360e+06,0.0000000000e+00,6.3281759136e+00,0.0000000000e+00,2.1292825699e+06,0.0000000000e+00,6.3282332990e+00,0.0000000000e+00,2.9856190085e-01,0.0000000000e+00,2.1290012360e+06,2.1292825699e+06,2.9856190085e-01
254,2.1306665421e+06,0.0000000000e+00,6.3285154862e+00,0.0000000000e+00,2.1309480667e+06,0.0000000000e+00,6.3285728657e+00,0.0000000000e+00,2.9846841097e-01,0.0000000000e+00,2.1306665421e+06,2.1309480667e+06,2.9846841097e-01
255,2.1323066711e+06,0.0000000000e+00,6.3288496656e+00,0.0000000000e+00,2.1325880051e+06,0.0000000000e+00,6.3289069621e+00,0.0000000000e+00,2.9837635159e-01,0.0000000000e+00,2.1323066711e+06,2.1325880051e+06,2.9837635159e-01
256,2.1339229584e+06,0.0000000000e+00,6.3291787359e+00,0.0000000000e+00,2.1342039108e+06,0.0000000000e+00,6.3292359114e+00,0.0000000000e+00,2.9828584194e-01,0.0000000000e+00,2.1339229584e+06,2.1342039108e+06,2.9828584194e-01
257,2.1355136871e+06,0.0000000000e+00,6.3295023593e+00,0.0000000000e+00,2.1357950211e+06,0.0000000000e+00,6.3295595698e+00,0.0000000000e+00,2.9819667339e-01,0.0000000000e+00,2.1355136871e+06,2.1357950211e+06,2.9819667339e-01
258,2.1370815277e+06,0.0000000000e+00,6.3298210904e+00,0.0000000000e+00,2.1373624802e+06,0.0000000000e+00,6.3298781814e+00,0.0000000000e+00,2.9810896516e-01,0.0000000000e+00,2.1370815277e+06,2.1373624802e+06,2.9810896516e-01
259,2.1386249542e+06,0.0000000000e+00,6.3301346300e+00,0.0000000000e+00,2.1389059067e+06,0.0000000000e+00,6.3301916798e+00,0.0000000000e+00,2.9802268744e-01,0.0000000000e+00,2.1386249542e+06,2.1389059067e+06,2.9802268744e-01
260,2.1401454926e+06,0.0000000000e+00,6.3304432988e+00,0.0000000000e+00,2.1404264450e+06,0.0000000000e+00,6.3305003081e+00,0.0000000000e+00,2.9793769121e-01,0.0000000000e+00,2.1401454926e+06,2.1404264450e+06,2.9793769121e-01
261,2.1416425705e+06,0.0000000000e+00,6.3307469910e+00,0.0000000000e+00,2.1419235229e+06,0.0000000000e+00,6.3308039604e+00,0.0000000000e+00,2.9785412550e-01,0.0000000000e+00,2.1416425705e+06,2.1419235229e+06,2.9785412550e-01
262,2.1431169510e+06,0.0000000000e+00,6.3310458714e+00,0.0000000000e+00,2.1433980942e+06,0.0000000000e+00,6.3311028402e+00,0.0000000000e+00,2.9777181149e-01,0.0000000000e+00,2.1431169510e+06,2.1433980942e+06,2.9777181149e-01
263,2.1445697784e+06,0.0000000000e+00,6.3313401816e+00,0.0000000000e+00,2.1448505402e+06,0.0000000000e+00,6.3313970346e+00,0.0000000000e+00,2.9769086838e-01,0.0000000000e+00,2.1445697784e+06,2.1448505402e+06,2.9769086838e-01
264,2.1459999084e+06,0.0000000000e+00,6.3316296991e+00,0.0000000000e+00,2.1462806702e+06,0.0000000000e+00,6.3316865142e+00,0.0000000000e+00,2.9761114717e-01,0.0000000000e+00,2.1459999084e+06,2.1462806702e+06,2.9761114717e-01
265,2.1474084854e+06,0.0000000000e+00,6.3319146649e+00,0.0000000000e+00,2.1476894379e+06,0.0000000000e+00,6.3319714813e+00,0.0000000000e+00,2.9753267765e-01,0.0000000000e+00,2.1474084854e+06,2.1476894379e+06,2.9753267765e-01
266,2.1487960815e+06,0.0000000000e+00,6.3321952034e+00,0.0000000000e+00,2.1490768433e+06,0.0000000000e+00,6.3322519446e+00,0.0000000000e+00,2.9745551944e-01,0.0000000000e+00,2.1487960815e+06,2.1490768433e+06,2.9745551944e-01
267,2.1501615524e+06,0.0000000000e+00,6.3324710919e+00,0.0000000000e+00,2.1504425049e+06,0.0000000000e+00,6.3325278356e+00,0.0000000000e+00,2.9737952352e-01,0.0000000000e+00,2.1501615524e+06,2.1504425049e+06,2.9737952352e-01
268,2.1515077591e+06,0.0000000000e+00,6.3327429166e+00,0.0000000000e+00,2.1517885208e+06,0.0000000000e+00,6.3327995863e+00,0.0000000000e+00,2.9730477929e-01,0.0000000000e+00,2.1515077591e+06,2.1517885208e+06,2.9730477929e-01
269,2.1528324127e+06,0.0000000000e+00,6.3330102235e+00,0.0000000000e+00,2.1531135559e+06,0.0000000000e+00,6.3330669353e+00,0.0000000000e+00,2.9723119736e-01,0.0000000000e+00,2.1528324127e+06,2.1531135559e+06,2.9723119736e-01
270,2.1541372299e+06,0.0000000000e+00,6.3332733667e+00,0.0000000000e+00,2.1544185638e+06,0.0000000000e+00,6.3333300826e+00,0.0000000000e+00,2.9715877771e-01,0.0000000000e+00,2.1541372299e+06,2.1544185638e+06,2.9715877771e-01
271,2.1554220200e+06,0.0000000000e+00,6.3335323153e+00,0.0000000000e+00,2.1557029724e+06,0.0000000000e+00,6.3335889206e+00,0.0000000000e+00,2.9708752036e-01,0.0000000000e+00,2.1554220200e+06,2.1557029724e+06,2.9708752036e-01
272,2.1566879272e+06,0.0000000000e+00,6.3337873072e+00,0.0000000000e+00,2.1569690704e+06,0.0000000000e+00,6.3338439176e+00,0.0000000000e+00,2.9701733589e-01,0.0000000000e+00,2.1566879272e+06,2.1569690704e+06,2.9701733589e-01
273,2.1579347610e+06,0.0000000000e+00,6.3340383109e+00,0.0000000000e+00,2.1582155228e+06,0.0000000000e+00,6.3340948118e+00,0.0000000000e+00,2.9694834352e-01,0.0000000000e+00,2.1579347610e+06,2.1582155228e+06,2.9694834352e-01
274,2.1591611862e+06,0.0000000000e+00,6.3342850646e+00,0.0000000000e+00,2.1594419479e+06,0.0000000000e+00,6.3343415334e+00,0.0000000000e+00,2.9688033462e-01,0.0000000000e+00,2.1591611862e+06,2.1594419479e+06,2.9688033462e-01
275,2.1603700638e+06,0.0000000000e+00,6.3345281506e+00,0.0000000000e+00,2.1606504440e+06,0.0000000000e+00,6.3345845112e+00,0.0000000000e+00,2.9681351781e-01,0.0000000000e+00,2.1603700638e+06,2.1606504440e+06,2.9681351781e-01
276,2.1615600586e+06,0.0000000000e+00,6.3347673068e+00,0.0000000000e+00,2.1618404388e+06,0.0000000000e+00,6.3348236364e+00,0.0000000000e+00,2.9674765468e-01,0.0000000000e+00,2.1615600586e+06,2.1618404388e+06,2.9674765468e-01
277,2.1627319336e+06,0.0000000000e+00,6.3350026928e+00,0.0000000000e+00,2.1630125046e+06,0.0000000000e+00,6.3350590301e+00,0.0000000000e+00,2.9668289423e-01,0.0000000000e+00,2.1627319336e+06,2.1630125046e+06,2.9668289423e-01
278,2.1638862610e+06,0.0000000000e+00,6.3352344295e+00,0.0000000000e+00,2.1641670227e+06,0.0000000000e+00,6.3352907750e+00,0.0000000000e+00,2.9661914706e-01,0.0000000000e+00,2.1638862610e+06,2.1641670227e+06,2.9661914706e-01
279,2.1650226593e+06,0.0000000000e+00,6.3354624461e+00,0.0000000000e+00,2.1653034210e+06,0.0000000000e+00,6.3355187620e+00,0.0000000000e+00,2.9655641317e-01,0.0000000000e+00,2.1650226593e+06,2.1653034210e+06,2.9655641317e-01
280,2.1661422729e+06,0.0000000000e+00,6.3356869778e+00,0.0000000000e+00,2.1664224625e+06,0.0000000000e+00,6.3357431500e+00,0.0000000000e+00,2.9649469256e-01,0.0000000000e+00,2.1661422729e+06,2.1664224625e+06,2.9649469256e-01
281,2.1672431946e+06,0.0000000000e+00,6.3359076479e+00,0.0000000000e+00,2.1675239563e+06,0.0000000000e+00,6.3359639062e+00,0.0000000000e+00,2.9643392563e-01,0.0000000000e+00,2.1672431946e+06,2.1675239563e+06,2.9643392563e-01
282,2.1683284760e+06,0.0000000000e+00,6.3361250733e+00,0.0000000000e+00,2.1686092377e+06,0.0000000000e+00,6.3361813034e+00,0.0000000000e+00,2.9637408257e-01,0.0000000000e+00,2.1683284760e+06,2.1686092377e+06,2.9637408257e-01
283,2.1693975449e+06,0.0000000000e+00,6.3363391443e+00,0.0000000000e+00,2.1696779251e+06,0.0000000000e+00,6.3363952704e+00,0.0000000000e+00,2.9631525278e-01,0.0000000000e+00,2.1693975449e+06,2.1696779251e+06,2.9631525278e-01
284,2.1704492569e+06,0.0000000000e+00,6.3365496369e+00,0.0000000000e+00,2.1707300186e+06,0.0000000000e+00,6.3366058121e+00,0.0000000000e+00,2.9625725746e-01,0.0000000000e+00,2.1704492569e+06,2.1707300186e+06,2.9625725746e-01
285,2.1714857101e+06,0.0000000000e+00,6.3367569758e+00,0.0000000000e+00,2.1717664719e+06,0.0000000000e+00,6.3368131241e+00,0.0000000000e+00,2.9620027542e-01,0.0000000000e+00,2.1714857101e+06,2.1717664719e+06,2.9620027542e-01
286,2.1725059509e+06,0.0000000000e+00,6.3369609747e+00,0.0000000000e+00,2.1727865219e+06,0.0000000000e+00,6.3370170586e+00,0.0000000000e+00,2.9614415765e-01,0.0000000000e+00,2.1725059509e+06,2.1727865219e+06,2.9614415765e-01
287,2.1735105515e+06,0.0000000000e+00,6.3371617528e+00,0.0000000000e+00,2.1737913132e+06,0.0000000000e+00,6.3372178489e+00,0.0000000000e+00,2.9608890414e-01,0.0000000000e+00,2.1735105515e+06,2.1737913132e+06,2.9608890414e-01
288,2.1745000839e+06,0.0000000000e+00,6.3373594288e+00,0.0000000000e+00,2.1747806549e+06,0.0000000000e+00,6.3374154612e+00,0.0000000000e+00,2.9603454471e-01,0.0000000000e+00,2.1745000839e+06,2.1747806549e+06,2.9603454471e-01
289,2.1754739761e+06,0.0000000000e+00,6.3375538925e+00,0.0000000000e+00,2.1757545471e+06,0.0000000000e+00,6.3376098998e+00,0.0000000000e+00,2.9598104954e-01,0.0000000000e+00,2.1754739761e+06,2.1757545471e+06,2.9598104954e-01
290,2.1764329910e+06,0.0000000000e+00,6.3377453005e+00,0.0000000000e+00,2.1767135620e+06,0.0000000000e+00,6.3378012831e+00,0.0000000000e+00,2.9592838883e-01,0.0000000000e+00,2.1764329910e+06,2.1767135620e+06,2.9592838883e-01
291,2.1773773193e+06,0.0000000000e+00,6.3379336948e+00,0.0000000000e+00,2.1776576996e+06,0.0000000000e+00,6.3379896152e+00,0.0000000000e+00,2.9587656260e-01,0.0000000000e+00,2.1773773193e+06,2.1776576996e+06,2.9587656260e-01
292,2.1783075333e+06,0.0000000000e+00,6.3381191934e+00,0.0000000000e+00,2.1785879135e+06,0.0000000000e+00,6.3381750899e+00,0.0000000000e+00,2.9582554102e-01,0.0000000000e+00,2.1783075333e+06,2.1785879135e+06,2.9582554102e-01
293,2.1792226791e+06,0.0000000000e+00,6.3383016100e+00,0.0000000000e+00,2.1795030594e+06,0.0000000000e+00,6.3383574830e+00,0.0000000000e+00,2.9577535391e-01,0.0000000000e+00,2.1792226791e+06,2.1795030594e+06,2.9577535391e-01
294,2.1801244736e+06,0.0000000000e+00,6.3384812902e+00,0.0000000000e+00,2.1804050446e+06,0.0000000000e+00,6.3385371781e+00,0.0000000000e+00,2.9572594166e-01,0.0000000000e+00,2.1801244736e+06,2.1804050446e+06,2.9572594166e-01
295,2.1810119629e+06,0.0000000000e+00,6.3386580477e+00,0.0000000000e+00,2.1812925339e+06,0.0000000000e+00,6.3387139129e+00,0.0000000000e+00,2.9567730427e-01,0.0000000000e+00,2.1810119629e+06,2.1812925339e+06,2.9567730427e-01
296,2.1818857193e+06,0.0000000000e+00,6.3388319998e+00,0.0000000000e+00,2.1821662903e+06,0.0000000000e+00,6.3388878426e+00,0.0000000000e+00,2.9562944174e-01,0.0000000000e+00,2.1818857193e+06,2.1821662903e+06,2.9562944174e-01
297,2.1827466965e+06,0.0000000000e+00,6.3390033396e+00,0.0000000000e+00,2.1830272675e+06,0.0000000000e+00,6.3390591604e+00,0.0000000000e+00,2.9558232427e-01,0.0000000000e+00,2.1827466965e+06,2.1830272675e+06,2.9558232427e-01
298,2.1835939407e+06,0.0000000000e+00,6.3391718805e+00,0.0000000000e+00,2.1838745117e+06,0.0000000000e+00,6.3392276796e+00,0.0000000000e+00,2.9553595185e-01,0.0000000000e+00,2.1835939407e+06,2.1838745117e+06,2.9553595185e-01
299,2.1844284058e+06,0.0000000000e+00,6.3393378154e+00,0.0000000000e+00,2.1847091675e+06,0.0000000000e+00,6.3393936311e+00,0.0000000000e+00,2.9549032450e-01,0.0000000000e+00,2.1844284058e+06,2.1847091675e+06,2.9549032450e-01
300,2.1852500916e+06,0.0000000000e+00,6.3395011471e+00,0.0000000000e+00,2.1855304718e+06,0.0000000000e+00,6.3395568660e+00,0.0000000000e+00,2.9544538260e-01,0.0000000000e+00,2.1852500916e+06,2.1855304718e+06,2.9544538260e-01
301,2.1860589981e+06,0.0000000000e+00,6.3396618787e+00,0.0000000000e+00,2.1863395691e+06,0.0000000000e+00,6.3397176149e+00,0.0000000000e+00,2.9540115595e-01,0.0000000000e+00,2.1860589981e+06,2.1863395691e+06,2.9540115595e-01
302,2.1868555069e+06,0.0000000000e+00,6.3398200886e+00,0.0000000000e+00,2.1871356964e+06,0.0000000000e+00,6.3398757288e+00,0.0000000000e+00,2.9535767436e-01,0.0000000000e+00,2.1868555069e+06,2.1871356964e+06,2.9535767436e-01
303,2.1876394272e+06,0.0000000000e+00,6.3399757419e+00,0.0000000000e+00,2.1879199982e+06,0.0000000000e+00,6.3400314379e+00,0.0000000000e+00,2.9531481862e-01,0.0000000000e+00,2.1876394272e+06,2.1879199982e+06,2.9531481862e-01
304,2.1884115219e+06,0.0000000000e+00,6.3401289927e+00,0.0000000000e+00,2.1886920929e+06,0.0000000000e+00,6.3401846689e+00,0.0000000000e+00,2.9527270794e-01,0.0000000000e+00,2.1884115219e+06,2.1886920929e+06,2.9527270794e-01
305,2.1891710281e+06,0.0000000000e+00,6.3402796920e+00,0.0000000000e+00,2.1894514084e+06,0.0000000000e+00,6.3403353111e+00,0.0000000000e+00,2.9523122311e-01,0.0000000000e+00,2.1891710281e+06,2.1894514084e+06,2.9523122311e-01
306,2.1899204254e+06,0.0000000000e+00,6.3404283343e+00,0.0000000000e+00,2.1902008057e+06,0.0000000000e+00,6.3404839344e+00,0.0000000000e+00,2.9519039392e-01,0.0000000000e+00,2.1899204254e+06,2.1902008057e+06,2.9519039392e-01
307,2.1906566620e+06,0.0000000000e+00,6.3405743166e+00,0.0000000000e+00,2.1909370422e+06,0.0000000000e+00,6.3406298981e+00,0.0000000000e+00,2.9515019059e-01,0.0000000000e+00,2.1906566620e+06,2.1909370422e+06,2.9515019059e-01
308,2.1913824081e+06,0.0000000000e+00,6.3407181709e+00,0.0000000000e+00,2.1916629791e+06,0.0000000000e+00,6.3407737717e+00,0.0000000000e+00,2.9511061311e-01,0.0000000000e+00,2.1913824081e+06,2.1916629791e+06,2.9511061311e-01
309,2.1920967102e+06,0.0000000000e+00,6.3408597103e+00,0.0000000000e+00,2.1923770905e+06,0.0000000000e+00,6.3409152552e+00,0.0000000000e+00,2.9507169127e-01,0.0000000000e+00,2.1920967102e+06,2.1923770905e+06,2.9507169127e-01
310,2.1928005219e+06,0.0000000000e+00,6.3409991259e+00,0.0000000000e+00,2.1930805206e+06,0.0000000000e+00,6.3410545774e+00,0.0000000000e+00,2.9503336549e-01,0.0000000000e+00,2.1928005219e+06,2.1930805206e+06,2.9503336549e-01
